step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
55,1.0409759013e+02,1.0973963962e+01,2.0149363381e+00,4.7065134422e-02,2.6024397618e-03,2.7434905873e-04,2.3461664716e-01,2.4161256864e-02,1.0727601624e+02,8.9352958679e+01,1.1566379547e+02,2.6819005143e-03,2.2338239942e-03,2.8915947769e-03,2.6625040174e-01,2.2998586297e-01,2.0761367679e-01
60,7.9103322347e+01,8.4808391063e+00,1.8955777229e+00,4.8229724076e-02,1.9775829666e-03,2.1202091309e-04,2.3530269663e-01,2.4061769076e-02,8.2584289551e+01,6.7423065186e+01,8.7302612305e+01,2.0646071061e-03,1.6855766298e-03,2.1825651638e-03,2.6676601171e-01,2.3079591990e-01,2.0834615827e-01
65,6.0521574656e+01,7.0197739602e+00,1.7788426933e+00,5.2235513933e-02,1.5130394216e-03,1.7549433849e-04,2.3595459759e-01,2.3855681441e-02,6.3118865967e+01,5.0924953461e+01,6.7520904541e+01,1.5779717360e-03,1.2731238967e-03,1.6880226322e-03,2.6716542244e-01,2.3144213855e-01,2.0925623178e-01
70,4.6505819956e+01,5.7572493138e+00,1.6639795224e+00,5.6142732560e-02,1.1626455040e-03,1.4393122422e-04,2.3641918600e-01,2.3771942049e-02,4.9024791718e+01,3.8541114807e+01,5.1951553345e+01,1.2256198097e-03,9.6352788387e-04,1.2987888185e-03,2.6749715209e-01,2.3198325932e-01,2.0977714658e-01
75,3.6361199697e+01,4.9085804003e+00,1.5564179513e+00,6.1493674038e-02,9.0902995241e-04,1.2271447332e-04,2.3692132533e-01,2.3678806106e-02,3.8482452393e+01,2.9576374054e+01,4.1024772644e+01,9.6206128364e-04,7.3940935545e-04,1.0256192181e-03,2.6788321137e-01,2.3248800635e-01,2.1039275825e-01
80,2.8465544383e+01,4.0092438376e+00,1.4497221151e+00,6.4194537774e-02,7.1163863565e-04,1.0023110364e-04,2.3725673060e-01,2.3587899935e-02,3.0076030731e+01,2.2952243805e+01,3.2368358612e+01,7.5190077769e-04,5.7380611543e-04,8.0920901382e-04,2.6811513305e-01,2.3280034959e-01,2.1085470915e-01
85,2.2420954386e+01,3.4007151519e+00,1.3453011708e+00,6.9335143688e-02,5.6052386450e-04,8.5017892097e-05,2.3754369716e-01,2.3522582962e-02,2.3709232330e+01,1.7764017105e+01,2.5789613724e+01,5.9273082297e-04,4.4410041301e-04,6.4474035753e-04,2.6829639077e-01,2.3315241933e-01,2.1118228137e-01
90,1.7757895152e+01,2.8016606448e+00,1.2435753732e+00,7.2344095190e-02,4.4394737536e-04,7.0041516092e-05,2.3781595131e-01,2.3452130339e-02,1.8835952759e+01,1.3917003632e+01,2.0520729065e+01,4.7089881264e-04,3.4792508814e-04,5.1301822532e-04,2.6850640774e-01,2.3335996270e-01,2.1158148348e-01
95,1.4092600822e+01,2.2780076836e+00,1.1428892192e+00,7.4091842183e-02,3.5231502261e-04,5.6950195377e-05,2.3804418743e-01,2.3335750572e-02,1.4911205292e+01,1.0984892845e+01,1.6381704330e+01,3.7278013770e-04,2.7462231810e-04,4.0954261203e-04,2.6857471466e-01,2.3363023996e-01,2.1192760766e-01
100,1.1269981066e+01,1.9088337457e+00,1.0451742609e+00,7.8054931758e-02,2.8174952119e-04,4.7720833985e-05,2.3819366097e-01,2.3326109832e-02,1.2001252174e+01,8.6539230347e+00,1.3154767990e+01,3.0003130087e-04,2.1634808218e-04,3.2886918052e-04,2.6870158315e-01,2.3380759358e-01,2.1207180619e-01
105,9.0315488180e+00,1.5871516401e+00,9.4844415120e-01,8.1415342315e-02,2.2578871479e-04,3.9678786963e-05,2.3836718003e-01,2.3312017308e-02,9.6845417023e+00,6.8452739716e+00,1.0564830780e+01,2.4211354321e-04,1.7113184731e-04,2.6412075385e-04,2.6884111762e-01,2.3402422667e-01,2.1223619580e-01
110,7.2831405004e+00,1.3153480399e+00,8.5454322970e-01,8.4036071483e-02,1.8207851099e-04,3.2883696370e-05,2.3848562439e-01,2.3231298814e-02,7.8576507568e+00,5.4636764526e+00,8.5280942917e+00,1.9644126587e-04,1.3659191609e-04,2.1320235101e-04,2.6886811852e-01,2.3412109911e-01,2.1246765554e-01
115,5.8933970133e+00,1.0914835506e+00,7.6219113328e-01,8.6162675254e-02,1.4733492329e-04,2.7287087160e-05,2.3863011102e-01,2.3208519746e-02,6.3379950523e+00,4.3909597397e+00,6.9512362480e+00,1.5844986774e-04,1.0977399506e-04,1.7378090706e-04,2.6899012923e-01,2.3425079882e-01,2.1264940500e-01
120,4.7410195669e+00,8.8306072932e-01,6.6758199892e-01,8.6819263561e-02,1.1852549020e-04,2.2076514439e-05,2.3871904115e-01,2.3177867505e-02,5.1152491570e+00,3.5220818520e+00,5.5857276917e+00,1.2788122694e-04,8.8052052888e-05,1.3964319078e-04,2.6903280616e-01,2.3436155915e-01,2.1276275814e-01
125,3.8367941380e+00,7.4661088817e-01,5.7485784528e-01,9.1161187677e-02,9.5919851447e-05,1.8665271165e-05,2.3879867295e-01,2.3142449792e-02,4.1609191895e+00,2.8044736385e+00,4.5449895859e+00,1.0402297630e-04,7.0111840614e-05,1.1362473742e-04,2.6906967163e-01,2.3443858325e-01,2.1288776398e-01
130,3.1159266631e+00,6.2403642867e-01,4.8384477753e-01,9.4470851104e-02,7.7898162999e-05,1.5600911151e-05,2.3887725174e-01,2.3101152495e-02,3.4178442955e+00,2.2467989922e+00,3.6831367016e+00,8.5446103185e-05,5.6169970776e-05,9.2078415037e-05,2.6909312606e-01,2.3452782631e-01,2.1301080287e-01
135,2.5439401865e+00,5.2532211259e-01,3.9512171786e-01,9.7598757469e-02,6.3598505221e-05,1.3133054597e-05,2.3896825314e-01,2.3101577999e-02,2.7886362076e+00,1.8141072989e+00,3.0290770531e+00,6.9715904829e-05,4.5352680900e-05,7.5726929936e-05,2.6918628812e-01,2.3461456597e-01,2.1310390532e-01
140,2.0671221415e+00,4.3953477528e-01,3.0421850363e-01,1.0139498500e-01,5.1678054054e-05,1.0988369187e-05,2.3904169599e-01,2.3062084821e-02,2.3062202930e+00,1.4506723881e+00,2.4444737434e+00,5.7655506680e-05,3.6266810639e-05,6.1111844843e-05,2.6921081543e-01,2.3468829691e-01,2.1322597563e-01
145,1.6750611862e+00,3.5616504101e-01,2.1295318277e-01,1.0093767986e-01,4.1876530304e-05,8.9041266424e-06,2.3909470936e-01,2.3050556697e-02,1.8456476927e+00,1.1793346405e+00,2.0002012253e+00,4.6141190978e-05,2.9483366234e-05,5.0005033700e-05,2.6925089955e-01,2.3473787308e-01,2.1329535544e-01
150,1.3721366922e+00,2.9894299608e-01,1.2569928610e-01,1.0386290251e-01,3.4303416517e-05,7.4735746824e-06,2.3916410406e-01,2.3026198235e-02,1.5203332901e+00,9.5514088869e-01,1.6409358978e+00,3.8008332922e-05,2.3878521461e-05,4.1023395170e-05,2.6929447055e-01,2.3479609191e-01,2.1340174973e-01
155,1.1207148433e+00,2.4782316777e-01,3.7361319800e-02,1.0593902524e-01,2.8017871955e-05,6.1955794245e-06,2.3921157916e-01,2.3012263313e-02,1.2544515133e+00,7.7329283953e-01,1.3344001770e+00,3.1361290894e-05,1.9332321244e-05,3.3360003727e-05,2.6933372021e-01,2.3482003808e-01,2.1348097920e-01
160,9.1828584671e-01,2.0497901717e-01,-4.9426346876e-02,1.0718961919e-01,2.2957145120e-05,5.1244745591e-06,2.3926059902e-01,2.3004238807e-02,1.0326613188e+00,6.3041806221e-01,1.0917781591e+00,2.5816530979e-05,1.5760451788e-05,2.7294452593e-05,2.6936960220e-01,2.3487748206e-01,2.1353471279e-01
165,7.5248404344e-01,1.6929525338e-01,-1.3612809065e-01,1.0818775758e-01,1.8812101189e-05,4.2323816260e-06,2.3928932846e-01,2.2967708216e-02,8.4801757336e-01,5.1459538937e-01,8.9483916759e-01,2.1200439733e-05,1.2864884411e-05,2.2370979423e-05,2.6935210824e-01,2.3490901291e-01,2.1360686421e-01
170,6.1960752805e-01,1.4023529724e-01,-2.2072159213e-01,1.0920888445e-01,1.5490187858e-05,3.5058822641e-06,2.3933350046e-01,2.2962889945e-02,7.0685613155e-01,4.2174422741e-01,7.3022222519e-01,1.7671402020e-05,1.0543605640e-05,1.8255555915e-05,2.6939386129e-01,2.3494392633e-01,2.1366271377e-01
175,5.0886255503e-01,1.1551510761e-01,-3.0629953276e-01,1.0944455016e-01,1.2721563811e-05,2.8878778570e-06,2.3935648302e-01,2.2946580385e-02,5.7717049122e-01,3.4619349241e-01,6.0322368145e-01,1.4429261682e-05,8.6548370746e-06,1.5080592675e-05,2.6939803362e-01,2.3496337235e-01,2.1370804310e-01
180,4.1721054912e-01,1.0040632331e-01,-3.9434354261e-01,1.1718406137e-01,1.0430263501e-05,2.5101582146e-06,2.3938081165e-01,2.2932388222e-02,4.8019164801e-01,2.7550575137e-01,4.9593424797e-01,1.2004790733e-05,6.8876433943e-06,1.2398356375e-05,2.6940494776e-01,2.3498736322e-01,2.1375012398e-01
185,3.4311308463e-01,8.3093554102e-02,-4.7948361897e-01,1.1812896907e-01,8.5778271265e-06,2.0773389657e-06,2.3940781256e-01,2.2912497184e-02,3.9751821756e-01,2.2570592165e-01,4.0611511469e-01,9.9379549283e-06,5.6426479205e-06,1.0152878531e-05,2.6940977573e-01,2.3500803113e-01,2.1380563080e-01
190,2.8273713092e-01,6.9452612358e-02,-5.6402666042e-01,1.2014798733e-01,7.0684282036e-06,1.7363152026e-06,2.3942676683e-01,2.2904177492e-02,3.3023938537e-01,1.8453367054e-01,3.3343833685e-01,8.2559845396e-06,4.6133418437e-06,8.3359582277e-06,2.6941862702e-01,2.3502650857e-01,2.1383516490e-01
195,2.3270739118e-01,5.8955396385e-02,-6.4969497017e-01,1.2453905068e-01,5.8176848749e-06,1.4738849732e-06,2.3944920301e-01,2.2892964531e-02,2.7296859026e-01,1.4934796095e-01,2.7580562234e-01,6.8242147790e-06,3.7336990317e-06,6.8951408139e-06,2.6942795515e-01,2.3504696786e-01,2.1387268603e-01
200,1.9200256219e-01,4.9503896898e-02,-7.3385955202e-01,1.2712895337e-01,4.8000640618e-06,1.2375973552e-06,2.3946818709e-01,2.2884121461e-02,2.2610676289e-01,1.2200113386e-01,2.2789978981e-01,5.6526687331e-06,3.0500284538e-06,5.6974949985e-06,2.6943719387e-01,2.3506283760e-01,2.1390452981e-01
205,1.5895289679e-01,4.0237751383e-02,-8.1520935845e-01,1.2443408562e-01,3.9738223829e-06,1.0059438352e-06,2.3947801689e-01,2.2876979383e-02,1.8796324730e-01,1.0205179453e-01,1.8684364855e-01,4.6990812734e-06,2.5512947559e-06,4.6710911192e-06,2.6943549514e-01,2.3507975042e-01,2.1391880512e-01
210,1.3068579137e-01,3.3631589581e-02,-9.0086639590e-01,1.2685016459e-01,3.2671447722e-06,8.4078979481e-07,2.3948971927e-01,2.2867681160e-02,1.5507477522e-01,8.3128765225e-02,1.5385383368e-01,3.8768694139e-06,2.0782190404e-06,3.8463458623e-06,2.6943811774e-01,2.3508511484e-01,2.1394592524e-01
215,1.0801442216e-01,2.8144143676e-02,-9.8408582572e-01,1.2866432726e-01,2.7003605207e-06,7.0360358110e-07,2.3950884243e-01,2.2860316428e-02,1.2909078598e-01,6.8236209452e-02,1.2671627104e-01,3.2272696444e-06,1.7059052198e-06,3.1679066979e-06,2.6945075393e-01,2.3509736359e-01,2.1397840977e-01
220,8.9803210149e-02,2.4337122310e-02,-1.0658928670e+00,1.3473990627e-01,2.2450802817e-06,6.0842806366e-07,2.3951758941e-01,2.2850445356e-02,1.0830435902e-01,5.5418517441e-02,1.0568675399e-01,2.7076089282e-06,1.3854629515e-06,2.6421689654e-06,2.6944541931e-01,2.3511104286e-01,2.1399630606e-01
225,7.3684086402e-02,1.9933776261e-02,-1.1517144273e+00,1.3435663167e-01,1.8421020892e-06,4.9834439693e-07,2.3952721059e-01,2.2845002074e-02,8.9282125235e-02,4.5548915863e-02,8.6221218109e-02,2.2320530206e-06,1.1387228369e-06,2.1555304102e-06,2.6944899559e-01,2.3511886597e-01,2.1401377022e-01
230,6.0986313969e-02,1.6719530631e-02,-1.2344381305e+00,1.3649583039e-01,1.5246578187e-06,4.1798823693e-07,2.3953605195e-01,2.2842737366e-02,7.4069380760e-02,3.7387844175e-02,7.1501716971e-02,1.8517345097e-06,9.3469611784e-07,1.7875428284e-06,2.6945585012e-01,2.3512557149e-01,2.1402673423e-01
235,5.0535349796e-02,1.4005873422e-02,-1.3165495044e+00,1.3819719666e-01,1.2633837703e-06,3.5014684101e-07,2.3954408864e-01,2.2837495571e-02,6.1671812087e-02,3.0781522393e-02,5.9152714908e-02,1.5417953136e-06,7.6953807593e-07,1.4788179215e-06,2.6945862174e-01,2.3513041437e-01,2.1404322982e-01
240,4.1882213205e-02,1.1863955019e-02,-1.3991273534e+00,1.4179660091e-01,1.0470553586e-06,2.9659892410e-07,2.3955160379e-01,2.2834537673e-02,5.1411431283e-02,2.5158271194e-02,4.9076937139e-02,1.2852858617e-06,6.2895674091e-07,1.2269234730e-06,2.6946243644e-01,2.3513804376e-01,2.1405433118e-01
245,3.4672526643e-02,1.0001557421e-02,-1.4820382561e+00,1.4479936546e-01,8.6681319544e-07,2.5003895754e-07,2.3955942194e-01,2.2831169659e-02,4.2851723731e-02,2.0589316264e-02,4.0576539934e-02,1.0712931271e-06,5.1473290341e-07,1.0144135558e-06,2.6946768165e-01,2.3514167964e-01,2.1406890452e-01
250,2.8508018702e-02,8.3188270559e-03,-1.5675542898e+00,1.4641264548e-01,7.1270045510e-07,2.0797067658e-07,2.3956619203e-01,2.2826846294e-02,3.5615239292e-02,1.6835302114e-02,3.3073514700e-02,8.9038098849e-07,4.2088254304e-07,8.2683783376e-07,2.6946938038e-01,2.3514772952e-01,2.1408146620e-01
255,2.3568059939e-02,6.9132897109e-03,-1.6503648824e+00,1.4686856193e-01,5.8920150536e-07,1.7283224779e-07,2.3957055807e-01,2.2821547553e-02,2.9690666124e-02,1.3905572705e-02,2.7107940987e-02,7.4226664992e-07,3.4763931467e-07,6.7769855150e-07,2.6946735382e-01,2.3515167832e-01,2.1409264207e-01
260,1.9569244546e-02,5.8322103701e-03,-1.7318669356e+00,1.4932240438e-01,4.8923109830e-07,1.4580524780e-07,2.3957699041e-01,2.2819690790e-02,2.4859169498e-02,1.1443904601e-02,2.2404659539e-02,6.2147921653e-07,2.8609761671e-07,5.6011646166e-07,2.6947191358e-01,2.3515699804e-01,2.1410205960e-01
265,1.6233642586e-02,4.9393763636e-03,-1.8140843840e+00,1.5276399030e-01,4.0584106387e-07,1.2348441373e-07,2.3958185315e-01,2.2818238163e-02,2.0796379074e-02,9.3716373667e-03,1.8532911316e-02,5.1990946304e-07,2.3429092266e-07,4.6332280590e-07,2.6947519183e-01,2.3516130447e-01,2.1410906315e-01
270,1.3485773932e-02,4.1390275941e-03,-1.8950020217e+00,1.5387897592e-01,3.3714434740e-07,1.0347568841e-07,2.3958530525e-01,2.2814656159e-02,1.7395505682e-02,7.7582667582e-03,1.5303549357e-02,4.3488762458e-07,1.9395666584e-07,3.8258875179e-07,2.6947453618e-01,2.3516391218e-01,2.1411746740e-01
275,1.1235673601e-02,3.4941910477e-03,-1.9749791049e+00,1.5608685086e-01,2.8089183483e-07,8.7354778298e-08,2.3958983521e-01,2.2812047380e-02,1.4572916552e-02,6.4109209925e-03,1.2723183259e-02,3.6432291495e-07,1.6027301797e-07,3.1807957157e-07,2.6947662234e-01,2.3516638577e-01,2.1412649751e-01
280,9.2760995030e-03,2.9170911662e-03,-2.0588473030e+00,1.5809424261e-01,2.3190248536e-07,7.2927280857e-08,2.3959273597e-01,2.2811249047e-02,1.2075421400e-02,5.2521331236e-03,1.0500743985e-02,3.0188553524e-07,1.3130332377e-07,2.6251859708e-07,2.6947861910e-01,2.3516906798e-01,2.1413052082e-01
285,7.6637739937e-03,2.4095797905e-03,-2.1416161584e+00,1.5745005894e-01,1.9159435520e-07,6.0239497744e-08,2.3959567149e-01,2.2809843353e-02,1.0024114512e-02,4.3550580740e-03,8.6121493950e-03,2.5060288067e-07,1.0887645630e-07,2.1530372862e-07,2.6947969198e-01,2.3517233133e-01,2.1413499117e-01
290,6.4120488241e-03,2.0267127211e-03,-2.2193105695e+00,1.5816833992e-01,1.6030121941e-07,5.0667818609e-08,2.3959995310e-01,2.2807530488e-02,8.4159299731e-03,3.6353711039e-03,7.1848453954e-03,2.1039825526e-07,9.0884277881e-08,1.7962112508e-07,2.6948189735e-01,2.3517455161e-01,2.1414341033e-01
295,5.3133657202e-03,1.7266956999e-03,-2.3023532846e+00,1.6229012071e-01,1.3283414072e-07,4.3167387496e-08,2.3960257073e-01,2.2806129581e-02,7.0812357590e-03,2.9705977067e-03,5.8882636949e-03,1.7703088417e-07,7.4264946193e-08,1.4720659181e-07,2.6948314905e-01,2.3517620564e-01,2.1414835751e-01
300,4.4243875891e-03,1.4381942111e-03,-2.3819186554e+00,1.6247474105e-01,1.1060969030e-07,3.5954855922e-08,2.3960457742e-01,2.2804245191e-02,5.8922879398e-03,2.4711936712e-03,4.9096811563e-03,1.4730720466e-07,6.1779843463e-08,1.2274202277e-07,2.6948276162e-01,2.3517838120e-01,2.1415258944e-01
305,3.6796386509e-03,1.2174274652e-03,-2.4628180497e+00,1.6478509207e-01,9.1990967140e-08,3.0435685886e-08,2.3960680763e-01,2.2803471253e-02,4.9562896602e-03,2.0409051795e-03,4.0417211130e-03,1.2390724180e-07,5.1022631453e-08,1.0104302817e-07,2.6948451996e-01,2.3517933488e-01,2.1415656805e-01
310,3.0454186102e-03,1.0320030329e-03,-2.5465849130e+00,1.6962212180e-01,7.6135464155e-08,2.5800074912e-08,2.3960800469e-01,2.2801944099e-02,4.1293296963e-03,1.6570601147e-03,3.3498660196e-03,1.0323324062e-07,4.1426503117e-08,8.3746648727e-08,2.6948398352e-01,2.3518012464e-01,2.1415990591e-01
315,2.5413441472e-03,8.6996678386e-04,-2.6256216343e+00,1.7070387153e-01,6.3533602675e-08,2.1749168643e-08,2.3960996171e-01,2.2800887223e-02,3.4723791759e-03,1.3793040998e-03,2.7723491658e-03,8.6809478717e-08,3.4482603439e-08,6.9308725870e-08,2.6948490739e-01,2.3518136144e-01,2.1416361630e-01
320,2.1036159790e-03,7.2918325565e-04,-2.7087505118e+00,1.7386234470e-01,5.2590397814e-08,1.8229581199e-08,2.3961171508e-01,2.2799816610e-02,2.8774503153e-03,1.1264042696e-03,2.3069933522e-03,7.1936256063e-08,2.8160105359e-08,5.7674832021e-08,2.6948553324e-01,2.3518259823e-01,2.1416701376e-01
325,1.7414335161e-03,6.0748632997e-04,-2.7911295734e+00,1.7464389862e-01,4.3535839230e-08,1.5187159279e-08,2.3961284260e-01,2.2798696322e-02,2.3924950510e-03,9.3046622351e-04,1.9013392739e-03,5.9812379050e-08,2.3261655713e-08,4.7533482928e-08,2.6948532462e-01,2.3518359661e-01,2.1416960657e-01
330,1.4524371363e-03,5.0947463648e-04,-2.8702247150e+00,1.7534650882e-01,3.6310929374e-08,1.2736865929e-08,2.3961416880e-01,2.2798322729e-02,2.0027176943e-03,7.7450647950e-04,1.5800872352e-03,5.0067942681e-08,1.9362662584e-08,3.9502182858e-08,2.6948618889e-01,2.3518492281e-01,2.1417139471e-01
335,1.2092764179e-03,4.2985046857e-04,-2.9506572079e+00,1.7767151555e-01,3.0231910605e-08,1.0746260928e-08,2.3961590727e-01,2.2797467377e-02,1.6775934491e-03,6.3945958391e-04,1.3107762206e-03,4.1939834716e-08,1.5986490354e-08,3.2769406744e-08,2.6948708296e-01,2.3518610001e-01,2.1417453885e-01
340,1.0044954446e-03,3.5642635639e-04,-3.0308774771e+00,1.7643352694e-01,2.5112386837e-08,8.9106590320e-09,2.3961641391e-01,2.2796847711e-02,1.3974192552e-03,5.3459656192e-04,1.0814705165e-03,3.4935482063e-08,1.3364914508e-08,2.7036763939e-08,2.6948687434e-01,2.3518647254e-01,2.1417589486e-01
345,8.4504417221e-04,3.0358098927e-04,-3.1070742822e+00,1.7980481992e-01,2.1126104421e-08,7.5895248900e-09,2.3961758117e-01,2.2796190089e-02,1.1768427212e-03,4.4319062727e-04,9.1509916820e-04,2.9421068248e-08,1.1079765549e-08,2.2877479466e-08,2.6948764920e-01,2.3518653214e-01,2.1417856216e-01
350,7.0065973947e-04,2.5469099004e-04,-3.1890452003e+00,1.8116125544e-01,1.7516493737e-08,6.3672754729e-09,2.3961807787e-01,2.2795747520e-02,9.8372937646e-04,3.6623911001e-04,7.5201073196e-04,2.4593235892e-08,9.1559773097e-09,1.8800268009e-08,2.6948747039e-01,2.3518736660e-01,2.1417939663e-01
355,5.8118585730e-04,2.1431964284e-04,-3.2708821780e+00,1.8245299677e-01,1.4529646523e-08,5.3579911084e-09,2.3961892724e-01,2.2795070036e-02,8.2479731645e-04,3.0320888618e-04,6.1555136926e-04,2.0619932428e-08,7.5802217836e-09,1.5388785357e-08,2.6948758960e-01,2.3518793285e-01,2.1418125927e-01
360,4.8488970303e-04,1.8084405188e-04,-3.3502661547e+00,1.8419634317e-01,1.2122242469e-08,4.5211014339e-09,2.3961980641e-01,2.2794685436e-02,6.9223181345e-04,2.5155063486e-04,5.1088666078e-04,1.7305795907e-08,6.2887659524e-09,1.2772165547e-08,2.6948818564e-01,2.3518830538e-01,2.1418292820e-01
365,4.0209198293e-04,1.5080312035e-04,-3.4317986591e+00,1.8454037494e-01,1.0052299733e-08,3.7700781367e-09,2.3962040246e-01,2.2794373320e-02,5.7657109573e-04,2.0864437101e-04,4.2106048204e-04,1.4414277771e-08,5.2161093222e-09,1.0526512106e-08,2.6948842406e-01,2.3518882692e-01,2.1418395638e-01
370,3.3289344962e-04,1.2542431441e-04,-3.5139927699e+00,1.8480868004e-01,8.3223363016e-09,3.1356078402e-09,2.3962092896e-01,2.2793993264e-02,4.7906403779e-04,1.7278800078e-04,3.4682831028e-04,1.1976601044e-08,4.3197001531e-09,8.6707077074e-09,2.6948857307e-01,2.3518911004e-01,2.1418510377e-01
375,2.7947815155e-04,1.0679971911e-04,-3.5909834713e+00,1.8742680190e-01,6.9869536083e-09,2.6699928377e-09,2.3962173363e-01,2.2793565510e-02,4.0465136408e-04,1.4369304699e-04,2.9009004356e-04,1.0116283811e-08,3.5923262143e-09,7.2522507999e-09,2.6948899031e-01,2.3518954217e-01,2.1418666840e-01
380,2.3106333780e-04,8.8676044334e-05,-3.6739067297e+00,1.8818411980e-01,5.7765834338e-09,2.2169009573e-09,2.3962220550e-01,2.2793333684e-02,3.3520362922e-04,1.1848483700e-04,2.3950154718e-04,8.3800903994e-09,2.9621209929e-09,5.9875389091e-09,2.6948925853e-01,2.3518979549e-01,2.1418756247e-01
385,1.9441780751e-04,7.4422323305e-05,-3.7486643203e+00,1.8753498022e-01,4.8604450834e-09,1.8605580835e-09,2.3962251345e-01,2.2793168831e-02,2.8185884003e-04,9.9966899143e-05,2.0142768335e-04,7.0464709623e-09,2.4991724246e-09,5.0356918635e-09,2.6948937774e-01,2.3519006371e-01,2.1418809891e-01
390,1.6082356160e-04,6.2305328073e-05,-3.8317069567e+00,1.8890355167e-01,4.0205889729e-09,1.5576332437e-09,2.3962315917e-01,2.2793057567e-02,2.3487693397e-04,8.2444676082e-05,1.6514907475e-04,5.8719233920e-09,2.0611168328e-09,4.1287266939e-09,2.6949006319e-01,2.3519024253e-01,2.1418917179e-01
