step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
49,1.1364117861e+00,9.1571615889e-02,5.4162736978e-02,3.4299188894e-02,5.3618510564e-01,3.2205962212e-02,1.2631183863e+00,1.0962343216e+00,1.0498826504e+00,4.9286717176e-01,5.4565787315e-01,5.7003027201e-01
50,1.1660124063e+00,6.2632731061e-02,6.6086396229e-02,2.3053691184e-02,5.2395206690e-01,1.8614075320e-02,1.2514756918e+00,1.1434378624e+00,1.1031236649e+00,5.0074446201e-01,5.2479571104e-01,5.4631602764e-01
51,1.1988265912e+00,4.5580217270e-02,7.8443240374e-02,1.6481556615e-02,5.1197876533e-01,1.2018187231e-02,1.2566665411e+00,1.1945488453e+00,1.1452643871e+00,5.0380563736e-01,5.0315970182e-01,5.2897095680e-01
52,1.2199341059e+00,2.1372906179e-02,8.6269185257e-02,7.6545212956e-03,5.0406781832e-01,9.7484055577e-03,1.2378208637e+00,1.2320916653e+00,1.1898897886e+00,5.1245158911e-01,4.9039798975e-01,5.0935387611e-01
53,1.2409322262e+00,1.3298338599e-02,9.3723148645e-02,4.6508429748e-03,4.9801823497e-01,1.3256080327e-02,1.2396683693e+00,1.2578144073e+00,1.2253139019e+00,5.1498371363e-01,4.8262789845e-01,4.9644309282e-01
54,1.2495125532e+00,2.5081664472e-02,9.6652398682e-02,8.7720059613e-03,4.9621741970e-01,1.9785878622e-02,1.2146525383e+00,1.2726187706e+00,1.2612663507e+00,5.2416628599e-01,4.8107373714e-01,4.8341223598e-01
55,1.2573783398e+00,3.0201996840e-02,9.9339225131e-02,1.0522845952e-02,4.9599275986e-01,2.1457915617e-02,1.2146928310e+00,1.2774167061e+00,1.2800254822e+00,5.2627485991e-01,4.8255729675e-01,4.7914612293e-01
56,1.2553837697e+00,4.7672052677e-02,9.8457486832e-02,1.6723043793e-02,4.9849156539e-01,2.6179028887e-02,1.1880551577e+00,1.2860347033e+00,1.2920614481e+00,5.3530681133e-01,4.8347371817e-01,4.7669416666e-01
57,1.2559082111e+00,5.0158968715e-02,9.8605241720e-02,1.7579837923e-02,5.0111908714e-01,2.5975957306e-02,1.1857808828e+00,1.2817251682e+00,1.3002185822e+00,5.3729552031e-01,4.8856031895e-01,4.7750142217e-01
58,1.2494035959e+00,6.4822470055e-02,9.6103470590e-02,2.2955436798e-02,5.0537882249e-01,2.9292532723e-02,1.1582871675e+00,1.2862281799e+00,1.3036954403e+00,5.4622089863e-01,4.9095964432e-01,4.7895592451e-01
59,1.2445920706e+00,6.4311729236e-02,9.4434341654e-02,2.2812481453e-02,5.0935930014e-01,2.7865336509e-02,1.1554418802e+00,1.2735729218e+00,1.3047614098e+00,5.4769277573e-01,4.9810609221e-01,4.8227903247e-01
60,1.2328315576e+00,7.2662706096e-02,9.0127912774e-02,2.6138718488e-02,5.1497745514e-01,2.9163511020e-02,1.1309243441e+00,1.2723399401e+00,1.2952303886e+00,5.5543696880e-01,5.0167852640e-01,4.8781687021e-01
61,1.2264068524e+00,7.2415839869e-02,8.7857849743e-02,2.6137951263e-02,5.1896522442e-01,2.8030239689e-02,1.1259529591e+00,1.2593756914e+00,1.2938919067e+00,5.5751085281e-01,5.0770598650e-01,4.9167883396e-01
62,1.2117220561e+00,7.8980287252e-02,8.2451592750e-02,2.8965072030e-02,5.2492637436e-01,2.9096126488e-02,1.1011751890e+00,1.2531617880e+00,1.2808291912e+00,5.6524479389e-01,5.1188725233e-01,4.9764707685e-01
63,1.2044457595e+00,7.7968541067e-02,7.9851893436e-02,2.8696757120e-02,5.2873098850e-01,2.7846945353e-02,1.0966280699e+00,1.2383508682e+00,1.2783583403e+00,5.6688576937e-01,5.1809978485e-01,5.0120741129e-01
64,1.1869028012e+00,8.1965306964e-02,7.3345622878e-02,3.0721020769e-02,5.3499233723e-01,2.8386966336e-02,1.0724247694e+00,1.2283762693e+00,1.2599073648e+00,5.7427102327e-01,5.2253758907e-01,5.0816839933e-01
65,1.1794484456e+00,8.1117798138e-02,7.0620933551e-02,3.0536133569e-02,5.3835451603e-01,2.7430655266e-02,1.0671997070e+00,1.2150713205e+00,1.2560743093e+00,5.7599252462e-01,5.2767163515e-01,5.1139938831e-01
