alpha,m_W_mean,m_W_std,m_X_mean,m_X_std,m_Y_mean,m_Y_std,q_W_mean,q_W_std,q_X_mean,q_X_std,q_Y_mean,q_Y_std,Loss_mean,Loss_std,Steps_mean
1.3600000000000003,-0.014154381374828518,0.01854830114962842,-0.01542675203527324,0.017164934595356292,0.026056041195988654,0.003479537983290415,0.0008495988324284554,0.01708176014337926,0.0025291609577834605,0.01693673916129556,0.016757860779762268,0.0027002609743196327,7.553880976729487e-07,1.0621020968373885e-07,2670.85
1.3700000000000003,-0.014154385449364782,0.018548300130586007,-0.015426753868814558,0.017164927502279843,0.026056040450930594,0.0034795382200177357,0.0008496129419654607,0.017081762964306014,0.0025291642639786007,0.016936747142216334,0.016757859848439693,0.002700260848136315,7.60242514274978e-07,1.1254417170475433e-07,2670.85
1.3800000000000003,-0.014154389244504273,0.018548296499940102,-0.015426754369400442,0.017164932744950602,0.026056041941046715,0.0034795380217830375,0.0008496046531945467,0.017081764880273687,0.002529149129986763,0.01693675057301772,0.016757862735539676,0.002700259646825175,7.569512121108346e-07,1.137309729383006e-07,2670.85
1.3900000000000003,-0.014154380292166025,0.01854830210975284,-0.01542675158707425,0.017164934954801283,0.026056039705872537,0.0034795370034778625,0.0008495974820107221,0.01708175959551498,0.0025291667319834233,0.01693674148551764,0.016757860593497754,0.0027002589421787275,7.589817556663547e-07,1.1333914476516422e-07,2670.85
1.4000000000000004,-0.01415438283002004,0.01854830176140467,-0.015426754293730482,0.0171649360316567,0.02605604100972414,0.0034795390884309967,0.0008495944552123546,0.017081760595191,0.0025291599333286284,0.016936751265154378,0.016757858730852605,0.002700259226101623,7.611953350306066e-07,1.1046173992908464e-07,2670.85
1.4100000000000004,-0.014154381782282144,0.018548297252395304,-0.015426751202903688,0.017164937521706204,0.026056038588285445,0.003479535222284976,0.0008496032562106848,0.017081761345729526,0.0025291601195931435,0.016936741939656157,0.016757859848439693,0.002700258853392182,7.626384785908158e-07,1.1838907357095454e-07,2670.85
1.4200000000000004,-0.014154384296853095,0.018548300856549363,-0.015426754351938143,0.017164935565594387,0.02605603989213705,0.0034795371346903253,0.0008496069349348545,0.017081764842355948,0.0025291574653238057,0.016936750425498966,0.01675786105915904,0.002700258827196548,7.621708874694378e-07,1.2619148218696092e-07,2670.85
1.4300000000000004,-0.014154382690321654,0.018548299364850196,-0.015426758152898401,0.017164933868906235,0.026056040450930594,0.0034795383631883053,0.000849601998925209,0.01708175946355796,0.0025291667319834233,0.016936742304551562,0.016757859103381633,0.0027002588353013546,7.634269991285692e-07,1.1689330934964997e-07,2670.85
1.4400000000000004,-0.0141543859266676,0.01854829972328078,-0.015426755283260717,0.017164935163235206,0.026056040078401566,0.0034795370989575015,0.0008496020920574666,0.01708175935571574,0.0025291664991527797,0.016936743323049862,0.016757860872894527,0.0027002577710571753,7.595008469252206e-07,1.165072488581264e-07,2670.85
1.4500000000000004,-0.012451079179299995,0.015768347165426938,-0.0138938445947133,0.014562090620982487,0.031688768230378625,0.003998208664849276,0.0022575384937226772,0.01966277874687455,-0.00012653383892029523,0.018771231616142185,0.020269078202545643,0.003496883354918888,0.04912328165955841,0.03335490437206475,3000.0
1.4600000000000004,-0.012451074144337326,0.015768350605060034,-0.013893845217535273,0.014562095595859227,0.031688766367733476,0.003998208353534629,0.002257545758038759,0.01966278614606883,-0.0001265210099518299,0.018771235088487787,0.020269077457487582,0.003496882077980111,0.04912368068471551,0.03335553211930721,3000.0
1.4700000000000004,-0.012451081367908045,0.015768350341103,-0.013893848995212465,0.014562097494564143,0.03168876748532057,0.003998209205096096,0.0022575467359274627,0.019662781873200703,-0.0001265341299585998,0.018771227630529803,0.02026907932013273,0.0034968842196509945,0.04912247429601848,0.033354682693597246,3000.0
1.4800000000000004,-0.012451077508740128,0.01576835056645253,-0.013893845182610675,0.014562096729380867,0.0316887678578496,0.003998209908406015,0.0022575468756258488,0.019662785467590718,-0.00012653133017010988,0.018771233161898472,0.02026907932013273,0.0034968838269035193,0.049121050210669634,0.03335308714497726,3000.0
1.4900000000000004,-0.012451075715944171,0.015768351172984998,-0.013893848785664886,0.014562092731838911,0.0316887654364109,0.003998208528458509,0.0022575415670871733,0.01966278511224712,-0.0001265342114493251,0.01877122209596936,0.020269076991826295,0.0034968852130580434,0.04912407984957099,0.03335413616583462,3000.0
