alpha,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
2.0,4,103,16.5348,9.9892244339e+00,6000,3.0976274610e-01
2.0,5,104,16.6655,1.0018904686e+01,6000,3.1101363897e-01
2.0,6,105,16.8435,1.0122514725e+01,6000,3.0579787493e-01
2.0,7,106,16.6362,1.0067305565e+01,6000,3.0875554681e-01
2.0,8,107,16.5731,9.9577226639e+00,6000,3.1578040123e-01
2.0,9,108,16.6805,1.0083196640e+01,6000,3.1036722660e-01
2.0,10,109,16.7426,9.9731369019e+00,6000,3.0700880289e-01
2.2,1,100,16.7613,1.2203684807e+01,6000,3.5484302044e-01
2.2,2,101,16.8352,1.2330599785e+01,6000,3.5005372763e-01
2.2,3,102,16.8380,1.2186531067e+01,6000,3.5625422001e-01
2.2,4,103,17.1770,1.2162626266e+01,6000,3.5608798265e-01
2.2,5,104,16.8428,1.2100214005e+01,6000,3.5858970881e-01
2.2,6,105,16.7620,1.2159689903e+01,6000,3.5666728020e-01
2.2,7,106,16.7811,1.2341862679e+01,6000,3.5160470009e-01
2.2,8,107,16.8406,1.2141546249e+01,6000,3.6000540853e-01
2.2,9,108,16.9400,1.2127443314e+01,6000,3.5631605983e-01
2.2,10,109,16.8831,1.2143610001e+01,6000,3.5266953707e-01
2.4000000000000004,1,100,16.7622,1.4106773376e+01,6000,4.0360930562e-01
2.4000000000000004,2,101,16.8636,1.4129452705e+01,6000,4.0276068449e-01
2.4000000000000004,3,102,16.8206,1.4033232689e+01,6000,4.0727406740e-01
2.4000000000000004,4,103,16.8999,1.4040564537e+01,6000,4.0623369813e-01
2.4000000000000004,5,104,16.9409,1.4012988091e+01,6000,4.0919846296e-01
2.4000000000000004,6,105,16.8718,1.4028766632e+01,6000,4.0613654256e-01
2.4000000000000004,7,106,16.7190,1.4158425331e+01,6000,4.0109875798e-01
2.4000000000000004,8,107,16.9265,1.3935436249e+01,6000,4.1243010759e-01
2.4000000000000004,9,108,16.7320,1.3988860130e+01,6000,4.0512952209e-01
2.4000000000000004,10,109,16.9342,1.4102626801e+01,6000,4.0092208982e-01
2.6,1,100,17.2425,1.5553389549e+01,6000,4.5736703277e-01
2.6,2,101,16.8169,1.5486808777e+01,6000,4.5862248540e-01
2.6,3,102,16.8951,1.5462526321e+01,6000,4.6317520738e-01
2.6,4,103,16.9968,1.5558301926e+01,6000,4.5933702588e-01
2.6,5,104,17.0628,1.5540272713e+01,6000,4.6122068167e-01
2.6,6,105,16.8704,1.5588978767e+01,6000,4.6019244194e-01
2.6,7,106,16.8529,1.5650074959e+01,6000,4.5418798923e-01
2.6,8,107,16.8797,1.5399786949e+01,6000,4.6579656005e-01
2.6,9,108,16.7329,1.5513277054e+01,6000,4.5873606205e-01
2.6,10,109,17.0918,1.5553470612e+01,6000,4.5723804832e-01
2.8000000000000003,1,100,17.3164,1.6649354935e+01,6000,5.1284688711e-01
2.8000000000000003,2,101,17.3616,1.6643266678e+01,6000,5.1195418835e-01
2.8000000000000003,3,102,17.1542,1.6501029968e+01,6000,5.1695162058e-01
2.8000000000000003,4,103,17.1751,1.6602624893e+01,6000,5.1494663954e-01
2.8000000000000003,5,104,16.6472,1.6724901199e+01,6000,5.1455235481e-01
2.8000000000000003,6,105,16.8243,1.6685709000e+01,6000,5.1487612724e-01
2.8000000000000003,7,106,17.1116,1.6887733459e+01,6000,5.0407063961e-01
2.8000000000000003,8,107,17.0922,1.6480300903e+01,6000,5.2138715982e-01
2.8000000000000003,9,108,17.3483,1.6597967148e+01,6000,5.1301646233e-01
2.8000000000000003,10,109,16.7658,1.6712490082e+01,6000,5.1045459509e-01
3.0,1,100,16.6007,1.7299707413e+01,6000,5.6869673729e-01
3.0,2,101,17.1182,1.7227403641e+01,6000,5.6914281845e-01
3.0,3,102,16.8027,1.7208219528e+01,6000,5.7171642780e-01
3.0,4,103,16.7293,1.7221750259e+01,6000,5.6820166111e-01
3.0,5,104,16.8043,1.7224092484e+01,6000,5.7125246525e-01
3.0,6,105,17.1742,1.7232740402e+01,6000,5.7097113132e-01
3.0,7,106,16.5586,1.7565824509e+01,6000,5.6111252308e-01
3.0,8,107,16.9494,1.7132049561e+01,6000,5.7605344057e-01
3.0,9,108,17.0213,1.7242462158e+01,6000,5.7022732496e-01
3.0,10,109,16.5792,1.7408504486e+01,6000,5.6572240591e-01
3.2,1,100,16.8794,1.7633432388e+01,6000,6.2010371685e-01
3.2,2,101,16.7306,1.7584260941e+01,6000,6.2111699581e-01
3.2,3,102,16.7505,1.7483737946e+01,6000,6.2412565947e-01
3.2,4,103,16.0011,1.7581289291e+01,6000,6.2087166309e-01
3.2,5,104,16.4244,1.7393215179e+01,6000,6.2479770184e-01
3.2,6,105,16.5460,1.7604290009e+01,6000,6.2288820744e-01
3.2,7,106,16.1298,1.7744232178e+01,6000,6.1610829830e-01
3.2,8,107,16.3817,1.7318593979e+01,6000,6.2823665142e-01
3.2,9,108,16.7653,1.7433862686e+01,6000,6.2334156036e-01
3.2,10,109,16.4173,1.7702650070e+01,6000,6.1654782295e-01
3.4000000000000004,1,100,16.0136,1.7535020828e+01,6000,6.6824567318e-01
3.4000000000000004,2,101,16.2860,1.7592370987e+01,6000,6.6798990965e-01
3.4000000000000004,3,102,15.9864,1.7478279114e+01,6000,6.7095464468e-01
3.4000000000000004,4,103,16.2359,1.7581737518e+01,6000,6.6801893711e-01
3.4000000000000004,5,104,15.7601,1.7288061142e+01,6000,6.7318969965e-01
3.4000000000000004,6,105,16.6208,1.7657426834e+01,6000,6.6914129257e-01
3.4000000000000004,7,106,15.6761,1.7746824265e+01,6000,6.6455632448e-01
3.4000000000000004,8,107,15.6713,1.7320018768e+01,6000,6.7388701439e-01
3.4000000000000004,9,108,16.5651,1.7547311783e+01,6000,6.6651785374e-01
3.4000000000000004,10,109,16.0484,1.7664667130e+01,6000,6.6682094336e-01
3.6,1,100,15.6439,1.7289611816e+01,6000,7.1047383547e-01
3.6,2,101,16.0178,1.7200265884e+01,6000,7.1139264107e-01
3.6,3,102,15.6304,1.7248735428e+01,6000,7.1176493168e-01
3.6,4,103,15.4450,1.7319219589e+01,6000,7.0976710320e-01
3.6,5,104,15.9258,1.7101833344e+01,6000,7.1317994595e-01
3.6,6,105,15.9477,1.7334938049e+01,6000,7.1037793159e-01
3.6,7,106,15.7383,1.7498598099e+01,6000,7.0647329092e-01
3.6,8,107,15.3739,1.7185501099e+01,6000,7.1273595095e-01
3.6,9,108,15.4823,1.7338491440e+01,6000,7.0838028193e-01
3.6,10,109,15.6033,1.7531038284e+01,6000,7.0671904087e-01
3.8000000000000003,1,100,15.8709,1.6892335892e+01,6000,7.4639612436e-01
3.8000000000000003,2,101,15.8131,1.6900774002e+01,6000,7.4680227041e-01
3.8000000000000003,3,102,15.2724,1.6823150635e+01,6000,7.4705117941e-01
3.8000000000000003,4,103,15.3353,1.6934272766e+01,6000,7.4552071095e-01
3.8000000000000003,5,104,15.2833,1.6799015045e+01,6000,7.4785989523e-01
3.8000000000000003,6,105,14.9418,1.6943958282e+01,6000,7.4572098255e-01
3.8000000000000003,7,106,15.4523,1.7168575287e+01,6000,7.4233019352e-01
3.8000000000000003,8,107,15.6980,1.6760957718e+01,6000,7.4839746952e-01
3.8000000000000003,9,108,14.9334,1.6932432175e+01,6000,7.4399614334e-01
3.8000000000000003,10,109,15.2736,1.7166574478e+01,6000,7.4335223436e-01
4.0,1,100,15.0822,1.6533184052e+01,6000,7.7517819405e-01
4.0,2,101,15.0196,1.6415222168e+01,6000,7.7679592371e-01
4.0,3,102,14.9640,1.6580745697e+01,6000,7.7548211813e-01
4.0,4,103,14.7943,1.6416370392e+01,6000,7.7548664808e-01
