step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
71,6.8186479322e-13,2.6191377991e-13,-1.2195378021e+01,1.5426663380e-01,3.4093238475e-16,1.3095688223e-16,9.2449663595e-03,9.1620561849e-03,4.7667593614e-13,5.1739856973e-13,1.0515198738e-12,2.3833797188e-16,2.5869926750e-16,5.2575991487e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
72,6.6812578329e-13,2.5564902083e-13,-1.2204028448e+01,1.5382537961e-01,3.3406287696e-16,1.2782450829e-16,9.2449663207e-03,9.1620562318e-03,5.0998262687e-13,4.6563442121e-13,1.0287603018e-12,2.5499130137e-16,2.3281719642e-16,5.1438013310e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
73,6.7464834356e-13,2.7123793746e-13,-1.2202605854e+01,1.6068414470e-01,3.3732416557e-16,1.3561897411e-16,9.2449663595e-03,9.1620561849e-03,4.7723104765e-13,4.8853277109e-13,1.0581812119e-12,2.3861550752e-16,2.4426638195e-16,5.2909060723e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
74,6.9236565266e-13,2.4879022430e-13,-1.2185121734e+01,1.4444626175e-01,3.4618281553e-16,1.2439511595e-16,9.2449663207e-03,9.1620562318e-03,5.0110084268e-13,5.3224780269e-13,1.0437483126e-12,2.5055041350e-16,2.6612388186e-16,5.2187415122e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
75,7.1739193000e-13,3.3401064109e-13,-1.2186627108e+01,1.8533075229e-01,3.5869595385e-16,1.6700530837e-16,9.2449663595e-03,9.1620561849e-03,4.7834127067e-13,4.8409187900e-13,1.1897426403e-12,2.3917063174e-16,2.4204593802e-16,5.9487129180e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
76,6.7409323204e-13,2.6096266882e-13,-1.2200768351e+01,1.5526626576e-01,3.3704661228e-16,1.3048132447e-16,9.2449663207e-03,9.1620562318e-03,5.0665195780e-13,4.7298964875e-13,1.0426380896e-12,2.5332598165e-16,2.3649482819e-16,5.2131902700e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
77,6.8542675875e-13,2.6862967388e-13,-1.2194343022e+01,1.5751862702e-01,3.4271336858e-16,1.3431482016e-16,9.2449663595e-03,9.1620561849e-03,4.7167993253e-13,5.2031290517e-13,1.0642874386e-12,2.3583996584e-16,2.6015645534e-16,5.3214368455e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
78,6.8427027644e-13,3.2446491696e-13,-1.2208895839e+01,1.8927372476e-01,3.4213511860e-16,1.6223244461e-16,9.2449663207e-03,9.1620562318e-03,4.7501060160e-13,4.3524206591e-13,1.1425581618e-12,2.3750528555e-16,2.1762102830e-16,5.7127904194e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
79,6.7339932458e-13,2.4399970668e-13,-1.2198802132e+01,1.5101654842e-01,3.3669964641e-16,1.2199984763e-16,9.2449663595e-03,9.1620561849e-03,4.3892835330e-13,5.7138311010e-13,1.0098865104e-12,2.1946417199e-16,2.8569153408e-16,5.0494323315e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
80,6.8093960736e-13,3.0679011757e-13,-1.2206585273e+01,1.7945583880e-01,3.4046979006e-16,1.5339504090e-16,9.2449663207e-03,9.1620562318e-03,4.6557370589e-13,4.6244253002e-13,1.1148025862e-12,2.3278686205e-16,2.3122125400e-16,5.5740125413e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
81,6.2306923220e-13,2.3561742927e-13,-1.2233578352e+01,1.5160027388e-01,3.1153460636e-16,1.1780871926e-16,9.2449662431e-03,9.1620563255e-03,4.4558969145e-13,4.6757731150e-13,9.5604069366e-13,2.2279483789e-16,2.3378863733e-16,4.7802034387e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
82,6.4541247057e-13,2.5775668448e-13,-1.2221430185e+01,1.5964509984e-01,3.2270622096e-16,1.2887833678e-16,9.2449663595e-03,9.1620561849e-03,4.6834926345e-13,4.5800163792e-13,1.0098865104e-12,2.3417461966e-16,2.2900081006e-16,5.0494323315e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
83,6.3676198284e-13,2.3878837688e-13,-1.2223940827e+01,1.5154606478e-01,3.1838097956e-16,1.1939417971e-16,9.2449662431e-03,9.1620563255e-03,4.3892835330e-13,4.9866355619e-13,9.7269403903e-13,2.1946417199e-16,2.4933177132e-16,4.8634699537e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
84,6.5188877155e-13,2.4845366335e-13,-1.2214338565e+01,1.5257795073e-01,3.2594438380e-16,1.2422683833e-16,9.2449663595e-03,9.1620561849e-03,4.7223504404e-13,4.8020609841e-13,1.0032251722e-12,2.3611752795e-16,2.4010302972e-16,5.0161259373e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
85,6.3158094206e-13,2.4639051990e-13,-1.2229546810e+01,1.5658509485e-01,3.1579047046e-16,1.2319525997e-16,9.2449662431e-03,9.1620563255e-03,4.3892835330e-13,4.7645909570e-13,9.7935537718e-13,2.1946417199e-16,2.3822955166e-16,4.8967768774e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
86,6.7410479687e-13,2.3827797125e-13,-1.2196950560e+01,1.4693919185e-01,3.3705240034e-16,1.1913899004e-16,9.2449663595e-03,9.1620561849e-03,5.7218981072e-13,4.4689940767e-13,1.0032251722e-12,2.8609490706e-16,2.2344970024e-16,5.0161259373e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
87,6.5018874254e-13,2.1824448133e-13,-1.2209177981e+01,1.3501086391e-01,3.2509436859e-16,1.0912222537e-16,9.2449662431e-03,9.1620563255e-03,4.9308642022e-13,4.9866355619e-13,9.5881625122e-13,2.4654323298e-16,2.4933177132e-16,4.7940810147e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
88,6.6346515955e-13,2.6003192818e-13,-1.2209156327e+01,1.6034982943e-01,3.3173257903e-16,1.3001597185e-16,9.2449663595e-03,9.1620561849e-03,5.3249933759e-13,4.3135628533e-13,1.0265398557e-12,2.6624966626e-16,2.1567813324e-16,5.1326993760e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
89,7.1262722286e-13,2.7339463210e-13,-1.2176198537e+01,1.5432234745e-01,3.5631361192e-16,1.3669730241e-16,9.2449662431e-03,9.1620563255e-03,4.9443950453e-13,5.4529292323e-13,1.0981492408e-12,2.4721977408e-16,2.7264645907e-16,5.4907460262e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
90,6.3412520316e-13,2.6771268068e-13,-1.2232854880e+01,1.6901268453e-01,3.1706260807e-16,1.3385633855e-16,9.2449662431e-03,9.1620563255e-03,4.6390837135e-13,4.2636028172e-13,1.0121069564e-12,2.3195420219e-16,2.1318014043e-16,5.0605348159e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
91,6.4157294928e-13,2.7309175023e-13,-1.2228503155e+01,1.7093949196e-01,3.2078647372e-16,1.3654588287e-16,9.2449663595e-03,9.1620561849e-03,4.2227500793e-13,4.7590398419e-13,1.0265398557e-12,2.1113749401e-16,2.3795198955e-16,5.1326993760e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
92,6.3190475711e-13,2.3134221120e-13,-1.2225729458e+01,1.4694475321e-01,3.1595237728e-16,1.1567108913e-16,9.2449662431e-03,9.1620563255e-03,4.5724703321e-13,4.7965098690e-13,9.5881625122e-13,2.2862353630e-16,2.3982549408e-16,4.7940810147e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
93,6.2917545884e-13,2.6481511185e-13,-1.2236009829e+01,1.6836249025e-01,3.1458773221e-16,1.3240755956e-16,9.2449663595e-03,9.1620561849e-03,4.2616078852e-13,4.5814041580e-13,1.0032251722e-12,2.1308038907e-16,2.2907021383e-16,5.0161259373e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
94,6.5669971992e-13,2.2815809888e-13,-1.2206401451e+01,1.3954935900e-01,3.2834985149e-16,1.1407905486e-16,9.2449662431e-03,9.1620563255e-03,4.9332928151e-13,4.9741450108e-13,9.7935537718e-13,2.4666462339e-16,2.4870724334e-16,4.8967768774e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
95,6.3805725207e-13,2.6195761838e-13,-1.2228692164e+01,1.6614072917e-01,3.1902861566e-16,1.3097880685e-16,9.2449663595e-03,9.1620561849e-03,4.1672391991e-13,4.9144710653e-13,1.0060007298e-12,2.0836195233e-16,2.4572354331e-16,5.0300035133e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
96,6.1414118871e-13,2.4251920999e-13,-1.2242520967e+01,1.5880138124e-01,3.0707058832e-16,1.2125960735e-16,9.2449662431e-03,9.1620563255e-03,4.6668392891e-13,4.1969894357e-13,9.5604069366e-13,2.3334195980e-16,2.0984946130e-16,4.7802034387e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
97,6.5045473348e-13,2.7003195112e-13,-1.2221180475e+01,1.6834569948e-01,3.2522735717e-16,1.3501597357e-16,9.2449663595e-03,9.1620561849e-03,4.1949945037e-13,5.0254933678e-13,1.0293154133e-12,2.0974972317e-16,2.5127465314e-16,5.1465769521e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
98,6.3264490579e-13,2.5385825877e-13,-1.2230409474e+01,1.6041296573e-01,3.1632244245e-16,1.2692912277e-16,9.2449662431e-03,9.1620563255e-03,4.6002259077e-13,4.4634429616e-13,9.9156783045e-13,2.3001129390e-16,2.2317213813e-16,4.9578389532e-16,2.0619422197e-02,8.9318640530e-03,-1.8163875211e-03
99,6.9134794822e-13,2.8067912137e-13,-1.2193046068e+01,1.6403701028e-01,3.4567397813e-16,1.4033955804e-16,9.2449663595e-03,9.1620561849e-03,4.5669192169e-13,5.3141513542e-13,1.0859367875e-12,2.2834597419e-16,2.6570756517e-16,5.4296839504e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
100,6.7002241429e-13,3.1787119619e-13,-1.2218006463e+01,1.8910707448e-01,3.3501120976e-16,1.5893560465e-16,9.2449663595e-03,9.1620561849e-03,4.6002259077e-13,4.3080117381e-13,1.1192434783e-12,2.3001129390e-16,2.1540058437e-16,5.5962175100e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
101,6.3750213152e-13,2.5909795620e-13,-1.2228371640e+01,1.6437539902e-01,3.1875105796e-16,1.2954897518e-16,9.2449663595e-03,9.1620561849e-03,4.1949945037e-13,4.9144710653e-13,1.0015598377e-12,2.0974972317e-16,2.4572354331e-16,5.0077990740e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
102,6.1969230384e-13,2.3284186295e-13,-1.2235570676e+01,1.5059708494e-01,3.0984614324e-16,1.1642091489e-16,9.2449663595e-03,9.1620561849e-03,4.6390837135e-13,4.4634429616e-13,9.4882424400e-13,2.3195420219e-16,2.2317213813e-16,4.7441208939e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
103,6.2491960391e-13,2.2067478859e-13,-1.2228772667e+01,1.4202321885e-01,3.1245979574e-16,1.1033738898e-16,9.2449663595e-03,9.1620561849e-03,4.5558169867e-13,4.8256532234e-13,9.3661179073e-13,2.2779084997e-16,2.4128265545e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
104,6.4152668999e-13,2.2091691129e-13,-1.2216394693e+01,1.3956996086e-01,3.2076334796e-16,1.1045845586e-16,9.2449663595e-03,9.1620561849e-03,4.5724703321e-13,5.1517812369e-13,9.5215491307e-13,2.2862353630e-16,2.5758904554e-16,4.7607746204e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
105,6.0937649060e-13,2.3887747607e-13,-1.2245365807e+01,1.5727150053e-01,3.0468824639e-16,1.1943873376e-16,9.2449663595e-03,9.1620561849e-03,4.2338525806e-13,4.5814041580e-13,9.4660379795e-13,2.1169263146e-16,2.2907021383e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
106,6.2339304725e-13,2.2276926266e-13,-1.2230642025e+01,1.4470731339e-01,3.1169651318e-16,1.1138462887e-16,9.2449663595e-03,9.1620561849e-03,4.9610483907e-13,4.3746251196e-13,9.3661179073e-13,2.4805240746e-16,2.1873125026e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
107,6.2899043070e-13,2.3222884860e-13,-1.2229012229e+01,1.5186834880e-01,3.1449521592e-16,1.1611442857e-16,9.2449663595e-03,9.1620561849e-03,4.1672391991e-13,5.1809245913e-13,9.5215491307e-13,2.0836195233e-16,2.5904623337e-16,4.7607746204e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
108,6.2727882784e-13,2.2733883846e-13,-1.2228713013e+01,1.4694486425e-01,3.1363941265e-16,1.1366941705e-16,9.2449663595e-03,9.1620561849e-03,4.9999061965e-13,4.3524206591e-13,9.4660379795e-13,2.4999531576e-16,2.1762102830e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
109,6.3953752233e-13,2.1236547305e-13,-1.2216304213e+01,1.3568478963e-01,3.1976875481e-16,1.0618273172e-16,9.2449663595e-03,9.1620561849e-03,4.5280614111e-13,5.2919463516e-13,9.3661179073e-13,2.2640306589e-16,2.6459731673e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
110,6.1340104003e-13,2.3376437893e-13,-1.2240788386e+01,1.5267814175e-01,3.0670050992e-16,1.1688217098e-16,9.2449663595e-03,9.1620561849e-03,4.5724703321e-13,4.3912784650e-13,9.4382824039e-13,2.2862353630e-16,2.1956391012e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
111,6.0141988322e-13,2.3056531905e-13,-1.2249720510e+01,1.5368547145e-01,3.0070993558e-16,1.1528265286e-16,9.2449663595e-03,9.1620561849e-03,4.2616078852e-13,4.5092396614e-13,9.2717489502e-13,2.1308038907e-16,2.2546198582e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
112,6.2653867916e-13,2.1793211214e-13,-1.2227007097e+01,1.4033697626e-01,3.1326932984e-16,1.0896606838e-16,9.2449663595e-03,9.1620561849e-03,4.9332928151e-13,4.5245052279e-13,9.3383623317e-13,2.4666462339e-16,2.2622524192e-16,4.6691812421e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
113,6.5063977065e-13,2.0843959822e-13,-1.2207122473e+01,1.3004763002e-01,3.2531986464e-16,1.0421978752e-16,9.2449663595e-03,9.1620561849e-03,5.3052175283e-13,4.7756931873e-13,9.4382824039e-13,2.6526086117e-16,2.3878464941e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
114,6.6558152219e-13,1.9336653542e-13,-1.2194591090e+01,1.2328609932e-01,3.3279075700e-16,9.6683260131e-17,9.2449663595e-03,9.1620561849e-03,6.0379647246e-13,4.6577319909e-13,9.2717489502e-13,3.0189823898e-16,2.3288660018e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
115,6.2732508713e-13,2.1695906447e-13,-1.2226108531e+01,1.3915311597e-01,3.1366254724e-16,1.0847953519e-16,9.2449663595e-03,9.1620561849e-03,4.8611283185e-13,4.6202619638e-13,9.3383623317e-13,2.4305642185e-16,2.3101309565e-16,4.6691812421e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
116,6.5799499819e-13,2.0940184416e-13,-1.2202928975e+01,1.3403976267e-01,3.2899747876e-16,1.0470091193e-16,9.2449663595e-03,9.1620561849e-03,5.8214712348e-13,4.4800963070e-13,9.4382824039e-13,2.9107355496e-16,2.2400479798e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
117,6.1825826576e-13,2.1851412915e-13,-1.2233426319e+01,1.4194121124e-01,3.0912912985e-16,1.0925705542e-16,9.2449663595e-03,9.1620561849e-03,4.5669192169e-13,4.7090798058e-13,9.2717489502e-13,2.2834597419e-16,2.3545398351e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
118,6.1784193213e-13,2.2539460284e-13,-1.2235738509e+01,1.4834077909e-01,3.0892096268e-16,1.1269730880e-16,9.2449663595e-03,9.1620561849e-03,4.9610483907e-13,4.2358472415e-13,9.3383623317e-13,2.4805240746e-16,2.1179235636e-16,4.6691812421e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
119,6.5859636899e-13,2.0245481300e-13,-1.2200199380e+01,1.2469189745e-01,3.2929816664e-16,1.0122739286e-16,9.2449663595e-03,9.1620561849e-03,4.9443950453e-13,5.3752136206e-13,9.4382824039e-13,2.4721974761e-16,2.6876066896e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
120,6.1525141174e-13,2.2272633421e-13,-1.2237212115e+01,1.4746389512e-01,3.0762569930e-16,1.1136316103e-16,9.2449663595e-03,9.1620561849e-03,4.9721506209e-13,4.2136427810e-13,9.2717489502e-13,2.4860753168e-16,2.1068213439e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
121,6.1492759669e-13,2.2550247681e-13,-1.2237601166e+01,1.4698764491e-01,3.0746380131e-16,1.1275124170e-16,9.2449663595e-03,9.1620561849e-03,4.5558169867e-13,4.5536485823e-13,9.3383623317e-13,2.2779084997e-16,2.2768242975e-16,4.6691812421e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
122,6.4596758209e-13,2.1288348015e-13,-1.2211621687e+01,1.3464321151e-01,3.2298377424e-16,1.0644172479e-16,9.2449663595e-03,9.1620561849e-03,5.3496264493e-13,4.5911186094e-13,9.4382824039e-13,2.6748130510e-16,2.2955593428e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
123,6.1381737367e-13,2.2158538724e-13,-1.2237584598e+01,1.4478874059e-01,3.0690867709e-16,1.1079268942e-16,9.2449663595e-03,9.1620561849e-03,4.5946747925e-13,4.5480974672e-13,9.2717489502e-13,2.2973373179e-16,2.2740486764e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
124,6.4319200646e-13,2.1731418517e-13,-1.2214165512e+01,1.3587199471e-01,3.2159599017e-16,1.0865709218e-16,9.2449663595e-03,9.1620561849e-03,4.9332928151e-13,4.8575715932e-13,9.5048957854e-13,2.4666462339e-16,2.4287857140e-16,4.7524477572e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
125,6.2991560752e-13,2.1046825356e-13,-1.2222785484e+01,1.3466226604e-01,3.1495779296e-16,1.0523412350e-16,9.2449663595e-03,9.1620561849e-03,4.9443950453e-13,4.6813242302e-13,9.2717489502e-13,2.4721974761e-16,2.3406619944e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
126,6.2801897652e-13,2.1828303413e-13,-1.2227171688e+01,1.4595635898e-01,3.1400947781e-16,1.0914151199e-16,9.2449663595e-03,9.1620561849e-03,5.4439954064e-13,4.1248249391e-13,9.2717489502e-13,2.7219975507e-16,2.0624124653e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
127,6.2973057035e-13,2.2721280854e-13,-1.2226532339e+01,1.4512873569e-01,3.1486528108e-16,1.1360639785e-16,9.2449663595e-03,9.1620561849e-03,4.5280614111e-13,4.8589599141e-13,9.5048957854e-13,2.2640306589e-16,2.4294800163e-16,4.7524477572e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
128,6.0951525944e-13,2.2474862315e-13,-1.2241759242e+01,1.4791199642e-01,3.0475762369e-16,1.1237430476e-16,9.2449663595e-03,9.1620561849e-03,4.6002259077e-13,4.4134829255e-13,9.2717489502e-13,2.3001129390e-16,2.2067414532e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
129,6.2047872085e-13,2.2154567712e-13,-1.2232951626e+01,1.4604481795e-01,3.1023934740e-16,1.1077282147e-16,9.2449663595e-03,9.1620561849e-03,4.2338525806e-13,5.0810045190e-13,9.2995045258e-13,2.1169263146e-16,2.5405022129e-16,4.6497518944e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
130,6.2024741535e-13,2.3559057703e-13,-1.2236286497e+01,1.5439625168e-01,3.1012369652e-16,1.1779528603e-16,9.2449663595e-03,9.1620561849e-03,4.9332928151e-13,4.1692338601e-13,9.5048957854e-13,2.4666462339e-16,2.0846169046e-16,4.7524477572e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
131,6.3620687133e-13,2.0780770398e-13,-1.2217480041e+01,1.3160329425e-01,3.1810341745e-16,1.0390383906e-16,9.2449663595e-03,9.1620561849e-03,4.9721506209e-13,4.8145509931e-13,9.2995045258e-13,2.4860753168e-16,2.4072753123e-16,4.6497518944e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
132,6.2191274989e-13,2.1705453527e-13,-1.2230504203e+01,1.4135933814e-01,3.1095636961e-16,1.0852726043e-16,9.2449663207e-03,9.1620562318e-03,4.9721506209e-13,4.4134829255e-13,9.2717489502e-13,2.4860753168e-16,2.2067414532e-16,4.6358743184e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
133,6.2177397201e-13,2.3244186049e-13,-1.2233812201e+01,1.4974337418e-01,3.1088697909e-16,1.1622092553e-16,9.2449663595e-03,9.1620561849e-03,4.5558169867e-13,4.5925063882e-13,9.5048957854e-13,2.2779084997e-16,2.2962531157e-16,4.7524477572e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
134,6.2653867916e-13,2.1502447476e-13,-1.2226351629e+01,1.3837766488e-01,3.1326932984e-16,1.0751221739e-16,9.2449663207e-03,9.1620562318e-03,4.5724703321e-13,4.9241855168e-13,9.2995045258e-13,2.2862353630e-16,2.4620926377e-16,4.6497518944e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
135,6.0512063567e-13,2.3971571291e-13,-1.2248983147e+01,1.5862479282e-01,3.0256030552e-16,1.1985783904e-16,9.2449663595e-03,9.1620561849e-03,4.2338525806e-13,4.4814840857e-13,9.4382824039e-13,2.1169263146e-16,2.2407420175e-16,4.7191408335e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
136,6.3653068638e-13,2.1672571612e-13,-1.2219893715e+01,1.4103420964e-01,3.1826533309e-16,1.0836285593e-16,9.2449663207e-03,9.1620562318e-03,5.4051376005e-13,4.3246650835e-13,9.3661179073e-13,2.7025687325e-16,2.1623324422e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
137,6.4712406440e-13,2.1568942578e-13,-1.2210923014e+01,1.3408915664e-01,3.2356203305e-16,1.0784471618e-16,9.2449663595e-03,9.1620561849e-03,4.9443950453e-13,4.9477777561e-13,9.5215491307e-13,2.4721974761e-16,2.4738888950e-16,4.7607746204e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
138,6.1747185779e-13,2.3588534999e-13,-1.2238845072e+01,1.5647441831e-01,3.0873592568e-16,1.1794267478e-16,9.2449663207e-03,9.1620562318e-03,4.9999061965e-13,4.0582115576e-13,9.4660379795e-13,2.4999531576e-16,2.0291056740e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
139,6.3842729931e-13,2.1294734035e-13,-1.2217218219e+01,1.3609504271e-01,3.1921364824e-16,1.0647366274e-16,9.2449663595e-03,9.1620561849e-03,4.5280614111e-13,5.2586396609e-13,9.3661179073e-13,2.2640306589e-16,2.6293199702e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
140,6.1691674628e-13,2.3713802429e-13,-1.2238786680e+01,1.5391963381e-01,3.0845838122e-16,1.1856901056e-16,9.2449663207e-03,9.1620562318e-03,4.5724703321e-13,4.4134829255e-13,9.5215491307e-13,2.2862353630e-16,2.2067414532e-16,4.7607746204e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
141,6.0697099835e-13,2.4032435413e-13,-1.2247612137e+01,1.5848781575e-01,3.0348549490e-16,1.2016217653e-16,9.2449663595e-03,9.1620561849e-03,4.2616078852e-13,4.4814840857e-13,9.4660379795e-13,2.1308038907e-16,2.2407420175e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
142,6.2080252686e-13,2.1641597316e-13,-1.2231173755e+01,1.4095847866e-01,3.1040124540e-16,1.0820797424e-16,9.2449663207e-03,9.1620562318e-03,4.9332928151e-13,4.4356873860e-13,9.2550956048e-13,2.4666462339e-16,2.2178436729e-16,4.6275474551e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
143,6.4360835816e-13,2.1827020948e-13,-1.2214064107e+01,1.3642976530e-01,3.2180417499e-16,1.0913511175e-16,9.2449663595e-03,9.1620561849e-03,4.9721506209e-13,4.8145509931e-13,9.5215491307e-13,2.4860753168e-16,2.4072753123e-16,4.7607746204e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
144,6.3579053769e-13,2.1212773734e-13,-1.2218677720e+01,1.3440626305e-01,3.1789525911e-16,1.0606385707e-16,9.2449663207e-03,9.1620562318e-03,4.9721506209e-13,4.7465498329e-13,9.3550156770e-13,2.4860753168e-16,2.3732748804e-16,4.6775075759e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
145,6.1400241084e-13,2.2811929737e-13,-1.2238941263e+01,1.4884662633e-01,3.0700119779e-16,1.1405964449e-16,9.2449663595e-03,9.1620561849e-03,4.5280614111e-13,4.5258930067e-13,9.3661179073e-13,2.2640306589e-16,2.2629464568e-16,4.6830588181e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
146,6.1691674628e-13,2.1369225209e-13,-1.2233850321e+01,1.4128133419e-01,3.0845835916e-16,1.0684611077e-16,9.2449663207e-03,9.1620562318e-03,5.0443151175e-13,4.3024606230e-13,9.1607266477e-13,2.5221575969e-16,2.1512302226e-16,4.5803629554e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
147,6.2631894752e-13,2.2753890754e-13,-1.2229393503e+01,1.4679147064e-01,3.1315947584e-16,1.1376945009e-16,9.2449663595e-03,9.1620561849e-03,4.9308642022e-13,4.3926662438e-13,9.4660379795e-13,2.4654323298e-16,2.1963330065e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
148,6.2894416238e-13,2.1315479925e-13,-1.2225058810e+01,1.4122207415e-01,3.1447207251e-16,1.0657739617e-16,9.2449663207e-03,9.1620562318e-03,5.4051376005e-13,4.2358472415e-13,9.2273400292e-13,2.7025687325e-16,2.1179235636e-16,4.6136698791e-16,2.0619422197e-02,8.9318640530e-03,-1.8163872883e-03
149,6.6776727377e-13,1.9932118122e-13,-1.2193329181e+01,1.2224357546e-01,3.3388363244e-16,9.9660589340e-17,9.2449663595e-03,9.1620561849e-03,5.6414069379e-13,4.9255732956e-13,9.4660379795e-13,2.8207033589e-16,2.4627866753e-16,4.7330189389e-16,2.0619422197e-02,8.9318640530e-03,-1.8163871719e-03
