alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0
0.1,0.0,0.0,1.000139594078064,0.0,501.0,0.0
1.1,0.26879000663757324,0.0,8.06053638458252,0.0,2000.0,0.26879000663757324
2.1,0.49809643626213074,0.0,3.143557071685791,0.0,2000.0,0.49809643626213074
3.1,0.4719924330711365,0.0,3.6846797466278076,0.0,2000.0,0.4719924330711365
4.1,1.0000001192092896,0.0,0.0006821237038820982,0.0,601.0,1.0000001192092896
5.1,0.5553785562515259,0.0,3.0458028316497803,0.0,2000.0,0.5553785562515259
6.1,0.6803016066551208,0.0,1.6183668375015259,0.0,2000.0,0.6803016066551208
7.1,0.8111774325370789,0.0,0.5496990084648132,0.0,2000.0,0.8111774325370789
8.1,0.005930939689278603,0.0,91.71385955810547,0.0,351.0,0.005930939689278603
