alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3,cosine_similarity_replica_4,cosine_similarity_replica_5,cosine_similarity_replica_6,cosine_similarity_replica_7,cosine_similarity_replica_8,cosine_similarity_replica_9
0.1,0.0,0.0,1.000139594078064,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,1.9547015874830806e-19,1.9800845655841338e-20,0.9998336434364319,0.0,751.0,2.1053981269598155e-19,1.9825031278709879e-19,1.5432498015839578e-19,2.178720579679252e-19,1.8242290969953844e-19,2.0267593585941062e-19,1.9907653697206855e-19,1.8447436931745824e-19,2.2528452683458947e-19,1.7978014519061395e-19
0.5000000000000001,1.9126185664039068e-16,2.2163345370283258e-17,0.9989334344863892,0.0,1701.0,2.312105602055069e-16,1.991543203839821e-16,1.7286255005010662e-16,2.0661781884981535e-16,1.4991650691832643e-16,2.0423327551950669e-16,1.6572005060150314e-16,1.8595732207263348e-16,1.95524545976981e-16,2.0142161582554504e-16
0.7000000000000002,0.06040477454662323,1.5533879852990836e-07,99.33270721435547,0.0005133873945887422,2000.0,0.0604049377143383,0.060404930263757706,0.06040504574775696,0.06040472164750099,0.06040458008646965,0.060404807329177856,0.06040453910827637,0.06040479987859726,0.060404639691114426,0.06040474399924278
0.9000000000000001,0.17722557187080384,4.0643856150718067e-07,15.586366653442383,8.510067221401646e-05,2000.0,0.1772247552871704,0.1772259622812271,0.17722547054290771,0.17722585797309875,0.17722530663013458,0.1772259920835495,0.17722578346729279,0.17722557485103607,0.1772259771823883,0.1772250384092331
1.1,0.2687911778688431,1.1228042263487232e-06,8.06044569015503,8.635409031632143e-05,2000.0,0.26879000663757324,0.26878973841667175,0.2687922716140747,0.26879018545150757,0.26879122853279114,0.26879268884658813,0.2687910497188568,0.26879292726516724,0.26879000663757324,0.26879167556762695
1.3000000000000003,0.34311110377311704,2.163155948888418e-06,5.486917448043823,9.360872097511619e-05,2000.0,0.34310972690582275,0.3431069552898407,0.34311389923095703,0.34311309456825256,0.3431115448474884,0.3431141972541809,0.34311115741729736,0.3431093096733093,0.34310948848724365,0.34311166405677795
1.5000000000000002,0.40234503149986267,1.3397461581851926e-05,4.246978998184204,0.00040728577695046156,1860.1,0.40233951807022095,0.40233340859413147,0.4023418724536896,0.4023360013961792,0.4023461639881134,0.4023464322090149,0.40234407782554626,0.4023834466934204,0.4023389518260956,0.40234044194221497
1.7000000000000004,0.4467301547527313,2.5261120721999464e-06,3.592884087562561,6.362448494116729e-05,1466.0,0.4467301666736603,0.44672563672065735,0.4467315077781677,0.44673120975494385,0.44673287868499756,0.4467339515686035,0.4467318058013916,0.44672858715057373,0.44672662019729614,0.4467291831970215
1.9000000000000004,0.47611231207847593,3.5035618311208415e-06,3.3023417711257936,7.359515034158075e-05,1281.0,0.47611477971076965,0.47611746191978455,0.4761102497577667,0.4761091470718384,0.4761108458042145,0.47610804438591003,0.4761083424091339,0.4761110842227936,0.4761175215244293,0.4761156439781189
2.1000000000000005,0.49790031015872954,0.00012291494375243217,3.1473598957061766,0.0024022455097199697,2000.0,0.49809643626213074,0.49764102697372437,0.49786612391471863,0.49791452288627625,0.4979740083217621,0.4980298578739166,0.4979723393917084,0.49788007140159607,0.49778762459754944,0.49784108996391296
2.3000000000000003,0.453045067191124,0.008921330943549485,4.198175096511841,0.21658525823152502,2000.0,0.4414145052433014,0.46584591269493103,0.4517105519771576,0.4418426752090454,0.448751837015152,0.46775826811790466,0.4587779641151428,0.4528968036174774,0.45746928453445435,0.443982869386673
2.5000000000000004,0.37731562852859496,0.004024347347317453,6.801756525039673,0.2380043111560673,2000.0,0.3723194897174835,0.3817892372608185,0.37107694149017334,0.37331968545913696,0.379382848739624,0.37365320324897766,0.3795919716358185,0.3824959993362427,0.37931516766548157,0.380211740732193
2.7000000000000006,0.39838722050189973,0.006556913579197612,5.895699453353882,0.31344896627057284,2000.0,0.38070476055145264,0.4054916799068451,0.4016588032245636,0.3984645903110504,0.3967645764350891,0.402708500623703,0.3998056948184967,0.40380457043647766,0.3978491425514221,0.39661988615989685
2.9000000000000004,0.442473891377449,0.002093716273086401,4.445455312728882,0.07319213795372012,2000.0,0.4433192014694214,0.4399476647377014,0.44357672333717346,0.445854127407074,0.4404345154762268,0.43866655230522156,0.44433510303497314,0.44249945878982544,0.4438614845275879,0.4422440826892853
3.1000000000000005,0.47221164405345917,0.0017705148648971309,3.686330795288086,0.05426917971732474,2000.0,0.4719924330711365,0.46864891052246094,0.47217997908592224,0.4721405506134033,0.4741365611553192,0.4730891287326813,0.47141194343566895,0.47254541516304016,0.47545307874679565,0.47051844000816345
3.3000000000000007,0.4992026716470718,0.002264333038054915,3.178205156326294,0.035770189642086635,1960.1,0.5036059617996216,0.49905869364738464,0.4952230155467987,0.49765777587890625,0.4981596767902374,0.4998958110809326,0.5019375681877136,0.5004109144210815,0.49758023023605347,0.4984970688819885
3.500000000000001,0.5272297918796539,0.09017795922739613,2.475499451160431,0.6548641490113701,2000.0,0.5752999782562256,0.37311819195747375,0.5184561014175415,0.7412829399108887,0.4335564076900482,0.5211760997772217,0.5234987735748291,0.5471241474151611,0.5162391066551208,0.5225461721420288
3.7000000000000006,0.689538049530529,0.33313941425461996,3.1561306289047932,4.408857922227361,1570.5,-0.0002253966376883909,0.5356762409210205,0.5192075371742249,0.9455692172050476,1.0000001192092896,0.36643025279045105,1.0000001192092896,0.5287221670150757,1.0000001192092896,1.0000001192092896
3.900000000000001,0.8963230401277542,0.18449993170055204,0.7714888641319704,1.9110207165376345,1560.6,1.0000001192092896,0.8527825474739075,0.9978051781654358,1.0000001192092896,0.4288230836391449,0.6838188767433167,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896
4.1000000000000005,0.9572512745857239,0.12824641466141853,0.24190082682762296,0.7236535862661139,1275.9,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.5725120306015015,1.0000001192092896,1.0
4.300000000000001,0.5032611086033285,0.3847904563564909,23.622071354370565,41.89476796655287,1470.5,0.011591847985982895,0.029041510075330734,1.0000001192092896,0.5351912379264832,0.41206902265548706,0.4722616374492645,1.0000001192092896,0.577141523361206,1.0000001192092896,-0.004686051048338413
4.500000000000001,0.9302384674549102,0.14279014714447935,0.3769919378682971,0.8274753985267885,1240.8,1.0000001192092896,0.7190989255905151,0.5832847952842712,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0,1.000000238418579
4.700000000000001,0.5845154906797688,0.4373084323212141,42.26515122951823,67.74378041942283,1460.6,1.0000001192092896,1.0,0.1371620148420334,-0.0008878334192559123,0.5258135199546814,1.0000001192092896,-0.0005856723873876035,0.1836850643157959,1.0000001192092896,0.9999674558639526
4.900000000000001,0.6371226298273541,0.3640907039972203,11.73810343699879,31.22391421053413,1580.5,1.0000001192092896,0.620118260383606,0.5853549242019653,1.0000001192092896,1.0000001192092896,1.0000001192092896,-0.0007191946497187018,0.34523341059684753,0.09337957948446274,0.72785884141922
5.100000000000001,0.48575487080961466,0.332439029204829,18.021298154117538,42.960621565921905,1790.4,0.5553785562515259,0.5542586445808411,0.5709596276283264,0.02831120975315571,0.41402897238731384,1.000000238418579,0.5608478784561157,1.0000001192092896,0.18989314138889313,-0.01612967997789383
5.300000000000001,0.43659894568118035,0.3736130153345852,25.721464322385145,55.753748298607675,1500.5,0.23626823723316193,1.0000001192092896,1.0000001192092896,1.002840872388333e-05,0.000843644083943218,0.5691674947738647,-0.0005907611339353025,0.6833860278129578,0.6265747547149658,0.25032979249954224
5.500000000000001,0.5007769426913,0.39317986948482286,24.98512914076564,50.35370494015923,1630.5,0.4721296727657318,-0.03057139553129673,0.5350578427314758,1.0000001192092896,0.3711192011833191,1.0000001192092896,0.6366486549377441,1.0000001192092896,0.02233467809855938,0.0010504150995984674
5.700000000000001,0.40037906464422124,0.37179075788548965,22.951928453799336,40.97622323225659,1605.4,-0.02424532361328602,0.0011397950584068894,0.17575912177562714,1.0000001192092896,0.7314158082008362,1.000000238418579,0.20065324008464813,0.0595267079770565,0.4829539358615875,0.37658700346946716
5.900000000000001,0.3213665999704972,0.339768756880239,53.688508592173456,76.50850277879624,1680.4,0.5938425064086914,0.7101095914840698,0.14821507036685944,0.003847446758300066,1.0000001192092896,0.23054049909114838,-0.00033113895915448666,0.02844443917274475,-0.005303485784679651,0.5043009519577026
6.100000000000001,0.21207102588377894,0.2913188623946881,56.05108327865601,89.08143911324116,1585.3,0.6803016066551208,0.7095111608505249,0.20215517282485962,-0.000884330365806818,-0.0014565750025212765,-0.0017486317083239555,-0.0049658301286399364,-0.01552983745932579,0.014016233384609222,0.5393112897872925
6.300000000000002,0.1180613830772927,0.2550008071635088,57.04305503368378,58.433034080403814,1480.7,0.0004330202064011246,-0.006328228395432234,-0.0016668034950271249,0.7367715835571289,-0.00015875004464760423,0.4954007565975189,-0.015635905787348747,0.0010454686125740409,0.003657862078398466,-0.03290517255663872
6.500000000000001,0.29696580591553356,0.3201388988958234,33.37330281440518,48.32797177112027,1615.4,0.0003742793051060289,0.052402298897504807,0.5025662183761597,1.0000001192092896,0.052126992493867874,-0.006546247284859419,0.46913328766822815,0.5642333626747131,0.3320245146751404,0.0033432331401854753
6.700000000000001,0.17112700685393065,0.21427872793220099,51.266187119483945,64.04646725051134,1815.4,-0.012980800122022629,0.00027677789330482483,0.5164980888366699,0.00047400782932527363,-8.913318742997944e-05,0.4218015968799591,0.51894611120224,0.09559248387813568,0.001346741570159793,0.16940419375896454
6.900000000000001,0.11233839348424227,0.16582839034144378,27.612515759468078,34.461047132061324,1660.4,-0.004615854937583208,0.015081248246133327,0.2793883979320526,0.302719384431839,-0.002194026717916131,0.026861879974603653,0.4795423746109009,0.0015641330974176526,0.0015426891623064876,0.023493709042668343
7.100000000000001,0.6494301161728799,0.3295399652812491,22.30069996867678,51.523540498337574,1840.3,0.8111774325370789,0.8419961333274841,0.967690110206604,0.06158404424786568,0.6541181206703186,1.0000001192092896,-0.006726768799126148,0.6577186584472656,0.7724772095680237,0.7342661023139954
7.300000000000002,0.0885860744430829,0.21750257768000075,70.49474874734878,64.07556076115284,1320.7,0.003207852365449071,-0.0016378337750211358,0.7244019508361816,0.16354291141033173,-0.0027458202093839645,-0.0023197843693196774,-0.0024074711836874485,-1.6836707800393924e-05,0.0035182074643671513,0.0003175685997121036
7.500000000000002,0.23222339074127377,0.23820884691939104,29.387003886699677,42.02659522806254,1735.3,0.6411005258560181,0.3603679835796356,0.027801716700196266,0.22037187218666077,-0.001106790266931057,0.18085342645645142,0.10191382467746735,-0.002970490138977766,0.11565444618463516,0.6782473921775818
7.700000000000001,0.08987049913283726,0.17023750312226582,66.69359960556031,51.84553026206448,1065.7,0.0428910031914711,0.3692469894886017,0.0006623062072321773,0.4820599853992462,0.0014723383355885744,0.00013846690126229078,1.3750594689554418e-06,0.002726203529164195,3.088797893724404e-05,-0.0005245647625997663
7.900000000000001,0.16239604299189522,0.325523107842067,106.98535071237711,82.75163701757899,1070.7,-0.0024528284557163715,-0.01885577291250229,1.0000001192092896,0.024169132113456726,0.5555529594421387,-0.004629048053175211,-0.004563507623970509,-0.0016565861878916621,-0.03538694605231285,0.11178290843963623
