step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
80,9.9832183123e-01,1.8635092039e-02,-8.0547539115e-04,8.1373634881e-03,4.9838865797e-01,3.4213985761e-03,1.0033414364e+00,9.7340661287e-01,1.0182174444e+00,4.9687537551e-01,5.0312542915e-01,4.9516516924e-01
81,9.9761301279e-01,1.8485600603e-02,-1.1128218985e-03,8.0772051915e-03,4.9843929211e-01,3.3424709047e-03,1.0025185347e+00,9.7292226553e-01,1.0173982382e+00,4.9698537588e-01,5.0306147337e-01,4.9527102709e-01
82,1.0234094858e+00,2.1189155713e-02,9.9569137235e-03,8.9510760529e-03,4.9233767390e-01,5.5912351454e-03,1.0016812086e+00,1.0521448851e+00,1.0164023638e+00,4.9709731340e-01,4.8448956013e-01,4.9542614818e-01
83,1.0225682259e+00,2.1288540528e-02,9.5987579386e-03,8.9995774143e-03,4.9245720108e-01,5.6061153480e-03,1.0008293390e+00,1.0514756441e+00,1.0153996944e+00,4.9721136689e-01,4.8458546400e-01,4.9557477236e-01
84,1.0218213002e+00,2.1340166711e-02,9.2808186850e-03,9.0283723203e-03,4.9254434307e-01,5.5987974084e-03,9.9996101856e-01,1.0507708788e+00,1.0147320032e+00,4.9732747674e-01,4.8468825221e-01,4.9561730027e-01
85,1.0309758782e+00,2.2699202065e-02,1.3142170808e-02,9.6345609395e-03,4.9034340183e-01,5.2805407686e-03,9.9907797575e-01,1.0500510931e+00,1.0437985659e+00,4.9744540453e-01,4.8479306698e-01,4.8879173398e-01
86,1.0301515857e+00,2.2755542534e-02,1.2794100539e-02,9.6663285973e-03,4.9045707782e-01,5.2857307645e-03,9.9818044901e-01,1.0493162870e+00,1.0429580212e+00,4.9756547809e-01,4.8490002751e-01,4.8890572786e-01
87,1.0293079019e+00,2.2808656733e-02,1.2437593960e-02,9.6969262538e-03,4.9057428042e-01,5.2903191299e-03,9.9726921320e-01,1.0485666990e+00,1.0420877934e+00,4.9768728018e-01,4.8500901461e-01,4.8902654648e-01
88,1.0284462372e+00,2.2866345680e-02,1.2073152041e-02,9.7297074934e-03,4.9069322149e-01,5.2952929174e-03,9.9633359909e-01,1.0478023291e+00,1.0412027836e+00,4.9781161547e-01,4.8511993885e-01,4.8914811015e-01
89,1.0275875926e+00,2.2900458947e-02,1.1709904356e-02,9.7523847222e-03,4.9080489079e-01,5.2887280573e-03,9.9543470144e-01,1.0470241308e+00,1.0403039455e+00,4.9791178107e-01,4.8523277044e-01,4.8927012086e-01
90,1.0340416431e+00,1.2709004263e-02,1.4505073757e-02,5.3564195519e-03,4.8946522673e-01,3.3915292959e-03,1.0165084600e+00,1.0462315083e+00,1.0393849611e+00,4.9365428090e-01,4.8534768820e-01,4.8939371109e-01
91,1.0331571500e+00,1.2735796552e-02,1.4133235394e-02,5.3721906702e-03,4.8958735665e-01,3.3946372297e-03,1.0156029463e+00,1.0454254150e+00,1.0384430885e+00,4.9377876520e-01,4.8546448350e-01,4.8951882124e-01
92,1.0322365761e+00,1.2758431029e-02,1.3745918023e-02,5.3863220466e-03,4.8971027136e-01,3.3981686416e-03,1.0146757364e+00,1.0446057320e+00,1.0374282598e+00,4.9390617013e-01,4.8558324575e-01,4.8964139819e-01
93,1.0363125404e+00,1.6294793019e-02,1.5436723864e-02,6.8613693352e-03,4.8897639910e-01,3.6318064042e-03,1.0137003660e+00,1.0437718630e+00,1.0514653921e+00,4.9404093623e-01,4.8570394516e-01,4.8718431592e-01
94,1.0389138460e+00,1.1428495310e-02,1.6553161953e-02,4.7904315975e-03,4.8846810063e-01,2.7539733428e-03,1.0233492851e+00,1.0429246426e+00,1.0504676104e+00,4.9226740003e-01,4.8582646251e-01,4.8731043935e-01
95,1.0405612389e+00,1.4184984454e-02,1.7227227809e-02,5.9273000973e-03,4.8812070489e-01,3.0046621756e-03,1.0224863291e+00,1.0420625210e+00,1.0571348667e+00,4.9236962199e-01,4.8595130444e-01,4.8604118824e-01
96,1.0576779842e+00,1.3050206822e-02,2.4320369057e-02,5.3630635023e-03,4.8487534126e-01,1.3852334663e-03,1.0730998516e+00,1.0411871672e+00,1.0587469339e+00,4.8293477297e-01,4.8607790470e-01,4.8561334610e-01
97,1.1095412572e+00,5.8068688216e-02,4.4549395286e-02,2.2708672802e-02,4.7631397843e-01,8.7880862949e-03,1.1059314013e+00,1.0402956009e+00,1.1823967695e+00,4.7788238525e-01,4.8620688915e-01,4.6485266089e-01
98,1.1087611119e+00,5.8166481237e-02,4.4241064704e-02,2.2763451780e-02,4.7643056512e-01,8.8009684428e-03,1.1051774025e+00,1.0393815041e+00,1.1817244291e+00,4.7799915075e-01,4.8633927107e-01,4.6495327353e-01
99,1.1085148255e+00,5.9006845761e-02,4.4127196495e-02,2.3090204189e-02,4.7643199563e-01,8.9735235241e-03,1.1043993235e+00,1.0383921862e+00,1.1827529669e+00,4.7811940312e-01,4.8648098111e-01,4.6469560266e-01
100,1.1400440931e+00,1.0140074524e-01,5.5244278678e-02,3.7937350317e-02,4.7097520034e-01,1.6438933291e-02,1.1035952568e+00,1.0381569862e+00,1.2783800364e+00,4.7824230790e-01,4.8646622896e-01,4.4821706414e-01
101,1.1906087001e+00,8.1025176981e-02,7.4776005899e-02,2.9275335199e-02,4.6202990413e-01,1.4229069885e-02,1.1027358770e+00,1.1708552837e+00,1.2982349396e+00,4.7836825252e-01,4.6403390169e-01,4.4368755817e-01
102,1.1900011301e+00,8.1163954718e-02,7.4549915367e-02,2.9340230701e-02,4.6212703983e-01,1.4218119251e-02,1.1019682884e+00,1.1702284813e+00,1.2978066206e+00,4.7844222188e-01,4.6414753795e-01,4.4379135966e-01
103,1.2090886037e+00,6.2682623825e-02,8.1887401345e-02,2.2138527100e-02,4.5863649249e-01,1.0568407801e-02,1.1601222754e+00,1.1695765257e+00,1.2975670099e+00,4.6781322360e-01,4.6426466107e-01,4.4383159280e-01
104,1.2784308990e+00,7.7533350509e-02,1.0585357074e-01,2.6950585113e-02,4.4665296872e-01,1.2621850072e-02,1.3371000290e+00,1.1688742638e+00,1.3293184042e+00,4.3953430653e-01,4.6438834071e-01,4.3603625894e-01
105,1.3018126488e+00,9.7887462998e-02,1.1328439132e-01,3.3374071356e-02,4.4128668308e-01,1.8263650757e-02,1.3377366066e+00,1.1680705547e+00,1.3996307850e+00,4.3944832683e-01,4.6451744437e-01,4.1989427805e-01
106,1.3444611231e+00,1.1128091420e-01,1.2699628541e-01,3.7095768302e-02,4.3284597993e-01,2.0231683789e-02,1.4108508825e+00,1.1876965761e+00,1.4348359108e+00,4.2673391104e-01,4.6010869741e-01,4.1169533134e-01
107,1.3610115449e+00,1.2684783621e-01,1.3190058827e-01,4.1668570665e-02,4.2971089482e-01,2.3819570616e-02,1.4106343985e+00,1.1869059801e+00,1.4854942560e+00,4.2682173848e-01,4.6022087336e-01,4.0209007263e-01
108,1.3800701300e+00,1.0063821869e-01,1.3871782024e-01,3.2253799526e-02,4.2591794332e-01,1.8992616938e-02,1.4103251696e+00,1.2445036173e+00,1.4853816032e+00,4.2692044377e-01,4.4866159558e-01,4.0217179060e-01
109,1.3898766041e+00,1.0552921302e-01,1.4169518795e-01,3.3547810762e-02,4.2343728741e-01,2.0089246932e-02,1.4172767401e+00,1.2491271496e+00,1.5032259226e+00,4.2526546121e-01,4.4707641006e-01,3.9796999097e-01
110,1.4435007970e+00,9.9771317402e-02,1.5836291430e-01,3.0379109723e-02,4.1008824110e-01,1.9631444299e-02,1.4618959427e+00,1.3131517172e+00,1.5554547310e+00,4.1212612391e-01,4.3304795027e-01,3.8509064913e-01
