step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
1600,1.5749197960e+01,0.0000000000e+00,1.1972584419e+00,0.0000000000e+00,1.5749196708e-01,0.0000000000e+00,8.1090140343e-01,0.0000000000e+00,1.5749197960e+01,1.5749196708e-01,8.1090140343e-01
1700,1.4177608490e+01,0.0000000000e+00,1.1516029793e+00,0.0000000000e+00,1.4177608490e-01,0.0000000000e+00,8.2869684696e-01,0.0000000000e+00,1.4177608490e+01,1.4177608490e-01,8.2869684696e-01
1800,1.2829127312e+01,0.0000000000e+00,1.1081971149e+00,0.0000000000e+00,1.2829126418e-01,0.0000000000e+00,8.4461927414e-01,0.0000000000e+00,1.2829127312e+01,1.2829126418e-01,8.4461927414e-01
1900,1.1562122345e+01,0.0000000000e+00,1.0630375606e+00,0.0000000000e+00,1.1562122405e-01,0.0000000000e+00,8.5912436247e-01,0.0000000000e+00,1.1562122345e+01,1.1562122405e-01,8.5912436247e-01
2000,1.0475430489e+01,0.0000000000e+00,1.0201718794e+00,0.0000000000e+00,1.0475430638e-01,0.0000000000e+00,8.7197434902e-01,0.0000000000e+00,1.0475430489e+01,1.0475430638e-01,8.7197434902e-01
2100,9.4637308121e+00,0.0000000000e+00,9.7606237865e-01,0.0000000000e+00,9.4637304544e-02,0.0000000000e+00,8.8399177790e-01,0.0000000000e+00,9.4637308121e+00,9.4637304544e-02,8.8399177790e-01
2200,8.5844020844e+00,0.0000000000e+00,9.3371005133e-01,0.0000000000e+00,8.5844025016e-02,0.0000000000e+00,8.9459133148e-01,0.0000000000e+00,8.5844020844e+00,8.5844025016e-02,8.9459133148e-01
2300,7.7826395035e+00,0.0000000000e+00,8.9112691413e-01,0.0000000000e+00,7.7826388180e-02,0.0000000000e+00,9.0434449911e-01,0.0000000000e+00,7.7826395035e+00,7.7826388180e-02,9.0434449911e-01
2400,7.0411787033e+00,0.0000000000e+00,8.4764536674e-01,0.0000000000e+00,7.0411786437e-02,0.0000000000e+00,9.1304594278e-01,0.0000000000e+00,7.0411787033e+00,7.0411786437e-02,9.1304594278e-01
2500,6.3925318718e+00,0.0000000000e+00,8.0567290200e-01,0.0000000000e+00,6.3925318420e-02,0.0000000000e+00,9.2097139359e-01,0.0000000000e+00,6.3925318718e+00,6.3925318420e-02,9.2097139359e-01
2600,5.8061542511e+00,0.0000000000e+00,7.6388856948e-01,0.0000000000e+00,5.8061543852e-02,0.0000000000e+00,9.2806619406e-01,0.0000000000e+00,5.8061542511e+00,5.8061543852e-02,9.2806619406e-01
2700,5.2691979408e+00,0.0000000000e+00,7.2174451343e-01,0.0000000000e+00,5.2691981196e-02,0.0000000000e+00,9.3453365564e-01,0.0000000000e+00,5.2691979408e+00,5.2691981196e-02,9.3453365564e-01
2800,4.7813844681e+00,0.0000000000e+00,6.7955366644e-01,0.0000000000e+00,4.7813847661e-02,0.0000000000e+00,9.4048470259e-01,0.0000000000e+00,4.7813844681e+00,4.7813847661e-02,9.4048470259e-01
2900,4.3522858620e+00,0.0000000000e+00,6.3871741247e-01,0.0000000000e+00,4.3522857130e-02,0.0000000000e+00,9.4589084387e-01,0.0000000000e+00,4.3522858620e+00,4.3522857130e-02,9.4589084387e-01
3000,3.9677958488e+00,0.0000000000e+00,5.9854931872e-01,0.0000000000e+00,3.9677958935e-02,0.0000000000e+00,9.5060306787e-01,0.0000000000e+00,3.9677958488e+00,3.9677958935e-02,9.5060306787e-01
3100,3.6176002026e+00,0.0000000000e+00,5.5842056932e-01,0.0000000000e+00,3.6176003516e-02,0.0000000000e+00,9.5495563745e-01,0.0000000000e+00,3.6176002026e+00,3.6176003516e-02,9.5495563745e-01
3200,3.2934224606e+00,0.0000000000e+00,5.1764744299e-01,0.0000000000e+00,3.2934222370e-02,0.0000000000e+00,9.5889294147e-01,0.0000000000e+00,3.2934224606e+00,3.2934222370e-02,9.5889294147e-01
3300,3.0075209141e+00,0.0000000000e+00,4.7820865607e-01,0.0000000000e+00,3.0075209215e-02,0.0000000000e+00,9.6245235205e-01,0.0000000000e+00,3.0075209141e+00,3.0075209215e-02,9.6245235205e-01
3400,2.7491986752e+00,0.0000000000e+00,4.3920612595e-01,0.0000000000e+00,2.7491986752e-02,0.0000000000e+00,9.6572476625e-01,0.0000000000e+00,2.7491986752e+00,2.7491986752e-02,9.6572476625e-01
3500,2.5141494274e+00,0.0000000000e+00,4.0039108623e-01,0.0000000000e+00,2.5141494349e-02,0.0000000000e+00,9.6862012148e-01,0.0000000000e+00,2.5141494274e+00,2.5141494349e-02,9.6862012148e-01
3600,2.3076791763e+00,0.0000000000e+00,3.6317543116e-01,0.0000000000e+00,2.3076791316e-02,0.0000000000e+00,9.7122752666e-01,0.0000000000e+00,2.3076791763e+00,2.3076791316e-02,9.7122752666e-01
3700,2.1150848866e+00,0.0000000000e+00,3.2532780198e-01,0.0000000000e+00,2.1150849760e-02,0.0000000000e+00,9.7359597683e-01,0.0000000000e+00,2.1150848866e+00,2.1150849760e-02,9.7359597683e-01
3800,1.9391037226e+00,0.0000000000e+00,2.8760104009e-01,0.0000000000e+00,1.9391037524e-02,0.0000000000e+00,9.7576552629e-01,0.0000000000e+00,1.9391037226e+00,1.9391037524e-02,9.7576552629e-01
3900,1.7773206234e+00,0.0000000000e+00,2.4976578032e-01,0.0000000000e+00,1.7773207277e-02,0.0000000000e+00,9.7778320312e-01,0.0000000000e+00,1.7773206234e+00,1.7773207277e-02,9.7778320312e-01
4000,1.6358593702e+00,0.0000000000e+00,2.1374596599e-01,0.0000000000e+00,1.6358593479e-02,0.0000000000e+00,9.7955995798e-01,0.0000000000e+00,1.6358593702e+00,1.6358593479e-02,9.7955995798e-01
4100,1.5044690371e+00,0.0000000000e+00,1.7738325411e-01,0.0000000000e+00,1.5044690110e-02,0.0000000000e+00,9.8119240999e-01,0.0000000000e+00,1.5044690371e+00,1.5044690110e-02,9.8119240999e-01
4200,1.3799678087e+00,0.0000000000e+00,1.3986895549e-01,0.0000000000e+00,1.3799677603e-02,0.0000000000e+00,9.8272961378e-01,0.0000000000e+00,1.3799678087e+00,1.3799677603e-02,9.8272961378e-01
4300,1.2672834396e+00,0.0000000000e+00,1.0287375972e-01,0.0000000000e+00,1.2672834098e-02,0.0000000000e+00,9.8411357403e-01,0.0000000000e+00,1.2672834396e+00,1.2672834098e-02,9.8411357403e-01
4400,1.1630206108e+00,0.0000000000e+00,6.5587411273e-02,0.0000000000e+00,1.1630206369e-02,0.0000000000e+00,9.8541730642e-01,0.0000000000e+00,1.1630206108e+00,1.1630206369e-02,9.8541730642e-01
4500,1.0654895306e+00,0.0000000000e+00,2.7549186719e-02,0.0000000000e+00,1.0654894635e-02,0.0000000000e+00,9.8659157753e-01,0.0000000000e+00,1.0654895306e+00,1.0654894635e-02,9.8659157753e-01
4600,9.7808915377e-01,0.0000000000e+00,-9.6215570486e-03,0.0000000000e+00,9.7808912396e-03,0.0000000000e+00,9.8768025637e-01,0.0000000000e+00,9.7808915377e-01,9.7808912396e-03,9.8768025637e-01
4700,8.9483189583e-01,0.0000000000e+00,-4.8258544093e-02,0.0000000000e+00,8.9483186603e-03,0.0000000000e+00,9.8871159554e-01,0.0000000000e+00,8.9483189583e-01,8.9483186603e-03,9.8871159554e-01
4800,8.1488215923e-01,0.0000000000e+00,-8.8905190395e-02,0.0000000000e+00,8.1488220021e-03,0.0000000000e+00,9.8967522383e-01,0.0000000000e+00,8.1488215923e-01,8.1488220021e-03,9.8967522383e-01
4900,7.4253213406e-01,0.0000000000e+00,-1.2928474694e-01,0.0000000000e+00,7.4253212661e-03,0.0000000000e+00,9.9057018757e-01,0.0000000000e+00,7.4253213406e-01,7.4253212661e-03,9.9057018757e-01
5000,6.7463248968e-01,0.0000000000e+00,-1.7093274742e-01,0.0000000000e+00,6.7463251762e-03,0.0000000000e+00,9.9140930176e-01,0.0000000000e+00,6.7463248968e-01,6.7463251762e-03,9.9140930176e-01
5100,6.1068493128e-01,0.0000000000e+00,-2.1418279614e-01,0.0000000000e+00,6.1068492942e-03,0.0000000000e+00,9.9218571186e-01,0.0000000000e+00,6.1068493128e-01,6.1068492942e-03,9.9218571186e-01
5200,5.5249446630e-01,0.0000000000e+00,-2.5767206744e-01,0.0000000000e+00,5.5249445140e-03,0.0000000000e+00,9.9290120602e-01,0.0000000000e+00,5.5249446630e-01,5.5249445140e-03,9.9290120602e-01
5300,4.9693664908e-01,0.0000000000e+00,-3.0369897285e-01,0.0000000000e+00,4.9693663605e-03,0.0000000000e+00,9.9357259274e-01,0.0000000000e+00,4.9693664908e-01,4.9693663605e-03,9.9357259274e-01
5400,4.4504162669e-01,0.0000000000e+00,-3.5159936565e-01,0.0000000000e+00,4.4504161924e-03,0.0000000000e+00,9.9419832230e-01,0.0000000000e+00,4.4504162669e-01,4.4504161924e-03,9.9419832230e-01
5500,3.9632207155e-01,0.0000000000e+00,-4.0195174072e-01,0.0000000000e+00,3.9632208645e-03,0.0000000000e+00,9.9478554726e-01,0.0000000000e+00,3.9632207155e-01,3.9632208645e-03,9.9478554726e-01
5600,3.5051029921e-01,0.0000000000e+00,-4.5529921643e-01,0.0000000000e+00,3.5051030573e-03,0.0000000000e+00,9.9534749985e-01,0.0000000000e+00,3.5051029921e-01,3.5051030573e-03,9.9534749985e-01
5700,3.0691251159e-01,0.0000000000e+00,-5.1298540677e-01,0.0000000000e+00,3.0691251159e-03,0.0000000000e+00,9.9586886168e-01,0.0000000000e+00,3.0691251159e-01,3.0691251159e-03,9.9586886168e-01
5800,2.6911023259e-01,0.0000000000e+00,-5.7006978840e-01,0.0000000000e+00,2.6911022142e-03,0.0000000000e+00,9.9634003639e-01,0.0000000000e+00,2.6911023259e-01,2.6911022142e-03,9.9634003639e-01
5900,2.3381668329e-01,0.0000000000e+00,-6.3112450428e-01,0.0000000000e+00,2.3381668143e-03,0.0000000000e+00,9.9677968025e-01,0.0000000000e+00,2.3381668329e-01,2.3381668143e-03,9.9677968025e-01
6000,2.0283898711e-01,0.0000000000e+00,-6.9284856679e-01,0.0000000000e+00,2.0283898339e-03,0.0000000000e+00,9.9717193842e-01,0.0000000000e+00,2.0283898711e-01,2.0283898339e-03,9.9717193842e-01
6100,1.7561824620e-01,0.0000000000e+00,-7.5543036422e-01,0.0000000000e+00,1.7561824061e-03,0.0000000000e+00,9.9752151966e-01,0.0000000000e+00,1.7561824620e-01,1.7561824061e-03,9.9752151966e-01
6200,1.5186704695e-01,0.0000000000e+00,-8.1853645181e-01,0.0000000000e+00,1.5186704695e-03,0.0000000000e+00,9.9783140421e-01,0.0000000000e+00,1.5186704695e-01,1.5186704695e-03,9.9783140421e-01
6300,1.3113602996e-01,0.0000000000e+00,-8.8227796840e-01,0.0000000000e+00,1.3113602763e-03,0.0000000000e+00,9.9810421467e-01,0.0000000000e+00,1.3113602996e-01,1.3113602763e-03,9.9810421467e-01
6400,1.1346776038e-01,0.0000000000e+00,-9.4512751712e-01,0.0000000000e+00,1.1346776737e-03,0.0000000000e+00,9.9834454060e-01,0.0000000000e+00,1.1346776038e-01,1.1346776737e-03,9.9834454060e-01
6500,9.8195977509e-02,0.0000000000e+00,-1.0079063022e+00,0.0000000000e+00,9.8195974715e-04,0.0000000000e+00,9.9855238199e-01,0.0000000000e+00,9.8195977509e-02,9.8195974715e-04,9.9855238199e-01
6600,8.5277698934e-02,0.0000000000e+00,-1.0691645268e+00,0.0000000000e+00,8.5277692415e-04,0.0000000000e+00,9.9873507023e-01,0.0000000000e+00,8.5277698934e-02,8.5277692415e-04,9.9873507023e-01
6700,7.3884017766e-02,0.0000000000e+00,-1.1314494959e+00,0.0000000000e+00,7.3884020094e-04,0.0000000000e+00,9.9889570475e-01,0.0000000000e+00,7.3884017766e-02,7.3884020094e-04,9.9889570475e-01
6800,6.4308576286e-02,0.0000000000e+00,-1.1917311051e+00,0.0000000000e+00,6.4308580477e-04,0.0000000000e+00,9.9903333187e-01,0.0000000000e+00,6.4308576286e-02,6.4308580477e-04,9.9903333187e-01
6900,5.6143634021e-02,0.0000000000e+00,-1.2506994801e+00,0.0000000000e+00,5.6143628899e-04,0.0000000000e+00,9.9915271997e-01,0.0000000000e+00,5.6143634021e-02,5.6143628899e-04,9.9915271997e-01
7000,4.9081727862e-02,0.0000000000e+00,-1.3090801569e+00,0.0000000000e+00,4.9081724137e-04,0.0000000000e+00,9.9925649166e-01,0.0000000000e+00,4.9081727862e-02,4.9081724137e-04,9.9925649166e-01
7100,4.2975679040e-02,0.0000000000e+00,-1.3667772525e+00,0.0000000000e+00,4.2975676479e-04,0.0000000000e+00,9.9934720993e-01,0.0000000000e+00,4.2975679040e-02,4.2975676479e-04,9.9934720993e-01
7200,3.7779349834e-02,0.0000000000e+00,-1.4227455204e+00,0.0000000000e+00,3.7779350532e-04,0.0000000000e+00,9.9942517281e-01,0.0000000000e+00,3.7779349834e-02,3.7779350532e-04,9.9942517281e-01
7300,3.3336561173e-02,0.0000000000e+00,-1.4770792018e+00,0.0000000000e+00,3.3336563502e-04,0.0000000000e+00,9.9949330091e-01,0.0000000000e+00,3.3336561173e-02,3.3336563502e-04,9.9949330091e-01
7400,2.9525840655e-02,0.0000000000e+00,-1.5297977284e+00,0.0000000000e+00,2.9525841819e-04,0.0000000000e+00,9.9955230951e-01,0.0000000000e+00,2.9525840655e-02,2.9525841819e-04,9.9955230951e-01
7500,2.6119934395e-02,0.0000000000e+00,-1.5830279182e+00,0.0000000000e+00,2.6119934046e-04,0.0000000000e+00,9.9960446358e-01,0.0000000000e+00,2.6119934395e-02,2.6119934046e-04,9.9960446358e-01
7600,2.3221058771e-02,0.0000000000e+00,-1.6341179824e+00,0.0000000000e+00,2.3221060110e-04,0.0000000000e+00,9.9964976311e-01,0.0000000000e+00,2.3221058771e-02,2.3221060110e-04,9.9964976311e-01
7700,2.0641930401e-02,0.0000000000e+00,-1.6852496906e+00,0.0000000000e+00,2.0641931042e-04,0.0000000000e+00,9.9968934059e-01,0.0000000000e+00,2.0641930401e-02,2.0641931042e-04,9.9968934059e-01
7800,1.8370762467e-02,0.0000000000e+00,-1.7358728182e+00,0.0000000000e+00,1.8370761245e-04,0.0000000000e+00,9.9972480536e-01,0.0000000000e+00,1.8370762467e-02,1.8370761245e-04,9.9972480536e-01
7900,1.6407206655e-02,0.0000000000e+00,-1.7849653518e+00,0.0000000000e+00,1.6407207295e-04,0.0000000000e+00,9.9975532293e-01,0.0000000000e+00,1.6407206655e-02,1.6407207295e-04,9.9975532293e-01
8000,1.4731594361e-02,0.0000000000e+00,-1.8317502481e+00,0.0000000000e+00,1.4731593546e-04,0.0000000000e+00,9.9978196621e-01,0.0000000000e+00,1.4731594361e-02,1.4731593546e-04,9.9978196621e-01
8100,1.3221950270e-02,0.0000000000e+00,-1.8787044806e+00,0.0000000000e+00,1.3221950212e-04,0.0000000000e+00,9.9980556965e-01,0.0000000000e+00,1.3221950270e-02,1.3221950212e-04,9.9980556965e-01
8200,1.1901465245e-02,0.0000000000e+00,-1.9243995673e+00,0.0000000000e+00,1.1901464313e-04,0.0000000000e+00,9.9982625246e-01,0.0000000000e+00,1.1901465245e-02,1.1901464313e-04,9.9982625246e-01
8300,1.0722698644e-02,0.0000000000e+00,-1.9696958995e+00,0.0000000000e+00,1.0722699517e-04,0.0000000000e+00,9.9984472990e-01,0.0000000000e+00,1.0722698644e-02,1.0722699517e-04,9.9984472990e-01
8400,9.6848923713e-03,0.0000000000e+00,-2.0139052013e+00,0.0000000000e+00,9.6848925750e-05,0.0000000000e+00,9.9986082315e-01,0.0000000000e+00,9.6848923713e-03,9.6848925750e-05,9.9986082315e-01
8500,8.7931565940e-03,0.0000000000e+00,-2.0558551926e+00,0.0000000000e+00,8.7931563030e-05,0.0000000000e+00,9.9987494946e-01,0.0000000000e+00,8.7931565940e-03,8.7931563030e-05,9.9987494946e-01
8600,7.9682003707e-03,0.0000000000e+00,-2.0986397536e+00,0.0000000000e+00,7.9682002252e-05,0.0000000000e+00,9.9988770485e-01,0.0000000000e+00,7.9682003707e-03,7.9682002252e-05,9.9988770485e-01
8700,7.2519108653e-03,0.0000000000e+00,-2.1395475425e+00,0.0000000000e+00,7.2519113019e-05,0.0000000000e+00,9.9989902973e-01,0.0000000000e+00,7.2519108653e-03,7.2519113019e-05,9.9989902973e-01
8800,6.5942211077e-03,0.0000000000e+00,-2.1808364948e+00,0.0000000000e+00,6.5942207584e-05,0.0000000000e+00,9.9990898371e-01,0.0000000000e+00,6.5942211077e-03,6.5942207584e-05,9.9990898371e-01
8900,5.9923185036e-03,0.0000000000e+00,-2.2224051111e+00,0.0000000000e+00,5.9923186200e-05,0.0000000000e+00,9.9991798401e-01,0.0000000000e+00,5.9923185036e-03,5.9923186200e-05,9.9991798401e-01
9000,5.4695429280e-03,0.0000000000e+00,-2.2620489647e+00,0.0000000000e+00,5.4695428844e-05,0.0000000000e+00,9.9992597103e-01,0.0000000000e+00,5.4695429280e-03,5.4695428844e-05,9.9992597103e-01
9100,5.0041875802e-03,0.0000000000e+00,-2.3006664193e+00,0.0000000000e+00,5.0041875511e-05,0.0000000000e+00,9.9993300438e-01,0.0000000000e+00,5.0041875802e-03,5.0041875511e-05,9.9993300438e-01
9200,4.5894724317e-03,0.0000000000e+00,-2.3382372345e+00,0.0000000000e+00,4.5894721552e-05,0.0000000000e+00,9.9993920326e-01,0.0000000000e+00,4.5894724317e-03,4.5894721552e-05,9.9993920326e-01
9300,4.2093219236e-03,0.0000000000e+00,-2.3757878587e+00,0.0000000000e+00,4.2093219236e-05,0.0000000000e+00,9.9994486570e-01,0.0000000000e+00,4.2093219236e-03,4.2093219236e-05,9.9994486570e-01
9400,3.8693612441e-03,0.0000000000e+00,-2.4123607226e+00,0.0000000000e+00,3.8693615352e-05,0.0000000000e+00,9.9994987249e-01,0.0000000000e+00,3.8693612441e-03,3.8693615352e-05,9.9994987249e-01
9500,3.5505148116e-03,0.0000000000e+00,-2.4497086713e+00,0.0000000000e+00,3.5505145206e-05,0.0000000000e+00,9.9995464087e-01,0.0000000000e+00,3.5505148116e-03,3.5505145206e-05,9.9995464087e-01
9600,3.2721618190e-03,0.0000000000e+00,-2.4851652272e+00,0.0000000000e+00,3.2721618481e-05,0.0000000000e+00,9.9995863438e-01,0.0000000000e+00,3.2721618190e-03,3.2721618481e-05,9.9995863438e-01
9700,3.0136823189e-03,0.0000000000e+00,-2.5209025299e+00,0.0000000000e+00,3.0136823625e-05,0.0000000000e+00,9.9996215105e-01,0.0000000000e+00,3.0136823189e-03,3.0136823625e-05,9.9996215105e-01
9800,2.7889471967e-03,0.0000000000e+00,-2.5545597082e+00,0.0000000000e+00,2.7889471312e-05,0.0000000000e+00,9.9996548891e-01,0.0000000000e+00,2.7889471967e-03,2.7889471312e-05,9.9996548891e-01
9900,2.5701981504e-03,0.0000000000e+00,-2.5900333933e+00,0.0000000000e+00,2.5701980121e-05,0.0000000000e+00,9.9996852875e-01,0.0000000000e+00,2.5701981504e-03,2.5701980121e-05,9.9996852875e-01
10000,2.3848209530e-03,0.0000000000e+00,-2.6225442213e+00,0.0000000000e+00,2.3848209821e-05,0.0000000000e+00,9.9997109175e-01,0.0000000000e+00,2.3848209530e-03,2.3848209821e-05,9.9997109175e-01
10100,2.2100349888e-03,0.0000000000e+00,-2.6556008506e+00,0.0000000000e+00,2.2100350179e-05,0.0000000000e+00,9.9997359514e-01,0.0000000000e+00,2.2100349888e-03,2.2100350179e-05,9.9997359514e-01
10200,2.0466796122e-03,0.0000000000e+00,-2.6889501366e+00,0.0000000000e+00,2.0466797650e-05,0.0000000000e+00,9.9997574091e-01,0.0000000000e+00,2.0466796122e-03,2.0466797650e-05,9.9997574091e-01
10300,1.8969133962e-03,0.0000000000e+00,-2.7219524964e+00,0.0000000000e+00,1.8969134544e-05,0.0000000000e+00,9.9997776747e-01,0.0000000000e+00,1.8969133962e-03,1.8969134544e-05,9.9997776747e-01
10400,1.7608370399e-03,0.0000000000e+00,-2.7542808348e+00,0.0000000000e+00,1.7608370399e-05,0.0000000000e+00,9.9997961521e-01,0.0000000000e+00,1.7608370399e-03,1.7608370399e-05,9.9997961521e-01
10500,1.6379649751e-03,0.0000000000e+00,-2.7856953891e+00,0.0000000000e+00,1.6379650333e-05,0.0000000000e+00,9.9998128414e-01,0.0000000000e+00,1.6379649751e-03,1.6379650333e-05,9.9998128414e-01
10600,1.5251922887e-03,0.0000000000e+00,-2.8166753992e+00,0.0000000000e+00,1.5251922378e-05,0.0000000000e+00,9.9998271465e-01,0.0000000000e+00,1.5251922887e-03,1.5251922378e-05,9.9998271465e-01
10700,1.4189629583e-03,0.0000000000e+00,-2.8480289416e+00,0.0000000000e+00,1.4189630747e-05,0.0000000000e+00,9.9998408556e-01,0.0000000000e+00,1.4189629583e-03,1.4189630747e-05,9.9998408556e-01
10800,1.3202761766e-03,0.0000000000e+00,-2.8793352132e+00,0.0000000000e+00,1.3202762602e-05,0.0000000000e+00,9.9998521805e-01,0.0000000000e+00,1.3202761766e-03,1.3202762602e-05,9.9998521805e-01
10900,1.2309164740e-03,0.0000000000e+00,-2.9097714159e+00,0.0000000000e+00,1.2309164958e-05,0.0000000000e+00,9.9998629093e-01,0.0000000000e+00,1.2309164740e-03,1.2309164958e-05,9.9998629093e-01
11000,1.1478168890e-03,0.0000000000e+00,-2.9401273893e+00,0.0000000000e+00,1.1478168744e-05,0.0000000000e+00,9.9998754263e-01,0.0000000000e+00,1.1478168890e-03,1.1478168744e-05,9.9998754263e-01
11100,1.0729951318e-03,0.0000000000e+00,-2.9694022484e+00,0.0000000000e+00,1.0729952010e-05,0.0000000000e+00,9.9998837709e-01,0.0000000000e+00,1.0729951318e-03,1.0729952010e-05,9.9998837709e-01
11200,1.0028796969e-03,0.0000000000e+00,-2.9987511608e+00,0.0000000000e+00,1.0028797078e-05,0.0000000000e+00,9.9998939037e-01,0.0000000000e+00,1.0028796969e-03,1.0028797078e-05,9.9998939037e-01
11300,9.4001943944e-04,0.0000000000e+00,-3.0268631652e+00,0.0000000000e+00,9.4001952675e-06,0.0000000000e+00,9.9998998642e-01,0.0000000000e+00,9.4001943944e-04,9.4001952675e-06,9.9998998642e-01
11400,8.7880151113e-04,0.0000000000e+00,-3.0561092050e+00,0.0000000000e+00,8.7880143838e-06,0.0000000000e+00,9.9999088049e-01,0.0000000000e+00,8.7880151113e-04,8.7880143838e-06,9.9999088049e-01
11500,8.2326441770e-04,0.0000000000e+00,-3.0844606548e+00,0.0000000000e+00,8.2326441770e-06,0.0000000000e+00,9.9999135733e-01,0.0000000000e+00,8.2326441770e-04,8.2326441770e-06,9.9999135733e-01
11600,7.6925178291e-04,0.0000000000e+00,-3.1139314885e+00,0.0000000000e+00,7.6925180110e-06,0.0000000000e+00,9.9999207258e-01,0.0000000000e+00,7.6925178291e-04,7.6925180110e-06,9.9999207258e-01
11700,7.2116055526e-04,0.0000000000e+00,-3.1419680356e+00,0.0000000000e+00,7.2116058618e-06,0.0000000000e+00,9.9999272823e-01,0.0000000000e+00,7.2116055526e-04,7.2116058618e-06,9.9999272823e-01
11800,6.7653146107e-04,0.0000000000e+00,-3.1697120024e+00,0.0000000000e+00,6.7653145379e-06,0.0000000000e+00,9.9999320507e-01,0.0000000000e+00,6.7653146107e-04,6.7653145379e-06,9.9999320507e-01
11900,6.3410215080e-04,0.0000000000e+00,-3.1978407737e+00,0.0000000000e+00,6.3410216171e-06,0.0000000000e+00,9.9999350309e-01,0.0000000000e+00,6.3410215080e-04,6.3410216171e-06,9.9999350309e-01
12000,5.9513380984e-04,0.0000000000e+00,-3.2253853766e+00,0.0000000000e+00,5.9513376982e-06,0.0000000000e+00,9.9999409914e-01,0.0000000000e+00,5.9513380984e-04,5.9513376982e-06,9.9999409914e-01
