step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
69,7.8051203092e+05,6.9935840802e+03,5.8923621997e+00,3.8860471408e-03,4.3368530273e-01,1.2019575528e-03,7.7280979156e+05,7.7898988724e+05,7.8973641396e+05,4.3538343906e-01,4.3277063966e-01,4.3290182948e-01
70,8.3074286779e+05,7.4537948889e+03,5.9194491415e+00,3.8964287125e-03,4.2760401964e-01,1.2978386898e-03,8.2167577744e+05,8.3062028885e+05,8.3993253708e+05,4.2942836881e-01,4.2651751637e-01,4.2686617374e-01
71,8.8104896545e+05,8.0418737447e+03,5.9449819234e+00,3.9691512233e-03,4.2156820496e-01,1.4021690456e-03,8.7054166794e+05,8.8253364563e+05,8.9007158279e+05,4.2352160811e-01,4.2029607296e-01,4.2088693380e-01
72,9.3122844696e+05,8.7750142188e+03,5.9690368900e+00,4.1023794633e-03,4.1564962268e-01,1.5119821222e-03,9.1922321320e+05,9.3450946808e+05,9.3995265961e+05,4.1773089767e-01,4.1418430209e-01,4.1503366828e-01
73,9.8107652664e+05,9.6546751127e+03,5.9916817638e+00,4.2878256271e-03,4.0990226467e-01,1.6240621872e-03,9.6753673553e+05,9.8632173538e+05,9.8937110901e+05,4.1210657358e-01,4.0824142098e-01,4.0935879946e-01
74,1.0303838412e+06,1.0668857019e+04,6.0129756434e+00,4.5134850876e-03,4.0436621507e-01,1.7352589165e-03,1.0152974129e+06,1.0377359390e+06,1.0381181717e+06,4.0668535233e-01,4.0251174569e-01,4.0390154719e-01
75,1.0789390882e+06,1.1796119118e+04,6.0329708396e+00,4.7661846524e-03,3.9907077948e-01,1.8429105842e-03,1.0623209000e+06,1.0885128975e+06,1.0859834671e+06,4.0149381757e-01,3.9702790976e-01,3.9869061112e-01
76,1.1265292803e+06,1.3009421053e+04,6.0517133866e+00,5.0332947911e-03,3.9403697848e-01,1.9446256111e-03,1.1084232330e+06,1.1384099960e+06,1.1327546120e+06,3.9655050635e-01,3.9181378484e-01,3.9374664426e-01
77,1.1729431152e+06,1.4278773520e+04,6.0692446355e+00,5.3035033876e-03,3.8927912712e-01,2.0386234402e-03,1.1534239769e+06,1.1871834755e+06,1.1782218933e+06,3.9186784625e-01,3.8688573241e-01,3.8908380270e-01
78,1.2179716746e+06,1.5574505969e+04,6.0856015607e+00,5.5676194120e-03,3.8480671247e-01,2.1233314364e-03,1.1971440315e+06,1.2345907211e+06,1.2221802711e+06,3.8745367527e-01,3.8225522637e-01,3.8471123576e-01
