alpha,lr,num_observed,effective_epochs,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,loss_replica_0,cosine_similarity_replica_1,loss_replica_1,cosine_similarity_replica_2,loss_replica_2,cosine_similarity_replica_3,loss_replica_3,cosine_similarity_replica_4,loss_replica_4,cosine_similarity_replica_5,loss_replica_5,cosine_similarity_replica_6,loss_replica_6,cosine_similarity_replica_7,loss_replica_7,cosine_similarity_replica_8,loss_replica_8,cosine_similarity_replica_9,loss_replica_9
0.0,0.001,1000,100000.0,0.0009079788229428232,0.0011069327813263148,1.035355134959559e-12,3.0299281207681654e-14,101.0,0.0010603329865261912,1.0549444347598969e-12,0.002240965375676751,1.0014736435970395e-12,-0.0014373891754075885,1.0245612951792493e-12,0.0007226522429846227,1.025149149597171e-12,0.0007450499688275158,1.002032224556304e-12,0.00017008447321131825,1.0279839045973516e-12,0.002914781915023923,1.019835691590254e-12,0.0013478304026648402,1.1052574870953902e-12,0.0006782221025787294,1.024910516699007e-12,0.0006372579373419285,1.0674030019239278e-12
0.2,0.001,20000,5000.0,0.02048920877277851,0.0009992101417010879,6.622695366331755e-07,4.452566261752411e-08,501.0,0.020739885047078133,5.85952989240468e-07,0.021309634670615196,6.082170784793561e-07,0.018291935324668884,6.608187845813518e-07,0.020893501117825508,6.199169888532197e-07,0.020277898758649826,6.874806217638252e-07,0.021149899810552597,7.359484470725874e-07,0.02188515104353428,6.887924541842949e-07,0.02085261419415474,7.098369110281055e-07,0.01920284517109394,6.516270332213026e-07,0.020288722589612007,6.741040579072433e-07
0.4,0.001,40000,2500.0,0.04189160279929638,0.0007323327668197845,1.0164695413550363e-05,4.950028799145764e-07,1201.0,0.0420941598713398,1.0364054105593823e-05,0.042456574738025665,9.833273907133844e-06,0.04015585780143738,1.0366426977270748e-05,0.04148968309164047,1.0900814231717959e-05,0.04168151319026947,1.0062226465379354e-05,0.04303944855928421,9.568680980009958e-06,0.0420699305832386,1.0064113666885532e-05,0.0424819253385067,1.0784585356304888e-05,0.04160092771053314,1.0468516848050058e-05,0.041846007108688354,9.234261597157456e-06
0.6000000000000001,0.0015,60000,1666.6666666666667,0.06496149748563766,0.0010544519463166774,1.811586789699504e-05,1.002914761243026e-06,1801.0,0.06538030505180359,1.9891265765181743e-05,0.06623251736164093,1.8714374164119363e-05,0.06276459246873856,1.802499173209071e-05,0.06430143862962723,1.7574491721461527e-05,0.0647054985165596,1.6759580830694176e-05,0.06626955419778824,1.8396818632027134e-05,0.06424647569656372,1.694806996965781e-05,0.06624699383974075,1.9631936083897017e-05,0.06483803689479828,1.788373992894776e-05,0.06462956219911575,1.7333410141873173e-05
0.8,0.0015,80000,1250.0,0.09259132891893387,0.001670365244622296,5.109511112095788e-05,2.27659847646831e-06,3356.0,0.09441293776035309,4.893092409474775e-05,0.09239833056926727,5.432855323306285e-05,0.0891808345913887,4.6911303797969595e-05,0.09254009276628494,4.9767633754527196e-05,0.09244317561388016,5.038289600634016e-05,0.09278902411460876,5.3010535339126363e-05,0.09153831005096436,5.30715478817001e-05,0.09580346196889877,5.001110548619181e-05,0.09322617948055267,5.0623089919099584e-05,0.09158094227313995,5.3913521696813405e-05
1.0,0.0015,100000,1000.0,0.1277052417397499,0.0014783887711477064,0.00012599915062310173,5.551904396658278e-06,6401.0,0.12935318052768707,0.00012536428403109312,0.12795624136924744,0.00011883979459526017,0.12585589289665222,0.0001336649729637429,0.1263805329799652,0.0001172060365206562,0.12852686643600464,0.0001263323938474059,0.12555424869060516,0.00012464991596061736,0.1265733689069748,0.00012272578896954656,0.12988869845867157,0.00013121345546096563,0.12930220365524292,0.00012506359780672938,0.12766118347644806,0.00013493126607500017
1.2000000000000002,0.0015,120000,833.3333333333334,0.17681924104690552,0.0025758110648731072,0.0003545144340023398,1.2829279883202657e-05,13336.0,0.18259172141551971,0.0003414953825995326,0.17536014318466187,0.0003627754922490567,0.17511773109436035,0.000384126411518082,0.174611896276474,0.0003408474731259048,0.177327960729599,0.00034670610330067575,0.17632725834846497,0.000359161029336974,0.17389050126075745,0.0003473480755928904,0.180380716919899,0.0003448489005677402,0.17692945897579193,0.0003651783335953951,0.17565502226352692,0.00035265713813714683
1.4000000000000001,0.0015,140000,714.2857142857143,0.2477672889828682,0.0031106154755701325,0.0020488403970375657,0.0004239266530014473,30531.0,0.24845804274082184,0.0019663970451802015,0.24917706847190857,0.0015583145432174206,0.24598677456378937,0.002514124847948551,0.24290567636489868,0.0018287475686520338,0.2501707673072815,0.0016933921724557877,0.24721887707710266,0.0018643890507519245,0.2444734275341034,0.0029110463801771402,0.2548201382160187,0.0021367650479078293,0.24688148498535156,0.0024376718793064356,0.2475806325674057,0.0015775554347783327
1.6,0.0015,160000,625.0,0.3320751219987869,0.004662432905553092,0.1368599660694599,0.029171995559161,26526.0,0.331445574760437,0.14545738697052002,0.33104097843170166,0.13900119066238403,0.3297621011734009,0.13741560280323029,0.32532793283462524,0.16820664703845978,0.3370741605758667,0.11191783100366592,0.3327578902244568,0.1429951786994934,0.33174240589141846,0.10780329257249832,0.34054556488990784,0.12358230352401733,0.3249177038669586,0.19901172816753387,0.33613690733909607,0.09320849925279617
1.8,0.0015,180000,555.5555555555555,0.42135049402713776,0.012675707976060298,0.6311645835638047,0.1807860670566664,27300.9,0.44041386246681213,0.39404726028442383,0.3969888389110565,0.9970360398292542,0.42104101181030273,0.58328777551651,0.442962646484375,0.3403184115886688,0.4209727942943573,0.6731256246566772,0.42286407947540283,0.6161890029907227,0.4216466546058655,0.5845894813537598,0.41142478585243225,0.8209088444709778,0.4227626323699951,0.5843031406402588,0.4124276340007782,0.7178402543067932
