alpha,lr,num_observed,effective_epochs,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
2.0,0.0015,200000,500.0,6,105,59.8915,1.1550173759e+00,29201,5.3340172768e-01
2.0,0.0015,200000,500.0,7,106,53.2909,1.2442419529e+00,25651,5.2782177925e-01
2.0,0.0015,200000,500.0,8,107,57.6641,1.2012324333e+00,27651,5.3449946642e-01
2.0,0.0015,200000,500.0,9,108,49.3822,1.3303381205e+00,23551,5.2152734995e-01
2.0,0.0015,200000,500.0,10,109,103.1701,8.5798913240e-01,50000,5.6177788973e-01
2.2,0.0015,220000,454.54545454545456,1,100,74.6853,1.4291998148e+00,36401,6.8773829937e-01
2.2,0.0015,220000,454.54545454545456,2,101,56.0553,1.7319104671e+00,27151,6.5447467566e-01
2.2,0.0015,220000,454.54545454545456,3,102,103.2099,1.1759635210e+00,50000,7.1945840120e-01
2.2,0.0015,220000,454.54545454545456,4,103,90.7723,1.2264707088e+00,44101,7.1336257458e-01
2.2,0.0015,220000,454.54545454545456,5,104,75.6425,1.3974384069e+00,36751,6.9053381681e-01
2.2,0.0015,220000,454.54545454545456,6,105,28.5630,2.5606784821e+00,13951,6.0196071863e-01
2.2,0.0015,220000,454.54545454545456,7,106,102.2725,1.1545544863e+00,50000,7.2232717276e-01
2.2,0.0015,220000,454.54545454545456,8,107,84.1359,1.3164235353e+00,40501,6.9974571466e-01
2.2,0.0015,220000,454.54545454545456,9,108,59.5793,1.6592866182e+00,28801,6.5895229578e-01
2.2,0.0015,220000,454.54545454545456,10,109,43.2407,2.0503392220e+00,21151,6.2476301193e-01
2.4000000000000004,0.0015,240000,416.6666666666667,1,100,100.9406,1.2255547941e-01,50000,9.8447597027e-01
2.4000000000000004,0.0015,240000,416.6666666666667,2,101,43.1932,1.9640133381e+00,21151,7.8651452065e-01
2.4000000000000004,0.0015,240000,416.6666666666667,3,102,101.1157,1.4697474241e-01,50000,9.8142975569e-01
2.4000000000000004,0.0015,240000,416.6666666666667,4,103,53.4199,1.4777731895e+00,26501,8.3040648699e-01
2.4000000000000004,0.0015,240000,416.6666666666667,5,104,98.8428,1.4268039167e-01,50000,9.8190557957e-01
2.4000000000000004,0.0015,240000,416.6666666666667,6,105,100.6134,1.2504699826e-01,50000,9.8407310247e-01
2.4000000000000004,0.0015,240000,416.6666666666667,7,106,101.6280,1.6381336749e-01,50000,9.7966420650e-01
2.4000000000000004,0.0015,240000,416.6666666666667,8,107,100.4487,2.7387115359e-01,50000,9.6752303839e-01
2.4000000000000004,0.0015,240000,416.6666666666667,9,108,101.5442,1.1427897215e-01,50000,9.8520189524e-01
2.4000000000000004,0.0015,240000,416.6666666666667,10,109,100.3646,1.5174707770e-01,50000,9.8058038950e-01
2.6,0.0015,260000,384.61538461538464,1,100,82.8052,7.4524350930e-04,42001,9.9992638826e-01
2.6,0.0015,260000,384.61538461538464,2,101,78.3632,7.3007337051e-04,40351,9.9992376566e-01
2.6,0.0015,260000,384.61538461538464,3,102,83.3367,7.4396905256e-04,41901,9.9992132187e-01
2.6,0.0015,260000,384.61538461538464,4,103,76.6468,7.8970129834e-04,38751,9.9991697073e-01
2.6,0.0015,260000,384.61538461538464,5,104,77.1022,8.0836121924e-04,39551,9.9991756678e-01
2.6,0.0015,260000,384.61538461538464,6,105,75.5976,7.6622219058e-04,38501,9.9992179871e-01
2.6,0.0015,260000,384.61538461538464,7,106,79.4621,7.6190830441e-04,40501,9.9991983175e-01
2.6,0.0015,260000,384.61538461538464,8,107,80.1854,7.1619404480e-04,40651,9.9992519617e-01
2.6,0.0015,260000,384.61538461538464,9,108,86.9701,6.9754431024e-04,44351,9.9992740154e-01
2.6,0.0015,260000,384.61538461538464,10,109,81.1667,7.4797723209e-04,41501,9.9992352724e-01
2.8000000000000003,0.0015,280000,357.14285714285717,1,100,54.8344,5.2715779748e-04,27801,9.9996548891e-01
2.8000000000000003,0.0015,280000,357.14285714285717,2,101,52.2207,5.2309152670e-04,26651,9.9996614456e-01
2.8000000000000003,0.0015,280000,357.14285714285717,3,102,52.3713,5.5111321853e-04,26551,9.9996429682e-01
2.8000000000000003,0.0015,280000,357.14285714285717,4,103,53.5565,5.3447979735e-04,27151,9.9996578693e-01
2.8000000000000003,0.0015,280000,357.14285714285717,5,104,51.5439,5.6398479501e-04,26251,9.9996370077e-01
2.8000000000000003,0.0015,280000,357.14285714285717,6,105,51.4095,5.4593029199e-04,26251,9.9996483326e-01
2.8000000000000003,0.0015,280000,357.14285714285717,7,106,54.0265,5.4675288266e-04,27251,9.9996459484e-01
2.8000000000000003,0.0015,280000,357.14285714285717,8,107,53.8764,5.4537510732e-04,27151,9.9996453524e-01
2.8000000000000003,0.0015,280000,357.14285714285717,9,108,52.8340,5.6391878752e-04,26551,9.9996358156e-01
2.8000000000000003,0.0015,280000,357.14285714285717,10,109,53.1641,5.6302081794e-04,26601,9.9996358156e-01
3.0,0.0015,300000,333.3333333333333,1,100,41.8219,4.7769639059e-04,21251,9.9998098612e-01
3.0,0.0015,300000,333.3333333333333,2,101,41.6965,5.0325435586e-04,20551,9.9998015165e-01
3.0,0.0015,300000,333.3333333333333,3,102,40.6136,5.0214800285e-04,21201,9.9998003244e-01
3.0,0.0015,300000,333.3333333333333,4,103,40.7589,4.8494999646e-04,21051,9.9998104572e-01
3.0,0.0015,300000,333.3333333333333,5,104,40.3420,5.0014239969e-04,21051,9.9998027086e-01
3.0,0.0015,300000,333.3333333333333,6,105,41.3351,4.6995305456e-04,21201,9.9998152256e-01
3.0,0.0015,300000,333.3333333333333,7,106,39.8185,4.9641809892e-04,20751,9.9998074770e-01
3.0,0.0015,300000,333.3333333333333,8,107,39.2350,4.9863976892e-04,20551,9.9998062849e-01
