step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
0,5.5307470703e+02,0.0000000000e+00,2.7427837980e+00,0.0000000000e+00,7.6815927029e-01,0.0000000000e+00,6.7603573203e-02,0.0000000000e+00,5.5307470703e+02,7.6815927029e-01,6.7603573203e-02
5,6.9143505859e+02,0.0000000000e+00,2.8397513963e+00,0.0000000000e+00,9.6032649279e-01,0.0000000000e+00,1.3529548049e-01,0.0000000000e+00,6.9143505859e+02,9.6032649279e-01,1.3529548049e-01
10,4.2016638184e+02,0.0000000000e+00,2.6234213009e+00,0.0000000000e+00,5.8356446028e-01,0.0000000000e+00,1.7649807036e-01,0.0000000000e+00,4.2016638184e+02,5.8356446028e-01,1.7649807036e-01
