step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
109,2.0629762808e+00,8.7679152003e-04,3.1449419546e-01,1.8458906379e-04,-3.7479049837e-03,3.5775894782e-04,2.0618453026e+00,2.0631015301e+00,2.0639820099e+00,-3.2754037529e-03,-3.8274899125e-03,-4.1408212855e-03
110,2.0624547799e+00,8.6849131566e-04,3.1438439676e-01,1.8288708287e-04,-3.7483363412e-03,3.5766216451e-04,2.0613391399e+00,2.0625677109e+00,2.0634574890e+00,-3.2758272719e-03,-3.8282747846e-03,-4.1409069672e-03
111,2.0619249344e+00,8.6004269325e-04,3.1427281270e-01,1.8115369163e-04,-3.7485157760e-03,3.5754773267e-04,2.0608251095e+00,2.0620250702e+00,2.0629246235e+00,-3.2760319300e-03,-3.8287774660e-03,-4.1407379322e-03
112,2.0613872210e+00,8.5115386733e-04,3.1415954241e-01,1.7932731378e-04,-3.7484549296e-03,3.5742470874e-04,2.0603041649e+00,2.0614738464e+00,2.0623836517e+00,-3.2760112081e-03,-3.8290286902e-03,-4.1403248906e-03
113,2.0608417988e+00,8.4254636388e-04,3.1404461800e-01,1.7755993585e-04,-3.7481954787e-03,3.5729500673e-04,2.0597753525e+00,2.0609147549e+00,2.0618352890e+00,-3.2758063171e-03,-3.8290647790e-03,-4.1397153400e-03
114,2.0602888266e+00,8.3354954986e-04,3.1392807173e-01,1.7571020847e-04,-3.7477209698e-03,3.5714156306e-04,2.0592396259e+00,2.0603480339e+00,2.0612788200e+00,-3.2754221465e-03,-3.8288687356e-03,-4.1388720274e-03
115,2.0597287019e+00,8.2494138359e-04,3.1380998601e-01,1.7394203910e-04,-3.7470347403e-03,3.5698113853e-04,2.0586965084e+00,2.0597739220e+00,2.0607156754e+00,-3.2748300582e-03,-3.8284750190e-03,-4.1377991438e-03
116,2.0591616631e+00,8.1604590659e-04,3.1369040995e-01,1.7211287398e-04,-3.7461665925e-03,3.5680657276e-04,2.0581471920e+00,2.0591924191e+00,2.0601453781e+00,-3.2740768511e-03,-3.8278908469e-03,-4.1365320794e-03
117,2.0585873127e+00,8.0736940111e-04,3.1356925844e-01,1.7032951406e-04,-3.7451131114e-03,3.5662174670e-04,2.0575904846e+00,2.0586035252e+00,2.0595679283e+00,-3.2731483225e-03,-3.8271294907e-03,-4.1350615211e-03
118,2.0580060482e+00,7.9862615593e-04,3.1344661406e-01,1.6853165872e-04,-3.7438597064e-03,3.5645057622e-04,2.0570271015e+00,2.0580077171e+00,2.0589833260e+00,-3.2720037270e-03,-3.8261665031e-03,-4.1334088892e-03
119,2.0574180285e+00,7.8982166345e-04,3.1332250910e-01,1.6672041577e-04,-3.7424083954e-03,3.5627718282e-04,2.0564572811e+00,2.0574049950e+00,2.0583918095e+00,-3.2706568018e-03,-3.8250263315e-03,-4.1315420531e-03
120,2.0568234126e+00,7.8117105122e-04,3.1319697586e-01,1.6494113013e-04,-3.7407794346e-03,3.5609882106e-04,2.0558812618e+00,2.0567948818e+00,2.0577940941e+00,-3.2691394445e-03,-3.8237061817e-03,-4.1294926777e-03
121,2.0562219620e+00,7.7267602997e-04,3.1306996276e-01,1.6319425189e-04,-3.7389677018e-03,3.5590731272e-04,2.0552983284e+00,2.0561780930e+00,2.0571894646e+00,-3.2674556132e-03,-3.8222039584e-03,-4.1272435337e-03
122,2.0556139946e+00,7.6428007516e-04,3.1294153568e-01,1.6146776573e-04,-3.7369876324e-03,3.5572198450e-04,2.0547094345e+00,2.0555539131e+00,2.0565786362e+00,-3.2655999530e-03,-3.8205222227e-03,-4.1248407215e-03
123,2.0549996694e+00,7.5606277751e-04,3.1281172695e-01,1.5977854395e-04,-3.7348482292e-03,3.5554210083e-04,2.0541141033e+00,2.0549235344e+00,2.0559613705e+00,-3.2635794487e-03,-3.8186782040e-03,-4.1222870350e-03
124,2.0543784300e+00,7.4806415235e-04,3.1268041775e-01,1.5813507122e-04,-3.7325423521e-03,3.5536587715e-04,2.0535120964e+00,2.0542857647e+00,2.0553374290e+00,-3.2613894437e-03,-3.8166639861e-03,-4.1195736267e-03
125,2.0537513097e+00,7.4010189420e-04,3.1254782520e-01,1.5649875595e-04,-3.7300759771e-03,3.5517613000e-04,2.0529046059e+00,2.0536417961e+00,2.0547075272e+00,-3.2590534538e-03,-3.8144963328e-03,-4.1166781448e-03
126,2.0531171958e+00,7.3237492794e-04,3.1241371279e-01,1.5491176301e-04,-3.7274386268e-03,3.5498721270e-04,2.0522902012e+00,2.0529906750e+00,2.0540707111e+00,-3.2565440051e-03,-3.8121624384e-03,-4.1136094369e-03
127,2.0524772008e+00,7.2483943939e-04,3.1227831454e-01,1.5336475016e-04,-3.7246577752e-03,3.5479795047e-04,2.0516703129e+00,2.0523331165e+00,2.0534281731e+00,-3.2538855448e-03,-3.8097025827e-03,-4.1103851981e-03
128,2.0518307686e+00,7.1775115008e-04,3.1214151150e-01,1.5191193843e-04,-3.7217145630e-03,3.5461889532e-04,2.0510437489e+00,2.0516691208e+00,2.0527794361e+00,-3.2510517631e-03,-3.8070818409e-03,-4.1070100851e-03
129,2.0511778990e+00,7.1098462603e-04,3.1200330236e-01,1.5052682504e-04,-3.7186228049e-03,3.5443495232e-04,2.0504109859e+00,2.0509982109e+00,2.0521245003e+00,-3.2480866648e-03,-3.8042813540e-03,-4.1035003960e-03
130,2.0505191485e+00,7.0422542707e-04,3.1186380364e-01,1.4914285142e-04,-3.7153990318e-03,3.5425198162e-04,2.0497727394e+00,2.0503213406e+00,2.0514633656e+00,-3.2449918799e-03,-3.8013393059e-03,-4.0998659097e-03
131,2.0498542786e+00,6.9794236387e-04,3.1172296356e-01,1.4785932377e-04,-3.7120501511e-03,3.5405675445e-04,2.0491285324e+00,2.0496377945e+00,2.0507965088e+00,-3.2417918555e-03,-3.7982594222e-03,-4.0960991755e-03
132,2.0491836866e+00,6.9178895350e-04,3.1158086508e-01,1.4660290291e-04,-3.7085851654e-03,3.5384450785e-04,2.0484788418e+00,2.0489485264e+00,2.0501236916e+00,-3.2385000959e-03,-3.7950547412e-03,-4.0922006592e-03
133,2.0485071341e+00,6.8624077601e-04,3.1143745640e-01,1.4547442200e-04,-3.7050067137e-03,3.5362237365e-04,2.0478231907e+00,2.0482528210e+00,2.0494453907e+00,-3.2351161353e-03,-3.7917112932e-03,-4.0881927125e-03
134,2.0478250186e+00,6.8084224041e-04,3.1129282053e-01,1.4437736827e-04,-3.7013244194e-03,3.5338701436e-04,2.0471625328e+00,2.0475511551e+00,2.0487613678e+00,-3.2316530123e-03,-3.7882407196e-03,-4.0840795264e-03
135,2.0471369425e+00,6.7600336683e-04,3.1114687194e-01,1.4339878633e-04,-3.6975371186e-03,3.5315432847e-04,2.0464956760e+00,2.0468435287e+00,2.0480716228e+00,-3.2280860469e-03,-3.7846525665e-03,-4.0798727423e-03
136,2.0464436213e+00,6.7150801491e-04,3.1099976113e-01,1.4249286831e-04,-3.6936517960e-03,3.5291972287e-04,2.0458238125e+00,2.0461304188e+00,2.0473766327e+00,-3.2244250178e-03,-3.7809622008e-03,-4.0755681694e-03
137,2.0457443396e+00,6.6734634665e-04,3.1085133509e-01,1.4165764113e-04,-3.6896767560e-03,3.5267487247e-04,2.0451464653e+00,2.0454108715e+00,2.0466756821e+00,-3.2206906471e-03,-3.7771719508e-03,-4.0711676702e-03
138,2.0450397333e+00,6.6383075072e-04,3.1070172749e-01,1.4095947127e-04,-3.6856164224e-03,3.5242375279e-04,2.0444636345e+00,2.0446858406e+00,2.0459697247e+00,-3.2168843318e-03,-3.7732806522e-03,-4.0666842833e-03
139,2.0443296432e+00,6.6056881030e-04,3.1055090338e-01,1.4031516040e-04,-3.6814771593e-03,3.5216445867e-04,2.0437755585e+00,2.0439553261e+00,2.0452580452e+00,-3.2130063046e-03,-3.7693192717e-03,-4.0621059015e-03
140,2.0436143875e+00,6.5782804036e-04,3.1039892906e-01,1.3978157324e-04,-3.6772743333e-03,3.5189611344e-04,2.0430827141e+00,2.0432190895e+00,2.0445413589e+00,-3.2090772875e-03,-3.7652908359e-03,-4.0574548766e-03
141,2.0428938866e+00,6.5555623842e-04,3.1024578643e-01,1.3934774556e-04,-3.6729987090e-03,3.5162369285e-04,2.0423846245e+00,2.0424776077e+00,2.0438194275e+00,-3.2050805166e-03,-3.7611899897e-03,-4.0527256206e-03
142,2.0421678225e+00,6.5347444103e-04,3.1009140670e-01,1.3895448999e-04,-3.6686530802e-03,3.5134371986e-04,2.0416812897e+00,2.0417306423e+00,2.0430915356e+00,-3.2010236755e-03,-3.7570178974e-03,-4.0479176678e-03
143,2.0414365927e+00,6.5232500607e-04,3.0993587306e-01,1.3875971551e-04,-3.6642426470e-03,3.5106211612e-04,2.0409724712e+00,2.0409781933e+00,2.0423591137e+00,-3.1969062984e-03,-3.7527747918e-03,-4.0430468507e-03
144,2.0406999588e+00,6.5144161477e-04,3.0977913359e-01,1.3862188021e-04,-3.6597654689e-03,3.5078510307e-04,2.0402586460e+00,2.0402202606e+00,2.0416209698e+00,-3.1927193049e-03,-3.7484569475e-03,-4.0381201543e-03
145,2.0399580797e+00,6.5125070532e-04,3.0962122081e-01,1.3863180623e-04,-3.6552258146e-03,3.5050266502e-04,2.0395400524e+00,2.0394563675e+00,2.0408778191e+00,-3.1884768978e-03,-3.7440760061e-03,-4.0331245400e-03
146,2.0392108758e+00,6.5112226959e-04,3.0946211658e-01,1.3865551316e-04,-3.6506389733e-03,3.5021974012e-04,2.0388162136e+00,2.0386877060e+00,2.0401287079e+00,-3.1841867603e-03,-3.7396515254e-03,-4.0280786343e-03
147,2.0384585857e+00,6.5177659893e-04,3.0930187036e-01,1.3884643305e-04,-3.6460089032e-03,3.4993181229e-04,2.0380876064e+00,2.0379133224e+00,2.0393748283e+00,-3.1798600685e-03,-3.7351828068e-03,-4.0229838341e-03
148,2.0377013683e+00,6.5305185955e-04,3.0914051479e-01,1.3917024622e-04,-3.6413358369e-03,3.4964489077e-04,2.0373537540e+00,2.0371341705e+00,2.0386161804e+00,-3.1754875090e-03,-3.7306761369e-03,-4.0178438649e-03
149,2.0369389057e+00,6.5458057168e-04,3.0897798090e-01,1.3954880774e-04,-3.6366113927e-03,3.4936076317e-04,2.0366153717e+00,2.0363495350e+00,2.0378518105e+00,-3.1710607000e-03,-3.7261166144e-03,-4.0126568638e-03
150,2.0361711979e+00,6.5687380556e-04,3.0881426736e-01,1.4009116371e-04,-3.6318436420e-03,3.4907662213e-04,2.0358719826e+00,2.0355591774e+00,2.0370824337e+00,-3.1665924471e-03,-3.7215086631e-03,-4.0074298158e-03
151,2.0353984833e+00,6.5967541427e-04,3.0864942375e-01,1.4074282439e-04,-3.6270335161e-03,3.4879375712e-04,2.0351233482e+00,2.0347640514e+00,2.0363080502e+00,-3.1620769296e-03,-3.7168683484e-03,-4.0021552704e-03
152,2.0346205235e+00,6.6310823541e-04,3.0848339790e-01,1.4153017344e-04,-3.6221799285e-03,3.4851055572e-04,2.0343699455e+00,2.0339632034e+00,2.0355284214e+00,-3.1575178728e-03,-3.7121863570e-03,-3.9968355559e-03
153,2.0338376363e+00,6.6700708047e-04,3.0831625637e-01,1.4241805917e-04,-3.6172817151e-03,3.4822761698e-04,2.0336115360e+00,2.0331575871e+00,2.0347437859e+00,-3.1529162079e-03,-3.7074531429e-03,-3.9914757945e-03
154,2.0330497424e+00,6.7168852173e-04,3.0814798090e-01,1.4347423813e-04,-3.6123412040e-03,3.4794172168e-04,2.0328483582e+00,2.0323464870e+00,2.0339543819e+00,-3.1482805498e-03,-3.7026642822e-03,-3.9860787801e-03
155,2.0322566827e+00,6.7694880196e-04,3.0797853624e-01,1.4465539167e-04,-3.6073598700e-03,3.4764883946e-04,2.0320804119e+00,2.0315299034e+00,2.0331597328e+00,-3.1436125282e-03,-3.6978356075e-03,-3.9806314744e-03
156,2.0314587752e+00,6.8257342796e-04,3.0780798901e-01,1.4591577115e-04,-3.6023374802e-03,3.4735824329e-04,2.0313074589e+00,2.0307087898e+00,2.0323600769e+00,-3.1388993375e-03,-3.6929699127e-03,-3.9751431905e-03
157,2.0306557020e+00,6.8896898173e-04,3.0763626994e-01,1.4734247435e-04,-3.5972738794e-03,3.4706702692e-04,2.0305297375e+00,2.0298819542e+00,2.0315554142e+00,-3.1341440044e-03,-3.6880683620e-03,-3.9696092717e-03
158,2.0298476219e+00,6.9577145650e-04,3.0746341169e-01,1.4885781065e-04,-3.5921660407e-03,3.4677625805e-04,2.0297472477e+00,2.0290501118e+00,2.0307455063e+00,-3.1293425709e-03,-3.6831267644e-03,-3.9640287869e-03
159,2.0290342967e+00,7.0319781433e-04,3.0728936187e-01,1.5050832156e-04,-3.5870155940e-03,3.4648040505e-04,2.0289592743e+00,2.0282130241e+00,2.0299305916e+00,-3.1245043501e-03,-3.6781444214e-03,-3.9583980106e-03
160,2.0282162825e+00,7.1149724232e-04,3.0711423819e-01,1.5234751400e-04,-3.5818228498e-03,3.4617918131e-04,2.0281667709e+00,2.0273706913e+00,2.0291113853e+00,-3.1196300406e-03,-3.6731215660e-03,-3.9527169429e-03
161,2.0273931026e+00,7.1987704276e-04,3.0693793728e-01,1.5420588572e-04,-3.5765911452e-03,3.4587336026e-04,2.0273697376e+00,2.0265233517e+00,2.0282862186e+00,-3.1147224363e-03,-3.6680602934e-03,-3.9469907060e-03
162,2.0265650749e+00,7.2883877207e-04,3.0676052582e-01,1.5619086855e-04,-3.5713180744e-03,3.4556490989e-04,2.0265674591e+00,2.0256712437e+00,2.0274565220e+00,-3.1097750179e-03,-3.6629631650e-03,-3.9412160404e-03
163,2.0257318815e+00,7.3846113666e-04,3.0658193433e-01,1.5831958622e-04,-3.5659960316e-03,3.4525454515e-04,2.0257606506e+00,2.0248134136e+00,2.0266215801e+00,-3.1047803350e-03,-3.6578194704e-03,-3.9353882894e-03
164,2.0248936812e+00,7.4854160586e-04,3.0640219547e-01,1.6054874084e-04,-3.5606247839e-03,3.4494332941e-04,2.0249488354e+00,2.0239505768e+00,2.0257816315e+00,-3.0997388531e-03,-3.6526229233e-03,-3.9295125753e-03
165,2.0240504742e+00,7.5925603447e-04,3.0622130784e-01,1.6291620314e-04,-3.5552096087e-03,3.4463254479e-04,2.0241320133e+00,2.0230824947e+00,2.0249369144e+00,-3.0946549959e-03,-3.6473765504e-03,-3.9235972799e-03
166,2.0232025782e+00,7.7032252930e-04,3.0603933829e-01,1.6536164541e-04,-3.5497603628e-03,3.4431934390e-04,2.0233108997e+00,2.0222096443e+00,2.0240871906e+00,-3.0895418022e-03,-3.6420912948e-03,-3.9176479913e-03
167,2.0223496755e+00,7.8199845814e-04,3.0585621721e-01,1.6794045318e-04,-3.5442760369e-03,3.4399324225e-04,2.0224847794e+00,2.0213315487e+00,2.0232326984e+00,-3.0844144057e-03,-3.6367569119e-03,-3.9116567932e-03
168,2.0214920839e+00,7.9420826090e-04,3.0567201146e-01,1.7063657417e-04,-3.5387513538e-03,3.4365607117e-04,2.0216543674e+00,2.0204484463e+00,2.0223734379e+00,-3.0792602338e-03,-3.6313831806e-03,-3.9056106471e-03
169,2.0206294060e+00,8.0678996538e-04,3.0548663431e-01,1.7341536034e-04,-3.5331869343e-03,3.4331188402e-04,2.0208187103e+00,2.0195603371e+00,2.0215091705e+00,-3.0740692746e-03,-3.6259875633e-03,-3.8995039649e-03
170,2.0197621187e+00,8.1959028972e-04,3.0530018684e-01,1.7624395933e-04,-3.5275772680e-03,3.4296899401e-04,2.0199787617e+00,2.0186676979e+00,2.0206398964e+00,-3.0688261613e-03,-3.6205630749e-03,-3.8933425676e-03
171,2.0188896656e+00,8.3302598577e-04,3.0511254798e-01,1.7921213570e-04,-3.5219269339e-03,3.4262702070e-04,2.0191335678e+00,2.0177695751e+00,2.0197658539e+00,-3.0635369476e-03,-3.6151113454e-03,-3.8871325087e-03
172,2.0180126031e+00,8.4690897934e-04,3.0492383596e-01,1.8227957197e-04,-3.5162294128e-03,3.4228932455e-04,2.0182838440e+00,2.0168666840e+00,2.0188872814e+00,-3.0581997707e-03,-3.6095990799e-03,-3.8808893878e-03
173,2.0171306133e+00,8.6114421075e-04,3.0473398100e-01,1.8542598138e-04,-3.5104874211e-03,3.4196303136e-04,2.0174293518e+00,2.0159587860e+00,2.0180037022e+00,-3.0528069474e-03,-3.6040334962e-03,-3.8746218197e-03
174,2.0162438552e+00,8.7564291024e-04,3.0454301585e-01,1.8863235410e-04,-3.5046963021e-03,3.4165157587e-04,2.0165703297e+00,2.0150461197e+00,2.0171151161e+00,-3.0473468360e-03,-3.5984180868e-03,-3.8683239836e-03
175,2.0153523286e+00,8.9077372382e-04,3.0435093907e-01,1.9197824106e-04,-3.4988529515e-03,3.4134359218e-04,2.0157067776e+00,2.0141282082e+00,2.0162220001e+00,-3.0418327078e-03,-3.5927430727e-03,-3.8619830739e-03
176,2.0144560337e+00,9.0638260977e-04,3.0415774921e-01,1.9543062518e-04,-3.4929622586e-03,3.4104795115e-04,2.0148384571e+00,2.0132052898e+00,2.0153243542e+00,-3.0362543184e-03,-3.5870256834e-03,-3.8556067739e-03
177,2.0135551294e+00,9.2225928361e-04,3.0396347914e-01,1.9894433043e-04,-3.4870280263e-03,3.4074268753e-04,2.0139663219e+00,2.0122776031e+00,2.0144214630e+00,-3.0306463595e-03,-3.5812591668e-03,-3.8491785526e-03
178,2.0126496156e+00,9.3841630134e-04,3.0376812745e-01,2.0252211623e-04,-3.4810617411e-03,3.4043339853e-04,2.0130891800e+00,2.0113453865e+00,2.0135142803e+00,-3.0250102282e-03,-3.5754644778e-03,-3.8427105173e-03
179,2.0117394129e+00,9.5520215701e-04,3.0357167551e-01,2.0623938393e-04,-3.4750633252e-03,3.4011961557e-04,2.0122077465e+00,2.0104079247e+00,2.0126025677e+00,-3.0193475541e-03,-3.5696381237e-03,-3.8362042978e-03
180,2.0108245214e+00,9.7209669301e-04,3.0337412192e-01,2.0998397287e-04,-3.4690351070e-03,3.3980568457e-04,2.0113217831e+00,2.0094659328e+00,2.0116858482e+00,-3.0136487912e-03,-3.5638022237e-03,-3.8296543062e-03
181,2.0099051793e+00,9.8912198310e-04,3.0317551673e-01,2.1376068065e-04,-3.4629855460e-03,3.3950163955e-04,2.0104312897e+00,2.0085196495e+00,2.0107645988e+00,-3.0079137068e-03,-3.5579535179e-03,-3.8230894133e-03
182,2.0089810689e+00,1.0067111755e-03,3.0297578978e-01,2.1766328016e-04,-3.4568968695e-03,3.3920133498e-04,2.0095362663e+00,2.0075681210e+00,2.0098388195e+00,-3.0021343846e-03,-3.5520675592e-03,-3.8164886646e-03
183,2.0080525875e+00,1.0244527763e-03,3.0277502553e-01,2.2160290586e-04,-3.4507729579e-03,3.3890545466e-04,2.0086369514e+00,2.0066123009e+00,2.0089085102e+00,-2.9963157140e-03,-3.5461424850e-03,-3.8098606747e-03
184,2.0071195761e+00,1.0427585617e-03,3.0257318816e-01,2.2566877334e-04,-3.4446183126e-03,3.3860402674e-04,2.0077331066e+00,2.0056514740e+00,2.0079741478e+00,-2.9904767871e-03,-3.5401761997e-03,-3.8032019511e-03
185,2.0061818759e+00,1.0609557179e-03,3.0237024187e-01,2.2971541911e-04,-3.4384233101e-03,3.3831255484e-04,2.0068247318e+00,2.0046863556e+00,2.0070345402e+00,-2.9845831450e-03,-3.5341759212e-03,-3.7965108640e-03
186,2.0052395662e+00,1.0797803872e-03,3.0216620228e-01,2.3390232260e-04,-3.4321841473e-03,3.3803615842e-04,2.0059123039e+00,2.0037159920e+00,2.0060904026e+00,-2.9786229134e-03,-3.5281430464e-03,-3.7897864822e-03
187,2.0042928060e+00,1.0986915935e-03,3.0196110240e-01,2.3811241814e-04,-3.4259019109e-03,3.3777733774e-04,2.0049951077e+00,2.0027413368e+00,2.0051419735e+00,-2.9725930654e-03,-3.5220817663e-03,-3.7830309011e-03
188,2.0033413569e+00,1.1176558869e-03,3.0175488907e-01,2.4233855017e-04,-3.4195805589e-03,3.3751095090e-04,2.0040733814e+00,2.0017621517e+00,2.0041885376e+00,-2.9665317852e-03,-3.5159874242e-03,-3.7762224674e-03
189,2.0023856163e+00,1.1372980574e-03,3.0154764688e-01,2.4671628054e-04,-3.4132135722e-03,3.3722791398e-04,2.0031476021e+00,2.0007779598e+00,2.0032312870e+00,-2.9604530428e-03,-3.5098250955e-03,-3.7693625782e-03
190,2.0014254252e+00,1.1571500980e-03,3.0133933996e-01,2.5114428606e-04,-3.4068215173e-03,3.3694714144e-04,2.0022177696e+00,1.9997892380e+00,2.0022692680e+00,-2.9543482233e-03,-3.5036324989e-03,-3.7624838296e-03
191,2.0004607042e+00,1.1771597831e-03,3.0112994957e-01,2.5561133222e-04,-3.4003908125e-03,3.3666392375e-04,2.0012834072e+00,1.9987959862e+00,2.0013027191e+00,-2.9482049868e-03,-3.4974105656e-03,-3.7555568852e-03
192,1.9994915724e+00,1.1976568118e-03,3.0091950004e-01,2.6018913268e-04,-3.3939163356e-03,3.3637975955e-04,2.0003449917e+00,1.9977978468e+00,2.0003318787e+00,-2.9420147184e-03,-3.4911592957e-03,-3.7485749926e-03
193,1.9985179106e+00,1.2182146260e-03,3.0070796404e-01,2.6478516140e-04,-3.3874068564e-03,3.3607969782e-04,1.9994020462e+00,1.9967952967e+00,1.9993563890e+00,-2.9358083848e-03,-3.4848765936e-03,-3.7415355910e-03
194,1.9975397984e+00,1.2388083468e-03,3.0049535729e-01,2.6939405000e-04,-3.3808536051e-03,3.3575591058e-04,1.9984550476e+00,1.9957884550e+00,1.9983758926e+00,-2.9295850545e-03,-3.4785598982e-03,-3.7344158627e-03
195,1.9965568781e+00,1.2596836696e-03,3.0028160046e-01,2.7406936540e-04,-3.3742568921e-03,3.3542655365e-04,1.9975033998e+00,1.9947766066e+00,1.9973906279e+00,-2.9233237728e-03,-3.4722050186e-03,-3.7272418849e-03
196,1.9955697854e+00,1.2806789198e-03,3.0006683028e-01,2.7877595739e-04,-3.3676401557e-03,3.3510602226e-04,1.9965472221e+00,1.9937605858e+00,1.9964015484e+00,-2.9170338530e-03,-3.4658231307e-03,-3.7200634833e-03
197,1.9945782423e+00,1.3021232862e-03,2.9985098469e-01,2.8358564012e-04,-3.3609897364e-03,3.3478081772e-04,1.9955872297e+00,1.9927396774e+00,1.9954078197e+00,-2.9107155278e-03,-3.4594100434e-03,-3.7128436379e-03
198,1.9935822487e+00,1.3236580419e-03,2.9963406218e-01,2.8842042488e-04,-3.3543139386e-03,3.3444346668e-04,1.9946227074e+00,1.9917143583e+00,1.9944096804e+00,-2.9043951072e-03,-3.4529466648e-03,-3.7056000438e-03
199,1.9925822417e+00,1.3453175467e-03,2.9941615646e-01,2.9328781792e-04,-3.3476126070e-03,3.3411340901e-04,1.9936538935e+00,1.9906849861e+00,1.9934078455e+00,-2.8980455827e-03,-3.4464406781e-03,-3.6983515602e-03
200,1.9915776650e+00,1.3674267755e-03,2.9919714474e-01,2.9825885865e-04,-3.3408770493e-03,3.3377662961e-04,1.9926812649e+00,1.9896506071e+00,1.9924011230e+00,-2.8916699812e-03,-3.4399018623e-03,-3.6910593044e-03
201,1.9905684789e+00,1.3895962658e-03,2.9897701678e-01,3.0324874225e-04,-3.3341092058e-03,3.3344404057e-04,1.9917041063e+00,1.9886116982e+00,1.9913896322e+00,-2.8852606192e-03,-3.4333192743e-03,-3.6837477237e-03
202,1.9895551999e+00,1.4120540851e-03,2.9875588367e-01,3.0830728430e-04,-3.3273165269e-03,3.3312255045e-04,1.9907225370e+00,1.9875683784e+00,1.9903746843e+00,-2.8788105119e-03,-3.4267187584e-03,-3.6764203105e-03
203,1.9885373910e+00,1.4345469323e-03,2.9853364851e-01,3.1337931411e-04,-3.3204947443e-03,3.3280699749e-04,1.9897366762e+00,1.9865206480e+00,1.9893548489e+00,-2.8723161668e-03,-3.4201142844e-03,-3.6690537818e-03
204,1.9875150522e+00,1.4571318127e-03,2.9831030965e-01,3.1847736103e-04,-3.3136491353e-03,3.3248632050e-04,1.9887462854e+00,1.9854683876e+00,1.9883304834e+00,-2.8657887597e-03,-3.4135368187e-03,-3.6616218276e-03
205,1.9864886204e+00,1.4797050713e-03,2.9808596103e-01,3.2357874992e-04,-3.3067840462e-03,3.3216712391e-04,1.9877518415e+00,1.9844121933e+00,1.9873018265e+00,-2.8592357412e-03,-3.4069544636e-03,-3.6541619338e-03
206,1.9854575396e+00,1.5023382234e-03,2.9786047943e-01,3.2869927980e-04,-3.2998888443e-03,3.3184679179e-04,1.9867525101e+00,1.9833513498e+00,1.9862687588e+00,-2.8526550159e-03,-3.4003397450e-03,-3.6466717720e-03
207,1.9844220877e+00,1.5251750769e-03,2.9763392401e-01,3.3387044136e-04,-3.2929719891e-03,3.3150665003e-04,1.9857490063e+00,1.9822859764e+00,1.9852312803e+00,-2.8460815083e-03,-3.3936912660e-03,-3.6391431931e-03
208,1.9833827019e+00,1.5479358548e-03,2.9740638889e-01,3.3903097761e-04,-3.2860443462e-03,3.3115677341e-04,1.9847415686e+00,1.9812169075e+00,1.9841896296e+00,-2.8395024128e-03,-3.3870555926e-03,-3.6315750331e-03
209,1.9823390643e+00,1.5711547430e-03,2.9717780288e-01,3.4429804820e-04,-3.2790939634e-03,3.3080653053e-04,1.9837303162e+00,1.9801430702e+00,1.9831438065e+00,-2.8329025954e-03,-3.3803931437e-03,-3.6239861511e-03
210,1.9812911749e+00,1.5945264555e-03,2.9694816441e-01,3.4960492971e-04,-3.2721034562e-03,3.3046237972e-04,1.9827146530e+00,1.9790648222e+00,1.9820940495e+00,-2.8262645938e-03,-3.3736603800e-03,-3.6163853947e-03
211,1.9802394708e+00,1.6182547330e-03,2.9671756770e-01,3.5499631367e-04,-3.2651124833e-03,3.3011535691e-04,1.9816956520e+00,1.9779824018e+00,1.9810403585e+00,-2.8196342755e-03,-3.3669131808e-03,-3.6087899935e-03
212,1.9791833957e+00,1.6418615210e-03,2.9648588931e-01,3.6036750914e-04,-3.2581059107e-03,3.2977359650e-04,1.9806723595e+00,1.9768959284e+00,1.9799818993e+00,-2.8129760176e-03,-3.3601699397e-03,-3.6011717748e-03
213,1.9781229893e+00,1.6654242761e-03,2.9625313629e-01,3.6573554419e-04,-3.2510957681e-03,3.2941979848e-04,1.9796446562e+00,1.9758052826e+00,1.9789190292e+00,-2.8063261416e-03,-3.3534343820e-03,-3.5935267806e-03
214,1.9770584901e+00,1.6892159927e-03,2.9601935928e-01,3.7116039271e-04,-3.2440760018e-03,3.2906023712e-04,1.9786131382e+00,1.9747103453e+00,1.9778519869e+00,-2.7996771969e-03,-3.3466792665e-03,-3.5858715419e-03
215,1.9759897391e+00,1.7132543471e-03,2.9578452176e-01,3.7664611899e-04,-3.2370331852e-03,3.2869049594e-04,1.9775774479e+00,1.9736108780e+00,1.9767808914e+00,-2.7930256911e-03,-3.3398766536e-03,-3.5781972110e-03
216,1.9749168952e+00,1.7373689524e-03,2.9554865707e-01,3.8215535356e-04,-3.2299701124e-03,3.2831844195e-04,1.9765374660e+00,1.9725072384e+00,1.9757059813e+00,-2.7863553260e-03,-3.3330596052e-03,-3.5704954062e-03
217,1.9738400380e+00,1.7616481622e-03,2.9531178106e-01,3.8770758550e-04,-3.2228918280e-03,3.2793950486e-04,1.9754935503e+00,1.9713994265e+00,1.9746271372e+00,-2.7796805371e-03,-3.3262211364e-03,-3.5627738107e-03
218,1.9727592468e+00,1.7861845007e-03,2.9507390963e-01,3.9332326169e-04,-3.2157916576e-03,3.2756452722e-04,1.9744460583e+00,1.9702874422e+00,1.9735442400e+00,-2.7729712892e-03,-3.3193868585e-03,-3.5550168250e-03
