step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
17,1.0001640916e+00,5.3325882980e-04,7.1196493827e-05,2.3155864420e-04,5.0022655725e-01,5.8663847646e-04,1.0008015633e+00,1.0001943111e+00,9.9949640036e-01,5.0012445450e-01,4.9956458807e-01,5.0099062920e-01
18,1.0001254876e+00,5.3318195575e-04,5.4433455165e-05,2.3153417581e-04,5.0023688873e-01,5.8659709871e-04,1.0007629395e+00,1.0001555681e+00,9.9945795536e-01,5.0013470650e-01,4.9957501888e-01,5.0100094080e-01
19,1.0000833670e+00,5.3307577772e-04,3.6142633680e-05,2.3149776299e-04,5.0024797519e-01,5.8652984773e-04,1.0007208586e+00,1.0001131296e+00,9.9941611290e-01,5.0014573336e-01,4.9958622456e-01,5.0101196766e-01
20,1.0000376701e+00,5.3307356212e-04,1.6297920483e-05,2.3150736564e-04,5.0025997559e-01,5.8645913605e-04,1.0006752014e+00,1.0000673532e+00,9.9937045574e-01,5.0015771389e-01,4.9959832430e-01,5.0102388859e-01
21,9.9998821815e-01,5.3313934713e-04,-5.1785478973e-06,2.3154734101e-04,5.0027295947e-01,5.8648074201e-04,1.0006259680e+00,1.0000176430e+00,9.9932104349e-01,5.0017058849e-01,4.9961134791e-01,5.0103694201e-01
22,9.9993465344e-01,5.3322788341e-04,-2.8442329015e-05,2.3159814417e-04,5.0028691689e-01,5.8647994661e-04,1.0005726814e+00,9.9996376038e-01,9.9926751852e-01,5.0018441677e-01,4.9962538481e-01,5.0105094910e-01
23,9.9987697601e-01,5.3336514902e-04,-5.3493716074e-05,2.3167107155e-04,5.0030176838e-01,5.8635321866e-04,1.0005153418e+00,9.9990576506e-01,9.9920982122e-01,5.0019919872e-01,4.9964043498e-01,5.0106567144e-01
24,9.9981484811e-01,5.3352630019e-04,-8.0479726950e-05,2.3175541096e-04,5.0031779210e-01,5.8635592854e-04,1.0004535913e+00,9.9984329939e-01,9.9914765358e-01,5.0021505356e-01,4.9965655804e-01,5.0108176470e-01
25,9.9974797169e-01,5.3370822663e-04,-1.0953018398e-04,2.3184986300e-04,5.0033483903e-01,5.8631808703e-04,1.0003871918e+00,9.9977594614e-01,9.9908077717e-01,5.0023198128e-01,4.9967372417e-01,5.0109881163e-01
26,9.9967632691e-01,5.3396179398e-04,-1.4065414461e-04,2.3197654763e-04,5.0035306811e-01,5.8627254999e-04,1.0003161430e+00,9.9970376492e-01,9.9900907278e-01,5.0025004148e-01,4.9969211221e-01,5.0111705065e-01
27,9.9959965547e-01,5.3414319075e-04,-1.7396423866e-04,2.3207306446e-04,5.0037242969e-01,5.8624593982e-04,1.0002399683e+00,9.9962657690e-01,9.9893242121e-01,5.0026929379e-01,4.9971157312e-01,5.0113642216e-01
28,9.9951775869e-01,5.3456607315e-04,-2.0954737004e-04,2.3227572460e-04,5.0039299329e-01,5.8626693570e-04,1.0001589060e+00,9.9954408407e-01,9.9885028601e-01,5.0028961897e-01,4.9973225594e-01,5.0115710497e-01
29,9.9943043788e-01,5.3493496594e-04,-2.4749036447e-04,2.3245617684e-04,5.0041477879e-01,5.8631103641e-04,1.0000724792e+00,9.9945592880e-01,9.9876290560e-01,5.0031131506e-01,4.9975404143e-01,5.0117897987e-01
30,9.9933733543e-01,5.3528435075e-04,-2.8794926709e-04,2.3262955939e-04,5.0043790539e-01,5.8623552695e-04,9.9998015165e-01,9.9936217070e-01,9.9866968393e-01,5.0033420324e-01,4.9977740645e-01,5.0120210648e-01
31,9.9923827251e-01,5.3560849284e-04,-3.3100249655e-04,2.3279338104e-04,5.0046242277e-01,5.8620483317e-04,9.9988186359e-01,9.9926239252e-01,9.9857056141e-01,5.0035852194e-01,4.9980208278e-01,5.0122666359e-01
32,9.9913295110e-01,5.3617375647e-04,-3.7678042840e-04,2.3306348397e-04,5.0048827132e-01,5.8613295388e-04,9.9977767467e-01,9.9915623665e-01,9.9846494198e-01,5.0038409233e-01,4.9982818961e-01,5.0125253201e-01
33,9.9902119239e-01,5.3673722233e-04,-4.2536160132e-04,2.3333434466e-04,5.0051560998e-01,5.8607997727e-04,9.9966710806e-01,9.9904352427e-01,9.9835294485e-01,5.0041121244e-01,4.9985572696e-01,5.0127989054e-01
34,9.9890295664e-01,5.3737415497e-04,-4.7676424949e-04,2.3363871859e-04,5.0054433942e-01,5.8603414203e-04,9.9955016375e-01,9.9892431498e-01,9.9823439121e-01,5.0043964386e-01,4.9988469481e-01,5.0130867958e-01
35,9.9877770742e-01,5.3806141969e-04,-5.3122262769e-04,2.3396669987e-04,5.0057467818e-01,5.8603666293e-04,9.9942624569e-01,9.9879813194e-01,9.9810874462e-01,5.0046968460e-01,4.9991521239e-01,5.0133913755e-01
36,9.9864552418e-01,5.3894342774e-04,-5.8870335730e-04,2.3438107473e-04,5.0060648719e-01,5.8596506683e-04,9.9929565191e-01,9.9866497517e-01,9.9797594547e-01,5.0050121546e-01,4.9994727969e-01,5.0137096643e-01
37,9.9850598971e-01,5.3977704207e-04,-6.4938905358e-04,2.3477623143e-04,5.0063996514e-01,5.8592304966e-04,9.9915766716e-01,9.9852442741e-01,9.9783587456e-01,5.0053435564e-01,4.9998101592e-01,5.0140452385e-01
38,9.9835904439e-01,5.4080756290e-04,-7.1330704545e-04,2.3525891478e-04,5.0067508221e-01,5.8589589775e-04,9.9901247025e-01,9.9837654829e-01,9.9768811464e-01,5.0056910515e-01,5.0001639128e-01,5.0143975019e-01
39,9.9820431074e-01,5.4188821290e-04,-7.8062296401e-04,2.3576539620e-04,5.0071183840e-01,5.8587282144e-04,9.9885952473e-01,9.9822092056e-01,9.9753248692e-01,5.0060558319e-01,5.0005334616e-01,5.0147658587e-01
40,9.9804178874e-01,5.4299369760e-04,-8.5133838216e-04,2.3628468109e-04,5.0075034300e-01,5.8592401526e-04,9.9869883060e-01,9.9805748463e-01,9.9736905098e-01,5.0064378977e-01,5.0009196997e-01,5.0151526928e-01
41,9.9787145853e-01,5.4422246267e-04,-9.2546362951e-04,2.3685965277e-04,5.0079049667e-01,5.8596021286e-04,9.9853044748e-01,9.9788630009e-01,9.9719762802e-01,5.0068354607e-01,5.0013232231e-01,5.0155562162e-01
42,9.9769286315e-01,5.4549959523e-04,-1.0031993508e-03,2.3745782740e-04,5.0083233913e-01,5.8594464675e-04,9.9835389853e-01,9.9770677090e-01,9.9701792002e-01,5.0072503090e-01,5.0017440319e-01,5.0159758329e-01
43,9.9750600259e-01,5.4694907729e-04,-1.0845475124e-03,2.3813324398e-04,5.0087594986e-01,5.8595149546e-04,9.9816924334e-01,9.9751907587e-01,9.9682968855e-01,5.0076830387e-01,5.0021821260e-01,5.0164133310e-01
44,9.9731061856e-01,5.4844924759e-04,-1.1696225883e-03,2.3883304837e-04,5.0092132886e-01,5.8598073799e-04,9.9797606468e-01,9.9732297659e-01,9.9663281441e-01,5.0081336498e-01,5.0026375055e-01,5.0168687105e-01
45,9.9710667133e-01,5.5014499688e-04,-1.2584441084e-03,2.3962037668e-04,5.0096857548e-01,5.8595814468e-04,9.9777454138e-01,9.9711835384e-01,9.9642711878e-01,5.0086033344e-01,5.0031119585e-01,5.0173419714e-01
46,9.9689386288e-01,5.5181667738e-04,-1.3511441491e-03,2.4039967409e-04,5.0101759036e-01,5.8595790485e-04,9.9756413698e-01,9.9690485001e-01,9.9621260166e-01,5.0090909004e-01,5.0036036968e-01,5.0178331137e-01
47,9.9667215347e-01,5.5368535456e-04,-1.4477425589e-03,2.4126733437e-04,5.0106853247e-01,5.8598368992e-04,9.9734497070e-01,9.9668264389e-01,9.9598884583e-01,5.0095975399e-01,5.0041145086e-01,5.0183439255e-01
48,9.9644150337e-01,5.5572514570e-04,-1.5482592484e-03,2.4221214342e-04,5.0112126271e-01,5.8600953987e-04,9.9711704254e-01,9.9645155668e-01,9.9575591087e-01,5.0101220608e-01,5.0046432018e-01,5.0188726187e-01
49,9.9620161454e-01,5.5781278125e-04,-1.6528268276e-03,2.4318048052e-04,5.0117597977e-01,5.8606142898e-04,9.9687999487e-01,9.9621111155e-01,9.9551373720e-01,5.0106662512e-01,5.0051915646e-01,5.0194215775e-01
50,9.9595256646e-01,5.5987816523e-04,-1.7614135456e-03,2.4414186569e-04,5.0123252471e-01,5.8602063019e-04,9.9663364887e-01,9.9596172571e-01,9.9526232481e-01,5.0112283230e-01,5.0057595968e-01,5.0199878216e-01
51,9.9569416046e-01,5.6201527938e-04,-1.8741090943e-03,2.4513728887e-04,5.0129107634e-01,5.8610601139e-04,9.9637812376e-01,9.9570280313e-01,9.9500155449e-01,5.0118124485e-01,5.0063449144e-01,5.0205749273e-01
52,9.9542633692e-01,5.6415440442e-04,-1.9909426539e-03,2.4613647824e-04,5.0135163466e-01,5.8608013808e-04,9.9611306190e-01,9.9543470144e-01,9.9473124743e-01,5.0124156475e-01,5.0069522858e-01,5.0211811066e-01
53,9.9514897664e-01,5.6648912971e-04,-2.1119696294e-03,2.4722395837e-04,5.0141404072e-01,5.8618051124e-04,9.9583864212e-01,9.9515718222e-01,9.9445110559e-01,5.0130367279e-01,5.0075769424e-01,5.0218075514e-01
54,9.9486209949e-01,5.6892235205e-04,-2.2371848218e-03,2.4835744765e-04,5.0147855282e-01,5.8632543429e-04,9.9555474520e-01,9.9487030506e-01,9.9416124821e-01,5.0136792660e-01,5.0082218647e-01,5.0224554539e-01
55,9.9456546704e-01,5.7142842971e-04,-2.3666959485e-03,2.4952584804e-04,5.0154509147e-01,5.8640369553e-04,9.9526119232e-01,9.9457365274e-01,9.9386155605e-01,5.0143414736e-01,5.0088882446e-01,5.0231230259e-01
56,9.9425927798e-01,5.7398374269e-04,-2.5004200526e-03,2.5071887647e-04,5.0161353747e-01,5.8651180515e-04,9.9495810270e-01,9.9426752329e-01,9.9355220795e-01,5.0150221586e-01,5.0095736980e-01,5.0238102674e-01
57,9.9394315481e-01,5.7678180903e-04,-2.6385260075e-03,2.5202121235e-04,5.0168414911e-01,5.8664602899e-04,9.9464541674e-01,9.9395138025e-01,9.9323266745e-01,5.0157243013e-01,5.0102806091e-01,5.0245195627e-01
58,9.9361723661e-01,5.7960435155e-04,-2.7809571385e-03,2.5333757619e-04,5.0175674756e-01,5.8672835621e-04,9.9432295561e-01,9.9362546206e-01,9.9290329218e-01,5.0164467096e-01,5.0110077858e-01,5.0252479315e-01
59,9.9328158299e-01,5.8274420496e-04,-2.9276917017e-03,2.5479606600e-04,5.0183143218e-01,5.8690025420e-04,9.9399107695e-01,9.9328994751e-01,9.9256372452e-01,5.0171881914e-01,5.0117558241e-01,5.0259989500e-01
60,9.9293611447e-01,5.8610291191e-04,-3.0787687810e-03,2.5635379510e-04,5.0190808376e-01,5.8709073639e-04,9.9364966154e-01,9.9294459820e-01,9.9221408367e-01,5.0179499388e-01,5.0125229359e-01,5.0267696381e-01
61,9.9258083105e-01,5.8963267739e-04,-3.2341928809e-03,2.5799002411e-04,5.0198686123e-01,5.8726689141e-04,9.9329859018e-01,9.9258953333e-01,9.9185436964e-01,5.0187319517e-01,5.0133121014e-01,5.0275617838e-01
62,9.9221579234e-01,5.9323531351e-04,-3.3939425372e-03,2.5966187001e-04,5.0206768513e-01,5.8748764319e-04,9.9293786287e-01,9.9222469330e-01,9.9148482084e-01,5.0195348263e-01,5.0141209364e-01,5.0283747911e-01
63,9.9184107780e-01,5.9703232175e-04,-3.5579877382e-03,2.6142259840e-04,5.0215057532e-01,5.8774240771e-04,9.9256771803e-01,9.9185013771e-01,9.9110537767e-01,5.0203573704e-01,5.0149506330e-01,5.0292092562e-01
64,9.9145658811e-01,6.0095332175e-04,-3.7263768283e-03,2.6324162568e-04,5.0223551194e-01,5.8795708151e-04,9.9218779802e-01,9.9146610498e-01,9.9071586132e-01,5.0211995840e-01,5.0158017874e-01,5.0300639868e-01
65,9.9106230338e-01,6.0504395968e-04,-3.8991235572e-03,2.6513900327e-04,5.0232257446e-01,5.8827245421e-04,9.9179834127e-01,9.9107217789e-01,9.9031639099e-01,5.0220626593e-01,5.0166732073e-01,5.0309413671e-01
66,9.9065766732e-01,6.0917158547e-04,-4.0764769468e-03,2.6705659263e-04,5.0241140525e-01,5.8900853638e-04,9.9139934778e-01,9.9066638947e-01,9.8990726471e-01,5.0229471922e-01,5.0175547600e-01,5.0318402052e-01
67,9.9024575949e-01,6.1343763936e-04,-4.2570920242e-03,2.6903942747e-04,5.0250057379e-01,5.9157190520e-04,9.9099075794e-01,9.9025821686e-01,9.8948830366e-01,5.0238502026e-01,5.0184077024e-01,5.0327593088e-01
68,9.8992393414e-01,6.3644803539e-04,-4.3982651304e-03,2.7926152413e-04,5.0254025062e-01,6.5318859723e-04,9.9057275057e-01,9.9013978243e-01,9.8905926943e-01,5.0247740746e-01,5.0177353621e-01,5.0336980820e-01
69,9.9369551738e-01,6.1307491726e-03,-2.7549122162e-03,2.6739197342e-03,5.0109429161e-01,2.7460720454e-03,9.9014532566e-01,1.0023208857e+00,9.8862034082e-01,5.0257176161e-01,4.9724522233e-01,5.0346589088e-01
70,9.9326843023e-01,6.1536308478e-03,-2.9416794198e-03,2.6850331285e-03,5.0118842721e-01,2.7506847693e-03,9.8970860243e-01,1.0019255877e+00,9.8817110062e-01,5.0266832113e-01,4.9733290076e-01,5.0356405973e-01
71,9.9282840888e-01,6.1734029039e-03,-3.1341768538e-03,2.6948376444e-03,5.0128550331e-01,2.7540358962e-03,9.8926264048e-01,1.0015127659e+00,9.8770982027e-01,5.0276672840e-01,4.9742534757e-01,5.0366443396e-01
72,9.9237924814e-01,6.1931298126e-03,-3.3307595457e-03,2.7046557719e-03,5.0138380130e-01,2.7566245242e-03,9.8880732059e-01,1.0010907650e+00,9.8723965883e-01,5.0286716223e-01,4.9751991034e-01,5.0376433134e-01
73,9.9217714866e-01,6.0068400523e-03,-3.4187166318e-03,2.6238035991e-03,5.0135686000e-01,2.6531943366e-03,9.8834294081e-01,1.0006591082e+00,9.8752939701e-01,5.0296962261e-01,4.9761646986e-01,5.0348448753e-01
74,1.0184476574e+00,3.4878592882e-02,7.6875442783e-03,1.4718589184e-02,4.9179199338e-01,1.2361082870e-02,9.8786956072e-01,1.0002179146e+00,1.0672554970e+00,5.0307404995e-01,4.9771517515e-01,4.7458675504e-01
75,1.0180651744e+00,3.4997802990e-02,7.5225155497e-03,1.4773859692e-02,4.9188148975e-01,1.2381015564e-02,9.8738718033e-01,9.9976766109e-01,1.0670406818e+00,5.0318044424e-01,4.9781581759e-01,4.7464820743e-01
76,1.0176600417e+00,3.5097988858e-02,7.3480138691e-03,1.4821559060e-02,4.9197754264e-01,1.2394680199e-02,9.8689579964e-01,9.9930828810e-01,1.0667760372e+00,5.0328886509e-01,4.9791854620e-01,4.7472521663e-01
77,1.0172442993e+00,3.5195977998e-02,7.1689336865e-03,1.4868529055e-02,4.9207570155e-01,1.2408058305e-02,9.8639559746e-01,9.9883961678e-01,1.0664976835e+00,5.0339925289e-01,4.9802309275e-01,4.7480475903e-01
78,1.0168180863e+00,3.5291593185e-02,6.9853316449e-03,1.4914694575e-02,4.9217613538e-01,1.2421046312e-02,9.8588681221e-01,9.9836194515e-01,1.0662055016e+00,5.0351148844e-01,4.9812981486e-01,4.7488710284e-01
79,1.0163812637e+00,3.5385179293e-02,6.7971376988e-03,1.4960206023e-02,4.9227867524e-01,1.2433857951e-02,9.8536843061e-01,9.9787563086e-01,1.0658997297e+00,5.0362581015e-01,4.9823838472e-01,4.7497183084e-01
80,1.0159340501e+00,3.5476794986e-02,6.6044388451e-03,1.5005083628e-02,4.9238345027e-01,1.2446379216e-02,9.8484092951e-01,9.9738049507e-01,1.0655807257e+00,5.0374215841e-01,4.9834898114e-01,4.7505921125e-01
81,1.0154751142e+00,3.5564351325e-02,6.4066899436e-03,1.5048473888e-02,4.9249042074e-01,1.2458453702e-02,9.8430460691e-01,9.9687653780e-01,1.0652441978e+00,5.0386035442e-01,4.9846148491e-01,4.7514942288e-01
82,1.0150048335e+00,3.5647768588e-02,6.2040474515e-03,1.5090338533e-02,4.9259970586e-01,1.2470007059e-02,9.8375976086e-01,9.9636435509e-01,1.0648903847e+00,5.0398051739e-01,4.9857589602e-01,4.7524270415e-01
83,1.0145225922e+00,3.5730883792e-02,5.9961841159e-03,1.5132306144e-02,4.9271088839e-01,1.2481839004e-02,9.8320055008e-01,9.9584352970e-01,1.0645236969e+00,5.0410300493e-01,4.9869212508e-01,4.7533753514e-01
84,1.0140500665e+00,3.5851589506e-02,5.7918260474e-03,1.5189938836e-02,4.9280910691e-01,1.2513400631e-02,9.8261696100e-01,9.9531412125e-01,1.0642191172e+00,5.0422608852e-01,4.9881032109e-01,4.7539091110e-01
85,1.0179747740e+00,4.0429764501e-02,7.4001993508e-03,1.7031634462e-02,4.9164235592e-01,1.3727870617e-02,9.8431634903e-01,9.9477672577e-01,1.0748312473e+00,5.0358182192e-01,4.9893039465e-01,4.7241485119e-01
86,1.0412520965e+00,3.4180387508e-02,1.7318940817e-02,1.4390841197e-02,4.8463968436e-01,1.0955139540e-02,1.0550554991e+00,9.9423122406e-01,1.0744695663e+00,4.8235589266e-01,4.9905225635e-01,4.7251090407e-01
87,1.0408077041e+00,3.4258628800e-02,1.7132251302e-02,1.4430374411e-02,4.8474815488e-01,1.0965771026e-02,1.0546489954e+00,9.9367767572e-01,1.0740964413e+00,4.8245877028e-01,4.9917596579e-01,4.7260972857e-01
88,1.0403456887e+00,3.4332587596e-02,1.6938175398e-02,1.4468266833e-02,4.8486071825e-01,1.0975899195e-02,1.0542083979e+00,9.9311596155e-01,1.0737127066e+00,4.8256987333e-01,4.9930161238e-01,4.7271066904e-01
89,1.0399508476e+00,3.4436315593e-02,1.6771653180e-02,1.4518897352e-02,4.8494508862e-01,1.0992146653e-02,1.0539878607e+00,9.9254655838e-01,1.0733181238e+00,4.8259282112e-01,4.9942877889e-01,4.7281366587e-01
90,1.0639895797e+00,5.5521278320e-02,2.6339982994e-02,2.2837340968e-02,4.7805110614e-01,1.5885129221e-02,1.1270867586e+00,9.9196904898e-01,1.0729129314e+00,4.6167647839e-01,4.9955794215e-01,4.7291889787e-01
91,1.0635589957e+00,5.5642262156e-02,2.6161084501e-02,2.2896850839e-02,4.7816089789e-01,1.5901375317e-02,1.1267962456e+00,9.9138325453e-01,1.0724974871e+00,4.6176761389e-01,4.9968892336e-01,4.7302615643e-01
92,1.0631084442e+00,5.5751131296e-02,2.5974182070e-02,2.2951988760e-02,4.7827511032e-01,1.5915157798e-02,1.1264650822e+00,9.9078857899e-01,1.0720716715e+00,4.6186786890e-01,4.9982190132e-01,4.7313556075e-01
93,1.0629750689e+00,5.6231855055e-02,2.5909228864e-02,2.3148849900e-02,4.7830166419e-01,1.6021541854e-02,1.1271046400e+00,9.9018460512e-01,1.0716359615e+00,4.6170133352e-01,4.9995684624e-01,4.7324681282e-01
94,1.0885741711e+00,8.8792407903e-02,3.5428734460e-02,3.5138578348e-02,4.7159274419e-01,2.4026329331e-02,1.2049671412e+00,9.8956537247e-01,1.0711899996e+00,4.4132253528e-01,5.0009506941e-01,4.7336062789e-01
95,1.0881430705e+00,8.8985396452e-02,3.5249357929e-02,3.5228794703e-02,4.7170574466e-01,2.4051622470e-02,1.2047840357e+00,9.8891091347e-01,1.0707342625e+00,4.4140321016e-01,5.0023752451e-01,4.7347649932e-01
96,1.0885426005e+00,8.8238596588e-02,3.5434992384e-02,3.4898724251e-02,4.7156528632e-01,2.3773140622e-02,1.2045843601e+00,9.9077492952e-01,1.0702685118e+00,4.4148778915e-01,4.9961370230e-01,4.7359436750e-01
97,1.1110934019e+00,6.6104739055e-02,4.5001136134e-02,2.5349327068e-02,4.6534426014e-01,1.7051326773e-02,1.2043759823e+00,1.0591112375e+00,1.0697929859e+00,4.4157406688e-01,4.8074433208e-01,4.7371438146e-01
98,1.1106714010e+00,6.6251430881e-02,4.4832295869e-02,2.5414177630e-02,4.6546196938e-01,1.7073499612e-02,1.2041589022e+00,1.0585477352e+00,1.0693075657e+00,4.4166204333e-01,4.8088744283e-01,4.7383642197e-01
99,1.1164455016e+00,6.1943984291e-02,4.7184872364e-02,2.3664503075e-02,4.6424827973e-01,1.5956445295e-02,1.2039319277e+00,1.0765984058e+00,1.0688061714e+00,4.4175219536e-01,4.7703152895e-01,4.7396111488e-01
100,1.1160589854e+00,6.2047572478e-02,4.7031883153e-02,2.3711487457e-02,4.6435536941e-01,1.5966757441e-02,1.2036916018e+00,1.0761471987e+00,1.0683381557e+00,4.4184508920e-01,4.7715047002e-01,4.7407054901e-01
101,1.1242768764e+00,5.6444466724e-02,5.0336922062e-02,2.1473184875e-02,4.6225151420e-01,1.4898869280e-02,1.2034184933e+00,1.0756827593e+00,1.0937293768e+00,4.4194486737e-01,4.7727254033e-01,4.6753713489e-01
102,1.1238852342e+00,5.6605032463e-02,5.0182220389e-02,2.1540465072e-02,4.6235651771e-01,1.4926809474e-02,1.2032595873e+00,1.0751992464e+00,1.0931968689e+00,4.4200935960e-01,4.7739931941e-01,4.6766087413e-01
103,1.1489599943e+00,9.0614782013e-02,5.8996559755e-02,3.3435884902e-02,4.5634253820e-01,2.2924115760e-02,1.2765328884e+00,1.0746651888e+00,1.0956819057e+00,4.2449980974e-01,4.7753676772e-01,4.6699103713e-01
104,1.2009886503e+00,8.8552104995e-02,7.8314931819e-02,3.2894908164e-02,4.4332537055e-01,2.3699243349e-02,1.2763956785e+00,1.0766967535e+00,1.2498735189e+00,4.2458185554e-01,4.7675937414e-01,4.2863488197e-01
105,1.2007265886e+00,8.8701667390e-02,7.8215381745e-02,3.2959649171e-02,4.4341953595e-01,2.3720559989e-02,1.2762464285e+00,1.0762225389e+00,1.2497107983e+00,4.2466634512e-01,4.7688421607e-01,4.2870804667e-01
106,1.2004462481e+00,8.8848818838e-02,7.8109220887e-02,3.3023932265e-02,4.4351198276e-01,2.3744979679e-02,1.2760869265e+00,1.0757349730e+00,1.2495168447e+00,4.2475268245e-01,4.7701221704e-01,4.2877104878e-01
107,1.2001276811e+00,8.8986994153e-02,7.7989381084e-02,3.3085603787e-02,4.4361709555e-01,2.3764399905e-02,1.2759150267e+00,1.0752269030e+00,1.2492411137e+00,4.2484125495e-01,4.7714462876e-01,4.2886540294e-01
108,1.2064890862e+00,9.3246572180e-02,8.0172939927e-02,3.4587146260e-02,4.4215060274e-01,2.4846635053e-02,1.2757128477e+00,1.0746741295e+00,1.2690802813e+00,4.2493483424e-01,4.7728669643e-01,4.2423027754e-01
109,1.2060946623e+00,9.3423365673e-02,8.0024792065e-02,3.4666568414e-02,4.4226136804e-01,2.4876325910e-02,1.2754606009e+00,1.0740301609e+00,1.2687932253e+00,4.2503932118e-01,4.7743925452e-01,4.2430552840e-01
110,1.2324783405e+00,7.0722855370e-02,9.0043601898e-02,2.5456206236e-02,4.3443088730e-01,1.9179602330e-02,1.2755723000e+00,1.1327663660e+00,1.2890963554e+00,4.2504575849e-01,4.6116262674e-01,4.1708427668e-01
111,1.2678279082e+00,6.0901084762e-02,1.0255068732e-01,2.1127646920e-02,4.2450172702e-01,1.5706259904e-02,1.3295942545e+00,1.1849629879e+00,1.2889264822e+00,4.1000896692e-01,4.4632548094e-01,4.1717073321e-01
112,1.2675707738e+00,6.0918967755e-02,1.0246207427e-01,2.1138646196e-02,4.2460029324e-01,1.5710221379e-02,1.3293272257e+00,1.1846705675e+00,1.2887145281e+00,4.1010946035e-01,4.4643092155e-01,4.1726049781e-01
