step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
1205,1.1598128319e+01,9.6709755158e-02,1.0643728582e+00,3.6128857851e-03,1.1598128825e-01,9.6709719119e-04,7.1421247721e-01,1.2691065681e-03,1.1731796265e+01,1.1506217957e+01,1.1556370735e+01,1.1731796712e-01,1.1506218463e-01,1.1556371301e-01,7.1242219210e-01,7.1499758959e-01,7.1521764994e-01
1210,1.1543367386e+01,9.9494704826e-02,1.0623164346e+00,3.7348025026e-03,1.1543367058e-01,9.9494571647e-04,7.1515031656e-01,1.2460581935e-03,1.1680104256e+01,1.1446257591e+01,1.1503740311e+01,1.1680103838e-01,1.1446257681e-01,1.1503739655e-01,7.1339070797e-01,7.1594750881e-01,7.1611273289e-01
1215,1.1483560562e+01,9.6915364593e-02,1.0600611390e+00,3.6580737615e-03,1.1483560751e-01,9.6915442468e-04,7.1607283751e-01,1.2212019193e-03,1.1615263939e+01,1.1384852409e+01,1.1450565338e+01,1.1615264416e-01,1.1384852976e-01,1.1450564861e-01,7.1435493231e-01,7.1677815914e-01,7.1708542109e-01
1220,1.1430217743e+01,9.5099051047e-02,1.0580395225e+00,3.6042619307e-03,1.1430217326e-01,9.5099531474e-04,7.1708142757e-01,1.2406934455e-03,1.1562632561e+01,1.1343626976e+01,1.1384393692e+01,1.1562632769e-01,1.1343625933e-01,1.1384393275e-01,7.1535181999e-01,7.1769064665e-01,7.1820181608e-01
1225,1.1384317398e+01,9.9634822850e-02,1.0562904248e+00,3.7902780192e-03,1.1384317527e-01,9.9634366206e-04,7.1800231934e-01,1.1644371580e-03,1.1523909569e+01,1.1297903061e+01,1.1331139565e+01,1.1523909122e-01,1.1297903955e-01,1.1331139505e-01,7.1638357639e-01,7.1854972839e-01,7.1907365322e-01
1230,1.1326141357e+01,9.7677319779e-02,1.0540658866e+00,3.7350721828e-03,1.1326141407e-01,9.7677134594e-04,7.1902120113e-01,1.1199483754e-03,1.1462958336e+01,1.1241236687e+01,1.1274229050e+01,1.1462958157e-01,1.1241237074e-01,1.1274228990e-01,7.1745008230e-01,7.1963322163e-01,7.1998029947e-01
1235,1.1268995603e+01,9.6272453010e-02,1.0518694135e+00,3.7009869118e-03,1.1268995702e-01,9.6272204618e-04,7.1994272868e-01,1.1587658079e-03,1.1402625084e+01,1.1179598808e+01,1.1224762917e+01,1.1402624846e-01,1.1179599166e-01,1.1224763095e-01,7.1831190586e-01,7.2061878443e-01,7.2089749575e-01
1240,1.1219482740e+01,9.6086574549e-02,1.0499569581e+00,3.7105945659e-03,1.1219482621e-01,9.6086452560e-04,7.2092016538e-01,1.1571601754e-03,1.1352182388e+01,1.1127794266e+01,1.1178471565e+01,1.1352182180e-01,1.1127794534e-01,1.1178471148e-01,7.1928817034e-01,7.2163140774e-01,7.2184091806e-01
1245,1.1178310394e+01,1.0154275595e-01,1.0483583120e+00,3.9342295770e-03,1.1178310464e-01,1.0154257046e-03,7.2182687124e-01,1.1760668071e-03,1.1319805145e+01,1.1086330414e+01,1.1128795624e+01,1.1319804937e-01,1.1086330563e-01,1.1128795892e-01,7.2017306089e-01,7.2250086069e-01,7.2280669212e-01
1250,1.1127725283e+01,9.4905398744e-02,1.0463906535e+00,3.6946185405e-03,1.1127725244e-01,9.4904969986e-04,7.2275640567e-01,1.1558287201e-03,1.1259664536e+01,1.1040434837e+01,1.1083076477e+01,1.1259663850e-01,1.1040434986e-01,1.1083076894e-01,7.2112840414e-01,7.2344344854e-01,7.2369736433e-01
1255,1.1086243947e+01,9.6011980367e-02,1.0447681997e+00,3.7515209734e-03,1.1086244136e-01,9.6012186583e-04,7.2373060385e-01,1.1540162726e-03,1.1219744682e+01,1.0998031616e+01,1.1040955544e+01,1.1219745129e-01,1.0998031497e-01,1.1040955782e-01,7.2211092710e-01,7.2436690331e-01,7.2471398115e-01
1260,1.1034081141e+01,9.1617679477e-02,1.0427212554e+00,3.5964779651e-03,1.1034081131e-01,9.1617298929e-04,7.2467567523e-01,1.1296143554e-03,1.1162375450e+01,1.0954245567e+01,1.0985622406e+01,1.1162374914e-01,1.0954245925e-01,1.0985622555e-01,7.2309285402e-01,7.2527986765e-01,7.2565430403e-01
1265,1.0988970439e+01,9.4585551362e-02,1.0409409766e+00,3.7278010790e-03,1.0988970846e-01,9.4586116476e-04,7.2555559874e-01,1.1304205320e-03,1.1121509552e+01,1.0907058716e+01,1.0938343048e+01,1.1121510714e-01,1.0907058418e-01,1.0938343406e-01,7.2396349907e-01,7.2622638941e-01,7.2647690773e-01
1270,1.0939144452e+01,9.1334364614e-02,1.0389682726e+00,3.6165525859e-03,1.0939144591e-01,9.1334310202e-04,7.2644446294e-01,1.1257786425e-03,1.1066859245e+01,1.0858564377e+01,1.0892009735e+01,1.1066859215e-01,1.0858564079e-01,1.0892010480e-01,7.2486746311e-01,7.2704356909e-01,7.2742235661e-01
1275,1.0888038635e+01,9.6324648339e-02,1.0369327151e+00,3.8324279657e-03,1.0888038079e-01,9.6324765713e-04,7.2741868099e-01,1.1061771176e-03,1.1021466255e+01,1.0797545433e+01,1.0845104218e+01,1.1021465808e-01,1.0797544569e-01,1.0845103860e-01,7.2587686777e-01,7.2796034813e-01,7.2841882706e-01
1280,1.0843044599e+01,9.7518442358e-02,1.0351337258e+00,3.8982440041e-03,1.0843044519e-01,9.7518647803e-04,7.2838997841e-01,1.1368267389e-03,1.0974926949e+01,1.0742174149e+01,1.0812032700e+01,1.0974927247e-01,1.0742174089e-01,1.0812032223e-01,7.2680735588e-01,7.2893625498e-01,7.2942632437e-01
1285,1.0780046463e+01,9.3276462111e-02,1.0326044143e+00,3.7510089124e-03,1.0780046632e-01,9.3276725307e-04,7.2936828931e-01,1.0946143739e-03,1.0905798912e+01,1.0682666779e+01,1.0751673698e+01,1.0905799270e-01,1.0682666302e-01,1.0751674324e-01,7.2786194086e-01,7.2981250286e-01,7.3043042421e-01
1290,1.0734904925e+01,9.1495776901e-02,1.0307824686e+00,3.6943770249e-03,1.0734904806e-01,9.1495858261e-04,7.3034248749e-01,1.1019474924e-03,1.0859118462e+01,1.0641406059e+01,1.0704190254e+01,1.0859118402e-01,1.0641405731e-01,1.0704190284e-01,7.2885221243e-01,7.3069298267e-01,7.3148226738e-01
1295,1.0682939212e+01,9.2312346897e-02,1.0286745717e+00,3.7478033076e-03,1.0682939241e-01,9.2312480101e-04,7.3121939103e-01,1.0455219884e-03,1.0804706573e+01,1.0581289291e+01,1.0662821770e+01,1.0804706812e-01,1.0581289232e-01,1.0662821680e-01,7.2977238894e-01,7.3167961836e-01,7.3220616579e-01
1300,1.0634957949e+01,9.0859023003e-02,1.0267199523e+00,3.7059885742e-03,1.0634957999e-01,9.0858590271e-04,7.3215136925e-01,1.0632062239e-03,1.0754043579e+01,1.0533617973e+01,1.0617212296e+01,1.0754042864e-01,1.0533618182e-01,1.0617212951e-01,7.3068070412e-01,7.3261564970e-01,7.3315775394e-01
1305,1.0585817655e+01,8.6873794623e-02,1.0247098051e+00,3.5602759218e-03,1.0585817446e-01,8.6873868655e-04,7.3311038812e-01,1.0640743078e-03,1.0699306488e+01,1.0488320351e+01,1.0569826126e+01,1.0699306428e-01,1.0488320142e-01,1.0569825768e-01,7.3164123297e-01,7.3356288671e-01,7.3412704468e-01
1310,1.0537124952e+01,7.9327833605e-02,1.0227098503e+00,3.2640705102e-03,1.0537124922e-01,7.9327533299e-04,7.3401508729e-01,1.1116450031e-03,1.0644571304e+01,1.0455458641e+01,1.0511344910e+01,1.0644570738e-01,1.0455458611e-01,1.0511345416e-01,7.3249202967e-01,7.3443919420e-01,7.3511403799e-01
1315,1.0496303240e+01,7.5228691193e-02,1.0210252453e+00,3.1062212248e-03,1.0496302694e-01,7.5228494939e-04,7.3498525222e-01,1.1111930771e-03,1.0600587845e+01,1.0425924301e+01,1.0462397575e+01,1.0600586981e-01,1.0425923765e-01,1.0462397337e-01,7.3349469900e-01,7.3529946804e-01,7.3616158962e-01
1320,1.0448549906e+01,8.3117423641e-02,1.0190423238e+00,3.4465464785e-03,1.0448549936e-01,8.3117700930e-04,7.3593990008e-01,1.1896617182e-03,1.0564212799e+01,1.0372570992e+01,1.0408865929e+01,1.0564213246e-01,1.0372570902e-01,1.0408865660e-01,7.3435503244e-01,7.3624336720e-01,7.3722130060e-01
1325,1.0399449031e+01,8.3627084576e-02,1.0169963343e+00,3.4838779208e-03,1.0399449368e-01,8.3627324638e-04,7.3686067263e-01,1.1825544593e-03,1.0515938759e+01,1.0323516846e+01,1.0358891487e+01,1.0515939444e-01,1.0323517025e-01,1.0358891636e-01,7.3530364037e-01,7.3711061478e-01,7.3816776276e-01
1330,1.0356173833e+01,8.6266972832e-02,1.0151843110e+00,3.6092004039e-03,1.0356173913e-01,8.6266550335e-04,7.3775712649e-01,1.1448352884e-03,1.0475487709e+01,1.0274468422e+01,1.0318565369e+01,1.0475487262e-01,1.0274469107e-01,1.0318565369e-01,7.3623210192e-01,7.3804879189e-01,7.3899048567e-01
1335,1.0311282476e+01,8.3553099699e-02,1.0132984697e+00,3.5111235424e-03,1.0311282674e-01,8.3552846232e-04,7.3862193028e-01,1.1248994892e-03,1.0426808357e+01,1.0232025146e+01,1.0275013924e+01,1.0426808149e-01,1.0232025385e-01,1.0275014490e-01,7.3709046841e-01,7.3901474476e-01,7.3976057768e-01
1340,1.0270291328e+01,7.8126124436e-02,1.0115702371e+00,3.2958507174e-03,1.0270290822e-01,7.8126366633e-04,7.3954037825e-01,1.0926127985e-03,1.0379430771e+01,1.0200822830e+01,1.0230620384e+01,1.0379430652e-01,1.0200822353e-01,1.0230619460e-01,7.3805600405e-01,7.3991084099e-01,7.4065428972e-01
1345,1.0223138491e+01,7.9561963854e-02,1.0095711359e+00,3.3714516430e-03,1.0223138084e-01,7.9561967776e-04,7.4045101802e-01,1.1012768165e-03,1.0334656715e+01,1.0154420853e+01,1.0180337906e+01,1.0334656388e-01,1.0154420882e-01,1.0180336982e-01,7.3894089460e-01,7.4087613821e-01,7.4153602123e-01
1350,1.0171749751e+01,8.2466455159e-02,1.0073814457e+00,3.5114070579e-03,1.0171749940e-01,8.2466626122e-04,7.4139314890e-01,1.0967429056e-03,1.0287878990e+01,1.0104380608e+01,1.0122989655e+01,1.0287879407e-01,1.0104380548e-01,1.0122989863e-01,7.3989999294e-01,7.4177622795e-01,7.4250322580e-01
1355,1.0131255150e+01,8.6186132473e-02,1.0056475922e+00,3.6850251726e-03,1.0131255041e-01,8.6186119243e-04,7.4226693312e-01,1.0673390690e-03,1.0251304626e+01,1.0052977562e+01,1.0089483261e+01,1.0251304507e-01,1.0052977502e-01,1.0089483112e-01,7.4082243443e-01,7.4260985851e-01,7.4336850643e-01
1360,1.0090136846e+01,8.2841250907e-02,1.0038824702e+00,3.5562935047e-03,1.0090136528e-01,8.2841412577e-04,7.4317266544e-01,1.0448048309e-03,1.0206130981e+01,1.0017890930e+01,1.0046388626e+01,1.0206130892e-01,1.0017890483e-01,1.0046388209e-01,7.4173623323e-01,7.4359101057e-01,7.4419075251e-01
1365,1.0043787003e+01,7.9245966142e-02,1.0018840205e+00,3.4181529679e-03,1.0043787211e-01,7.9245894352e-04,7.4403655529e-01,1.0125908069e-03,1.0154536247e+01,9.9735517502e+00,1.0003273010e+01,1.0154536366e-01,9.9735520780e-02,1.0003273189e-01,7.4264758825e-01,7.4442923069e-01,7.4503284693e-01
1370,1.0008693695e+01,8.1906263831e-02,1.0003629011e+00,3.5457751552e-03,1.0008693486e-01,8.1906881146e-04,7.4493449926e-01,1.0084188476e-03,1.0122105598e+01,9.9315853119e+00,9.9723901749e+00,1.0122106224e-01,9.9315844476e-02,9.9723897874e-02,7.4354124069e-01,7.4536752701e-01,7.4589473009e-01
1375,9.9710286458e+00,7.9467176185e-02,9.9872621246e-01,3.4534726331e-03,9.9710290631e-02,7.9467137839e-04,7.4579310417e-01,1.0040885813e-03,1.0080948830e+01,9.8958024979e+00,9.9363346100e+00,1.0080949217e-01,9.8958030343e-02,9.9363349378e-02,7.4441808462e-01,7.4617356062e-01,7.4678766727e-01
1380,9.9239486059e+00,7.6672567115e-02,9.9667158812e-01,3.3469214917e-03,9.9239480992e-02,7.6673054065e-04,7.4667416016e-01,9.6619975670e-04,1.0031556129e+01,9.8585910797e+00,9.8816986084e+00,1.0031556338e-01,9.8585903645e-02,9.8816975951e-02,7.4536091089e-01,7.4700391293e-01,7.4765765667e-01
1385,9.8837741216e+00,7.5627730392e-02,9.9491013966e-01,3.3149259861e-03,9.8837740719e-02,7.5627653895e-04,7.4750111500e-01,9.7336876666e-04,9.9897594452e+00,9.8183450699e+00,9.8432178497e+00,9.9897593260e-02,9.8183453083e-02,9.8432175815e-02,7.4617773294e-01,7.4783468246e-01,7.4849092960e-01
1390,9.8375781377e+00,7.1818300157e-02,9.9287665120e-01,3.1644847853e-03,9.8375779887e-02,7.1818557138e-04,7.4835997820e-01,9.7104089770e-04,9.9361991882e+00,9.7672386169e+00,9.8092966080e+00,9.9361993372e-02,9.7672380507e-02,9.8092965782e-02,7.4703967571e-01,7.4869304895e-01,7.4934720993e-01
1395,9.7941363653e+00,7.4310647552e-02,9.9095368186e-01,3.2880209142e-03,9.7941363851e-02,7.4310910555e-04,7.4918198586e-01,9.8653917243e-04,9.8969745636e+00,9.7239732742e+00,9.7614612579e+00,9.8969750106e-02,9.7239732742e-02,9.7614608705e-02,7.4787098169e-01,7.4942415953e-01,7.5025081635e-01
1400,9.7482341131e+00,7.5738722266e-02,9.8891288660e-01,3.3657318277e-03,9.7482341031e-02,7.5738476839e-04,7.5004295508e-01,9.7450580795e-04,9.8544950485e+00,9.6834421158e+00,9.7067651749e+00,9.8544947803e-02,9.6834428608e-02,9.7067646682e-02,7.4872690439e-01,7.5034672022e-01,7.5105524063e-01
1405,9.7144273122e+00,6.7935695998e-02,9.8740661284e-01,3.0307863300e-03,9.7144275904e-02,6.7935670637e-04,7.5083512068e-01,9.0919847582e-04,9.8089380264e+00,9.6522159576e+00,9.6821279526e+00,9.8089382052e-02,9.6522159874e-02,9.6821285784e-02,7.4958407879e-01,7.5120347738e-01,7.5171780586e-01
1410,9.6724058787e+00,6.4512438221e-02,9.8552487686e-01,2.8911349295e-03,9.6724058191e-02,6.4512872066e-04,7.5162506104e-01,9.1590538654e-04,9.7617053986e+00,9.6115703583e+00,9.6439418793e+00,9.7617059946e-02,9.6115700901e-02,9.6439413726e-02,7.5036686659e-01,7.5198763609e-01,7.5252068043e-01
1415,9.6374530792e+00,6.8164550035e-02,9.8395144041e-01,3.0660501204e-03,9.6374529103e-02,6.8164499336e-04,7.5247222185e-01,9.4153282947e-04,9.7310419083e+00,9.5706472397e+00,9.6106700897e+00,9.7310416400e-02,9.5706470311e-02,9.6106700599e-02,7.5116688013e-01,7.5289732218e-01,7.5335246325e-01
1420,9.5956363678e+00,6.8374574198e-02,9.8206278728e-01,3.0880801618e-03,9.5956360300e-02,6.8374319781e-04,7.5326913595e-01,9.6610721778e-04,9.6906528473e+00,9.5325870514e+00,9.5636692047e+00,9.6906520426e-02,9.5325864851e-02,9.5636695623e-02,7.5194650888e-01,7.5363373756e-01,7.5422716141e-01
1425,9.5554558436e+00,6.8244737991e-02,9.8024036252e-01,3.0956691341e-03,9.5554562906e-02,6.8244675788e-04,7.5414717197e-01,9.4959176567e-04,9.6495580673e+00,9.4898414612e+00,9.5269680023e+00,9.6495583653e-02,9.4898417592e-02,9.5269687474e-02,7.5286620855e-01,7.5443845987e-01,7.5513684750e-01
1430,9.5060087840e+00,6.6181904766e-02,9.7798771090e-01,3.0182195746e-03,9.5060087740e-02,6.6181715228e-04,7.5503696998e-01,9.7736976409e-04,9.5967235565e+00,9.4406967163e+00,9.4806060791e+00,9.5967233181e-02,9.4406969845e-02,9.4806060195e-02,7.5372761488e-01,7.5530815125e-01,7.5607514381e-01
1435,9.4675639470e+00,7.3073170293e-02,9.7622534011e-01,3.3464081538e-03,9.4675635298e-02,7.3073250242e-04,7.5584369898e-01,9.9135503939e-04,9.5663080215e+00,9.3917961121e+00,9.4445877075e+00,9.5663078129e-02,9.3917958438e-02,9.4445869327e-02,7.5451648235e-01,7.5611609221e-01,7.5689852238e-01
1440,9.4301783244e+00,7.5500207381e-02,9.7450601902e-01,3.4709121114e-03,9.4301782548e-02,7.5499840435e-04,7.5663751364e-01,9.5188241864e-04,9.5323896408e+00,9.3523321152e+00,9.4058132172e+00,9.5323890448e-02,9.3523323536e-02,9.4058133662e-02,7.5536596775e-01,7.5689053535e-01,7.5765603781e-01
1445,9.3950379690e+00,7.3328205303e-02,9.7288534394e-01,3.3834117480e-03,9.3950378398e-02,7.3327886268e-04,7.5745912393e-01,9.6309940791e-04,9.4948654175e+00,9.3208055496e+00,9.3694429398e+00,9.4948649406e-02,9.3208059669e-02,9.3694426119e-02,7.5618267059e-01,7.5768584013e-01,7.5850886106e-01
1450,9.3534491857e+00,7.0013773636e-02,9.7095965715e-01,3.2442664926e-03,9.3534496923e-02,7.0013583228e-04,7.5829054912e-01,9.4832489662e-04,9.4499063492e+00,9.2858581543e+00,9.3245830536e+00,9.4499066472e-02,9.2858590186e-02,9.3245834112e-02,7.5704032183e-01,7.5849533081e-01,7.5933599472e-01
1455,9.3064769109e+00,7.6006618640e-02,9.6877085664e-01,3.5402276889e-03,9.3064772586e-02,7.6006416158e-04,7.5917039315e-01,9.7879142744e-04,9.4097471237e+00,9.2290163040e+00,9.2806673050e+00,9.4097472727e-02,9.2290170491e-02,9.2806674540e-02,7.5784629583e-01,7.5948297977e-01,7.6018190384e-01
1460,9.2729701996e+00,8.1227121256e-02,9.6720225731e-01,3.7948171291e-03,9.2729702592e-02,8.1227169509e-04,7.5995510817e-01,1.0380990945e-03,9.3853673935e+00,9.1962308884e+00,9.2373123169e+00,9.3853674829e-02,9.1962307692e-02,9.2373125255e-02,7.5859773159e-01,7.6014941931e-01,7.6111817360e-01
1465,9.2331609726e+00,8.2967291023e-02,9.6533294065e-01,3.8912975893e-03,9.2331613104e-02,8.2966852949e-04,7.6077574492e-01,1.0555618438e-03,9.3493709564e+00,9.1610279083e+00,9.1890840530e+00,9.3493707478e-02,9.1610290110e-02,9.1890841722e-02,7.5940567255e-01,7.6094746590e-01,7.6197409630e-01
1470,9.1962277095e+00,8.6229616736e-02,9.6359069999e-01,4.0601299764e-03,9.1962277889e-02,8.6229865312e-04,7.6160081228e-01,1.0920654699e-03,9.3169231415e+00,9.1207876205e+00,9.1509723663e+00,9.3169234693e-02,9.1207869351e-02,9.1509729624e-02,7.6020038128e-01,7.6173710823e-01,7.6286494732e-01
1475,9.1572020849e+00,8.3609153810e-02,9.6174475911e-01,3.9549233796e-03,9.1572016478e-02,8.3609263559e-04,7.6239407063e-01,1.0882214689e-03,9.2730607986e+00,9.0788202286e+00,9.1197252274e+00,9.2730604112e-02,9.0788193047e-02,9.1197252274e-02,7.6097178459e-01,7.6259613037e-01,7.6361429691e-01
1480,9.1224622726e+00,8.1288964200e-02,9.6009489694e-01,3.8592792448e-03,9.1224620740e-02,8.1288650871e-04,7.6321872075e-01,1.0746775992e-03,9.2359533310e+00,9.0498523712e+00,9.0815811157e+00,9.2359527946e-02,9.0498529375e-02,9.0815804899e-02,7.6182824373e-01,7.6338261366e-01,7.6444530487e-01
1485,9.0901943843e+00,7.7034464486e-02,9.5855763318e-01,3.6701891971e-03,9.0901943545e-02,7.7034645357e-04,7.6401466131e-01,1.0778464707e-03,9.1983919144e+00,9.0250759125e+00,9.0471153259e+00,9.1983921826e-02,9.0250760317e-02,9.0471148491e-02,7.6262837648e-01,7.6415890455e-01,7.6525670290e-01
1490,9.0563154221e+00,7.4443810248e-02,9.5693692300e-01,3.5597996800e-03,9.0563153227e-02,7.4443819965e-04,7.6477040847e-01,1.0834932528e-03,9.1614694595e+00,8.9992895126e+00,9.0081872940e+00,9.1614693403e-02,8.9992888272e-02,9.0081878006e-02,7.6339602470e-01,7.6487088203e-01,7.6604431868e-01
1495,9.0177844365e+00,7.4560119037e-02,9.5508506210e-01,3.5804300717e-03,9.0177841485e-02,7.4560071408e-04,7.6561601957e-01,1.0687491022e-03,9.1232213974e+00,8.9640159607e+00,8.9661159515e+00,9.1232210398e-02,8.9640155435e-02,8.9661158621e-02,7.6426440477e-01,7.6570600271e-01,7.6687765121e-01
1500,8.9734319051e+00,7.2945383456e-02,9.5294427507e-01,3.5206175464e-03,8.9734320839e-02,7.2945403569e-04,7.6643308004e-01,1.0903288552e-03,9.0763082504e+00,8.9153690338e+00,8.9286184311e+00,9.0763084590e-02,8.9153692126e-02,8.9286185801e-02,7.6505410671e-01,7.6652503014e-01,7.6772010326e-01
1505,8.9387667974e+00,7.8693370728e-02,9.5126084606e-01,3.8116575352e-03,8.9387665192e-02,7.8693224914e-04,7.6717825731e-01,1.1120754137e-03,9.0500001907e+00,8.8800973892e+00,8.8862028122e+00,9.0499997139e-02,8.8800974190e-02,8.8862024248e-02,7.6576578617e-01,7.6728552580e-01,7.6848345995e-01
1510,8.9031982422e+00,6.8176995967e-02,9.4953335495e-01,3.3169181631e-03,8.9031984409e-02,6.8177230299e-04,7.6800860961e-01,1.0593247197e-03,8.9994029999e+00,8.8495607376e+00,8.8606309891e+00,8.9994035661e-02,8.8495612144e-02,8.8606305420e-02,7.6667898893e-01,7.6807564497e-01,7.6927119493e-01
1515,8.8621950150e+00,6.5825530981e-02,9.4752936344e-01,3.2175147768e-03,8.8621951640e-02,6.5825186842e-04,7.6881593466e-01,1.0536635128e-03,8.9551668167e+00,8.8116245270e+00,8.8197937012e+00,8.9551664889e-02,8.8116250932e-02,8.8197939098e-02,7.6748865843e-01,7.6889300346e-01,7.7006614208e-01
1520,8.8269535700e+00,6.6479741457e-02,9.4579856823e-01,3.2622490158e-03,8.8269534210e-02,6.6479741502e-04,7.6958372196e-01,1.0854428530e-03,8.9209699631e+00,8.7800951004e+00,8.7797956467e+00,8.9209698141e-02,8.7800949812e-02,8.7797954679e-02,7.6821345091e-01,7.6966965199e-01,7.7086806297e-01
1525,8.7944873174e+00,6.6163584635e-02,9.4419827933e-01,3.2587552694e-03,8.7944875161e-02,6.6163505837e-04,7.7035256227e-01,1.0665616700e-03,8.8880262375e+00,8.7456483841e+00,8.7497873306e+00,8.8880263269e-02,8.7456487119e-02,8.7497875094e-02,7.6904684305e-01,7.7035146952e-01,7.7165937424e-01
1530,8.7576071421e+00,6.9655213243e-02,9.4237177310e-01,3.4446458789e-03,8.7576068938e-02,6.9654930122e-04,7.7117284139e-01,1.0691793682e-03,8.8561019897e+00,8.7070007324e+00,8.7097187042e+00,8.8561013341e-02,8.7070003152e-02,8.7097190320e-02,7.6983100176e-01,7.7124017477e-01,7.7244734764e-01
1535,8.7176243464e+00,6.3266883268e-02,9.4038675200e-01,3.1439262953e-03,8.7176243464e-02,6.3266823360e-04,7.7194559574e-01,1.0461186883e-03,8.8069715500e+00,8.6688451767e+00,8.6770563126e+00,8.8069714606e-02,8.6688451469e-02,8.6770564318e-02,7.7064597607e-01,7.7198320627e-01,7.7320760489e-01
1540,8.6786578496e+00,6.3676729290e-02,9.3844091655e-01,3.1783995860e-03,8.6786575615e-02,6.3676259809e-04,7.7278731267e-01,1.0764953238e-03,8.7686004639e+00,8.6375379562e+00,8.6298351288e+00,8.7685994804e-02,8.6375385523e-02,8.6298346519e-02,7.7146637440e-01,7.7279233932e-01,7.7410322428e-01
1545,8.6447566350e+00,6.1109814800e-02,9.3674195600e-01,3.0625109577e-03,8.6447564264e-02,6.1109669191e-04,7.7356302738e-01,1.0884401522e-03,8.7310810089e+00,8.6051568985e+00,8.5980319977e+00,8.7310805917e-02,8.6051568389e-02,8.5980318487e-02,7.7220541239e-01,7.7361357212e-01,7.7487009764e-01
1550,8.6162233353e+00,6.4231095647e-02,9.3530492194e-01,3.2291032453e-03,8.6162231863e-02,6.4231084818e-04,7.7428462108e-01,1.0924842778e-03,8.7070302963e+00,8.5688142776e+00,8.5728254318e+00,8.7070301175e-02,8.5688136518e-02,8.5728257895e-02,7.7291023731e-01,7.7436059713e-01,7.7558302879e-01
1555,8.5820175807e+00,6.0864110182e-02,9.3357851376e-01,3.0724596828e-03,8.5820178191e-02,6.0864068076e-04,7.7509790659e-01,1.0911652748e-03,8.6680097580e+00,8.5422878265e+00,8.5357551575e+00,8.6680099368e-02,8.5422880948e-02,8.5357554257e-02,7.7375251055e-01,7.7511608601e-01,7.7642512321e-01
1560,8.5436836878e+00,5.7197800189e-02,9.3163545906e-01,2.9006751809e-03,8.5436835885e-02,5.7197555277e-04,7.7588947614e-01,1.0751010294e-03,8.6245727539e+00,8.5035581589e+00,8.5029201508e+00,8.6245723069e-02,8.5035584867e-02,8.5029199719e-02,7.7455615997e-01,7.7592331171e-01,7.7718895674e-01
1565,8.5029220581e+00,5.8008091561e-02,9.2955812384e-01,2.9557576507e-03,8.5029222071e-02,5.8008296869e-04,7.7669117848e-01,1.1132946811e-03,8.5849332809e+00,8.4636564255e+00,8.4601764679e+00,8.5849337280e-02,8.4636561573e-02,8.4601767361e-02,7.7531361580e-01,7.7671974897e-01,7.7804017067e-01
1570,8.4600890477e+00,5.9733804768e-02,9.2736414447e-01,3.0588321453e-03,8.4600890676e-02,5.9733621215e-04,7.7751012643e-01,1.1134440530e-03,8.5445585251e+00,8.4169206619e+00,8.4187879562e+00,8.5445582867e-02,8.4169209003e-02,8.4187880158e-02,7.7612900734e-01,7.7754569054e-01,7.7885568142e-01
1575,8.4252220790e+00,6.2745893798e-02,9.2556935501e-01,3.2259719773e-03,8.4252218405e-02,6.2746321314e-04,7.7827298641e-01,1.1067728618e-03,8.5139122009e+00,8.3833503723e+00,8.3784036636e+00,8.5139125586e-02,8.3833500743e-02,8.3784028888e-02,7.7691376209e-01,7.7828043699e-01,7.7962476015e-01
1580,8.3893009822e+00,6.5279256823e-02,9.2371267410e-01,3.3704583824e-03,8.3893011014e-02,6.5279045401e-04,7.7904711167e-01,1.0444013602e-03,8.4812889099e+00,8.3365440369e+00,8.3500699997e+00,8.4812887013e-02,8.3365440369e-02,8.3500705659e-02,7.7776223421e-01,7.7905869484e-01,7.8032040596e-01
1585,8.3602835337e+00,6.4883276467e-02,9.2220797196e-01,3.3618930806e-03,8.3602835735e-02,6.4883351124e-04,7.7980931600e-01,1.0428835867e-03,8.4514579773e+00,8.3057422638e+00,8.3236503601e+00,8.4514580667e-02,8.3057418466e-02,8.3236508071e-02,7.7851068974e-01,7.7985316515e-01,7.8106409311e-01
1590,8.3261953990e+00,6.4575436324e-02,9.2043358176e-01,3.3596068815e-03,8.3261956771e-02,6.4575429207e-04,7.8056317568e-01,1.0277653851e-03,8.4169816971e+00,8.2722368240e+00,8.2893676758e+00,8.4169819951e-02,8.2722373307e-02,8.2893677056e-02,7.7929377556e-01,7.8058475256e-01,7.8181099892e-01
1595,8.2948207855e+00,6.0792207123e-02,9.1879537825e-01,3.1758121411e-03,8.2948205372e-02,6.0791940179e-04,7.8131719430e-01,1.0584309732e-03,8.3795471191e+00,8.2398233414e+00,8.2650918961e+00,8.3795465529e-02,8.2398235798e-02,8.2650914788e-02,7.8002566099e-01,7.8130769730e-01,7.8261822462e-01
1600,8.2586501439e+00,5.7397838426e-02,9.1689860887e-01,3.0121026010e-03,8.2586507003e-02,5.7397849207e-04,7.8204814593e-01,9.9843486738e-04,8.3384723663e+00,8.2059688568e+00,8.2315092087e+00,8.3384729922e-02,8.2059696317e-02,8.2315094769e-02,7.8085237741e-01,7.8199571371e-01,7.8329634666e-01
