alpha,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
1.5000000000000002,1,100,34.8061,2.8735399246e+00,6000,2.4821108580e-01
1.5000000000000002,2,101,34.6697,2.9000174999e+00,6000,2.4475209415e-01
1.5000000000000002,3,102,34.4160,2.8291945457e+00,6000,2.4827073514e-01
1.5000000000000002,4,103,34.3335,2.8515462875e+00,6000,2.4856497347e-01
1.5000000000000002,5,104,34.5820,2.8622601032e+00,6000,2.4536484480e-01
1.5000000000000002,6,105,34.4312,2.8536684513e+00,6000,2.4600499868e-01
1.5000000000000002,7,106,34.5709,2.8152244091e+00,6000,2.4868610501e-01
1.5000000000000002,8,107,34.2518,2.8664960861e+00,6000,2.4647913873e-01
1.5000000000000002,9,108,34.5954,2.8199288845e+00,6000,2.4929055572e-01
1.5000000000000002,10,109,34.4365,2.8497538567e+00,6000,2.4900305271e-01
1.7000000000000004,1,100,34.5884,6.1618576050e+00,6000,3.0655452609e-01
1.7000000000000004,2,101,33.9950,6.1592431068e+00,6000,3.0493921041e-01
1.7000000000000004,3,102,34.1226,6.1241474152e+00,6000,3.0704945326e-01
1.7000000000000004,4,103,34.2000,6.1326746941e+00,6000,3.0729767680e-01
1.7000000000000004,5,104,34.1165,6.1294722557e+00,6000,3.0415558815e-01
1.7000000000000004,6,105,33.9369,6.1816244125e+00,6000,3.0450734496e-01
1.7000000000000004,7,106,33.8983,6.2007675171e+00,6000,3.0668815970e-01
1.7000000000000004,8,107,34.1858,6.1284904480e+00,6000,3.0720663071e-01
1.7000000000000004,9,108,34.2475,6.0690116882e+00,6000,3.0838331580e-01
1.7000000000000004,10,109,34.2879,6.1349587440e+00,6000,3.0756556988e-01
1.9000000000000004,1,100,35.0161,1.0004557610e+01,6000,3.7170785666e-01
1.9000000000000004,2,101,34.4817,9.9688138962e+00,6000,3.7261804938e-01
1.9000000000000004,3,102,34.4658,1.0008106232e+01,6000,3.7148100138e-01
1.9000000000000004,4,103,34.5504,9.9666509628e+00,6000,3.7254890800e-01
1.9000000000000004,5,104,34.2874,9.9847450256e+00,6000,3.7109962106e-01
1.9000000000000004,6,105,34.3318,1.0017842293e+01,6000,3.7073618174e-01
1.9000000000000004,7,106,34.4677,9.8986968994e+00,6000,3.7443953753e-01
1.9000000000000004,8,107,34.5217,1.0002722740e+01,6000,3.7207877636e-01
1.9000000000000004,9,108,34.4436,9.9579324722e+00,6000,3.7454369664e-01
1.9000000000000004,10,109,34.2716,9.9374246597e+00,6000,3.7507566810e-01
2.1000000000000005,1,100,34.9754,1.3771718979e+01,6000,4.4625154138e-01
2.1000000000000005,2,101,34.3636,1.3708585739e+01,6000,4.4409927726e-01
2.1000000000000005,3,102,34.2827,1.3728679657e+01,6000,4.4600316882e-01
2.1000000000000005,4,103,34.4277,1.3695034981e+01,6000,4.4499787688e-01
2.1000000000000005,5,104,34.2563,1.3789055824e+01,6000,4.4331777096e-01
2.1000000000000005,6,105,34.6492,1.3794871330e+01,6000,4.4406807423e-01
2.1000000000000005,7,106,34.5631,1.3694457054e+01,6000,4.4915905595e-01
2.1000000000000005,8,107,34.5399,1.3745218277e+01,6000,4.4719463587e-01
2.1000000000000005,9,108,34.4331,1.3746870995e+01,6000,4.4692870975e-01
2.1000000000000005,10,109,34.2335,1.3710121155e+01,6000,4.4797617197e-01
2.3000000000000003,1,100,35.5346,1.6897106171e+01,6000,5.2788978815e-01
2.3000000000000003,2,101,34.6744,1.6799871445e+01,6000,5.2562844753e-01
2.3000000000000003,3,102,34.7488,1.6824769974e+01,6000,5.2754515409e-01
2.3000000000000003,4,103,34.6800,1.6846258163e+01,6000,5.2489256859e-01
2.3000000000000003,5,104,34.6057,1.6853940964e+01,6000,5.2551329136e-01
2.3000000000000003,6,105,34.5276,1.6865568161e+01,6000,5.2387601137e-01
2.3000000000000003,7,106,34.6993,1.6919019699e+01,6000,5.2678525448e-01
2.3000000000000003,8,107,34.6259,1.6897705078e+01,6000,5.2529042959e-01
2.3000000000000003,9,108,34.4436,1.6819360733e+01,6000,5.2874511480e-01
2.3000000000000003,10,109,34.4316,1.6781570435e+01,6000,5.2734297514e-01
2.5000000000000004,1,100,35.7397,1.8687522888e+01,6000,6.1670196056e-01
2.5000000000000004,2,101,34.7719,1.8794269562e+01,6000,6.1307996511e-01
2.5000000000000004,3,102,34.6835,1.8740892410e+01,6000,6.1502438784e-01
2.5000000000000004,4,103,34.7794,1.8765022278e+01,6000,6.1157876253e-01
2.5000000000000004,5,104,34.7184,1.8568393707e+01,6000,6.1585813761e-01
2.5000000000000004,6,105,35.4884,1.8643768311e+01,6000,6.1450034380e-01
2.5000000000000004,7,106,34.9120,1.8574609756e+01,6000,6.1576050520e-01
2.5000000000000004,8,107,34.8714,1.8705884933e+01,6000,6.1521625519e-01
2.5000000000000004,9,108,34.7849,1.8615564346e+01,6000,6.1466592550e-01
2.5000000000000004,10,109,34.8271,1.8667404175e+01,6000,6.1612296104e-01
2.7000000000000006,1,100,35.3324,1.8316299438e+01,6000,7.1660608053e-01
2.7000000000000006,2,101,35.1060,1.8656801224e+01,6000,7.1056920290e-01
2.7000000000000006,3,102,34.4545,1.8438920975e+01,6000,7.1392869949e-01
2.7000000000000006,4,103,34.3706,1.8624326706e+01,6000,7.1184116602e-01
2.7000000000000006,5,104,34.6445,1.8545658112e+01,6000,7.1266824007e-01
2.7000000000000006,6,105,34.5396,1.8572154999e+01,6000,7.1181416512e-01
2.7000000000000006,7,106,34.3243,1.8774669647e+01,6000,7.1048623323e-01
2.7000000000000006,8,107,34.2731,1.8665941238e+01,6000,7.1182596684e-01
2.7000000000000006,9,108,34.5101,1.8703966141e+01,6000,7.0960998535e-01
2.7000000000000006,10,109,34.7038,1.8715421677e+01,6000,7.0967316628e-01
2.9000000000000004,1,100,42.4890,1.6310436249e+01,6000,8.0612993240e-01
2.9000000000000004,2,101,35.3837,1.6663049698e+01,6000,8.0125433207e-01
2.9000000000000004,3,102,35.2650,1.6080671310e+01,6000,8.0807322264e-01
2.9000000000000004,4,103,35.2797,1.6601301193e+01,6000,8.0359673500e-01
2.9000000000000004,5,104,35.1864,1.6643981934e+01,6000,8.0196839571e-01
2.9000000000000004,6,105,35.3813,1.6637374878e+01,6000,8.0237406492e-01
2.9000000000000004,7,106,35.3152,1.6559991837e+01,6000,8.0355107784e-01
2.9000000000000004,8,107,35.2977,1.6485910416e+01,6000,8.0364364386e-01
2.9000000000000004,9,108,35.1912,1.6795972824e+01,6000,8.0011612177e-01
2.9000000000000004,10,109,35.2774,1.6561014175e+01,6000,8.0304580927e-01
3.1000000000000005,1,100,42.7285,1.3013962746e+01,6000,8.7725204229e-01
3.1000000000000005,2,101,35.7960,1.3502275467e+01,6000,8.7221235037e-01
3.1000000000000005,3,102,35.3188,1.3460153580e+01,6000,8.7298756838e-01
3.1000000000000005,4,103,35.0510,1.3362945557e+01,6000,8.7466049194e-01
3.1000000000000005,5,104,34.9610,1.3030073166e+01,6000,8.7728482485e-01
3.1000000000000005,6,105,35.1017,1.3028244019e+01,6000,8.7695765495e-01
3.1000000000000005,7,106,35.1161,1.3197705269e+01,6000,8.7538677454e-01
3.1000000000000005,8,107,35.0667,1.2988080025e+01,6000,8.7732917070e-01
3.1000000000000005,9,108,34.9504,1.3156854630e+01,6000,8.7583464384e-01
3.1000000000000005,10,109,35.0991,1.3054679871e+01,6000,8.7678712606e-01
3.3000000000000007,1,100,36.4479,9.6621761322e+00,6000,9.2415618896e-01
3.3000000000000007,2,101,35.6310,1.0014970779e+01,6000,9.2186111212e-01
3.3000000000000007,3,102,35.8756,9.8919782639e+00,6000,9.2254394293e-01
3.3000000000000007,4,103,35.6036,9.9330854416e+00,6000,9.2234206200e-01
3.3000000000000007,5,104,35.6597,1.0344720840e+01,6000,9.1910433769e-01
3.3000000000000007,6,105,35.5607,9.9999322891e+00,6000,9.2156654596e-01
3.3000000000000007,7,106,35.4291,1.0095672607e+01,6000,9.2118787766e-01
3.3000000000000007,8,107,35.5542,1.0045271873e+01,6000,9.2125952244e-01
3.3000000000000007,9,108,36.6350,1.0181900978e+01,6000,9.2037200928e-01
3.3000000000000007,10,109,35.5935,9.9034557343e+00,6000,9.2187124491e-01
3.500000000000001,1,100,37.5879,7.9436073303e+00,6000,9.4637298584e-01
3.500000000000001,2,101,35.7715,7.6250700951e+00,6000,9.4836628437e-01
3.500000000000001,3,102,35.5833,7.8659405708e+00,6000,9.4723510742e-01
3.500000000000001,4,103,35.3589,7.7034835815e+00,6000,9.4795334339e-01
3.500000000000001,5,104,35.5195,7.9039769173e+00,6000,9.4655472040e-01
3.500000000000001,6,105,35.5590,7.5245256424e+00,6000,9.4893234968e-01
3.500000000000001,7,106,35.5827,7.9910583496e+00,6000,9.4620513916e-01
3.500000000000001,8,107,35.4645,7.8423094749e+00,6000,9.4718843699e-01
3.500000000000001,9,108,35.3788,8.0101671219e+00,6000,9.4598269463e-01
3.500000000000001,10,109,35.6822,7.5378885269e+00,6000,9.4905549288e-01
3.7000000000000006,1,100,30.9346,6.1617593765e+00,6000,9.6289706230e-01
3.7000000000000006,2,101,30.0550,6.2904825211e+00,6000,9.6230024099e-01
3.7000000000000006,3,102,32.4567,6.1438159943e+00,6000,9.6321350336e-01
3.7000000000000006,4,103,30.0116,6.2631444931e+00,6000,9.6250092983e-01
3.7000000000000006,5,104,30.3331,6.1279020309e+00,6000,9.6330463886e-01
3.7000000000000006,6,105,30.8811,6.1834778786e+00,6000,9.6279734373e-01
3.7000000000000006,7,106,30.3964,6.1738419533e+00,6000,9.6288597584e-01
3.7000000000000006,8,107,30.3330,6.3690843582e+00,6000,9.6191161871e-01
3.7000000000000006,9,108,30.1163,6.0712227821e+00,6000,9.6340984106e-01
3.7000000000000006,10,109,30.0439,6.2207994461e+00,6000,9.6246713400e-01
3.900000000000001,1,100,36.9683,5.0799331665e+00,6000,9.7250980139e-01
3.900000000000001,2,101,36.5403,5.7291946411e+00,6000,9.6913659573e-01
3.900000000000001,3,102,35.3894,5.0870537758e+00,6000,9.7228515148e-01
3.900000000000001,4,103,35.8361,5.0415053368e+00,6000,9.7258484364e-01
