step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
50,3.3324052083e+04,8.9901073092e+02,4.5226012302e+00,1.1634501726e-02,2.7770043413e-01,7.4917546881e-03,6.7349882921e-01,8.0171593720e-03,3.2454253906e+04,3.4562019531e+04,3.2955882812e+04,2.7045211196e-01,2.8801682591e-01,2.7463236451e-01,6.8426358700e-01,6.7119902372e-01,6.6503387690e-01
55,2.9851112630e+04,9.3565421877e+02,4.4747501555e+00,1.3469703787e-02,2.4875927468e-01,7.7971246394e-03,6.9830828905e-01,8.1106440999e-03,2.9136552734e+04,3.1172875000e+04,2.9243910156e+04,2.4280460179e-01,2.5977396965e-01,2.4369925261e-01,7.0929145813e-01,6.9568049908e-01,6.8995290995e-01
60,2.6908691406e+04,9.5530028104e+02,4.4296216521e+00,1.5301129667e-02,2.2423909605e-01,7.9608386447e-03,7.2010695934e-01,8.1066819639e-03,2.5931972656e+04,2.8205390625e+04,2.6588710938e+04,2.1609976888e-01,2.3504492640e-01,2.2157259285e-01,7.3138839006e-01,7.1623384953e-01,7.1269863844e-01
65,2.4412294922e+04,9.8657664520e+02,4.3872579809e+00,1.7401203368e-02,2.0343579849e-01,8.2214693258e-03,7.3990889390e-01,8.0309608899e-03,2.3403890625e+04,2.5751566406e+04,2.4081427734e+04,1.9503243268e-01,2.1459639072e-01,2.0067857206e-01,7.5126469135e-01,7.3440098763e-01,7.3406100273e-01
70,2.2446250000e+04,8.8020301255e+02,4.3508117475e+00,1.6958854443e-02,1.8705208103e-01,7.3350247330e-03,7.5582748652e-01,8.5007125431e-03,2.1453531250e+04,2.3593007812e+04,2.2292210938e+04,1.7877942324e-01,1.9660839438e-01,1.8576842546e-01,7.6784920692e-01,7.4985963106e-01,7.4977362156e-01
75,2.0725074219e+04,8.8055449937e+02,4.3161056867e+00,1.8396085092e-02,1.7270895342e-01,7.3379564627e-03,7.7098828554e-01,8.5571086770e-03,1.9707378906e+04,2.1855441406e+04,2.0612402344e+04,1.6422815621e-01,1.8212868273e-01,1.7177002132e-01,7.8304481506e-01,7.6586347818e-01,7.6405656338e-01
80,1.9265246745e+04,8.7063518250e+02,4.2843307223e+00,1.9638912546e-02,1.6054371993e-01,7.2552949163e-03,7.8369094928e-01,8.0712055443e-03,1.8205738281e+04,2.0338222656e+04,1.9251779297e+04,1.5171447396e-01,1.6948518157e-01,1.6043150425e-01,7.9500746727e-01,7.7932453156e-01,7.7674084902e-01
85,1.7768822917e+04,9.0696002490e+02,4.2490908028e+00,2.2229633840e-02,1.4807352424e-01,7.5580003874e-03,7.9609070222e-01,8.1788103701e-03,1.6642511719e+04,1.8863421875e+04,1.7800535156e+04,1.3868759573e-01,1.5719518065e-01,1.4833779633e-01,8.0763864517e-01,7.9088521004e-01,7.8974825144e-01
90,1.6556294271e+04,8.4813015570e+02,4.2183885062e+00,2.2387549439e-02,1.3796912134e-01,7.0677539529e-03,8.0664114157e-01,8.1305842092e-03,1.5468091797e+04,1.7537257812e+04,1.6663533203e+04,1.2890076637e-01,1.4614382386e-01,1.3886277378e-01,8.1809282303e-01,8.0181187391e-01,8.0001872778e-01
95,1.5627416341e+04,8.0951177149e+02,4.1932933643e+00,2.2817389530e-02,1.3022846480e-01,6.7459322776e-03,8.1586670876e-01,8.0645691704e-03,1.4522917969e+04,1.6440484375e+04,1.5918846680e+04,1.2102431059e-01,1.3700403273e-01,1.3265705109e-01,8.2716292143e-01,8.1157970428e-01,8.0885750055e-01
100,1.4588446289e+04,7.0336576048e+02,4.1634936892e+00,2.1265691813e-02,1.2157038599e-01,5.8613790605e-03,8.2519288858e-01,7.3850033432e-03,1.3611631836e+04,1.5239519531e+04,1.4914187500e+04,1.1343026906e-01,1.2699599564e-01,1.2428489327e-01,8.3556276560e-01,8.2108342648e-01,8.1893247366e-01
105,1.3659089844e+04,7.6801265381e+02,4.1347184590e+00,2.4863439264e-02,1.1382575085e-01,6.4001020830e-03,8.3450676998e-01,7.0162676959e-03,1.2594132812e+04,1.4376406250e+04,1.4006730469e+04,1.0495111346e-01,1.1980338395e-01,1.1672275513e-01,8.4439069033e-01,8.3032184839e-01,8.2880777121e-01
110,1.2883935547e+04,7.3798310378e+02,4.1093197516e+00,2.5300953953e-02,1.0736612727e-01,6.1498560761e-03,8.4249603748e-01,7.0751135988e-03,1.1869825195e+04,1.3604564453e+04,1.3177416992e+04,9.8915211856e-02,1.1337136477e-01,1.0981180519e-01,8.5249894857e-01,8.3769994974e-01,8.3728921413e-01
115,1.2176013997e+04,6.8388488746e+02,4.0848038198e+00,2.4824349641e-02,1.0146678239e-01,5.6990399350e-03,8.4991639853e-01,6.5425955056e-03,1.1230502930e+04,1.2824992188e+04,1.2472546875e+04,9.3587525189e-02,1.0687493533e-01,1.0393788666e-01,8.5916227102e-01,8.4498733282e-01,8.4559959173e-01
120,1.1500948893e+04,6.1902658994e+02,4.0600910181e+00,2.3751045434e-02,9.5841241380e-02,5.1585569992e-03,8.5685569048e-01,6.1132316824e-03,1.0649607422e+04,1.2103266602e+04,1.1749972656e+04,8.8746726513e-02,1.0086055845e-01,9.7916439176e-02,8.6549693346e-01,8.5276764631e-01,8.5230249166e-01
125,1.0885943685e+04,5.7931965902e+02,4.0362359489e+00,2.3535603462e-02,9.0716198087e-02,4.8276639731e-03,8.6281085014e-01,6.1855428995e-03,1.0076493164e+04,1.1400255859e+04,1.1181082031e+04,8.3970777690e-02,9.5002137125e-02,9.3175679445e-02,8.7153953314e-01,8.5894548893e-01,8.5794752836e-01
130,1.0371442057e+04,6.0291158866e+02,4.0150834755e+00,2.5804740704e-02,8.6428679526e-02,5.0242652955e-03,8.6855522792e-01,6.3281918525e-03,9.5198222656e+03,1.0833464844e+04,1.0761039062e+04,7.9331845045e-02,9.0278871357e-02,8.9675322175e-02,8.7745237350e-01,8.6494308710e-01,8.6327022314e-01
135,9.8129977214e+03,6.1952016809e+02,3.9909081937e+00,2.8076524469e-02,8.1774982313e-02,5.1626669962e-03,8.7421474854e-01,6.7279645717e-03,8.9387392578e+03,1.0299745117e+04,1.0200508789e+04,7.4489496648e-02,8.5831210017e-02,8.5004240274e-02,8.8367855549e-01,8.7033462524e-01,8.6863106489e-01
140,9.3102096354e+03,5.8837479839e+02,3.9680649499e+00,2.8086239110e-02,7.7585081259e-02,4.9031244587e-03,8.7956243753e-01,7.3938242200e-03,8.4829277344e+03,9.6465146484e+03,9.8011865234e+03,7.0691064000e-02,8.0387622118e-02,8.1676557660e-02,8.8980460167e-01,8.7626522779e-01,8.7261748314e-01
145,8.8767762044e+03,6.0262830571e+02,3.9472203546e+00,3.0228949238e-02,7.3973136644e-02,5.0219025788e-03,8.8477458556e-01,7.2905320320e-03,8.0292729492e+03,9.2227783203e+03,9.3782773438e+03,6.6910609603e-02,7.6856486499e-02,7.8152313828e-02,8.9489656687e-01,8.8141268492e-01,8.7801450491e-01
150,8.4503304036e+03,5.9008277921e+02,3.9257795953e+00,3.1075440138e-02,7.0419420799e-02,4.9173588268e-03,8.8988465071e-01,7.3336855271e-03,7.6259130859e+03,8.7505185547e+03,8.9745595703e+03,6.3549272716e-02,7.2920992970e-02,7.4787996709e-02,9.0001088381e-01,8.8676291704e-01,8.8288015127e-01
155,8.0521892904e+03,6.0601215688e+02,3.9046441392e+00,3.3471777461e-02,6.7101577918e-02,5.0501022129e-03,8.9448583126e-01,7.6778131447e-03,7.2161499023e+03,8.3069462891e+03,8.6334716797e+03,6.0134582222e-02,6.9224551320e-02,7.1945600212e-02,9.0495240688e-01,8.9175480604e-01,8.8675028086e-01
160,7.7278141276e+03,6.4612459043e+02,3.8864820500e+00,3.7315014073e-02,6.4398451398e-02,5.3843701181e-03,8.9863047997e-01,8.1949815331e-03,6.8346103516e+03,8.0075156250e+03,8.3413164062e+03,5.6955087930e-02,6.6729299724e-02,6.9510966539e-02,9.0962266922e-01,8.9631485939e-01,8.8995391130e-01
165,7.2869220378e+03,6.4782486738e+02,3.8607740074e+00,3.9509887301e-02,6.0724349072e-02,5.3985384183e-03,9.0290458997e-01,8.7619745624e-03,6.4142929688e+03,7.4815664062e+03,7.9649067383e+03,5.3452443331e-02,6.2346383929e-02,6.6374219954e-02,9.1437524557e-01,9.0122836828e-01,8.9311015606e-01
170,6.9882675781e+03,6.5991572630e+02,3.8423681744e+00,4.2032724738e-02,5.8235562096e-02,5.4992973693e-03,9.0682766835e-01,9.0383177808e-03,6.0999580078e+03,7.1846064453e+03,7.6802382812e+03,5.0832983106e-02,5.9871718287e-02,6.4001984894e-02,9.1875654459e-01,9.0483981371e-01,8.9688664675e-01
175,6.6359192708e+03,6.3979892813e+02,3.8198160129e+00,4.2897202581e-02,5.5299328019e-02,5.3316594171e-03,9.1054828962e-01,9.1383731642e-03,5.7783398438e+03,6.8148447266e+03,7.3145732422e+03,4.8152830452e-02,5.6790374219e-02,6.0954779387e-02,9.2250210047e-01,9.0882515907e-01,9.0031760931e-01
180,6.3437796224e+03,6.7607905794e+02,3.7997877605e+00,4.7592326158e-02,5.2864829699e-02,5.6339915357e-03,9.1402453184e-01,9.3969334013e-03,5.4357871094e+03,6.5383793945e+03,7.0571723633e+03,4.5298226178e-02,5.4486494511e-02,5.8809768409e-02,9.2628872395e-01,9.1232478619e-01,9.0346008539e-01
185,6.0570989583e+03,6.7015919004e+02,3.7794922187e+00,4.9580284534e-02,5.0475824624e-02,5.5846595763e-03,9.1747381290e-01,9.5344412291e-03,5.1501948242e+03,6.2721948242e+03,6.7489072266e+03,4.2918290943e-02,5.2268289030e-02,5.6240893900e-02,9.3002903461e-01,9.1545450687e-01,9.0693789721e-01
190,5.7655262044e+03,7.2127158064e+02,3.7572603633e+00,5.6457836780e-02,4.8046052456e-02,6.0105949575e-03,9.2082742850e-01,9.8798466984e-03,4.7836152344e+03,6.0172387695e+03,6.4957246094e+03,3.9863463491e-02,5.0143655390e-02,5.4131038487e-02,9.3379533291e-01,9.1884815693e-01,9.0983879566e-01
195,5.5023341471e+03,7.2750320005e+02,3.7365489273e+00,5.9678365351e-02,4.5852784067e-02,6.0625267071e-03,9.2384707928e-01,9.9580471270e-03,4.5193188477e+03,5.7308740234e+03,6.2568095703e+03,3.7660989910e-02,4.7757282853e-02,5.2140079439e-02,9.3689692020e-01,9.2190694809e-01,9.1273736954e-01
200,5.2657247721e+03,7.2582690015e+02,3.7170808587e+00,6.2552862805e-02,4.3881040066e-02,6.0485569557e-03,9.2678838968e-01,9.9687842771e-03,4.2758872070e+03,5.5252646484e+03,5.9960224609e+03,3.5632394254e-02,4.6043872833e-02,4.9966853112e-02,9.3980628252e-01,9.2496621609e-01,9.1559267044e-01
205,5.0341035970e+03,7.4721428859e+02,3.6968282373e+00,6.7537176198e-02,4.1950864096e-02,6.2267874046e-03,9.2980364958e-01,1.0148255124e-02,4.0193967285e+03,5.2859746094e+03,5.7969394531e+03,3.3494971693e-02,4.4049788266e-02,4.8307832330e-02,9.4294810295e-01,9.2822122574e-01,9.1824162006e-01
210,4.8366105143e+03,7.5249251934e+02,3.6789207302e+00,7.1012667711e-02,4.0305086722e-02,6.2707705865e-03,9.3236180147e-01,1.0213142529e-02,3.8141723633e+03,5.0922270508e+03,5.6034321289e+03,3.1784769148e-02,4.2435225099e-02,4.6695265919e-02,9.4556832314e-01,9.3082344532e-01,9.2069363594e-01
215,4.6277365723e+03,7.7982984581e+02,3.6587529096e+00,7.7108262903e-02,3.8564470286e-02,6.4985819903e-03,9.3491421143e-01,1.0573149427e-02,3.5752365723e+03,4.8687065430e+03,5.4392666016e+03,2.9793636873e-02,4.0572553873e-02,4.5327220112e-02,9.4855934381e-01,9.3338739872e-01,9.2279589176e-01
220,4.4304219564e+03,7.9566917025e+02,3.6388462179e+00,8.2855461570e-02,3.6920183028e-02,6.6305753655e-03,9.3744323651e-01,1.0653194573e-02,3.3482033691e+03,4.7046298828e+03,5.2384326172e+03,2.7901696041e-02,3.9205249399e-02,4.3653603643e-02,9.5120167732e-01,9.3588048220e-01,9.2524755001e-01
225,4.2773027344e+03,8.2334802223e+02,3.6224074080e+00,8.9055638090e-02,3.5644188523e-02,6.8612339873e-03,9.3969591459e-01,1.0798932823e-02,3.1643598633e+03,4.5373427734e+03,5.1302055664e+03,2.6369664818e-02,3.7811186165e-02,4.2751714587e-02,9.5352488756e-01,9.3839347363e-01,9.2716938257e-01
230,4.0870061849e+03,8.3077384601e+02,3.6016194288e+00,9.4148932672e-02,3.4058384597e-02,6.9231158268e-03,9.4195669889e-01,1.0913072704e-02,2.9722944336e+03,4.3228950195e+03,4.9658291016e+03,2.4769119918e-02,3.6024123430e-02,4.1381910443e-02,9.5588344336e-01,9.4075328112e-01,9.2923337221e-01
235,3.9433351237e+03,8.3638245590e+02,3.5850784187e+00,9.9118375164e-02,3.2861124724e-02,6.9698532561e-03,9.4397755464e-01,1.0943703943e-02,2.8106904297e+03,4.2144619141e+03,4.8048530273e+03,2.3422420025e-02,3.5120513290e-02,4.0040440857e-02,9.5785385370e-01,9.4297516346e-01,9.3110364676e-01
240,3.7922224935e+03,8.3379691923e+02,3.5671946958e+00,1.0345439939e-01,3.1601854290e-02,6.9483079805e-03,9.4594534238e-01,1.1004642627e-02,2.6569580078e+03,4.0837988281e+03,4.6359106445e+03,2.2141316906e-02,3.4031655639e-02,3.8632590324e-02,9.5990103483e-01,9.4493257999e-01,9.3300241232e-01
245,3.6379947917e+03,8.0651038498e+02,3.5489782743e+00,1.0424992838e-01,3.0316624170e-02,6.7209202273e-03,9.4790951411e-01,1.1049362167e-02,2.5427763672e+03,3.9098125000e+03,4.4613955078e+03,2.1189803258e-02,3.2581772655e-02,3.7178296596e-02,9.6184772253e-01,9.4705820084e-01,9.3482261896e-01
250,3.4934815267e+03,8.0399807534e+02,3.5303471547e+00,1.0886608198e-01,2.9112346470e-02,6.6999846764e-03,9.4982425372e-01,1.0887177141e-02,2.3987009277e+03,3.7749565430e+03,4.3067871094e+03,1.9989173859e-02,3.1457971781e-02,3.5889893770e-02,9.6359568834e-01,9.4890147448e-01,9.3697559834e-01
255,3.3651872559e+03,8.0531291445e+02,3.5129541712e+00,1.1376485683e-01,2.8043227270e-02,6.7109407690e-03,9.5148096482e-01,1.0833559733e-02,2.2684116211e+03,3.6478576660e+03,4.1792924805e+03,1.8903430551e-02,3.0398814008e-02,3.4827437252e-02,9.6521121264e-01,9.5050305128e-01,9.3872863054e-01
260,3.2534816081e+03,8.0422566799e+02,3.4971664851e+00,1.1856462290e-01,2.7112346763e-02,6.7018807503e-03,9.5314878225e-01,1.0847850454e-02,2.1503015137e+03,3.5654602051e+03,4.0446831055e+03,1.7919179052e-02,2.9712168500e-02,3.3705692738e-02,9.6686393023e-01,9.5224392414e-01,9.4033849239e-01
265,3.1473531087e+03,7.9857469676e+02,3.4819839291e+00,1.2152252038e-01,2.6227942978e-02,6.6547886337e-03,9.5484000444e-01,1.0695516798e-02,2.0605275879e+03,3.4248898926e+03,3.9566418457e+03,1.7171064392e-02,2.8540749103e-02,3.2972015440e-02,9.6833866835e-01,9.5400089025e-01,9.4218045473e-01
270,3.0146412760e+03,7.8038439590e+02,3.4625036018e+00,1.2461925289e-01,2.5122010460e-02,6.5032029264e-03,9.5651388168e-01,1.0573956811e-02,1.9490380859e+03,3.2987119141e+03,3.7961738281e+03,1.6241984442e-02,2.7489265427e-02,3.1634781510e-02,9.6982991695e-01,9.5574867725e-01,9.4396305084e-01
275,2.8927360840e+03,7.6429110543e+02,3.4437148415e+00,1.2805471116e-01,2.4106134040e-02,6.3690925245e-03,9.5805579424e-01,1.0501050040e-02,1.8436005859e+03,3.1921430664e+03,3.6424645996e+03,1.5363338403e-02,2.6601191610e-02,3.0353872105e-02,9.7125905752e-01,9.5734173059e-01,9.4556659460e-01
280,2.7792832438e+03,7.5325731751e+02,3.4253212605e+00,1.3186645919e-01,2.3160693857e-02,6.2771444385e-03,9.5952341954e-01,1.0352136370e-02,1.7456695557e+03,3.0728706055e+03,3.5193095703e+03,1.4547246508e-02,2.5607254356e-02,2.9327580705e-02,9.7258710861e-01,9.5871478319e-01,9.4726836681e-01
285,2.6717097168e+03,7.2801444085e+02,3.4079457808e+00,1.3273373133e-01,2.2264247450e-02,6.0667866220e-03,9.6092806260e-01,1.0097637151e-02,1.6723574219e+03,2.9569592285e+03,3.3858125000e+03,1.3936311938e-02,2.4641327560e-02,2.8215102851e-02,9.7368788719e-01,9.6010094881e-01,9.4899535179e-01
290,2.5831882324e+03,7.0962464640e+02,3.3928999370e+00,1.3433869436e-01,2.1526569190e-02,5.9135387588e-03,9.6220723788e-01,9.9399810341e-03,1.6056765137e+03,2.8752111816e+03,3.2686770020e+03,1.3380638324e-02,2.3960093036e-02,2.7238976210e-02,9.7470998764e-01,9.6152055264e-01,9.5039117336e-01
295,2.4878016764e+03,6.9938731174e+02,3.3754022558e+00,1.3868574464e-01,2.0731679785e-02,5.8282274568e-03,9.6362131834e-01,9.7291070927e-03,1.5183908691e+03,2.8025190430e+03,3.1424951172e+03,1.2653256766e-02,2.3354323581e-02,2.6187459007e-02,9.7587943077e-01,9.6290403605e-01,9.5208048820e-01
300,2.4024082438e+03,6.9105738245e+02,3.3591232907e+00,1.4263140946e-01,2.0020068313e-02,5.7588113871e-03,9.6479334434e-01,9.5328523783e-03,1.4435765381e+03,2.7180505371e+03,3.0455976562e+03,1.2029804289e-02,2.2650420666e-02,2.5379979983e-02,9.7686702013e-01,9.6395099163e-01,9.5356202126e-01
305,2.3235900879e+03,6.8421928566e+02,3.3433071892e+00,1.4738415696e-01,1.9363250894e-02,5.7018271172e-03,9.6599417925e-01,9.4833824745e-03,1.3686318359e+03,2.6658837891e+03,2.9362546387e+03,1.1405265890e-02,2.2215697914e-02,2.4468788877e-02,9.7806715965e-01,9.6501576900e-01,9.5489960909e-01
310,2.2201628011e+03,6.4925875943e+02,3.3239146835e+00,1.4604980985e-01,1.8501356244e-02,5.4104896009e-03,9.6725074450e-01,9.2019307753e-03,1.3148577881e+03,2.5400654297e+03,2.8055651855e+03,1.0957147926e-02,2.1167211235e-02,2.3379709572e-02,9.7897422314e-01,9.6628117561e-01,9.5649683475e-01
315,2.1416679281e+03,6.3960797114e+02,3.3071296917e+00,1.5001039451e-01,1.7847232521e-02,5.3300659433e-03,9.6845146020e-01,9.0110775969e-03,1.2483143311e+03,2.4655153809e+03,2.7111740723e+03,1.0402619839e-02,2.0545961335e-02,2.2593116388e-02,9.7992235422e-01,9.6752363443e-01,9.5790839195e-01
320,2.0636523438e+03,6.2491519814e+02,3.2900768418e+00,1.5331852483e-01,1.7197102308e-02,5.2076258401e-03,9.6959839265e-01,8.6674926885e-03,1.1856572266e+03,2.4153461914e+03,2.5899536133e+03,9.8804775625e-03,2.0127883181e-02,2.1582946181e-02,9.8074567318e-01,9.6843969822e-01,9.5960980654e-01
325,1.9753486735e+03,5.9595685274e+02,3.2712341845e+00,1.5288599359e-01,1.6461238886e-02,4.9663073521e-03,9.7075663010e-01,8.3725903592e-03,1.1363380127e+03,2.3256247559e+03,2.4640832520e+03,9.4694830477e-03,1.9380206242e-02,2.0534027368e-02,9.8158609867e-01,9.6948826313e-01,9.6119552851e-01
330,1.8982189535e+03,5.8315815331e+02,3.2528714205e+00,1.5640873678e-01,1.5818491889e-02,4.8596516719e-03,9.7187592586e-01,8.1551638766e-03,1.0767076416e+03,2.2461293945e+03,2.3718198242e+03,8.9725637808e-03,1.8717745319e-02,1.9765166566e-02,9.8245143890e-01,9.7057300806e-01,9.6260333061e-01
335,1.8147921549e+03,5.6416062914e+02,3.2326203408e+00,1.5880023354e-01,1.5123268589e-02,4.7013391082e-03,9.7300857306e-01,7.9518200749e-03,1.0195166016e+03,2.1570366211e+03,2.2678232422e+03,8.4959715605e-03,1.7975306138e-02,1.8898528069e-02,9.8330628872e-01,9.7177314758e-01,9.6394628286e-01
340,1.7435214437e+03,5.4944848235e+02,3.2143398822e+00,1.6164926167e-01,1.4529344626e-02,4.5787368481e-03,9.7400325537e-01,7.7347327178e-03,9.6823376465e+02,2.0860297852e+03,2.1763007812e+03,8.0686146393e-03,1.7383581027e-02,1.8135838211e-02,9.8405528069e-01,9.7271311283e-01,9.6524137259e-01
345,1.6892824504e+03,5.3998162043e+02,3.1996336398e+00,1.6480239356e-01,1.4077354223e-02,4.4998471166e-03,9.7493523359e-01,7.5287558914e-03,9.2602996826e+02,2.0495905762e+03,2.0922268066e+03,7.7169165015e-03,1.7079921439e-02,1.7435224727e-02,9.8476612568e-01,9.7356075048e-01,9.6647882462e-01
350,1.6166037394e+03,5.1660463995e+02,3.1805351773e+00,1.6481947059e-01,1.3471697147e-02,4.3050382535e-03,9.7595067819e-01,7.2351506919e-03,8.8602752686e+02,1.9856772461e+03,1.9781064453e+03,7.3835626245e-03,1.6547309235e-02,1.6484219581e-02,9.8545581102e-01,9.7447842360e-01,9.6791779995e-01
355,1.5597059530e+03,5.1089169154e+02,3.1632882027e+00,1.7003101913e-01,1.2997549803e-02,4.2574310339e-03,9.7685615222e-01,7.0204708632e-03,8.3719842529e+02,1.9225830078e+03,1.9193364258e+03,6.9766533561e-03,1.6021525487e-02,1.5994470567e-02,9.8612880707e-01,9.7529292107e-01,9.6914672852e-01
360,1.4955063070e+03,4.9859213102e+02,3.1437669202e+00,1.7385706620e-01,1.2462552637e-02,4.1549346255e-03,9.7785770893e-01,6.8174449085e-03,7.9052905273e+02,1.8600975342e+03,1.8358923340e+03,6.5877418965e-03,1.5500812791e-02,1.5299103223e-02,9.8685824871e-01,9.7635060549e-01,9.7036427259e-01
365,1.4314705404e+03,4.8259215971e+02,3.1239669583e+00,1.7618930704e-01,1.1928921100e-02,4.0216015906e-03,9.7868676980e-01,6.5897137526e-03,7.4976794434e+02,1.8006761475e+03,1.7439675293e+03,6.2480657361e-03,1.5005634166e-02,1.4533063397e-02,9.8744672537e-01,9.7706067562e-01,9.7155290842e-01
370,1.3796630249e+03,4.7120261541e+02,3.1069950565e+00,1.7899127851e-01,1.1497191464e-02,3.9266882432e-03,9.7941207886e-01,6.4131032363e-03,7.1465325928e+02,1.7491728516e+03,1.6751629639e+03,5.9554437175e-03,1.4576439746e-02,1.3959690928e-02,9.8799115419e-01,9.7767037153e-01,9.7257471085e-01
375,1.3255054525e+03,4.6287175209e+02,3.0878288752e+00,1.8411246921e-01,1.1045878598e-02,3.8572646782e-03,9.8024419943e-01,6.1715469829e-03,6.7258288574e+02,1.6925189209e+03,1.6114145508e+03,5.6048571132e-03,1.4104324393e-02,1.3428454287e-02,9.8853611946e-01,9.7845727205e-01,9.7373920679e-01
380,1.2712108968e+03,4.5021367094e+02,3.0684719547e+00,1.8750184359e-01,1.0593423775e-02,3.7517805226e-03,9.8094075918e-01,6.0737304536e-03,6.3622644043e+02,1.6291330566e+03,1.5482731934e+03,5.3018867038e-03,1.3576108031e-02,1.2902276590e-02,9.8913699389e-01,9.7906786203e-01,9.7461742163e-01
385,1.2194712321e+03,4.4038210028e+02,3.0487884164e+00,1.9200803662e-01,1.0162260073e-02,3.6698507580e-03,9.8171830177e-01,5.8871026873e-03,5.9946411133e+02,1.5804450684e+03,1.4785045166e+03,4.9955341965e-03,1.3170375489e-02,1.2320870534e-02,9.8970192671e-01,9.7977179289e-01,9.7568118572e-01
390,1.1708689575e+03,4.2601987639e+02,3.0304654915e+00,1.9380422733e-01,9.7572409237e-03,3.5501652621e-03,9.8244323333e-01,5.7079856613e-03,5.7143902588e+02,1.5230455322e+03,1.4181223145e+03,4.7619920224e-03,1.2692045420e-02,1.1817685328e-02,9.9023115635e-01,9.8038852215e-01,9.7671002150e-01
