alpha,m_W_mean,m_W_std,m_X_mean,m_X_std,m_Y_mean,m_Y_std,q_W_mean,q_W_std,q_X_mean,q_X_std,q_Y_mean,q_Y_std,Loss_mean,Loss_std,Steps_mean
0.1,-0.0009119971804466331,0.01017227895747233,-0.009442148698144592,0.010327617667522672,0.0010770478831545916,0.001170222018218521,0.0058812435483559964,0.01301711051111127,-0.0006799616385251284,0.011219777971429387,0.0009602490172255784,0.0004938311312982891,6.383045985172697e-09,7.053530198839416e-09,106.0
0.6,-0.006663961242884398,0.01280351714032899,-0.009851663967128842,0.011965956183591737,0.00629998785443604,0.0012448747666182192,0.0029016520362347364,0.010867605767304988,0.0036643950850702824,0.009691646360265574,0.005732165509834885,0.0013945850175580649,1.6460729638234639e-07,2.1838745743070363e-07,291.0
1.1,-0.014956298610195517,0.010586420134786103,-0.01233681826852262,0.00876427750672302,0.014121639728546142,0.0028734788436160265,0.007258634199388325,0.013184635020365425,0.009617834212258458,0.015710443772692297,0.012485522124916316,0.0015720231154981998,2.944222206480163e-07,1.5882158151255298e-07,766.0
1.6,-0.020148695819079875,0.021084846984493515,-0.020646958268480377,0.01550397138272828,0.042711103521287444,0.00743172994393132,0.0019612413714639844,0.013519048059439404,0.002079434378538281,0.016333741113612497,0.023727343045175077,0.0034753473619549592,12.455847525596619,5.075205419613529,3000.0
2.1,-0.02745735845528543,0.026490481261922758,-0.023434313666075467,0.026520973996606495,0.13467490151524544,0.01745022648447018,0.0002473143627867103,0.02810367773137438,0.004744801577180624,0.025062549940409386,0.06258978620171547,0.012776856389202581,2821.0202026367188,156.5394416728075,3000.0
2.6,-0.09760197219438851,0.08275663172330389,-0.0992163136601448,0.08332919817563694,0.9748481273651123,0.07375265229315349,0.021120240504387766,0.11788205013543648,0.01737508559599519,0.1137143143470218,0.9501756131649017,0.0849322003530388,344.162465390563,605.540925456266,3000.0
3.1,-0.05839645769447088,0.09182402782788246,-0.06037409263954032,0.097390460070983,1.0014688611030578,0.012573165980844328,-0.01255741065251641,0.0665342853375885,-0.01097876476123929,0.0626268667229392,0.9970306634902955,0.007878333965744416,6.239056344805147,11.125877818760978,2965.1
3.6,-0.041823754506185654,0.07994639131240244,-0.04431778071448207,0.07958880344455228,1.0013321101665498,0.012447682061834062,0.024698659870773555,0.08188141896225422,0.03091641217470169,0.0776161978010272,0.9967228591442108,0.007636324110776817,15.560675681466654,25.541187492408024,2620.45
