step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,cosine_similarity_replica_1
1,1.3797092438e+00,0.0000000000e+00,1.3978757399e-01,0.0000000000e+00,5.1974117756e-02,0.0000000000e+00,1.3797092438e+00,5.1974117756e-02
2,1.3011059761e+00,0.0000000000e+00,1.1431267163e-01,0.0000000000e+00,-6.2978710048e-03,0.0000000000e+00,1.3011059761e+00,-6.2978710048e-03
3,4.7066907883e+00,0.0000000000e+00,6.7271566774e-01,0.0000000000e+00,1.3548155315e-02,0.0000000000e+00,4.7066907883e+00,1.3548155315e-02
4,4.4421873093e+00,0.0000000000e+00,6.4759686706e-01,0.0000000000e+00,5.7361442596e-03,0.0000000000e+00,4.4421873093e+00,5.7361442596e-03
