step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
1000,1.6540519714e+01,0.0000000000e+00,1.2185491513e+00,0.0000000000e+00,1.6540519893e-01,0.0000000000e+00,2.8740942478e-01,0.0000000000e+00,1.6540519714e+01,1.6540519893e-01,2.8740942478e-01
1100,1.5069687843e+01,0.0000000000e+00,1.1781042563e+00,0.0000000000e+00,1.5069687366e-01,0.0000000000e+00,2.9582473636e-01,0.0000000000e+00,1.5069687843e+01,1.5069687366e-01,2.9582473636e-01
1200,1.3864833832e+01,0.0000000000e+00,1.1419146690e+00,0.0000000000e+00,1.3864834607e-01,0.0000000000e+00,3.0356106162e-01,0.0000000000e+00,1.3864833832e+01,1.3864834607e-01,3.0356106162e-01
1300,1.2897028923e+01,0.0000000000e+00,1.1104896738e+00,0.0000000000e+00,1.2897029519e-01,0.0000000000e+00,3.1067305803e-01,0.0000000000e+00,1.2897028923e+01,1.2897029519e-01,3.1067305803e-01
1400,1.2002720833e+01,0.0000000000e+00,1.0792797051e+00,0.0000000000e+00,1.2002721429e-01,0.0000000000e+00,3.1666430831e-01,0.0000000000e+00,1.2002720833e+01,1.2002721429e-01,3.1666430831e-01
1500,1.1273356438e+01,0.0000000000e+00,1.0520532386e+00,0.0000000000e+00,1.1273356527e-01,0.0000000000e+00,3.2236266136e-01,0.0000000000e+00,1.1273356438e+01,1.1273356527e-01,3.2236266136e-01
1600,1.0607894897e+01,0.0000000000e+00,1.0256292081e+00,0.0000000000e+00,1.0607894510e-01,0.0000000000e+00,3.2788592577e-01,0.0000000000e+00,1.0607894897e+01,1.0607894510e-01,3.2788592577e-01
1700,1.0022128105e+01,0.0000000000e+00,1.0009599497e+00,0.0000000000e+00,1.0022127628e-01,0.0000000000e+00,3.3300849795e-01,0.0000000000e+00,1.0022128105e+01,1.0022127628e-01,3.3300849795e-01
1800,9.5081615448e+00,0.0000000000e+00,9.7809655183e-01,0.0000000000e+00,9.5081612468e-02,0.0000000000e+00,3.3792075515e-01,0.0000000000e+00,9.5081615448e+00,9.5081612468e-02,3.3792075515e-01
1900,9.0222539902e+00,0.0000000000e+00,9.5531504898e-01,0.0000000000e+00,9.0222537518e-02,0.0000000000e+00,3.4211310744e-01,0.0000000000e+00,9.0222539902e+00,9.0222537518e-02,3.4211310744e-01
2000,8.5878820419e+00,0.0000000000e+00,9.3388607059e-01,0.0000000000e+00,8.5878819227e-02,0.0000000000e+00,3.4626612067e-01,0.0000000000e+00,8.5878820419e+00,8.5878819227e-02,3.4626612067e-01
2100,8.2440700531e+00,0.0000000000e+00,9.1614167349e-01,0.0000000000e+00,8.2440704107e-02,0.0000000000e+00,3.5026958585e-01,0.0000000000e+00,8.2440700531e+00,8.2440704107e-02,3.5026958585e-01
2200,7.9248270988e+00,0.0000000000e+00,8.9898979571e-01,0.0000000000e+00,7.9248264432e-02,0.0000000000e+00,3.5388892889e-01,0.0000000000e+00,7.9248270988e+00,7.9248264432e-02,3.5388892889e-01
2300,7.6234912872e+00,0.0000000000e+00,8.8215390829e-01,0.0000000000e+00,7.6234914362e-02,0.0000000000e+00,3.5748225451e-01,0.0000000000e+00,7.6234912872e+00,7.6234914362e-02,3.5748225451e-01
2400,7.3277330399e+00,0.0000000000e+00,8.6496963896e-01,0.0000000000e+00,7.3277331889e-02,0.0000000000e+00,3.6077266932e-01,0.0000000000e+00,7.3277330399e+00,7.3277331889e-02,3.6077266932e-01
2500,7.0604162216e+00,0.0000000000e+00,8.4883030409e-01,0.0000000000e+00,7.0604160428e-02,0.0000000000e+00,3.6396926641e-01,0.0000000000e+00,7.0604162216e+00,7.0604160428e-02,3.6396926641e-01
2600,6.8352618217e+00,0.0000000000e+00,8.3475515468e-01,0.0000000000e+00,6.8352617323e-02,0.0000000000e+00,3.6673560739e-01,0.0000000000e+00,6.8352618217e+00,6.8352617323e-02,3.6673560739e-01
2700,6.6054005623e+00,0.0000000000e+00,8.1989915908e-01,0.0000000000e+00,6.6054001451e-02,0.0000000000e+00,3.6970150471e-01,0.0000000000e+00,6.6054005623e+00,6.6054001451e-02,3.6970150471e-01
2800,6.3933339119e+00,0.0000000000e+00,8.0572738742e-01,0.0000000000e+00,6.3933342695e-02,0.0000000000e+00,3.7249225378e-01,0.0000000000e+00,6.3933339119e+00,6.3933342695e-02,3.7249225378e-01
2900,6.2095818520e+00,0.0000000000e+00,7.9306235613e-01,0.0000000000e+00,6.2095820904e-02,0.0000000000e+00,3.7516090274e-01,0.0000000000e+00,6.2095818520e+00,6.2095820904e-02,3.7516090274e-01
3000,6.0306062698e+00,0.0000000000e+00,7.8036097489e-01,0.0000000000e+00,6.0306064785e-02,0.0000000000e+00,3.7743702531e-01,0.0000000000e+00,6.0306062698e+00,6.0306064785e-02,3.7743702531e-01
3100,5.8445119858e+00,0.0000000000e+00,7.6674825361e-01,0.0000000000e+00,5.8445118368e-02,0.0000000000e+00,3.8013398647e-01,0.0000000000e+00,5.8445119858e+00,5.8445118368e-02,3.8013398647e-01
3200,5.7064585686e+00,0.0000000000e+00,7.5636666844e-01,0.0000000000e+00,5.7064585388e-02,0.0000000000e+00,3.8250470161e-01,0.0000000000e+00,5.7064585686e+00,5.7064585388e-02,3.8250470161e-01
3300,5.5464062691e+00,0.0000000000e+00,7.4401167807e-01,0.0000000000e+00,5.5464062840e-02,0.0000000000e+00,3.8470610976e-01,0.0000000000e+00,5.5464062691e+00,5.5464062840e-02,3.8470610976e-01
3400,5.4087314606e+00,0.0000000000e+00,7.3309541958e-01,0.0000000000e+00,5.4087314755e-02,0.0000000000e+00,3.8707301021e-01,0.0000000000e+00,5.4087314606e+00,5.4087314755e-02,3.8707301021e-01
3500,5.2815623283e+00,0.0000000000e+00,7.2276240932e-01,0.0000000000e+00,5.2815623581e-02,0.0000000000e+00,3.8941743970e-01,0.0000000000e+00,5.2815623283e+00,5.2815623581e-02,3.8941743970e-01
3600,5.1601309776e+00,0.0000000000e+00,7.1266072530e-01,0.0000000000e+00,5.1601309329e-02,0.0000000000e+00,3.9141061902e-01,0.0000000000e+00,5.1601309776e+00,5.1601309329e-02,3.9141061902e-01
3700,5.0409479141e+00,0.0000000000e+00,7.0251221009e-01,0.0000000000e+00,5.0409477204e-02,0.0000000000e+00,3.9351114631e-01,0.0000000000e+00,5.0409479141e+00,5.0409477204e-02,3.9351114631e-01
3800,4.9392380714e+00,0.0000000000e+00,6.9365995967e-01,0.0000000000e+00,4.9392383546e-02,0.0000000000e+00,3.9541426301e-01,0.0000000000e+00,4.9392380714e+00,4.9392383546e-02,3.9541426301e-01
3900,4.8192849159e+00,0.0000000000e+00,6.8298260253e-01,0.0000000000e+00,4.8192847520e-02,0.0000000000e+00,3.9750620723e-01,0.0000000000e+00,4.8192849159e+00,4.8192847520e-02,3.9750620723e-01
4000,4.7254567146e+00,0.0000000000e+00,6.7444378937e-01,0.0000000000e+00,4.7254566103e-02,0.0000000000e+00,3.9928421378e-01,0.0000000000e+00,4.7254567146e+00,4.7254566103e-02,3.9928421378e-01
4100,4.6357784271e+00,0.0000000000e+00,6.6612267014e-01,0.0000000000e+00,4.6357784420e-02,0.0000000000e+00,4.0100955963e-01,0.0000000000e+00,4.6357784271e+00,4.6357784420e-02,4.0100955963e-01
4200,4.5449304581e+00,0.0000000000e+00,6.5752724247e-01,0.0000000000e+00,4.5449305326e-02,0.0000000000e+00,4.0319794416e-01,0.0000000000e+00,4.5449304581e+00,4.5449305326e-02,4.0319794416e-01
4300,4.4581875801e+00,0.0000000000e+00,6.4915833765e-01,0.0000000000e+00,4.4581875205e-02,0.0000000000e+00,4.0488243103e-01,0.0000000000e+00,4.4581875801e+00,4.4581875205e-02,4.0488243103e-01
4400,4.3726992607e+00,0.0000000000e+00,6.4074960908e-01,0.0000000000e+00,4.3726991862e-02,0.0000000000e+00,4.0650108457e-01,0.0000000000e+00,4.3726992607e+00,4.3726991862e-02,4.0650108457e-01
4500,4.2985763550e+00,0.0000000000e+00,6.3332464545e-01,0.0000000000e+00,4.2985767126e-02,0.0000000000e+00,4.0834546089e-01,0.0000000000e+00,4.2985763550e+00,4.2985767126e-02,4.0834546089e-01
4600,4.2125306129e+00,0.0000000000e+00,6.2454306996e-01,0.0000000000e+00,4.2125307024e-02,0.0000000000e+00,4.0982294083e-01,0.0000000000e+00,4.2125306129e+00,4.2125307024e-02,4.0982294083e-01
4700,4.1509213448e+00,0.0000000000e+00,6.1814450407e-01,0.0000000000e+00,4.1509214789e-02,0.0000000000e+00,4.1138491035e-01,0.0000000000e+00,4.1509213448e+00,4.1509214789e-02,4.1138491035e-01
4800,4.0834817886e+00,0.0000000000e+00,6.1103062308e-01,0.0000000000e+00,4.0834818035e-02,0.0000000000e+00,4.1286334395e-01,0.0000000000e+00,4.0834817886e+00,4.0834818035e-02,4.1286334395e-01
4900,4.0081233978e+00,0.0000000000e+00,6.0294108366e-01,0.0000000000e+00,4.0081236511e-02,0.0000000000e+00,4.1456770897e-01,0.0000000000e+00,4.0081233978e+00,4.0081236511e-02,4.1456770897e-01
5000,3.9508841038e+00,0.0000000000e+00,5.9669429017e-01,0.0000000000e+00,3.9508841932e-02,0.0000000000e+00,4.1601204872e-01,0.0000000000e+00,3.9508841038e+00,3.9508841932e-02,4.1601204872e-01
5100,3.8846206665e+00,0.0000000000e+00,5.8934861632e-01,0.0000000000e+00,3.8846205920e-02,0.0000000000e+00,4.1749414802e-01,0.0000000000e+00,3.8846206665e+00,3.8846205920e-02,4.1749414802e-01
5200,3.8199863434e+00,0.0000000000e+00,5.8206181029e-01,0.0000000000e+00,3.8199864328e-02,0.0000000000e+00,4.1878083348e-01,0.0000000000e+00,3.8199863434e+00,3.8199864328e-02,4.1878083348e-01
5300,3.7717270851e+00,0.0000000000e+00,5.7654026049e-01,0.0000000000e+00,3.7717271596e-02,0.0000000000e+00,4.2011815310e-01,0.0000000000e+00,3.7717270851e+00,3.7717271596e-02,4.2011815310e-01
5400,3.7089776993e+00,0.0000000000e+00,5.6925422208e-01,0.0000000000e+00,3.7089776248e-02,0.0000000000e+00,4.2173328996e-01,0.0000000000e+00,3.7089776993e+00,3.7089776248e-02,4.2173328996e-01
5500,3.6596546173e+00,0.0000000000e+00,5.6344010046e-01,0.0000000000e+00,3.6596547812e-02,0.0000000000e+00,4.2315837741e-01,0.0000000000e+00,3.6596546173e+00,3.6596547812e-02,4.2315837741e-01
5600,3.6111509800e+00,0.0000000000e+00,5.5764564639e-01,0.0000000000e+00,3.6111507565e-02,0.0000000000e+00,4.2420291901e-01,0.0000000000e+00,3.6111509800e+00,3.6111507565e-02,4.2420291901e-01
5700,3.5595302582e+00,0.0000000000e+00,5.5139268906e-01,0.0000000000e+00,3.5595301539e-02,0.0000000000e+00,4.2555221915e-01,0.0000000000e+00,3.5595302582e+00,3.5595301539e-02,4.2555221915e-01
5800,3.5088925362e+00,0.0000000000e+00,5.4517006766e-01,0.0000000000e+00,3.5088926554e-02,0.0000000000e+00,4.2687100172e-01,0.0000000000e+00,3.5088925362e+00,3.5088926554e-02,4.2687100172e-01
5900,3.4623494148e+00,0.0000000000e+00,5.3937089406e-01,0.0000000000e+00,3.4623492509e-02,0.0000000000e+00,4.2825722694e-01,0.0000000000e+00,3.4623494148e+00,3.4623492509e-02,4.2825722694e-01
6000,3.4163000584e+00,0.0000000000e+00,5.3355600838e-01,0.0000000000e+00,3.4163001925e-02,0.0000000000e+00,4.2921459675e-01,0.0000000000e+00,3.4163000584e+00,3.4163001925e-02,4.2921459675e-01
6100,3.3803160191e+00,0.0000000000e+00,5.2895730351e-01,0.0000000000e+00,3.3803157508e-02,0.0000000000e+00,4.3042102456e-01,0.0000000000e+00,3.3803160191e+00,3.3803157508e-02,4.3042102456e-01
6200,3.3314526081e+00,0.0000000000e+00,5.2263363955e-01,0.0000000000e+00,3.3314526081e-02,0.0000000000e+00,4.3157204986e-01,0.0000000000e+00,3.3314526081e+00,3.3314526081e-02,4.3157204986e-01
6300,3.2942962646e+00,0.0000000000e+00,5.1776265382e-01,0.0000000000e+00,3.2942965627e-02,0.0000000000e+00,4.3298721313e-01,0.0000000000e+00,3.2942962646e+00,3.2942965627e-02,4.3298721313e-01
6400,3.2646143436e+00,0.0000000000e+00,5.1383188444e-01,0.0000000000e+00,3.2646145672e-02,0.0000000000e+00,4.3374603987e-01,0.0000000000e+00,3.2646143436e+00,3.2646145672e-02,4.3374603987e-01
6500,3.2234189510e+00,0.0000000000e+00,5.0831675488e-01,0.0000000000e+00,3.2234191895e-02,0.0000000000e+00,4.3500635028e-01,0.0000000000e+00,3.2234189510e+00,3.2234191895e-02,4.3500635028e-01
6600,3.1797730923e+00,0.0000000000e+00,5.0239612996e-01,0.0000000000e+00,3.1797733158e-02,0.0000000000e+00,4.3604427576e-01,0.0000000000e+00,3.1797730923e+00,3.1797733158e-02,4.3604427576e-01
6700,3.1493630409e+00,0.0000000000e+00,4.9822272656e-01,0.0000000000e+00,3.1493633986e-02,0.0000000000e+00,4.3710947037e-01,0.0000000000e+00,3.1493630409e+00,3.1493633986e-02,4.3710947037e-01
6800,3.1100206375e+00,0.0000000000e+00,4.9276327093e-01,0.0000000000e+00,3.1100204214e-02,0.0000000000e+00,4.3827307224e-01,0.0000000000e+00,3.1100206375e+00,3.1100204214e-02,4.3827307224e-01
6900,3.0831849575e+00,0.0000000000e+00,4.8899957844e-01,0.0000000000e+00,3.0831851065e-02,0.0000000000e+00,4.3918424845e-01,0.0000000000e+00,3.0831849575e+00,3.0831851065e-02,4.3918424845e-01
7000,3.0497262478e+00,0.0000000000e+00,4.8426085757e-01,0.0000000000e+00,3.0497262254e-02,0.0000000000e+00,4.4019109011e-01,0.0000000000e+00,3.0497262478e+00,3.0497262254e-02,4.4019109011e-01
7100,3.0128664970e+00,0.0000000000e+00,4.7897988810e-01,0.0000000000e+00,3.0128667131e-02,0.0000000000e+00,4.4136625528e-01,0.0000000000e+00,3.0128664970e+00,3.0128667131e-02,4.4136625528e-01
7200,2.9795341492e+00,0.0000000000e+00,4.7414836734e-01,0.0000000000e+00,2.9795341194e-02,0.0000000000e+00,4.4224900007e-01,0.0000000000e+00,2.9795341492e+00,2.9795341194e-02,4.4224900007e-01
7300,2.9510207176e+00,0.0000000000e+00,4.6997225847e-01,0.0000000000e+00,2.9510205612e-02,0.0000000000e+00,4.4329124689e-01,0.0000000000e+00,2.9510207176e+00,2.9510205612e-02,4.4329124689e-01
7400,2.9156291485e+00,0.0000000000e+00,4.6473228336e-01,0.0000000000e+00,2.9156291857e-02,0.0000000000e+00,4.4398915768e-01,0.0000000000e+00,2.9156291485e+00,2.9156291857e-02,4.4398915768e-01
7500,2.8944246769e+00,0.0000000000e+00,4.6156225218e-01,0.0000000000e+00,2.8944246471e-02,0.0000000000e+00,4.4508102536e-01,0.0000000000e+00,2.8944246769e+00,2.8944246471e-02,4.4508102536e-01
7600,2.8614697456e+00,0.0000000000e+00,4.5658915847e-01,0.0000000000e+00,2.8614697978e-02,0.0000000000e+00,4.4598680735e-01,0.0000000000e+00,2.8614697456e+00,2.8614697978e-02,4.4598680735e-01
7700,2.8348636627e+00,0.0000000000e+00,4.5253217718e-01,0.0000000000e+00,2.8348637745e-02,0.0000000000e+00,4.4690975547e-01,0.0000000000e+00,2.8348636627e+00,2.8348637745e-02,4.4690975547e-01
7800,2.8070256710e+00,0.0000000000e+00,4.4824638439e-01,0.0000000000e+00,2.8070256114e-02,0.0000000000e+00,4.4768434763e-01,0.0000000000e+00,2.8070256710e+00,2.8070256114e-02,4.4768434763e-01
7900,2.7867612839e+00,0.0000000000e+00,4.4509976831e-01,0.0000000000e+00,2.7867611498e-02,0.0000000000e+00,4.4866561890e-01,0.0000000000e+00,2.7867612839e+00,2.7867611498e-02,4.4866561890e-01
8000,2.7555327415e+00,0.0000000000e+00,4.4020557573e-01,0.0000000000e+00,2.7555327863e-02,0.0000000000e+00,4.4971823692e-01,0.0000000000e+00,2.7555327415e+00,2.7555327863e-02,4.4971823692e-01
8100,2.7312793732e+00,0.0000000000e+00,4.3636612490e-01,0.0000000000e+00,2.7312792838e-02,0.0000000000e+00,4.5033690333e-01,0.0000000000e+00,2.7312793732e+00,2.7312792838e-02,4.5033690333e-01
8200,2.7041599751e+00,0.0000000000e+00,4.3203238040e-01,0.0000000000e+00,2.7041601017e-02,0.0000000000e+00,4.5108702779e-01,0.0000000000e+00,2.7041599751e+00,2.7041601017e-02,4.5108702779e-01
8300,2.6840546131e+00,0.0000000000e+00,4.2879134828e-01,0.0000000000e+00,2.6840547100e-02,0.0000000000e+00,4.5190632343e-01,0.0000000000e+00,2.6840546131e+00,2.6840547100e-02,4.5190632343e-01
8400,2.6592137814e+00,0.0000000000e+00,4.2475325284e-01,0.0000000000e+00,2.6592139155e-02,0.0000000000e+00,4.5281365514e-01,0.0000000000e+00,2.6592137814e+00,2.6592139155e-02,4.5281365514e-01
8500,2.6279559135e+00,0.0000000000e+00,4.1961807525e-01,0.0000000000e+00,2.6279561222e-02,0.0000000000e+00,4.5345747471e-01,0.0000000000e+00,2.6279559135e+00,2.6279561222e-02,4.5345747471e-01
8600,2.6095743179e+00,0.0000000000e+00,4.1656966962e-01,0.0000000000e+00,2.6095742360e-02,0.0000000000e+00,4.5425027609e-01,0.0000000000e+00,2.6095743179e+00,2.6095742360e-02,4.5425027609e-01
8700,2.5953559875e+00,0.0000000000e+00,4.1419693553e-01,0.0000000000e+00,2.5953559205e-02,0.0000000000e+00,4.5507505536e-01,0.0000000000e+00,2.5953559875e+00,2.5953559205e-02,4.5507505536e-01
8800,2.5681610107e+00,0.0000000000e+00,4.0962224832e-01,0.0000000000e+00,2.5681611151e-02,0.0000000000e+00,4.5583209395e-01,0.0000000000e+00,2.5681610107e+00,2.5681611151e-02,4.5583209395e-01
8900,2.5528855324e+00,0.0000000000e+00,4.0703134212e-01,0.0000000000e+00,2.5528855622e-02,0.0000000000e+00,4.5669117570e-01,0.0000000000e+00,2.5528855324e+00,2.5528855622e-02,4.5669117570e-01
9000,2.5270862579e+00,0.0000000000e+00,4.0262006610e-01,0.0000000000e+00,2.5270862505e-02,0.0000000000e+00,4.5741233230e-01,0.0000000000e+00,2.5270862579e+00,2.5270862505e-02,4.5741233230e-01
9100,2.5148074627e+00,0.0000000000e+00,4.0050474045e-01,0.0000000000e+00,2.5148073211e-02,0.0000000000e+00,4.5833906531e-01,0.0000000000e+00,2.5148074627e+00,2.5148073211e-02,4.5833906531e-01
9200,2.4896559715e+00,0.0000000000e+00,3.9613933907e-01,0.0000000000e+00,2.4896560237e-02,0.0000000000e+00,4.5916190743e-01,0.0000000000e+00,2.4896559715e+00,2.4896560237e-02,4.5916190743e-01
9300,2.4728841782e+00,0.0000000000e+00,3.9320377590e-01,0.0000000000e+00,2.4728842080e-02,0.0000000000e+00,4.5972785354e-01,0.0000000000e+00,2.4728841782e+00,2.4728842080e-02,4.5972785354e-01
9400,2.4525017738e+00,0.0000000000e+00,3.8960933017e-01,0.0000000000e+00,2.4525020272e-02,0.0000000000e+00,4.6043756604e-01,0.0000000000e+00,2.4525017738e+00,2.4525020272e-02,4.6043756604e-01
9500,2.4381439686e+00,0.0000000000e+00,3.8705934645e-01,0.0000000000e+00,2.4381440133e-02,0.0000000000e+00,4.6100807190e-01,0.0000000000e+00,2.4381439686e+00,2.4381440133e-02,4.6100807190e-01
9600,2.4162492752e+00,0.0000000000e+00,3.8314173676e-01,0.0000000000e+00,2.4162491783e-02,0.0000000000e+00,4.6164131165e-01,0.0000000000e+00,2.4162492752e+00,2.4162491783e-02,4.6164131165e-01
9700,2.4012169838e+00,0.0000000000e+00,3.8043140646e-01,0.0000000000e+00,2.4012168869e-02,0.0000000000e+00,4.6250152588e-01,0.0000000000e+00,2.4012169838e+00,2.4012168869e-02,4.6250152588e-01
9800,2.3760538101e+00,0.0000000000e+00,3.7585627182e-01,0.0000000000e+00,2.3760540411e-02,0.0000000000e+00,4.6326771379e-01,0.0000000000e+00,2.3760538101e+00,2.3760540411e-02,4.6326771379e-01
9900,2.3602066040e+00,0.0000000000e+00,3.7295002121e-01,0.0000000000e+00,2.3602064699e-02,0.0000000000e+00,4.6402877569e-01,0.0000000000e+00,2.3602066040e+00,2.3602064699e-02,4.6402877569e-01
10000,2.3472113609e+00,0.0000000000e+00,3.7055219857e-01,0.0000000000e+00,2.3472113535e-02,0.0000000000e+00,4.6472343802e-01,0.0000000000e+00,2.3472113609e+00,2.3472113535e-02,4.6472343802e-01
