step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
14,4.7863916397e+06,4.5490683088e+03,6.6800080351e+00,4.1272391675e-04,7.3707882621e-04,6.7497582870e-04,4.7922308922e+06,4.7811335564e+06,4.7858104706e+06,-5.2778781537e-05,1.5962083125e-03,6.6780694760e-04
15,4.7825949669e+06,4.5367527151e+03,6.6796634071e+00,4.1193361282e-04,9.8076804231e-04,6.7236562238e-04,4.7884168625e+06,4.7773489952e+06,4.7820190430e+06,1.9460706972e-04,1.8370725447e-03,9.1062451247e-04
16,4.7779520035e+06,4.5218431679e+03,6.6792415883e+00,4.1097914680e-04,1.2792515918e-03,6.6917221046e-04,4.7837531090e+06,4.7727210045e+06,4.7773818970e+06,4.9761048285e-04,2.1320949309e-03,1.2080493616e-03
17,4.7723468781e+06,4.5032392423e+03,6.6787318095e+00,4.0976940286e-04,1.6403434953e-03,6.6531427222e-04,4.7781220436e+06,4.7671345711e+06,4.7717840195e+06,8.6416199338e-04,2.4890005589e-03,1.5678679338e-03
18,4.7656574249e+06,4.4815420251e+03,6.6781226283e+00,4.0836796646e-04,2.0724958352e-03,6.6070597059e-04,4.7714023590e+06,4.7604669571e+06,4.7651029587e+06,1.3028368121e-03,2.9161470011e-03,1.9985036924e-03
19,4.7577520370e+06,4.4562875723e+03,6.6774016134e+00,4.0674197482e-04,2.5848473500e-03,6.5525579006e-04,4.7634618759e+06,4.7525871277e+06,4.7572071075e+06,1.8229050329e-03,3.4225713462e-03,2.5090656709e-03
20,4.7484940529e+06,4.4264660325e+03,6.6765557097e+00,4.0480843778e-04,3.1873056820e-03,6.4886297206e-04,4.7541621208e+06,4.7433588982e+06,4.7479611397e+06,2.4344197009e-03,4.0180687793e-03,3.1094285659e-03
21,4.7377352715e+06,4.3917845981e+03,6.6755706036e+00,4.0254959295e-04,3.8906296249e-03,6.4142675618e-04,4.7433548927e+06,4.7326349258e+06,4.7372159958e+06,3.1482877675e-03,4.7132857144e-03,3.8103153929e-03
22,4.7253217697e+06,4.3519478942e+03,6.6744312029e+00,3.9994701588e-04,4.7065548909e-03,6.3283353219e-04,4.7308854103e+06,4.7202610016e+06,4.7248188972e+06,3.9764111862e-03,5.5198287591e-03,4.6234247275e-03
23,4.7110864639e+06,4.3067966255e+03,6.6731208936e+00,3.9699456684e-04,5.6479276779e-03,6.2296462184e-04,4.7165868759e+06,4.7060709000e+06,4.7106016159e+06,4.9318145029e-03,6.4504095353e-03,5.5615589954e-03
24,4.6948538780e+06,4.2549873067e+03,6.6716219015e+00,3.9357614246e-04,6.7288988891e-03,6.1169423587e-04,4.7002816200e+06,4.6898900986e+06,4.6943899155e+06,6.0288370587e-03,7.5190318748e-03,6.6388277337e-03
25,4.6764343262e+06,4.1968367411e+03,6.6699146648e+00,3.8972777957e-04,7.9651386477e-03,5.9888682137e-04,4.6817799568e+06,4.6715280533e+06,4.6759949684e+06,7.2833620943e-03,8.7412092835e-03,7.8708445653e-03
26,4.6556249619e+06,4.1311277225e+03,6.6679778171e+00,3.8534214438e-04,9.3741305172e-03,5.8439689577e-04,4.6608778954e+06,4.6507839203e+06,4.6552130699e+06,8.7130991742e-03,1.0134248063e-02,9.2750443146e-03
27,4.6322073936e+06,4.0584029573e+03,6.6657878288e+00,3.8047408470e-04,1.0975523852e-02,5.6806900562e-04,4.6373571396e+06,4.6274379730e+06,4.6318270683e+06,1.0337951593e-02,1.1717606336e-02,1.0871013626e-02
28,4.6059416771e+06,3.9764864458e+03,6.6633182726e+00,3.7492232897e-04,1.2791588282e-02,5.4973830110e-04,4.6109750748e+06,4.6012530327e+06,4.6055969238e+06,1.2180469930e-02,1.3513343409e-02,1.2680951506e-02
29,4.5765683174e+06,3.8864338519e+03,6.6605397932e+00,3.6878584795e-04,1.4847790202e-02,5.2922038482e-04,4.5814730644e+06,4.5719678879e+06,4.5762639999e+06,1.4266444370e-02,1.5546677634e-02,1.4730248600e-02
30,4.5437990189e+06,3.7855887938e+03,6.6574189627e+00,3.6180983566e-04,1.7173541089e-02,5.0633444797e-04,4.5485589981e+06,4.5392970085e+06,4.5435410500e+06,1.6625639051e-02,1.7846759409e-02,1.7048224807e-02
31,4.5073144913e+06,3.6753213794e+03,6.6539177170e+00,3.5411727930e-04,1.9803165769e-02,4.8087854369e-04,4.5119150162e+06,4.5029193878e+06,4.5071090698e+06,1.9292796031e-02,2.0447591320e-02,1.9669109955e-02
32,4.4667573929e+06,3.5528357493e+03,6.6499922275e+00,3.4542722849e-04,2.2777161871e-02,4.5265445328e-04,4.4711800575e+06,4.4624811172e+06,4.4666110039e+06,2.2308900952e-02,2.3389304057e-02,2.2633280605e-02
33,4.4217209816e+06,3.4182802738e+03,6.6455912046e+00,3.3573373110e-04,2.6143906017e-02,4.2148119199e-04,4.4259464264e+06,4.4175745010e+06,4.4216420174e+06,2.5722892955e-02,2.6719830930e-02,2.5988994166e-02
34,4.3717436790e+06,3.2700718208e+03,6.6406545693e+00,3.2485297049e-04,2.9961936797e-02,3.8721992834e-04,4.3757500648e+06,4.3677400589e+06,4.3717409134e+06,2.9594026506e-02,3.0497161672e-02,2.9794622213e-02
35,4.3162915230e+06,3.1068692601e+03,6.6351106568e+00,3.1261002242e-04,3.4303082774e-02,3.4987737237e-04,4.3200545311e+06,4.3124456406e+06,4.3163743973e+06,3.3994983882e-02,3.4792434424e-02,3.4121830016e-02
36,4.2547416687e+06,2.9263729945e+03,6.6288730938e+00,2.9871330380e-04,3.9256858329e-02,3.0982052744e-04,4.2582329750e+06,4.2510715485e+06,4.2549204826e+06,3.9016287774e-02,3.9694283158e-02,3.9060004056e-02
37,4.1863606453e+06,2.7269419068e+03,6.6218365469e+00,2.8290830222e-04,4.4936629633e-02,2.6830540572e-04,4.1895486832e+06,4.1828873634e+06,4.1866458893e+06,4.4772587717e-02,4.5314960182e-02,4.4722341001e-02
38,4.1102710724e+06,2.5066016487e+03,6.6138703838e+00,2.6486865855e-04,5.1488858958e-02,2.2872265362e-04,4.1131201744e+06,4.1070199013e+06,4.1106731415e+06,5.1412019879e-02,5.1799386740e-02,5.1255170256e-02
39,4.0254077911e+06,2.2607852344e+03,6.6048098143e+00,2.4393549013e-04,5.9106762211e-02,1.9950584799e-04,4.0278745651e+06,4.0224128723e+06,4.0259359360e+06,5.9130113572e-02,5.9338591993e-02,5.8851581067e-02
40,3.9304598808e+06,1.9843894029e+03,6.5944433123e+00,2.1928993152e-04,6.8051223954e-02,1.9711926616e-04,3.9324906349e+06,3.9277670860e+06,3.9311219215e+06,6.8190962076e-02,6.8190254271e-02,6.7772455513e-02
41,3.8237751007e+06,1.6731191160e+03,6.5824922993e+00,1.9005380373e-04,7.8684806824e-02,2.3797056368e-04,3.8253046989e+06,3.8214468956e+06,3.8245737076e+06,7.8961633146e-02,7.8712135553e-02,7.8380651772e-02
42,3.7032226562e+06,1.3235537520e+03,6.5685797970e+00,1.5523904762e-04,9.1528107723e-02,3.2489737542e-04,3.7041641235e+06,3.7013508797e+06,3.7041529655e+06,9.1969758272e-02,9.1417036951e-02,9.1197527945e-02
43,3.5659629822e+06,9.6259090553e+02,6.5521768147e+00,1.1723838637e-04,1.0736010969e-01,4.5711138130e-04,3.5661975861e+06,3.5646843910e+06,3.5670069695e+06,1.0800538957e-01,1.0707118362e-01,1.0700375587e-01
44,3.4080375671e+06,7.9390413498e+02,6.5325043616e+00,1.0116104390e-04,1.2741001944e-01,6.4388872291e-04,3.4073990822e+06,3.4075570107e+06,3.4091566086e+06,1.2831644714e-01,1.2688143551e-01,1.2703217566e-01
45,3.2236383438e+06,1.2493157496e+03,6.5083462803e+00,1.6833087940e-04,1.5375561515e-01,9.1209147013e-04,3.2218914986e+06,3.2242824554e+06,3.2247410774e+06,1.5501412749e-01,1.5288145840e-01,1.5337125957e-01
46,3.0037158966e+06,2.3064007987e+03,6.4776587249e+00,3.3353945348e-04,1.9026077290e-01,1.3208738603e-03,3.0005536079e+06,3.0059892654e+06,3.0046048164e+06,1.9202394783e-01,1.8884488940e-01,1.8991348147e-01
47,2.7340238571e+06,3.8910235446e+03,6.4368018600e+00,6.1811868991e-04,2.4511386951e-01,2.0155810339e-03,2.7291546822e+06,2.7386784554e+06,2.7342384338e+06,2.4766294658e-01,2.4273456633e-01,2.4494409561e-01
48,2.4036884308e+06,5.1925530565e+03,6.3808771603e+00,9.3784719045e-04,3.3855069677e-01,3.3756546661e-03,2.3980104446e+06,2.4105603218e+06,2.4024945259e+06,3.4241789579e-01,3.3419302106e-01,3.3904117346e-01
49,2.2715877533e+06,1.5561984890e+04,6.3563193014e+00,2.9809236496e-03,5.1678800583e-01,5.1467054243e-03,2.2865674496e+06,2.2501347542e+06,2.2780610561e+06,5.2155488729e-01,5.0964111090e-01,5.1916801929e-01
50,4.1257451057e+06,1.4880659444e+04,6.6154995640e+00,1.5681980308e-03,1.0297297190e-01,1.4845155308e-02,4.1333061218e+06,4.1049565315e+06,4.1389726639e+06,9.4997584820e-02,1.2377919257e-01,9.0142138302e-02
51,2.3500235081e+06,8.5107272134e+03,6.3710693635e+00,1.5708305334e-03,3.6573755741e-01,8.4132825429e-03,2.3444344997e+06,2.3620495319e+06,2.3435864925e+06,3.7231427431e-01,3.5386228561e-01,3.7103611231e-01
52,3.1407816887e+06,4.9732309336e+04,6.4969829151e+00,6.9136693120e-03,5.0188881159e-01,1.0547382568e-02,3.1830265045e+06,3.0709613800e+06,3.1683571815e+06,4.9578130245e-01,5.1672792435e-01,4.9315720797e-01
53,2.8716628075e+06,2.3800143526e+04,6.4581185798e+00,3.5899441042e-03,1.6429527104e-01,8.5279770135e-03,2.8591764450e+06,2.9049751282e+06,2.8508368492e+06,1.6960917413e-01,1.5226221085e-01,1.7101442814e-01
54,2.6761301994e+06,1.2701645510e+04,6.4275023371e+00,2.0644864070e-03,4.9584451318e-01,4.7475153134e-03,2.6871125221e+06,2.6583289146e+06,2.6829491615e+06,5.0083941221e-01,4.8946163058e-01,4.9723249674e-01
55,3.6398818970e+06,2.9014287471e+04,6.5610735382e+00,3.4536635794e-03,3.1522642200e-02,8.1700190529e-04,3.6262195587e+06,3.6802205086e+06,3.6132056236e+06,3.2124426216e-02,3.0367566273e-02,3.2075934112e-02
56,3.1356527328e+06,2.4936711185e+03,6.4963278221e+00,3.4532829945e-04,2.1747433146e-01,6.0079524010e-03,3.1350133896e+06,3.1329689026e+06,3.1389759064e+06,2.2246816754e-01,2.0902431011e-01,2.2093051672e-01
57,3.5927956581e+06,2.0306682429e+04,6.5554255949e+00,2.4507677777e-03,3.1968095899e-01,2.0557737245e-03,3.5840420723e+06,3.5734854698e+06,3.6208594322e+06,3.2080373168e-01,3.2144203782e-01,3.1679710746e-01
58,3.6999680519e+06,1.5822882411e+04,6.5681940070e+00,1.8557971033e-03,1.0187584907e-01,4.5457216791e-03,3.6958568573e+06,3.6829745293e+06,3.7210727692e+06,1.0418014973e-01,9.5526292920e-02,1.0592110455e-01
59,3.8579471588e+06,1.6420829062e+04,6.5863523473e+00,1.8462640734e-03,1.8660572668e-01,5.1039510654e-03,3.8506874084e+06,3.8424736977e+06,3.8806803703e+06,1.9134625793e-01,1.7952154577e-01,1.8894937634e-01
60,6.0798028946e+06,1.8718618839e+05,6.7836860109e+00,1.3256236885e-02,2.5644768650e-02,1.0787384916e-02,5.9055341721e+06,5.9943660736e+06,6.3395084381e+06,2.9962511733e-02,1.0814301670e-02,3.6157492548e-02
61,4.6719044685e+06,9.0028181288e+04,6.6694138809e+00,8.3250309186e-03,1.0182979703e-01,1.5099294681e-03,4.6333293915e+06,4.5861130714e+06,4.7962709427e+06,1.0396128148e-01,1.0087545961e-01,1.0065265000e-01
62,4.8145460129e+06,7.7479309737e+04,6.6824994847e+00,6.9535614207e-03,1.7830854158e-01,5.0749207562e-03,4.7734608650e+06,4.7471194267e+06,4.9230577469e+06,1.8319027126e-01,1.7131149769e-01,1.8042385578e-01
63,9.6732191086e+06,7.9646752195e+05,6.9841103978e+00,3.5547948529e-02,8.4049473206e-02,9.9549457056e-03,8.7668661118e+06,9.5472290039e+06,1.0705562210e+07,8.9219726622e-02,9.2804662883e-02,7.0124030113e-02
64,6.0529434204e+06,2.7403230794e+05,6.7815303829e+00,1.9366547015e-02,3.5867780447e-02,1.9114455231e-03,5.8548379898e+06,5.8635412216e+06,6.4404510498e+06,3.7422947586e-02,3.3175379038e-02,3.7005014718e-02
65,5.1746456146e+06,6.2925250274e+04,6.7138484905e+00,5.2826076217e-03,2.0439329247e-01,5.5151781960e-03,5.1759738922e+06,5.0969226837e+06,5.2510402679e+06,2.1002538502e-01,1.9690440595e-01,2.0625008643e-01
66,1.4568121719e+07,1.5366520095e+06,7.1608485123e+00,4.7751270377e-02,6.6725491236e-02,9.1463258629e-03,1.2402048111e+07,1.5802957535e+07,1.5499359512e+07,7.6079890132e-02,6.9784849882e-02,5.4311733693e-02
67,7.7083559036e+06,8.4075490048e+05,6.8844018273e+00,4.7045518770e-02,2.0427460355e-03,9.7333658153e-04,6.7554067612e+06,7.5690227509e+06,8.8006381989e+06,6.8777945125e-04,2.9302896000e-03,2.5101690553e-03
68,1.6066818619e+07,2.8140147542e+06,7.1986543448e+00,8.1194486360e-02,2.2350503132e-02,6.5156375349e-03,1.2182987595e+07,1.8760339737e+07,1.7257128525e+07,3.1439669430e-02,1.9117632881e-02,1.6494207084e-02
69,9.5153549194e+06,7.4659172701e+05,6.9770320982e+00,3.5132907490e-02,1.3486243164e-02,4.3340545054e-03,8.4596191406e+06,1.0056079102e+07,1.0030366516e+07,1.4287706465e-02,1.8348047510e-02,7.8229755163e-03
70,1.4573950195e+07,3.6685755572e+06,7.1480024089e+00,1.1981192288e-01,2.6024833942e-02,3.8333480721e-03,9.6206645966e+06,1.5714033508e+07,1.8387152481e+07,2.9653031379e-02,2.7699140832e-02,2.0722329617e-02
71,4.6202967834e+07,9.1775635618e+06,7.6566794420e+00,8.1743023276e-02,-3.1145286436e-02,6.4691550863e-03,3.9179113770e+07,5.9166911316e+07,4.0262878418e+07,-2.8820732608e-02,-2.4644516408e-02,-3.9970610291e-02
72,7.7987789154e+06,7.6266278620e+05,6.8898380659e+00,4.4157516339e-02,-9.1687743552e-03,2.8493403147e-03,6.7206052780e+06,8.3631242752e+06,8.3126071930e+06,-1.2838699855e-02,-8.7749380618e-03,-5.8926851489e-03
73,3.2235727692e+07,9.0447612665e+06,7.4886453850e+00,1.3527981905e-01,1.5033399686e-02,4.0232980062e-03,2.0079755402e+07,3.4866133118e+07,4.1761294556e+07,1.9383916631e-02,1.6033852473e-02,9.6824299544e-03
74,1.8827199173e+07,1.9403734483e+06,7.2723560330e+00,4.6522307570e-02,-7.6067849683e-03,1.7446586036e-03,1.6108304214e+07,1.9865272522e+07,2.0508020782e+07,-6.4065726474e-03,-1.0073805228e-02,-6.3399770297e-03
75,1.3585060883e+07,4.7878723250e+05,7.1327875064e+00,1.5490668062e-02,-1.6150537257e-02,1.0695672173e-02,1.2914410400e+07,1.4001174545e+07,1.3839597702e+07,-7.6975682750e-03,-9.5139378682e-03,-3.1240105629e-02
76,2.4080154419e+07,6.5044879189e+06,7.3641068826e+00,1.2659679881e-01,-9.4686966234e-03,9.5354420873e-03,1.5636220551e+07,2.5141815948e+07,3.1462426758e+07,-3.4466031939e-03,-2.0304478239e-03,-2.2929038852e-02
77,2.0640437317e+07,5.7928154756e+06,7.2957311691e+00,1.3174488371e-01,1.0895843462e-02,4.1060391990e-03,1.3160554504e+07,2.1486664581e+07,2.7274092865e+07,1.0530074127e-02,6.0598640703e-03,1.6097592190e-02
78,1.0189124298e+07,2.9789782600e+05,7.0079514469e+00,1.2686999047e-02,-1.0855415681e-02,2.1418013181e-02,9.8334354401e+06,1.0562490463e+07,1.0171446991e+07,1.2521616183e-02,-5.8636222966e-03,-3.9224240929e-02
79,1.5452580261e+07,1.0204054600e+06,7.1880330932e+00,2.9152737415e-02,-3.9405335362e-02,2.2510585777e-02,1.4077188492e+07,1.6518514252e+07,1.5762038040e+07,-2.2326298058e-02,-2.4678578600e-02,-7.1211129427e-02
80,2.7332419205e+07,9.4447367512e+06,7.4033662001e+00,1.8020631402e-01,-2.9198150927e-03,5.7108552308e-03,1.4116363907e+07,3.2265188599e+07,3.5615705109e+07,4.4637536630e-03,-3.7773472723e-03,-9.4458516687e-03
81,1.0670165825e+07,2.6372926125e+06,7.0152915371e+00,1.0492396105e-01,-2.1557442844e-02,3.2587366398e-03,7.9213182449e+06,9.8615077972e+06,1.4227671432e+07,-1.7080303282e-02,-2.4742301553e-02,-2.2849723697e-02
82,1.0934667587e+07,7.9440019469e+05,7.0376901371e+00,3.0911184691e-02,-3.7127703428e-02,1.7235377850e-02,1.0227066422e+07,1.0532767868e+07,1.2044168472e+07,-1.9610727206e-02,-3.1207839027e-02,-6.0564544052e-02
83,3.9615641785e+07,1.2749566463e+07,7.5703685688e+00,1.6200180291e-01,-1.4687222739e-02,1.3417949024e-03,2.2109564209e+07,4.4629682922e+07,5.2107678223e+07,-1.6584277153e-02,-1.3777538203e-02,-1.3699852861e-02
84,1.8420038223e+07,7.0586167021e+06,7.2341885098e+00,1.6308004443e-01,-2.4314556310e-02,1.6918179615e-02,1.1263600159e+07,1.5971222305e+07,2.8025292206e+07,-3.8741696626e-02,-3.3630669117e-02,-5.7130318601e-04
85,1.3695490646e+07,1.7061515517e+06,7.1330392003e+00,5.6101408283e-02,-1.5291421364e-02,7.1408983148e-03,1.1386655045e+07,1.5456858444e+07,1.4242958450e+07,-1.2431190349e-02,-2.5109203532e-02,-8.3338702098e-03
86,3.1733749390e+07,6.0732945421e+06,7.4937604209e+00,8.1575605475e-02,-2.0479897658e-02,5.9931318957e-03,2.5270820618e+07,3.0066206360e+07,3.9864221191e+07,-2.5324631482e-02,-2.4080226198e-02,-1.2034835294e-02
87,3.0602111435e+07,1.2135031237e+07,7.4442431808e+00,1.9909788667e-01,-1.7419686851e-02,2.0359454795e-02,3.2367626953e+07,1.4935893631e+07,4.4502813721e+07,-2.9616404325e-02,-3.3908739686e-02,1.1266083457e-02
88,3.0930825043e+07,1.8682172863e+07,7.4184988764e+00,2.4044903962e-01,-2.2532058104e-02,2.0032926399e-02,5.7351379395e+07,1.7753791809e+07,1.7687303925e+07,-1.6167368740e-02,-4.9622461200e-02,-1.8063443713e-03
89,2.4685973358e+07,3.5305374105e+06,7.3879240246e+00,6.2997362097e-02,-2.7227975428e-02,9.2083962266e-03,2.8968692780e+07,2.0321827698e+07,2.4767399597e+07,-3.1330231577e-02,-3.5880606622e-02,-1.4473088086e-02
90,5.3812635040e+07,3.2970339228e+07,7.6519770093e+00,2.5756585307e-01,-8.4518470491e-04,1.4013717047e-02,3.7491590881e+07,2.4147470856e+07,9.9798843384e+07,-1.5643410385e-02,-4.8625417985e-03,1.7970398068e-02
91,4.4689867401e+07,2.4723167131e+07,7.5851439776e+00,2.3530745501e-01,-3.7399727230e-02,1.7611324932e-02,7.8896301270e+07,3.3855015564e+07,2.1318285370e+07,-2.0516414195e-02,-6.1698667705e-02,-2.9984099790e-02
92,2.6060996628e+07,1.2043533588e+07,7.3738799775e+00,1.8528174260e-01,-3.0276140198e-02,1.0327261862e-02,4.3042849731e+07,1.8702567673e+07,1.6437572479e+07,-3.0820501968e-02,-4.2643431574e-02,-1.7364487052e-02
93,5.1445266342e+07,4.2700601706e+07,7.5652359976e+00,3.4545542423e-01,-8.7889395654e-03,2.0388970267e-02,2.4424919128e+07,1.8185388565e+07,1.1172549133e+08,-7.1311220527e-03,-3.4547828138e-02,1.5312131494e-02
94,1.1478173523e+08,8.0404816530e+07,7.9612057019e+00,2.8180701465e-01,-2.0679144189e-02,2.8956747881e-02,6.1195916748e+07,5.4719467163e+07,2.2842982178e+08,-2.8076987714e-02,-5.1861360669e-02,1.7900915816e-02
95,3.3390492249e+07,1.6961744982e+07,7.4727723940e+00,2.0321309490e-01,-1.8882486348e-02,3.0806346319e-02,2.2797409058e+07,5.7325465393e+07,2.0048602295e+07,-2.1128164604e-02,1.9920110703e-02,-5.5439405143e-02
96,8.7233078384e+07,5.3992943214e+07,7.8038909814e+00,3.8931342456e-01,-2.9919350520e-02,1.7888318488e-02,1.8482767868e+07,1.5038153687e+08,9.2834930420e+07,-4.7808893025e-02,-3.6465257406e-02,-5.4839011282e-03
97,7.9901882935e+07,4.5215557980e+07,7.8206093508e+00,2.7843795193e-01,-2.7401249856e-02,1.8471268894e-02,2.9068464661e+07,7.1723313904e+07,1.3891387024e+08,-4.4201217592e-02,-3.6324732006e-02,-1.6777999699e-03
98,4.0759052277e+07,1.7667872088e+07,7.5721957638e+00,1.7771145349e-01,-2.6887471477e-02,3.3652316717e-02,6.5413156128e+07,3.1947953796e+07,2.4916046906e+07,1.2681415305e-02,-2.3771150038e-02,-6.9572679698e-02
99,1.1449584732e+08,7.5945913481e+07,7.9378830216e+00,3.4493373519e-01,-3.8709143177e-02,1.9828980359e-02,3.1035875702e+07,2.1477066650e+08,9.7680999756e+07,-6.5818771720e-02,-3.1365908682e-02,-1.8942749128e-02
100,6.4613544464e+07,5.6638202960e+07,7.6461323054e+00,3.6493715753e-01,-5.8952146520e-02,3.7097865050e-02,2.2454090881e+07,1.4467432251e+08,2.6712220001e+07,-8.6033336818e-02,-6.4971037209e-03,-8.4325999022e-02
101,2.0512283554e+08,2.5575758190e+08,7.8412220728e+00,6.4506017863e-01,-2.4730366189e-02,2.6497861933e-02,2.3911246490e+07,5.6681843262e+08,2.4638827515e+07,4.8800506629e-03,-1.9645314664e-02,-5.9425834566e-02
102,4.8242054749e+07,2.0037006888e+07,7.6427545869e+00,1.9193764091e-01,-3.1414608161e-02,2.1251695218e-02,2.5110260010e+07,4.5633590698e+07,7.3982313538e+07,-5.9436373413e-02,-2.6813153177e-02,-7.9942978919e-03
103,9.6709073639e+07,1.0168976994e+08,7.7219779335e+00,4.6753636562e-01,-1.9135027037e-02,4.2196066408e-02,2.2235659790e+07,2.4048918457e+08,2.7402376556e+07,6.5054646693e-03,1.4710409567e-02,-7.8620955348e-02
104,2.6092877426e+08,3.2901325102e+08,7.9178163985e+00,6.6937214085e-01,-3.4042359640e-02,1.2690042746e-02,3.2779408264e+07,7.2619497070e+08,2.3811943817e+07,-4.9490343779e-02,-1.8407892436e-02,-3.4228842705e-02
105,2.7150256424e+08,3.0684409201e+08,8.0703747769e+00,5.8151983412e-01,-2.1096815045e-02,2.8067484970e-02,2.8140328217e+07,7.0432844238e+08,8.2038922119e+07,-4.7259967774e-02,1.7836118117e-02,-3.3866595477e-02
106,2.6135759659e+08,3.0267466958e+08,8.0508856534e+00,5.6690264386e-01,-2.8538402480e-02,2.1548588648e-02,6.1353048706e+07,6.8910454102e+08,3.3615200043e+07,-8.5222674534e-03,-1.8646011129e-02,-5.8446928859e-02
107,2.9134666748e+08,3.3806771510e+08,8.0920072292e+00,5.7448159217e-01,-2.2694343391e-02,1.2638000835e-02,6.9880865479e+07,7.6902553711e+08,3.5133599854e+07,-4.0065415204e-02,-1.7650647089e-02,-1.0366967879e-02
108,2.0460937805e+08,1.4450047070e+08,8.2083779471e+00,2.8960149872e-01,-3.7171437095e-03,2.0247242597e-02,8.7393859863e+07,4.0818599854e+08,1.1824827576e+08,5.2453484386e-03,1.5353288502e-02,-3.1750068069e-02
109,7.6971997070e+07,3.8911674930e+07,7.8306438058e+00,2.1962476574e-01,-2.9346320157e-02,1.1176374176e-02,1.3008284912e+08,3.7942369080e+07,6.2890773010e+07,-2.7746243402e-02,-4.3764244765e-02,-1.6528472304e-02
110,3.1445834961e+08,3.1331585188e+08,8.2714667684e+00,4.3030638462e-01,-1.6522601557e-02,2.8462858605e-03,8.7843118286e+07,7.5751494141e+08,9.8016989136e+07,-1.9800588489e-02,-1.6906753182e-02,-1.2860463001e-02
111,3.3836437988e+08,2.5080307764e+08,8.4161249818e+00,3.0371981907e-01,-1.5958031019e-02,7.0457022640e-03,1.3965153809e+08,6.9215778809e+08,1.8328381348e+08,-7.8102983534e-03,-1.5064632520e-02,-2.4999162182e-02
