step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
375,6.0921995799e+01,2.2400547157e+00,1.7844819264e+00,1.5912177694e-02,5.0768329917e-04,1.8667130000e-05,9.9926294883e-01,4.4794819385e-05,6.0568191528e+01,6.3825229645e+01,5.8372566223e+01,5.0473492593e-04,5.3187692538e-04,4.8643804621e-04,9.9925941229e-01,9.9920994043e-01,9.9931949377e-01
380,6.0190022786e+01,1.9610410529e+00,1.7792946797e+00,1.4118506980e-02,5.0158350496e-04,1.6341994988e-05,9.9928613504e-01,3.9611231744e-05,5.9963867188e+01,6.2696876526e+01,5.7909324646e+01,4.9969885731e-04,5.2247394342e-04,4.8257771414e-04,9.9928432703e-01,9.9923855066e-01,9.9933552742e-01
385,5.9445353190e+01,1.6339328087e+00,1.7739545997e+00,1.1896577143e-02,4.9537794742e-04,1.3616094222e-05,9.9930667877e-01,3.4520610343e-05,5.9135696411e+01,6.1583282471e+01,5.7617080688e+01,4.9279746599e-04,5.1319401246e-04,4.8014236381e-04,9.9930369854e-01,9.9926596880e-01,9.9935036898e-01
390,5.8772589366e+01,1.5054935106e+00,1.7690326184e+00,1.1108514815e-02,4.8977156014e-04,1.2545771316e-05,9.9932775895e-01,3.0352143336e-05,5.8628997803e+01,6.0684032440e+01,5.7004737854e+01,4.8857496586e-04,5.0570024177e-04,4.7503947280e-04,9.9932461977e-01,9.9929225445e-01,9.9936640263e-01
395,5.8272557576e+01,1.3457473048e+00,1.7653486168e+00,1.0006903939e-02,4.8560463862e-04,1.1214561924e-05,9.9934417009e-01,2.7686640870e-05,5.8070747375e+01,6.0012367249e+01,5.6734558105e+01,4.8392289318e-04,5.0010305131e-04,4.7278797138e-04,9.9933809042e-01,9.9931371212e-01,9.9938070774e-01
400,5.7785986582e+01,1.2272766664e+00,1.7617248700e+00,9.2035057704e-03,4.8154990266e-04,1.0227298942e-05,9.9935760101e-01,2.5467316284e-05,5.7595157623e+01,5.9375389099e+01,5.6387413025e+01,4.7995964997e-04,4.9479492009e-04,4.6989513794e-04,9.9935102463e-01,9.9933022261e-01,9.9939155579e-01
405,5.7316637675e+01,1.1374597051e+00,1.7581952998e+00,8.6100730403e-03,4.7763864859e-04,9.4788364410e-06,9.9937178691e-01,2.0590929481e-05,5.7223262787e+01,5.8754074097e+01,5.5972576141e+01,4.7686052858e-04,4.8961729044e-04,4.6643812675e-04,9.9936473370e-01,9.9935084581e-01,9.9939978123e-01
410,5.6857332865e+01,9.2560686844e-01,1.7547289649e+00,7.0673066924e-03,4.7381110683e-04,7.7133948234e-06,9.9938416481e-01,1.9369461489e-05,5.6816249847e+01,5.8010948181e+01,5.5744800568e+01,4.7346873907e-04,4.8342457740e-04,4.6454000403e-04,9.9937748909e-01,9.9936449528e-01,9.9941051006e-01
415,5.6575200399e+01,8.6410609819e-01,1.7525755292e+00,6.6248941766e-03,4.7146000240e-04,7.2008834466e-06,9.9939521154e-01,1.6224827602e-05,5.6469512939e+01,5.7682388306e+01,5.5573699951e+01,4.7057925258e-04,4.8068657634e-04,4.6311417827e-04,9.9938952923e-01,9.9937880039e-01,9.9941730499e-01
420,5.6336167653e+01,7.6014406269e-01,1.7507478383e+00,5.8519056017e-03,4.6946806833e-04,6.3345353603e-06,9.9940552314e-01,1.3371500535e-05,5.6224006653e+01,5.7318149567e+01,5.5466346741e+01,4.6853339882e-04,4.7765125055e-04,4.6221955563e-04,9.9939775467e-01,9.9939447641e-01,9.9942433834e-01
425,5.5898306529e+01,5.9223032670e-01,1.7473742770e+00,4.6011457162e-03,4.6581921439e-04,4.9352487159e-06,9.9941448371e-01,1.1358955780e-05,5.5891830444e+01,5.6626853943e+01,5.5176235199e+01,4.6576524619e-04,4.7189043835e-04,4.5980195864e-04,9.9940985441e-01,9.9940347672e-01,9.9943011999e-01
430,5.5681603750e+01,5.6543916991e-01,1.7456893237e+00,4.4130349738e-03,4.6401335082e-04,4.7119891271e-06,9.9942169587e-01,9.4862352121e-06,5.5725170135e+01,5.6351310730e+01,5.4968330383e+01,4.6437641140e-04,4.6959423344e-04,4.5806940761e-04,9.9941885471e-01,9.9941176176e-01,9.9943447113e-01
435,5.5436063131e+01,5.4347349025e-01,1.7437715069e+00,4.2581956858e-03,4.6196718661e-04,4.5289585549e-06,9.9942928553e-01,9.7578222503e-06,5.5441482544e+01,5.6098953247e+01,5.4767753601e+01,4.6201236546e-04,4.6749127796e-04,4.5639791642e-04,9.9942070246e-01,9.9942421913e-01,9.9944293499e-01
440,5.5310850779e+01,4.5789630798e-01,1.7427954948e+00,3.5884062051e-03,4.6092376579e-04,3.8158121961e-06,9.9943639835e-01,8.4063448085e-06,5.5153308868e+01,5.5933578491e+01,5.4845664978e+01,4.5961089199e-04,4.6611318248e-04,4.5704722288e-04,9.9943256378e-01,9.9942857027e-01,9.9944806099e-01
445,5.5050987244e+01,4.6507899785e-01,1.7407496256e+00,3.6668596534e-03,4.5875821767e-04,3.8756530546e-06,9.9944353104e-01,8.1857527728e-06,5.5005245209e+01,5.5642082214e+01,5.4505634308e+01,4.5837703510e-04,4.6368400217e-04,4.5421361574e-04,9.9943965673e-01,9.9943602085e-01,9.9945491552e-01
450,5.4928243001e+01,5.2879373532e-01,1.7397756570e+00,4.1693150879e-03,4.5773535385e-04,4.4066090104e-06,9.9944905440e-01,8.4273089377e-06,5.4687805176e+01,5.5661712646e+01,5.4435211182e+01,4.5573170064e-04,4.6384759480e-04,4.5362676610e-04,9.9944543839e-01,9.9944102764e-01,9.9946069717e-01
455,5.4774773916e+01,3.2493418526e-01,1.7385729561e+00,2.5753093923e-03,4.5645645393e-04,2.7077770868e-06,9.9945437908e-01,7.7975086982e-06,5.4744628906e+01,5.5186950684e+01,5.4392742157e+01,4.5620524907e-04,4.5989124919e-04,4.5327286352e-04,9.9944895506e-01,9.9944877625e-01,9.9946540594e-01
460,5.4614459991e+01,3.0130024182e-01,1.7373010419e+00,2.3940236535e-03,4.5512050080e-04,2.5108348778e-06,9.9945757786e-01,7.0155339299e-06,5.4553279877e+01,5.5010242462e+01,5.4279857635e+01,4.5461067930e-04,4.5841868268e-04,4.5233214041e-04,9.9945229292e-01,9.9945294857e-01,9.9946749210e-01
465,5.4495927175e+01,2.8108363884e-01,1.7363582646e+00,2.2413217855e-03,4.5413271679e-04,2.3423509151e-06,9.9946149190e-01,7.2252587696e-06,5.4537002563e+01,5.4817802429e+01,5.4132976532e+01,4.5447499724e-04,4.5681500342e-04,4.5110814972e-04,9.9945557117e-01,9.9945724010e-01,9.9947166443e-01
470,5.4271962484e+01,2.6937037630e-01,1.7345701814e+00,2.1541158957e-03,4.5226634635e-04,2.2447544916e-06,9.9946687619e-01,3.3879821650e-06,5.4221572876e+01,5.4624168396e+01,5.3970146179e+01,4.5184642659e-04,4.5520139975e-04,4.4975121273e-04,9.9946308136e-01,9.9946624041e-01,9.9947130680e-01
475,5.4173755646e+01,1.2803787632e-01,1.7337877314e+00,1.0265356733e-03,4.5144796604e-04,1.0669837288e-06,9.9946989616e-01,2.2916588553e-06,5.4180229187e+01,5.4327232361e+01,5.4013805389e+01,4.5150192454e-04,4.5272693387e-04,4.5011503971e-04,9.9946719408e-01,9.9946969748e-01,9.9947279692e-01
480,5.4004638672e+01,6.7148392580e-02,1.7324307289e+00,5.4008779333e-04,4.5003866156e-04,5.5957844544e-07,9.9947293599e-01,2.5891264870e-06,5.4017402649e+01,5.4079750061e+01,5.3916763306e+01,4.5014501666e-04,4.5066460734e-04,4.4930636068e-04,9.9946993589e-01,9.9947261810e-01,9.9947625399e-01
485,5.4132773081e+01,1.8086080810e-01,1.7334578552e+00,1.4493444735e-03,4.5110644229e-04,1.5071672863e-06,9.9947673082e-01,2.3212674152e-06,5.4022529602e+01,5.4387771606e+01,5.3988018036e+01,4.5018777018e-04,4.5323141967e-04,4.4990013703e-04,9.9947375059e-01,9.9947941303e-01,9.9947702885e-01
490,5.4003334045e+01,1.6670966204e-01,1.7324185067e+00,1.3392241571e-03,4.5002778643e-04,1.3892438809e-06,9.9947869778e-01,3.0169607961e-06,5.3881153107e+01,5.4239044189e+01,5.3889804840e+01,4.4900961802e-04,4.5199203305e-04,4.4908170821e-04,9.9947458506e-01,9.9948173761e-01,9.9947977066e-01
495,5.3901486715e+01,1.0119756222e-01,1.7315999792e+00,8.1492814936e-04,4.4917905082e-04,8.4331837849e-07,9.9947955211e-01,2.7797045716e-06,5.3806106567e+01,5.4041580200e+01,5.3856773376e+01,4.4838420581e-04,4.5034650248e-04,4.4880644418e-04,9.9947589636e-01,9.9948263168e-01,9.9948012829e-01
500,5.3985307058e+01,1.2534173672e-01,1.7322744041e+00,1.0091103709e-03,4.4987754275e-04,1.0445237164e-06,9.9948199590e-01,3.1649760805e-06,5.4091857910e+01,5.4054714203e+01,5.3809349060e+01,4.5076548122e-04,4.5045593288e-04,4.4841121417e-04,9.9947762489e-01,9.9948334694e-01,9.9948501587e-01
505,5.3831783295e+01,1.2249237723e-01,1.7310376435e+00,9.8764892046e-04,4.4859819657e-04,1.0207555233e-06,9.9948360523e-01,2.3341559073e-06,5.3710311890e+01,5.3999477386e+01,5.3785560608e+01,4.4758594595e-04,4.4999562670e-04,4.4821301708e-04,9.9948054552e-01,9.9948406219e-01,9.9948620796e-01
510,5.3560637156e+01,1.8156972309e-01,1.7288432424e+00,1.4708571013e-03,4.4633865279e-04,1.5130910455e-06,9.9948473771e-01,2.1711877638e-06,5.3483169556e+01,5.3811386108e+01,5.3387355804e+01,4.4569309102e-04,4.4842823991e-04,4.4489462744e-04,9.9948173761e-01,9.9948567152e-01,9.9948680401e-01
515,5.3625598907e+01,1.1835777067e-01,1.7293710988e+00,9.5780486207e-04,4.4687999374e-04,9.8631266519e-07,9.9948489666e-01,2.9163670117e-06,5.3532924652e+01,5.3792648315e+01,5.3551223755e+01,4.4610770419e-04,4.4827206875e-04,4.4626020826e-04,9.9948310852e-01,9.9948900938e-01,9.9948257208e-01
520,5.3869794210e+01,1.3660848297e-01,1.7313439205e+00,1.1010457553e-03,4.4891495296e-04,1.1383973878e-06,9.9948606888e-01,3.8998426267e-06,5.3712738037e+01,5.4045753479e+01,5.3850891113e+01,4.4760617311e-04,4.5038128155e-04,4.4875740423e-04,9.9948638678e-01,9.9949067831e-01,9.9948114157e-01
525,5.3781157176e+01,1.5714631554e-01,1.7306282910e+00,1.2676983412e-03,4.4817629775e-04,1.3095553792e-06,9.9948869149e-01,2.7805565013e-06,5.3679332733e+01,5.4003143311e+01,5.3660995483e+01,4.4732776587e-04,4.5002618572e-04,4.4717494166e-04,9.9949097633e-01,9.9949032068e-01,9.9948477745e-01
530,5.3598286947e+01,1.5290017579e-01,1.7291491408e+00,1.2397164431e-03,4.4665239208e-04,1.2741735896e-06,9.9948891004e-01,3.3408153788e-06,5.3647655487e+01,5.3755920410e+01,5.3391284943e+01,4.4706379413e-04,4.4796601287e-04,4.4492736924e-04,9.9949228764e-01,9.9949008226e-01,9.9948436022e-01
535,5.3535357157e+01,3.0127105709e-02,1.7286406356e+00,2.4437271653e-04,4.4612797016e-04,2.5105853551e-07,9.9948906898e-01,3.4139814502e-06,5.3526973724e+01,5.3503372192e+01,5.3575725555e+01,4.4605811127e-04,4.4586142758e-04,4.4646437163e-04,9.9949151278e-01,9.9949145317e-01,9.9948424101e-01
540,5.3507774353e+01,5.1494041257e-02,1.7284166857e+00,4.1809117974e-04,4.4589811781e-04,4.2911801069e-07,9.9949143330e-01,2.0956964472e-06,5.3546981812e+01,5.3541316986e+01,5.3435024261e+01,4.4622484711e-04,4.4617764070e-04,4.4529186562e-04,9.9949127436e-01,9.9949407578e-01,9.9948894978e-01
545,5.3418023427e+01,9.6100766015e-02,1.7276871110e+00,7.8164632864e-04,4.4515020757e-04,8.0084825487e-07,9.9949294329e-01,4.4303000844e-06,5.3287296295e+01,5.3515571594e+01,5.3451202393e+01,4.4406080269e-04,4.4596311636e-04,4.4542670366e-04,9.9949121475e-01,9.9949902296e-01,9.9948859215e-01
550,5.3461994171e+01,8.8370646559e-02,1.7280445605e+00,7.1825963098e-04,4.4551662480e-04,7.3641764232e-07,9.9949431419e-01,5.8899121246e-06,5.3509521484e+01,5.3538330078e+01,5.3338130951e+01,4.4591267942e-04,4.4615275692e-04,4.4448443805e-04,9.9949353933e-01,9.9950188398e-01,9.9948751926e-01
555,5.3411988576e+01,6.3395065964e-02,1.7276384414e+00,5.1562847990e-04,4.4509990645e-04,5.2828906645e-07,9.9949590365e-01,3.1929154819e-06,5.3474243164e+01,5.3436733246e+01,5.3324989319e+01,4.4561870163e-04,4.4530609739e-04,4.4437492033e-04,9.9949616194e-01,9.9949967861e-01,9.9949187040e-01
560,5.3416445414e+01,9.8465120176e-02,1.7276742474e+00,8.0004930725e-04,4.4513703324e-04,8.2053039487e-07,9.9949644009e-01,2.7497207495e-06,5.3337821960e+01,5.3555290222e+01,5.3356224060e+01,4.4448184781e-04,4.4629405602e-04,4.4463519589e-04,9.9949306250e-01,9.9949979782e-01,9.9949645996e-01
565,5.3357116699e+01,1.3549158246e-01,1.7271909520e+00,1.1034257145e-03,4.4464264647e-04,1.1290951153e-06,9.9949785074e-01,2.7775736042e-06,5.3174369812e+01,5.3498386383e+01,5.3398593903e+01,4.4311975944e-04,4.4581989641e-04,4.4498828356e-04,9.9949526787e-01,9.9950170517e-01,9.9949657917e-01
570,5.3234757741e+01,4.0351684758e-02,1.7261951573e+00,3.2916399339e-04,4.4362296467e-04,3.3626844891e-07,9.9949961901e-01,3.9414252092e-06,5.3228355408e+01,5.3188850403e+01,5.3287067413e+01,4.4356961735e-04,4.4324039482e-04,4.4405888184e-04,9.9949562550e-01,9.9950498343e-01,9.9949824810e-01
575,5.3336968740e+01,5.5236954657e-02,1.7270280973e+00,4.4963470960e-04,4.4447472707e-04,4.6029948574e-07,9.9949963888e-01,3.0033223744e-06,5.3413230896e+01,5.3284183502e+01,5.3313491821e+01,4.4511022861e-04,4.4403484208e-04,4.4427911052e-04,9.9949556589e-01,9.9950271845e-01,9.9950063229e-01
580,5.3293238322e+01,8.7840195231e-02,1.7266715210e+00,7.1553089480e-04,4.4411031801e-04,7.3199430660e-07,9.9949870507e-01,3.4029792255e-06,5.3413154602e+01,5.3205192566e+01,5.3261367798e+01,4.4510961743e-04,4.4337662985e-04,4.4384470675e-04,9.9949556589e-01,9.9950343370e-01,9.9949711561e-01
585,5.3388894399e+01,5.4760642250e-02,1.7274506990e+00,4.4538462488e-04,4.4490745252e-04,4.5634302054e-07,9.9949793021e-01,2.3573785622e-06,5.3460891724e+01,5.3328189850e+01,5.3377601624e+01,4.4550743769e-04,4.4440157944e-04,4.4481334044e-04,9.9949562550e-01,9.9950116873e-01,9.9949699640e-01
590,5.3394869486e+01,4.2325201082e-02,1.7274993929e+00,3.4425057391e-04,4.4495723948e-04,3.5270047952e-07,9.9949985743e-01,3.6639487925e-06,5.3447452545e+01,5.3393344879e+01,5.3343811035e+01,4.4539541705e-04,4.4494454050e-04,4.4453176088e-04,9.9949890375e-01,9.9950474501e-01,9.9949592352e-01
595,5.3317597707e+01,7.7042858140e-02,1.7268701202e+00,6.2739939152e-04,4.4431331723e-04,6.4202201992e-07,9.9950100978e-01,2.0968263043e-06,5.3419433594e+01,5.3233131409e+01,5.3300228119e+01,4.4516194612e-04,4.4360943139e-04,4.4416857418e-04,9.9949967861e-01,9.9950397015e-01,9.9949938059e-01
600,5.3314282735e+01,5.9037998152e-02,1.7268433046e+00,4.8076438718e-04,4.4428568799e-04,4.9198885295e-07,9.9950091044e-01,2.5111097216e-06,5.3396110535e+01,5.3259002686e+01,5.3287734985e+01,4.4496759074e-04,4.4382500346e-04,4.4406446978e-04,9.9949979782e-01,9.9950438738e-01,9.9949854612e-01
605,5.3322268168e+01,5.0399151641e-02,1.7269084207e+00,4.1054452142e-04,4.4435224845e-04,4.1998433374e-07,9.9949828784e-01,4.1192899900e-06,5.3378200531e+01,5.3332561493e+01,5.3256042480e+01,4.4481834630e-04,4.4443801744e-04,4.4380038162e-04,9.9949795008e-01,9.9950349331e-01,9.9949342012e-01
610,5.3243384043e+01,1.0831942630e-01,1.7262647519e+00,8.8349630577e-04,4.4369487053e-04,9.0263975436e-07,9.9949894349e-01,3.2872140221e-06,5.3112495422e+01,5.3377754211e+01,5.3239902496e+01,4.4260415598e-04,4.4481459190e-04,4.4366586371e-04,9.9949812889e-01,9.9950331450e-01,9.9949538708e-01
615,5.3260248820e+01,2.7209252950e-02,1.7264031344e+00,2.2189011439e-04,4.4383542263e-04,2.2675194696e-07,9.9949715535e-01,1.3348720099e-06,5.3289611816e+01,5.3267105103e+01,5.3224029541e+01,4.4408012764e-04,4.4389255345e-04,4.4353358680e-04,9.9949806929e-01,9.9949812889e-01,9.9949526787e-01
620,5.3347949982e+01,1.5958446289e-01,1.7271157909e+00,1.2998041392e-03,4.4456624892e-04,1.3298861370e-06,9.9949578444e-01,5.4700771562e-07,5.3385105133e+01,5.3522155762e+01,5.3136589050e+01,4.4487588457e-04,4.4601797708e-04,4.4280488510e-04,9.9949562550e-01,9.9949651957e-01,9.9949520826e-01
625,5.3222071330e+01,9.4318826612e-02,1.7260910911e+00,7.6930521123e-04,4.4351725955e-04,7.8598396176e-07,9.9949832757e-01,1.3524987241e-06,5.3350944519e+01,5.3127838135e+01,5.3187431335e+01,4.4459119090e-04,4.4273198000e-04,4.4322860776e-04,9.9949711561e-01,9.9949765205e-01,9.9950021505e-01
630,5.3278513590e+01,4.8197607794e-02,1.7265519223e+00,3.9284345154e-04,4.4398759686e-04,4.0165809853e-07,9.9949944019e-01,2.2302015941e-07,5.3222915649e+01,5.3340461731e+01,5.3272163391e+01,4.4352427358e-04,4.4450385030e-04,4.4393466669e-04,9.9949949980e-01,9.9949914217e-01,9.9949967861e-01
635,5.3307331085e+01,1.0594044452e-01,1.7267860822e+00,8.6281787192e-04,4.4422776167e-04,8.8284518855e-07,9.9950037400e-01,2.2999121552e-07,5.3191177368e+01,5.3283454895e+01,5.3447360992e+01,4.4325980707e-04,4.4402878848e-04,4.4539468945e-04,9.9950027466e-01,9.9950069189e-01,9.9950015545e-01
640,5.3243364970e+01,8.9494775225e-02,1.7262648810e+00,7.3042279899e-04,4.4369471531e-04,7.4577906228e-07,9.9949989716e-01,1.6924174181e-06,5.3303737640e+01,5.3116844177e+01,5.3309513092e+01,4.4419782353e-04,4.4264039025e-04,4.4424593216e-04,9.9950224161e-01,9.9949914217e-01,9.9949830770e-01
645,5.3248212179e+01,1.1059440249e-01,1.7263040937e+00,9.0226691514e-04,4.4373510173e-04,9.2162509671e-07,9.9949884415e-01,1.7888014945e-06,5.3372344971e+01,5.3268547058e+01,5.3103744507e+01,4.4476953917e-04,4.4390457333e-04,4.4253119268e-04,9.9950063229e-01,9.9949949980e-01,9.9949640036e-01
650,5.3265453339e+01,3.3681923026e-02,1.7264455408e+00,2.7456234391e-04,4.4387878734e-04,2.8068472341e-07,9.9950057268e-01,3.5805808787e-06,5.3238624573e+01,5.3312953949e+01,5.3244781494e+01,4.4365521171e-04,4.4427462853e-04,4.4370652176e-04,9.9950557947e-01,9.9949741364e-01,9.9949872494e-01
655,5.3397627513e+01,4.7528655796e-02,1.7275217895e+00,3.8650926128e-04,4.4498022180e-04,3.9607536493e-07,9.9949942032e-01,2.2090381642e-06,5.3387813568e+01,5.3460121155e+01,5.3344947815e+01,4.4489844004e-04,4.4550100574e-04,4.4454121962e-04,9.9950253963e-01,9.9949800968e-01,9.9949771166e-01
660,5.3299334208e+01,6.6234872759e-03,1.7267217807e+00,5.3970888242e-05,4.4416112360e-04,5.5202783282e-08,9.9949951967e-01,3.3087587664e-06,5.3306411743e+01,5.3290481567e+01,5.3301109314e+01,4.4422011706e-04,4.4408734539e-04,4.4417590834e-04,9.9950158596e-01,9.9950212240e-01,9.9949485064e-01
665,5.3199536641e+01,1.4348171193e-01,1.7259062715e+00,1.1705588070e-03,4.4332946224e-04,1.1956833913e-06,9.9950108926e-01,2.4451630570e-06,5.3149532318e+01,5.3394847870e+01,5.3054229736e+01,4.4291277300e-04,4.4495705515e-04,4.4211855857e-04,9.9950313568e-01,9.9950248003e-01,9.9949765205e-01
670,5.3237826029e+01,4.4416243701e-02,1.7262201616e+00,3.6226670512e-04,4.4364855664e-04,3.7013599249e-07,9.9950210253e-01,2.0792445265e-06,5.3224315643e+01,5.3191455841e+01,5.3297706604e+01,4.4353597332e-04,4.4326213538e-04,4.4414756121e-04,9.9950397015e-01,9.9950313568e-01,9.9949920177e-01
675,5.3216715495e+01,1.4812308141e-01,1.7260463853e+00,1.2083061229e-03,4.4347263368e-04,1.2343553923e-06,9.9950200319e-01,6.8653236004e-07,5.3411605835e+01,5.3052757263e+01,5.3185783386e+01,4.4509672443e-04,4.4210633496e-04,4.4321484165e-04,9.9950188398e-01,9.9950289726e-01,9.9950122833e-01
680,5.3170285543e+01,7.2520382993e-02,1.7256685886e+00,5.9239222675e-04,4.4308572736e-04,6.0433169728e-07,9.9950021505e-01,1.2282992614e-06,5.3175773621e+01,5.3078849792e+01,5.3256233215e+01,4.4313145918e-04,4.4232376968e-04,4.4380195322e-04,9.9950158596e-01,9.9950045347e-01,9.9949860573e-01
685,5.3275825500e+01,1.3164016046e-01,1.7265288616e+00,1.0733245619e-03,4.4396520631e-04,1.0970144239e-06,9.9950027466e-01,1.1811148284e-06,5.3107902527e+01,5.3429393768e+01,5.3290180206e+01,4.4256582623e-04,4.4524495024e-04,4.4408484246e-04,9.9950146675e-01,9.9950069189e-01,9.9949866533e-01
690,5.3339154561e+01,5.8030228805e-02,1.7270458706e+00,4.7260436907e-04,4.4449295577e-04,4.8358646559e-07,9.9950359265e-01,1.4291310714e-06,5.3399192810e+01,5.3357589722e+01,5.3260681152e+01,4.4499326032e-04,4.4464660459e-04,4.4383900240e-04,9.9950480461e-01,9.9950438738e-01,9.9950158596e-01
695,5.3240688324e+01,7.2525945578e-02,1.7262432588e+00,5.9147047435e-04,4.4367241208e-04,6.0438237976e-07,9.9950120846e-01,1.2372650684e-06,5.3223464966e+01,5.3161735535e+01,5.3336864471e+01,4.4352890109e-04,4.4301446178e-04,4.4447387336e-04,9.9950152636e-01,9.9950253963e-01,9.9949955940e-01
700,5.3144312541e+01,4.7879821490e-02,1.7254566172e+00,3.9129507340e-04,4.4286926277e-04,3.9901211662e-07,9.9950174491e-01,5.7652068649e-07,5.3083793640e+01,5.3148269653e+01,5.3200874329e+01,4.4236492249e-04,4.4290223741e-04,4.4334062841e-04,9.9950212240e-01,9.9950093031e-01,9.9950218201e-01
705,5.3345704397e+01,7.9731323422e-02,1.7270989693e+00,6.4876176455e-04,4.4454754485e-04,6.6441457209e-07,9.9949995677e-01,2.6803687340e-07,5.3458435059e+01,5.3291454315e+01,5.3287223816e+01,4.4548694859e-04,4.4409546535e-04,4.4406022062e-04,9.9949961901e-01,9.9950027466e-01,9.9949997663e-01
710,5.3241051992e+01,9.7767428071e-02,1.7262458963e+00,7.9713916636e-04,4.4367542917e-04,8.1472410132e-07,9.9950285753e-01,1.1530413730e-06,5.3143135071e+01,5.3205471039e+01,5.3374549866e+01,4.4285945478e-04,4.4337892905e-04,4.4478790369e-04,9.9950122833e-01,9.9950373173e-01,9.9950361252e-01
715,5.3242983500e+01,5.3005351458e-02,1.7262621682e+00,4.3237069658e-04,4.4369153329e-04,4.4170139790e-07,9.9950238069e-01,1.7014896127e-06,5.3245334625e+01,5.3176921844e+01,5.3306694031e+01,4.4371112017e-04,4.4314103434e-04,4.4422244537e-04,9.9950081110e-01,9.9950474501e-01,9.9950158596e-01
720,5.3326117198e+01,1.3032793903e-01,1.7269386658e+00,1.0614134286e-03,4.4438431117e-04,1.0860610719e-06,9.9950430791e-01,3.4123622984e-06,5.3166397095e+01,5.3326320648e+01,5.3485633850e+01,4.4305331539e-04,4.4438600889e-04,4.4571360922e-04,9.9950027466e-01,9.9950402975e-01,9.9950861931e-01
725,5.3160895030e+01,1.1644853727e-01,1.7255912433e+00,9.5059630621e-04,4.4300746716e-04,9.7040370924e-07,9.9950400988e-01,3.2404077908e-07,5.3070114136e+01,5.3325279236e+01,5.3087291718e+01,4.4225098100e-04,4.4437733595e-04,4.4239408453e-04,9.9950391054e-01,9.9950367212e-01,9.9950444698e-01
730,5.3138671875e+01,6.3891847150e-02,1.7254103818e+00,5.2211575393e-04,4.4282226008e-04,5.3243404287e-07,9.9950369199e-01,5.6406138605e-07,5.3129981995e+01,5.3065128326e+01,5.3220905304e+01,4.4274984975e-04,4.4220939162e-04,4.4350753888e-04,9.9950432777e-01,9.9950295687e-01,9.9950379133e-01
735,5.3312702179e+01,5.3097415972e-02,1.7268304802e+00,4.3245071506e-04,4.4427251366e-04,4.4245871154e-07,9.9950297674e-01,3.9768206289e-06,5.3256996155e+01,5.3384162903e+01,5.3296947479e+01,4.4380832696e-04,4.4486799743e-04,4.4414121658e-04,9.9950504303e-01,9.9949741364e-01,9.9950647354e-01
740,5.3201927185e+01,1.3993174111e-01,1.7259258604e+00,1.1433384996e-03,4.4334939836e-04,1.1661091169e-06,9.9950025479e-01,1.9842369435e-06,5.3308341980e+01,5.3004226685e+01,5.3293212891e+01,4.4423621148e-04,4.4170187903e-04,4.4411010458e-04,9.9949955940e-01,9.9949824810e-01,9.9950295687e-01
745,5.3103069305e+01,1.1079430988e-01,1.7251186786e+00,9.0593640446e-04,4.4252557564e-04,9.2327983168e-07,9.9950017532e-01,1.9137536563e-06,5.2974967957e+01,5.3245258331e+01,5.3088981628e+01,4.4145807624e-04,4.4371047989e-04,4.4240817078e-04,9.9950098991e-01,9.9949753284e-01,9.9950200319e-01
750,5.3142935435e+01,8.9395674835e-02,1.7254449247e+00,7.3099275723e-04,4.4285779586e-04,7.4496109708e-07,9.9950126807e-01,1.6158124297e-06,5.3016567230e+01,5.3202850342e+01,5.3209388733e+01,4.4180473196e-04,4.4335707207e-04,4.4341158355e-04,9.9950009584e-01,9.9950015545e-01,9.9950355291e-01
755,5.3194053650e+01,9.7297968525e-02,1.7258623601e+00,7.9471443909e-04,4.4328377893e-04,8.1081880880e-07,9.9950087070e-01,9.3865488458e-07,5.3226799011e+01,5.3293422699e+01,5.3061939240e+01,4.4355666614e-04,4.4411185081e-04,4.4218281982e-04,9.9950039387e-01,9.9950003624e-01,9.9950218201e-01
760,5.3205637614e+01,1.0924311019e-01,1.7259567369e+00,8.9154224343e-04,4.4338029693e-04,9.1036269652e-07,9.9950182438e-01,1.0358182905e-06,5.3192474365e+01,5.3345527649e+01,5.3078910828e+01,4.4327060459e-04,4.4454605086e-04,4.4232423534e-04,9.9950295687e-01,9.9950045347e-01,9.9950206280e-01
765,5.3152163188e+01,6.2841319225e-02,1.7255206407e+00,5.1334963282e-04,4.4293468818e-04,5.2368233410e-07,9.9949924151e-01,3.7626013959e-06,5.3084693909e+01,5.3235992432e+01,5.3135803223e+01,4.4237243128e-04,4.4363326742e-04,4.4279836584e-04,9.9950242043e-01,9.9949395657e-01,9.9950134754e-01
770,5.3180305481e+01,5.7710353288e-02,1.7257505720e+00,4.7130509694e-04,4.4316920685e-04,4.8092386201e-07,9.9949812889e-01,2.5024487962e-06,5.3108459473e+01,5.3249759674e+01,5.3182697296e+01,4.4257048285e-04,4.4374799472e-04,4.4318914297e-04,9.9950051308e-01,9.9949467182e-01,9.9949920177e-01
