step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
73,9.9120553335e-01,9.6330438935e-04,-3.8364873349e-03,4.2212852650e-04,5.0314052900e-01,5.9626226558e-04,9.9227976799e-01,9.9139398336e-01,9.8994284868e-01,5.0302261114e-01,5.0247639418e-01,5.0392258167e-01
74,9.9092727900e-01,9.5201375057e-04,-3.9584163007e-03,4.1729569690e-04,5.0324062506e-01,5.8914432210e-04,9.9199241400e-01,9.9110788107e-01,9.8968154192e-01,5.0312799215e-01,5.0258201361e-01,5.0401186943e-01
75,1.0004583796e+00,1.3016221114e-02,1.6249033356e-04,5.6248557257e-03,4.9875288208e-01,5.9573397465e-03,9.9169975519e-01,9.9081635475e-01,1.0188590288e+00,5.0323528051e-01,5.0268954039e-01,4.9033382535e-01
76,1.0001848737e+00,1.3050021904e-02,4.3536984240e-05,5.6409319861e-03,4.9885433912e-01,5.9685234925e-03,9.9140161276e-01,9.9051964283e-01,1.0186333656e+00,5.0334447622e-01,5.0279909372e-01,4.9041944742e-01
77,9.9990137418e-01,1.3077072561e-02,-7.9752899815e-05,5.6541675528e-03,4.9895982941e-01,5.9766241017e-03,9.9109846354e-01,9.9021750689e-01,1.0183881521e+00,5.0345569849e-01,5.0291031599e-01,4.9051347375e-01
78,9.9961233139e-01,1.3103655211e-02,-2.0548428768e-04,5.6672400561e-03,4.9906734625e-01,5.9845938478e-03,9.9078989029e-01,9.8991036415e-01,1.0181367397e+00,5.0356870890e-01,5.0302362442e-01,4.9060970545e-01
79,9.9931772550e-01,1.3129537136e-02,-3.3366659534e-04,5.6800495808e-03,4.9917681019e-01,5.9923408014e-03,9.9047631025e-01,9.8959809542e-01,1.0178787708e+00,5.0368356705e-01,5.0313866138e-01,4.9070820212e-01
80,9.9901717901e-01,1.3154393322e-02,-4.6446424914e-04,5.6924582183e-03,4.9928838015e-01,5.9999754623e-03,9.9015748501e-01,9.8928064108e-01,1.0176134109e+00,5.0380045176e-01,5.0325572491e-01,4.9080896378e-01
81,9.9871025483e-01,1.3177434678e-02,-5.9806518787e-04,5.7041282609e-03,4.9940198660e-01,6.0072609624e-03,9.8983341455e-01,9.8895823956e-01,1.0173391104e+00,5.0391918421e-01,5.0337451696e-01,4.9091225863e-01
82,9.9840410550e-01,1.3208691144e-02,-7.3141727078e-04,5.7193418218e-03,4.9951087435e-01,6.0236598192e-03,9.8950427771e-01,9.8863083124e-01,1.0170772076e+00,5.0403970480e-01,5.0349497795e-01,4.9099794030e-01
83,1.0221948822e+00,4.7321866519e-02,9.0777555108e-03,1.9797109863e-02,4.8932472865e-01,2.0599362768e-02,9.8917001486e-01,9.8829841614e-01,1.0891162157e+00,5.0416219234e-01,5.0361746550e-01,4.6019452810e-01
84,1.0219245752e+00,4.7418078677e-02,8.9608185093e-03,1.9841942504e-02,4.8943011959e-01,2.0626026385e-02,9.8883062601e-01,9.8796111345e-01,1.0889819860e+00,5.0428646803e-01,5.0374168158e-01,4.6026220918e-01
85,1.0216422081e+00,4.7504441214e-02,8.8388969205e-03,1.9882965011e-02,4.8954011997e-01,2.0648827554e-02,9.8848587275e-01,9.8761898279e-01,1.0888217688e+00,5.0441271067e-01,5.0386768579e-01,4.6033996344e-01
86,1.0213539998e+00,4.7589622651e-02,8.7144709103e-03,1.9923632805e-02,4.8965216676e-01,2.0671432575e-02,9.8813593388e-01,9.8727202415e-01,1.0886540413e+00,5.0454092026e-01,5.0399553776e-01,4.6042004228e-01
87,1.0210590561e+00,4.7674498220e-02,8.5871405107e-03,1.9964324069e-02,4.8976646860e-01,2.0694099297e-02,9.8777765036e-01,9.8692035675e-01,1.0884791613e+00,5.0467205048e-01,5.0412505865e-01,4.6050229669e-01
88,1.0207558076e+00,4.7760248130e-02,8.4562111901e-03,2.0005556122e-02,4.8988345265e-01,2.0717113199e-02,9.8740619421e-01,9.8656398058e-01,1.0882972479e+00,5.0480723381e-01,5.0425636768e-01,4.6058675647e-01
89,1.0211912990e+00,4.7334283713e-02,8.6500040961e-03,1.9822373581e-02,4.8968363802e-01,2.0514099302e-02,9.8926222324e-01,9.8620289564e-01,1.0881087780e+00,5.0398850441e-01,5.0438916683e-01,4.6067324281e-01
90,1.0384166638e+00,4.1729580528e-02,1.6019513330e-02,1.7507083137e-02,4.8262316982e-01,1.7865782904e-02,1.0414991379e+00,9.8583710194e-01,1.0879137516e+00,4.8258364201e-01,5.0452393293e-01,4.6076193452e-01
91,1.0381372174e+00,4.1798882167e-02,1.5901258454e-02,1.7541105973e-02,4.8273466031e-01,1.7884548569e-02,1.0412321091e+00,9.8546701670e-01,1.0877125263e+00,4.8269119859e-01,5.0466036797e-01,4.6085241437e-01
92,1.0378497640e+00,4.1867440633e-02,1.5779626985e-02,1.7574909297e-02,4.8284900188e-01,1.7903129518e-02,1.0409520864e+00,9.8509210348e-01,1.0875051022e+00,4.8280364275e-01,5.0479841232e-01,4.6094495058e-01
93,1.0375566284e+00,4.1935418901e-02,1.5655586719e-02,1.7608569406e-02,4.8296531041e-01,1.7921648986e-02,1.0406651497e+00,9.8471277952e-01,1.0872919559e+00,4.8291862011e-01,5.0493806601e-01,4.6103924513e-01
94,1.0372544328e+00,4.2002664025e-02,1.5527724025e-02,1.7641995028e-02,4.8308508595e-01,1.7940103666e-02,1.0403611660e+00,9.8432892561e-01,1.0870732069e+00,4.8304015398e-01,5.0507956743e-01,4.6113553643e-01
95,1.0369468331e+00,4.2069420977e-02,1.5397562803e-02,1.7675309919e-02,4.8320803046e-01,1.7958469488e-02,1.0400503874e+00,9.8394089937e-01,1.0868492126e+00,4.8316812515e-01,5.0522249937e-01,4.6123346686e-01
96,1.0501407385e+00,4.7159479549e-02,2.0799748098e-02,1.9829175687e-02,4.7866850098e-01,1.9157276670e-02,1.0802537203e+00,9.8354852200e-01,1.0866199732e+00,4.6930515766e-01,5.0536715984e-01,4.6133318543e-01
97,1.0498489936e+00,4.7234163336e-02,2.0677389084e-02,1.9866745328e-02,4.7878618042e-01,1.9177530227e-02,1.0800096989e+00,9.8315131664e-01,1.0863859653e+00,4.6941059828e-01,5.0551348925e-01,4.6143445373e-01
98,1.0654629072e+00,6.0873890685e-02,2.6815002933e-02,2.5191131968e-02,4.7270933787e-01,2.3699832762e-02,1.1274917126e+00,9.8274970055e-01,1.0861473083e+00,4.5092904568e-01,5.0566160679e-01,4.6153736115e-01
99,1.0651879509e+00,6.0970777780e-02,2.6700204538e-02,2.5238507960e-02,4.7282327215e-01,2.3726031284e-02,1.1273164749e+00,9.8234349489e-01,1.0859038830e+00,4.5101651549e-01,5.0581139326e-01,4.6164190769e-01
100,1.0649072131e+00,6.1067017073e-02,2.6583019415e-02,2.5285802873e-02,4.7293926279e-01,2.3752104701e-02,1.1271334887e+00,9.8193186522e-01,1.0856562853e+00,4.5110675693e-01,5.0596320629e-01,4.6174782515e-01
101,1.0646194021e+00,6.1167157308e-02,2.6462807265e-02,2.5334958209e-02,4.7305798531e-01,2.3779895123e-02,1.1269464493e+00,9.8150748014e-01,1.0854042768e+00,4.5119842887e-01,5.0612020493e-01,4.6185532212e-01
102,1.0643212398e+00,6.1275909456e-02,2.6338107511e-02,2.5388065665e-02,4.7318056226e-01,2.3811202252e-02,1.1267555952e+00,9.8106014729e-01,1.0851479769e+00,4.5129129291e-01,5.0628608465e-01,4.6196430922e-01
103,1.0639994740e+00,6.1410430960e-02,2.6203066452e-02,2.5452774795e-02,4.7331266602e-01,2.3853457445e-02,1.1265604496e+00,9.8055142164e-01,1.0848865509e+00,4.5138579607e-01,5.0647723675e-01,4.6207496524e-01
104,1.0662270784e+00,5.8081782312e-02,2.7193482317e-02,2.3982300884e-02,4.7248890996e-01,2.2565168632e-02,1.1263614893e+00,9.8770236969e-01,1.0846173763e+00,4.5148178935e-01,5.0379645824e-01,4.6218848228e-01
105,1.0659280419e+00,5.8166427303e-02,2.7069359074e-02,2.4024519684e-02,4.7261170546e-01,2.2587118893e-02,1.1261556149e+00,9.8729127645e-01,1.0843372345e+00,4.5157995820e-01,5.0394862890e-01,4.6230652928e-01
106,1.0656150381e+00,5.8247261370e-02,2.6939579397e-02,2.4065331557e-02,4.7274046143e-01,2.2607086290e-02,1.1259399652e+00,9.8687487841e-01,1.0840302706e+00,4.5168158412e-01,5.0410288572e-01,4.6243691444e-01
107,1.0658816894e+00,5.8513744496e-02,2.7041915440e-02,2.4185527433e-02,4.7266417742e-01,2.2721974319e-02,1.1256998777e+00,9.8645365238e-01,1.0854915380e+00,4.5179203153e-01,5.0425910950e-01,4.6194139123e-01
108,1.0657640497e+00,5.8675796116e-02,2.6989943027e-02,2.4260272120e-02,4.7270341714e-01,2.2789745561e-02,1.1255277395e+00,9.8602741957e-01,1.0857369900e+00,4.5187345147e-01,5.0441730022e-01,4.6181949973e-01
109,1.0905280312e+00,8.7827181101e-02,3.6228110441e-02,3.4981719738e-02,4.6353325248e-01,3.2881505101e-02,1.2005451918e+00,9.8559361696e-01,1.0854452848e+00,4.2408308387e-01,5.0457859039e-01,4.6193808317e-01
110,1.0902347962e+00,8.7955663539e-02,3.6106426189e-02,3.5042413221e-02,4.6365656455e-01,3.2915075105e-02,1.2004154921e+00,9.8514986038e-01,1.0851390362e+00,4.2416626215e-01,5.0474393368e-01,4.6205949783e-01
111,1.0899218917e+00,8.8080117338e-02,3.5976939017e-02,3.5102193758e-02,4.6378627419e-01,3.2947766632e-02,1.2002605200e+00,9.8469060659e-01,1.0848145485e+00,4.2425844073e-01,5.0491595268e-01,4.6218442917e-01
112,1.0895762841e+00,8.8200251354e-02,3.5834407272e-02,3.5161654149e-02,4.6393105388e-01,3.2975708655e-02,1.2000614405e+00,9.8419690132e-01,1.0844705105e+00,4.2437741160e-01,5.0510245562e-01,4.6231329441e-01
