step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
134,2.1069949865e+07,2.2057764530e+06,7.3212705111e+00,4.5632730956e-02,4.5196223259e-01,2.2417455912e-02,2.3275726318e+07,1.8864173412e+07,4.2954477668e-01,4.7437968850e-01
135,2.1865930796e+07,2.6582629681e+06,7.3365346877e+00,5.3060051128e-02,4.4686526060e-01,2.5135695934e-02,2.4524193764e+07,1.9207667828e+07,4.2172956467e-01,4.7200095654e-01
136,2.2698069334e+07,3.1444094181e+06,7.3517811127e+00,6.0553055176e-02,4.4177474082e-01,2.7845069766e-02,2.5842478752e+07,1.9553659916e+07,4.1392967105e-01,4.6961981058e-01
137,2.3567745924e+07,3.6649553776e+06,7.3670023476e+00,6.8088374996e-02,4.3670041859e-01,3.0533865094e-02,2.7232701302e+07,1.9902790546e+07,4.0616655350e-01,4.6723428369e-01
138,2.4476360321e+07,4.2206926346e+06,7.3821919313e+00,7.5645367882e-02,4.3165059388e-01,3.3191695809e-02,2.8697052956e+07,2.0255667686e+07,3.9845889807e-01,4.6484228969e-01
139,2.5425325871e+07,4.8124451637e+06,7.3973442320e+00,8.3205542144e-02,4.2663234472e-01,3.5809576511e-02,3.0237771034e+07,2.0612880707e+07,3.9082276821e-01,4.6244192123e-01
140,2.6416055202e+07,5.4410605431e+06,7.4124541562e+00,9.0752297255e-02,4.2165146768e-01,3.8379594684e-02,3.1857115746e+07,2.0974994659e+07,3.8327187300e-01,4.6003106236e-01
141,2.7449999571e+07,6.1074335575e+06,7.4275176834e+00,9.8271050017e-02,4.1671268642e-01,4.0894970298e-02,3.3557433128e+07,2.1342566013e+07,3.7581771612e-01,4.5760765672e-01
142,2.8528614521e+07,6.8124489784e+06,7.4425313790e+00,1.0574823536e-01,4.1181990504e-01,4.3349951506e-02,3.5341063499e+07,2.1716165543e+07,3.6846995354e-01,4.5516985655e-01
143,2.9653360605e+07,7.5570323467e+06,7.4574921847e+00,1.1317207162e-01,4.0697611868e-01,4.5739367604e-02,3.7210392952e+07,2.2096328259e+07,3.6123675108e-01,4.5271548629e-01
144,3.0825713396e+07,8.3421056271e+06,7.4723976949e+00,1.2053169456e-01,4.0218381584e-01,4.8059061170e-02,3.9167819023e+07,2.2483607769e+07,3.5412475467e-01,4.5024287701e-01
145,3.2047150612e+07,9.1685972214e+06,7.4872458724e+00,1.2781731183e-01,3.9744475484e-01,5.0305277109e-02,4.1215747833e+07,2.2878553391e+07,3.4713947773e-01,4.4775003195e-01
146,3.3319133520e+07,1.0037403345e+07,7.5020349185e+00,1.3501966684e-01,3.9276045561e-01,5.2475035191e-02,4.3356536865e+07,2.3281730175e+07,3.4028542042e-01,4.4523549080e-01
147,3.4643094778e+07,1.0949408770e+07,7.5167630347e+00,1.4213040587e-01,3.8813190162e-01,5.4565712810e-02,4.5592503548e+07,2.3693686008e+07,3.3356618881e-01,4.4269761443e-01
148,3.6020452023e+07,1.1905473232e+07,7.5314286952e+00,1.4914181090e-01,3.8355982304e-01,5.6575238705e-02,4.7925925255e+07,2.4114978790e+07,3.2698458433e-01,4.4013506174e-01
149,3.7452567101e+07,1.2906380653e+07,7.5460303378e+00,1.5604630914e-01,3.7904472649e-01,5.8501765132e-02,5.0358947754e+07,2.4546186447e+07,3.2054296136e-01,4.3754649162e-01
150,3.8940738201e+07,1.3952869892e+07,7.5605662008e+00,1.6283699230e-01,3.7458698452e-01,6.0343995690e-02,5.2893608093e+07,2.4987868309e+07,3.1424298882e-01,4.3493098021e-01
151,4.0486188412e+07,1.5045591831e+07,7.5750344438e+00,1.6950715254e-01,3.7018671632e-01,6.2100738287e-02,5.5531780243e+07,2.5440596581e+07,3.0808597803e-01,4.3228745461e-01
152,4.2090065002e+07,1.6185104370e+07,7.5894332405e+00,1.7605030391e-01,3.6584402621e-01,6.3771203160e-02,5.8275169373e+07,2.5904960632e+07,3.0207282305e-01,4.2961522937e-01
153,4.3753373623e+07,1.7371832371e+07,7.6037602499e+00,1.8246008579e-01,3.6155892909e-01,6.5354809165e-02,6.1125205994e+07,2.6381541252e+07,2.9620411992e-01,4.2691373825e-01
154,4.5477045536e+07,1.8606120586e+07,7.6180132883e+00,1.8873067230e-01,3.5733142495e-01,6.6851168871e-02,6.4083166122e+07,2.6870924950e+07,2.9048025608e-01,4.2418259382e-01
155,4.7261804581e+07,1.9888092041e+07,7.6321895253e+00,1.9485582306e-01,3.5316139460e-01,6.8260192871e-02,6.7149896622e+07,2.7373712540e+07,2.8490120173e-01,4.2142158747e-01
156,4.9108260155e+07,2.1217772484e+07,7.6462861130e+00,2.0083000491e-01,3.4904874861e-01,6.9581910968e-02,7.0326032639e+07,2.7890487671e+07,2.7946683764e-01,4.1863065958e-01
157,5.1016827106e+07,2.2594964504e+07,7.6602999618e+00,2.0664742618e-01,3.4499338269e-01,7.0816487074e-02,7.3611791611e+07,2.8421862602e+07,2.7417689562e-01,4.1580986977e-01
158,5.2987738609e+07,2.4019303322e+07,7.6742277394e+00,2.1230270174e-01,3.4099514782e-01,7.1964427829e-02,7.7007041931e+07,2.8968435287e+07,2.6903072000e-01,4.1295957565e-01
159,5.5021013260e+07,2.5490186691e+07,7.6880659513e+00,2.1779034822e-01,3.3705395460e-01,7.3026180267e-02,8.0511199951e+07,2.9530826569e+07,2.6402777433e-01,4.1008013487e-01
160,5.7116435051e+07,2.7006812096e+07,7.7018106726e+00,2.2310535546e-01,3.3316963911e-01,7.4002534151e-02,8.4123247147e+07,3.0109622955e+07,2.5916710496e-01,4.0717217326e-01
161,5.9273584843e+07,2.8568128109e+07,7.7154581789e+00,2.2824261718e-01,3.2934202254e-01,7.4894383550e-02,8.7841712952e+07,3.0705456734e+07,2.5444763899e-01,4.0423640609e-01
162,6.1491784573e+07,3.0172855854e+07,7.7290043688e+00,2.3319747041e-01,3.2557092607e-01,7.5702652335e-02,9.1664640427e+07,3.1318928719e+07,2.4986827374e-01,4.0127357841e-01
163,6.3770094395e+07,3.1819423199e+07,7.7424451279e+00,2.3796514198e-01,3.2185623795e-01,7.6428525150e-02,9.5589517593e+07,3.1950671196e+07,2.4542771280e-01,3.9828476310e-01
164,6.6107371330e+07,3.3506100655e+07,7.7557763025e+00,2.4254177497e-01,3.1819767505e-01,7.7073298395e-02,9.9613471985e+07,3.2601270676e+07,2.4112437665e-01,3.9527097344e-01
165,6.8502194881e+07,3.5230829716e+07,7.7689938310e+00,2.4692321007e-01,3.1459503621e-01,7.7638335526e-02,1.0373302460e+08,3.3271365166e+07,2.3695670068e-01,3.9223337173e-01
166,7.0952871323e+07,3.6991315842e+07,7.7820934168e+00,2.5110584356e-01,3.1104805321e-01,7.8125216067e-02,1.0794418716e+08,3.3961555481e+07,2.3292283714e-01,3.8917326927e-01
167,7.3457510948e+07,3.8785054207e+07,7.7950710992e+00,2.5508648419e-01,3.0755645782e-01,7.8535549343e-02,1.1224256516e+08,3.4672456741e+07,2.2902090847e-01,3.8609200716e-01
168,7.6013952255e+07,4.0609285355e+07,7.8079228033e+00,2.5886229054e-01,3.0411992967e-01,7.8871056437e-02,1.1662323761e+08,3.5404666901e+07,2.2524887323e-01,3.8299098611e-01
169,7.8619844913e+07,4.2461038113e+07,7.8206448352e+00,2.6243074436e-01,3.0073815584e-01,7.9133659601e-02,1.2108088303e+08,3.6158806801e+07,2.2160449624e-01,3.7987181544e-01
170,8.1272618294e+07,4.4337161064e+07,7.8332334662e+00,2.6578998658e-01,2.9741072655e-01,7.9325228930e-02,1.2560977936e+08,3.6935457230e+07,2.1808549762e-01,3.7673595548e-01
171,8.3969505787e+07,4.6234286785e+07,7.8456852547e+00,2.6893837985e-01,2.9413723201e-01,7.9447843134e-02,1.3020379257e+08,3.7735219002e+07,2.1468938887e-01,3.7358507514e-01
172,8.6707599163e+07,4.8148926258e+07,7.8579970220e+00,2.7187494387e-01,2.9091726989e-01,7.9503573477e-02,1.3485652542e+08,3.8558672905e+07,2.1141369641e-01,3.7042084336e-01
173,8.9483847141e+07,5.0077435970e+07,7.8701659191e+00,2.7459903457e-01,2.8775033355e-01,7.9494655132e-02,1.3956128311e+08,3.9406411171e+07,2.0825567842e-01,3.6724498868e-01
174,9.2295058250e+07,5.2016049385e+07,7.8821892678e+00,2.7711049230e-01,2.8463591635e-01,7.9423263669e-02,1.4431110764e+08,4.0279008865e+07,2.0521265268e-01,3.6405918002e-01
175,9.5137988091e+07,5.3960984230e+07,7.8940646966e+00,2.7940995347e-01,2.8157351166e-01,7.9291753471e-02,1.4909897232e+08,4.1177003860e+07,2.0228175819e-01,3.6086526513e-01
176,9.8009325027e+07,5.5908342361e+07,7.9057903529e+00,2.8149812018e-01,2.7856252342e-01,7.9102389514e-02,1.5391766739e+08,4.2100982666e+07,1.9946013391e-01,3.5766491294e-01
177,1.0090563440e+08,5.7854176998e+07,7.9173642162e+00,2.8337635813e-01,2.7560241520e-01,7.8857615590e-02,1.5875981140e+08,4.3051457405e+07,1.9674479961e-01,3.5446003079e-01
178,1.0382364464e+08,5.9794641495e+07,7.9287853460e+00,2.8504649323e-01,2.7269253880e-01,7.8559808433e-02,1.6361828613e+08,4.4029003143e+07,1.9413273036e-01,3.5125234723e-01
179,1.0675995111e+08,6.1725839138e+07,7.9400524413e+00,2.8651083794e-01,2.6983229071e-01,7.8211329877e-02,1.6848579025e+08,4.5034111977e+07,1.9162096083e-01,3.4804362059e-01
180,1.0971128368e+08,6.3643979073e+07,7.9511649166e+00,2.8777211404e-01,2.6702099293e-01,7.7814675868e-02,1.7335526276e+08,4.6067304611e+07,1.8920631707e-01,3.4483566880e-01
181,1.1267441082e+08,6.5545334816e+07,7.9621223724e+00,2.8883344713e-01,2.6425801218e-01,7.7372208238e-02,1.7821974564e+08,4.7129076004e+07,1.8688580394e-01,3.4163022041e-01
182,1.1564617252e+08,6.7426245689e+07,7.9729247326e+00,2.8969818556e-01,2.6154267788e-01,7.6886326075e-02,1.8307241821e+08,4.8219926834e+07,1.8465635180e-01,3.3842900395e-01
183,1.1862351608e+08,6.9283206940e+07,7.9835720925e+00,2.9037022627e-01,2.5887434185e-01,7.6359435916e-02,1.8790672302e+08,4.9340309143e+07,1.8251490593e-01,3.3523377776e-01
184,1.2160351753e+08,7.1112836838e+07,7.9940648986e+00,2.9085367289e-01,2.5625226647e-01,7.5793884695e-02,1.9271635437e+08,5.0490680695e+07,1.8045838177e-01,3.3204615116e-01
185,1.2458334732e+08,7.2911853790e+07,8.0044037810e+00,2.9115276628e-01,2.5367584080e-01,7.5191952288e-02,1.9749520111e+08,5.1671493530e+07,1.7848388851e-01,3.2886779308e-01
186,1.2756035900e+08,7.4677182198e+07,8.0145896564e+00,2.9127212012e-01,2.5114439428e-01,7.4555948377e-02,2.0223754120e+08,5.2883176804e+07,1.7658844590e-01,3.2570034266e-01
187,1.3053190041e+08,7.6405797958e+07,8.0246231848e+00,2.9121642959e-01,2.4865727127e-01,7.3888018727e-02,2.0693769836e+08,5.4126102448e+07,1.7476925254e-01,3.2254528999e-01
188,1.3349554253e+08,7.8094865799e+07,8.0345055232e+00,2.9099045347e-01,2.4621390551e-01,7.3190368712e-02,2.1159040833e+08,5.5400676727e+07,1.7302353680e-01,3.1940427423e-01
189,1.3644877052e+08,7.9741544724e+07,8.0442373181e+00,2.9059891666e-01,2.4381373823e-01,7.2465047240e-02,2.1619031525e+08,5.6707225800e+07,1.7134869099e-01,3.1627878547e-01
190,1.3938926697e+08,8.1343208313e+07,8.0538194849e+00,2.9004674856e-01,2.4145632982e-01,7.1714043617e-02,2.2073247528e+08,5.8046058655e+07,1.6974228621e-01,3.1317037344e-01
191,1.4231447124e+08,8.2897038460e+07,8.0632522327e+00,2.8933834916e-01,2.3914124072e-01,7.0939227939e-02,2.2521150970e+08,5.9417432785e+07,1.6820201278e-01,3.1008046865e-01
192,1.4522186565e+08,8.4400334358e+07,8.0725356119e+00,2.8847826174e-01,2.3686823994e-01,7.0142440498e-02,2.2962220001e+08,6.0821531296e+07,1.6672579944e-01,3.0701068044e-01
193,1.4810861492e+08,8.5850140572e+07,8.0816688883e+00,2.8747041424e-01,2.3463719338e-01,6.9325335324e-02,2.3395875549e+08,6.2258474350e+07,1.6531185806e-01,3.0396252871e-01
194,1.5097149754e+08,8.7243224144e+07,8.0906503748e+00,2.8631822261e-01,2.3244829476e-01,6.8489506841e-02,2.3821472168e+08,6.3728273392e+07,1.6395878792e-01,3.0093780160e-01
195,1.5380659103e+08,8.8575862885e+07,8.0994767022e+00,2.8502447579e-01,2.3030187190e-01,6.7636325955e-02,2.4238245392e+08,6.5230728149e+07,1.6266554594e-01,2.9793819785e-01
196,1.5660930061e+08,8.9843816757e+07,8.1081431583e+00,2.8359115758e-01,2.2819877416e-01,6.6767059267e-02,2.4645311737e+08,6.6765483856e+07,1.6143171489e-01,2.9496583343e-01
197,1.5937356663e+08,9.1041678429e+07,8.1166420932e+00,2.8201867158e-01,2.2614029795e-01,6.5882764757e-02,2.5041524506e+08,6.8331888199e+07,1.6025753319e-01,2.9202306271e-01
198,1.6209170437e+08,9.2162758827e+07,8.1249627824e+00,2.8030580286e-01,2.2412840277e-01,6.4984254539e-02,2.5425446320e+08,6.9928945541e+07,1.5914414823e-01,2.8911265731e-01
199,1.6475360298e+08,9.3198652267e+07,8.1330895081e+00,2.7844982115e-01,2.2216599435e-01,6.4072109759e-02,2.5795225525e+08,7.1554950714e+07,1.5809388459e-01,2.8623810410e-01
200,1.6734581852e+08,9.4138152122e+07,8.1410008172e+00,2.7644425391e-01,2.2025700659e-01,6.3146509230e-02,2.6148397064e+08,7.3207666397e+07,1.5711049736e-01,2.8340351582e-01
201,1.6985064697e+08,9.4966918945e+07,8.1486671233e+00,2.7427966607e-01,2.1840712428e-01,6.2207251787e-02,2.6481756592e+08,7.4883728027e+07,1.5619987249e-01,2.8061437607e-01
202,1.7224450493e+08,9.5666055679e+07,8.1560482003e+00,2.7194163286e-01,2.1662393957e-01,6.1253659427e-02,2.6791056061e+08,7.6578449249e+07,1.5537028015e-01,2.7787759900e-01
203,1.7449609852e+08,9.6210940361e+07,8.1630894908e+00,2.6941005753e-01,2.1491787583e-01,6.0284368694e-02,2.7070703888e+08,7.8285158157e+07,1.5463350713e-01,2.7520224452e-01
204,1.7656406593e+08,9.6569280624e+07,8.1697182015e+00,2.6665652438e-01,2.1330285072e-01,5.9297293425e-02,2.7313334656e+08,7.9994785309e+07,1.5400555730e-01,2.7260014415e-01
205,1.7839425945e+08,9.6699620247e+07,8.1758372437e+00,2.6364368459e-01,2.1179748327e-01,5.8289341629e-02,2.7509387970e+08,8.1694639206e+07,1.5350814164e-01,2.7008682489e-01
206,1.7991638660e+08,9.6548930168e+07,8.1813186035e+00,2.6032205227e-01,2.1042642742e-01,5.7256273925e-02,2.7646531677e+08,8.3367456436e+07,1.5317015350e-01,2.6768270135e-01
207,1.8104054546e+08,9.6050786018e+07,8.1859947698e+00,2.5662816976e-01,2.0922226459e-01,5.6192539632e-02,2.7709133148e+08,8.4989759445e+07,1.5302972496e-01,2.6541480422e-01
208,1.8165423489e+08,9.5124192238e+07,8.1896495774e+00,2.5248265961e-01,2.0822737366e-01,5.5091015995e-02,2.7677842712e+08,8.6530042648e+07,1.5313635767e-01,2.6331838965e-01
209,1.8162023735e+08,9.3673685074e+07,8.1920077212e+00,2.4778890251e-01,2.0749651641e-01,5.3943015635e-02,2.7529392242e+08,8.7946552277e+07,1.5355350077e-01,2.6143953204e-01
210,1.8077786636e+08,9.1592960358e+07,8.1927259740e+00,2.4243461504e-01,2.0709945261e-01,5.2738323808e-02,2.7237082672e+08,8.9184906006e+07,1.5436112881e-01,2.5983777642e-01
211,1.7894850826e+08,8.8772446632e+07,8.1913868146e+00,2.3629555072e-01,2.0712333918e-01,5.1465570927e-02,2.6772095490e+08,9.0176061630e+07,1.5565776825e-01,2.5858891010e-01
212,1.7594853115e+08,8.5113427162e+07,8.1874986546e+00,2.2924493688e-01,2.0767487586e-01,5.0113007426e-02,2.6106195831e+08,9.0835103989e+07,1.5756186843e-01,2.5778788328e-01
213,1.7161098289e+08,8.0548273087e+07,8.1805077421e+00,2.2116717233e-01,2.0888077468e-01,4.8669405282e-02,2.5215925598e+08,9.1062709808e+07,1.6021136940e-01,2.5755017996e-01
214,1.6581580925e+08,7.5065568924e+07,8.1698255055e+00,2.1197772173e-01,2.1088597924e-01,4.7125451267e-02,2.4088137817e+08,9.0750240326e+07,1.6376052797e-01,2.5801143050e-01
215,1.5852588272e+08,6.8734554291e+07,8.1548791172e+00,2.0164472032e-01,2.1384759247e-01,4.5474752784e-02,2.2726043701e+08,8.9791328430e+07,1.6837283969e-01,2.5932234526e-01
216,1.4982230759e+08,6.1722209930e+07,8.1351890821e+00,1.9021269231e-01,2.1792232990e-01,4.3714910746e-02,2.1154451752e+08,8.8100097656e+07,1.7420741916e-01,2.6163724065e-01
217,1.3993093586e+08,5.4295535088e+07,8.1104808769e+00,1.7782754232e-01,2.2324429452e-01,4.1849866509e-02,1.9422647095e+08,8.5635400772e+07,1.8139442801e-01,2.6509416103e-01
218,1.2922942543e+08,4.6804178238e+07,8.0808279190e+00,1.6476766073e-01,2.2988962382e-01,3.9895899594e-02,1.7603360367e+08,8.2425247192e+07,1.8999372423e-01,2.6978552341e-01
219,1.1822016907e+08,3.9638294220e+07,8.0467951285e+00,1.5147274226e-01,2.3783073574e-01,3.7892840803e-02,1.5785846329e+08,7.8581874847e+07,1.9993789494e-01,2.7572357655e-01
220,1.0745140171e+08,3.3155287743e+07,8.0094860409e+00,1.3851994214e-01,2.4689981341e-01,3.5911023617e-02,1.4060668945e+08,7.4296113968e+07,2.1098878980e-01,2.8281083703e-01
221,9.7392459869e+07,2.7585777283e+07,7.9703656971e+00,1.2646869748e-01,2.5680035353e-01,3.4030973911e-02,1.2497823715e+08,6.9806682587e+07,2.2276937962e-01,2.9083132744e-01
222,8.8319692612e+07,2.2969156265e+07,7.9308504033e+00,1.1560124700e-01,2.6719032228e-01,3.2288953662e-02,1.1128884888e+08,6.5350536346e+07,2.3490136862e-01,2.9947927594e-01
223,8.0298760414e+07,1.9185027122e+07,7.8919455629e+00,1.0580674839e-01,2.7778435498e-01,3.0639939010e-02,9.9483787537e+07,6.1113733292e+07,2.4714441597e-01,3.0842429399e-01
224,7.3277186394e+07,1.6073739052e+07,7.8542606286e+00,9.6838426440e-02,2.8837652504e-01,2.9012337327e-02,8.9350925446e+07,5.7203447342e+07,2.5936418772e-01,3.1738886237e-01
225,6.7196411133e+07,1.3545684814e+07,7.8183378123e+00,8.8762206547e-02,2.9876708984e-01,2.7431786060e-02,8.0742095947e+07,5.3650726318e+07,2.7133530378e-01,3.2619887590e-01
226,6.2026062012e+07,1.1589105606e+07,7.7848580883e+00,8.2109216947e-02,3.0869993567e-01,2.6079416275e-02,7.3615167618e+07,5.0436956406e+07,2.8262051940e-01,3.3477935195e-01
227,5.7718155384e+07,1.0190370083e+07,7.7544359390e+00,7.7488361493e-02,3.1791682541e-01,2.5186553597e-02,6.7908525467e+07,4.7527785301e+07,2.9273027182e-01,3.4310337901e-01
228,5.4154752731e+07,9.2567367554e+06,7.7271975523e+00,7.4970402203e-02,3.2629734278e-01,2.4830311537e-02,6.3411489487e+07,4.4898015976e+07,3.0146703124e-01,3.5112765431e-01
229,5.1152532578e+07,8.6138648987e+06,7.7026204812e+00,7.3836597596e-02,3.3393397927e-01,2.4825423956e-02,5.9766397476e+07,4.2538667679e+07,3.0910855532e-01,3.5875940323e-01
230,4.8519660473e+07,8.0741658211e+06,7.6798196044e+00,7.2949453111e-02,3.4106007218e-01,2.4824351072e-02,5.6593826294e+07,4.0445494652e+07,3.1623572111e-01,3.6588442326e-01
231,4.6109976768e+07,7.5105257034e+06,7.6579560039e+00,7.1374875458e-02,3.4792248905e-01,2.4524465203e-02,5.3620502472e+07,3.8599451065e+07,3.2339802384e-01,3.7244695425e-01
232,4.3838155746e+07,6.8827800751e+06,7.6364324397e+00,6.8754818189e-02,3.5471400619e-01,2.3805737495e-02,5.0720935822e+07,3.6955375671e+07,3.3090826869e-01,3.7851974368e-01
233,4.1667597771e+07,6.2150058746e+06,7.6149128744e+00,6.5264882988e-02,3.6155721545e-01,2.2729188204e-02,4.7882603645e+07,3.5452591896e+07,3.3882802725e-01,3.8428640366e-01
234,3.9597524643e+07,5.5544042587e+06,7.5933528344e+00,6.1323473825e-02,3.6847928166e-01,2.1442025900e-02,4.5151928902e+07,3.4043120384e+07,3.4703725576e-01,3.8992130756e-01
235,3.7654601097e+07,4.9380540848e+06,7.5720510876e+00,5.7283626756e-02,3.7537901103e-01,2.0068630576e-02,4.2592655182e+07,3.2716547012e+07,3.5531038046e-01,3.9544764161e-01
236,3.5878415108e+07,4.3780717850e+06,7.5515755797e+00,5.3260292476e-02,3.8204482198e-01,1.8648147583e-02,4.0256486893e+07,3.1500343323e+07,3.6339667439e-01,4.0069296956e-01
237,3.4297874451e+07,3.8639345169e+06,7.5324935662e+00,4.9135387030e-02,3.8825422525e-01,1.7136514187e-02,3.8161808968e+07,3.0433939934e+07,3.7111771107e-01,4.0539073944e-01
238,3.2911133766e+07,3.3746538162e+06,7.5150476452e+00,4.4688908724e-02,3.9390343428e-01,1.5456229448e-02,3.6285787582e+07,2.9536479950e+07,3.7844720483e-01,4.0935966372e-01
239,3.1684065342e+07,2.8925185204e+06,7.4990235405e+00,3.9758542606e-02,3.9906771481e-01,1.3555780053e-02,3.4576583862e+07,2.8791546822e+07,3.8551193476e-01,4.1262349486e-01
240,3.0568176270e+07,2.4121885300e+06,7.4839131113e+00,3.4342343848e-02,4.0394398570e-01,1.1445581913e-02,3.2980364799e+07,2.8155987740e+07,3.9249840379e-01,4.1538956761e-01
241,2.9524114609e+07,1.9426345825e+06,7.4692347227e+00,2.8617155895e-02,4.0872602165e-01,9.2024356127e-03,3.1466749191e+07,2.7581480026e+07,3.9952358603e-01,4.1792845726e-01
242,2.8534732819e+07,1.5033559799e+06,7.4547702319e+00,2.2902064920e-02,4.1350722313e-01,6.9549977779e-03,3.0038088799e+07,2.7031376839e+07,4.0655222535e-01,4.2046222091e-01
243,2.7602080822e+07,1.1180119514e+06,7.4405852735e+00,1.7600564943e-02,4.1826757789e-01,4.8647820950e-03,2.8720092773e+07,2.6484068871e+07,4.1340279579e-01,4.2313235998e-01
244,2.6734873295e+07,8.0802011490e+05,7.4268796849e+00,1.3129876532e-02,4.2293062806e-01,3.1013190746e-03,2.7542893410e+07,2.5926853180e+07,4.1982930899e-01,4.2603194714e-01
245,2.5937450409e+07,5.8647251129e+05,7.4138162369e+00,9.8215202696e-03,4.2743197083e-01,1.8035173416e-03,2.6523922920e+07,2.5350977898e+07,4.2562845349e-01,4.2923548818e-01
246,2.5206590652e+07,4.5326614380e+05,7.4014438818e+00,7.8103464860e-03,4.3175236881e-01,1.0336786509e-03,2.5659856796e+07,2.4753324509e+07,4.3071869016e-01,4.3278604746e-01
247,2.4534018517e+07,3.9393711090e+05,7.3897126966e+00,6.9739663176e-03,4.3591266870e-01,7.4982643127e-04,2.4927955627e+07,2.4140081406e+07,4.3516284227e-01,4.3666249514e-01
248,2.3909244776e+07,3.8441634178e+05,7.3785097169e+00,6.9832521136e-03,4.3995924294e-01,8.2407891750e-04,2.4293661118e+07,2.3524828434e+07,4.3913516402e-01,4.4078332186e-01
249,2.3320640087e+07,4.0060043335e+05,7.3676763809e+00,7.4610161920e-03,4.4395613670e-01,1.1068582535e-03,2.3721240520e+07,2.2920039654e+07,4.4284927845e-01,4.4506299496e-01
250,2.2756989956e+07,4.2685031891e+05,7.3570384075e+00,8.1469686055e-03,4.4797100127e-01,1.4952868223e-03,2.3183840275e+07,2.2330139637e+07,4.4647571445e-01,4.4946628809e-01
251,2.2210727692e+07,4.5758771896e+05,7.3464706006e+00,8.9486462447e-03,4.5204816759e-01,1.9552260637e-03,2.2668315411e+07,2.1753139973e+07,4.5009294152e-01,4.5400339365e-01
252,2.1679357052e+07,4.9145364761e+05,7.3359347791e+00,9.8467947655e-03,4.5619168878e-01,2.4818480015e-03,2.2170810699e+07,2.1187903404e+07,4.5370984077e-01,4.5867353678e-01
253,2.1163119078e+07,5.2320456505e+05,7.3254469145e+00,1.0739020320e-02,4.6037930250e-01,3.0323863029e-03,2.1686323643e+07,2.0639914513e+07,4.5734691620e-01,4.6341168880e-01
254,2.0662830591e+07,5.3912472725e+05,7.3150419379e+00,1.1333977026e-02,4.6457767487e-01,3.4793019295e-03,2.1201955318e+07,2.0123705864e+07,4.6109837294e-01,4.6805697680e-01
255,2.0182461977e+07,5.1851534843e+05,7.3048307682e+00,1.1160081435e-02,4.6871931851e-01,3.6119967699e-03,2.0700977325e+07,1.9663946629e+07,4.6510732174e-01,4.7233131528e-01
256,1.9733219862e+07,4.4139647484e+05,7.2950892809e+00,9.7160035267e-03,4.7266581655e-01,3.2010078430e-03,2.0174616337e+07,1.9291823387e+07,4.6946480870e-01,4.7586682439e-01
257,1.9331198215e+07,3.0065774918e+05,7.2862062407e+00,6.7551183268e-03,4.7623327374e-01,2.1243393421e-03,1.9631855965e+07,1.9030540466e+07,4.7410893440e-01,4.7835761309e-01
258,1.8987168074e+07,1.1299967766e+05,7.2784525035e+00,2.5846780141e-03,4.7929450870e-01,5.0342082977e-04,1.9100167751e+07,1.8874168396e+07,4.7879108787e-01,4.7979792953e-01
259,1.8697609663e+07,8.0806016922e+04,7.2717820333e+00,1.8769150910e-03,4.8186653852e-01,1.2667775154e-03,1.8616803646e+07,1.8778415680e+07,4.8313331604e-01,4.8059976101e-01
260,1.8445276737e+07,2.3159694672e+05,7.2658509393e+00,5.4532422300e-03,4.8410074413e-01,2.6702731848e-03,1.8213679790e+07,1.8676873684e+07,4.8677101731e-01,4.8143047094e-01
261,1.8207741022e+07,3.0558943748e+05,7.2601948917e+00,7.2896615647e-03,4.8620447516e-01,3.3266842365e-03,1.7902151585e+07,1.8513330460e+07,4.8953115940e-01,4.8287779093e-01
262,1.7966429472e+07,2.9999899864e+05,7.2544012246e+00,7.2524159937e-03,4.8836508393e-01,3.1698942184e-03,1.7666430473e+07,1.8266428471e+07,4.9153497815e-01,4.8519518971e-01
263,1.7712573051e+07,2.3976659775e+05,7.2482418613e+00,5.8791950142e-03,4.9069052935e-01,2.4292767048e-03,1.7472806454e+07,1.7952339649e+07,4.9311980605e-01,4.8826125264e-01
264,1.7449690104e+07,1.6005349159e+05,7.2417694490e+00,3.9835835028e-03,4.9316334724e-01,1.4594495296e-03,1.7289636612e+07,1.7609743595e+07,4.9462279677e-01,4.9170389771e-01
265,1.7191266775e+07,8.9480638504e+04,7.2353019967e+00,2.2605255910e-03,4.9564525485e-01,5.6698918343e-04,1.7101786137e+07,1.7280747414e+07,4.9621224403e-01,4.9507826567e-01
266,1.6953402042e+07,4.4394493103e+04,7.2292553722e+00,1.1372541867e-03,4.9795219302e-01,5.5611133575e-05,1.6909007549e+07,1.6997796535e+07,4.9789658189e-01,4.9800780416e-01
267,1.6746825457e+07,3.1903982162e+04,7.2239317058e+00,8.2736517450e-04,4.9994947016e-01,3.0891597271e-04,1.6714921474e+07,1.6778729439e+07,4.9964055419e-01,5.0025838614e-01
268,1.6573476791e+07,5.2914619446e+04,7.2194114110e+00,1.3865892843e-03,5.0160259008e-01,1.6367435455e-04,1.6520562172e+07,1.6626391411e+07,5.0143891573e-01,5.0176626444e-01
269,1.6428896427e+07,1.0138607025e+05,7.2156001218e+00,2.6801538387e-03,5.0295796990e-01,3.2201409340e-04,1.6327510357e+07,1.6530282497e+07,5.0327998400e-01,5.0263595581e-01
