step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
85,9.9951350689e-01,4.5513369422e-03,-2.1584251352e-04,1.9799915177e-03,1.0484851122e+00,3.8927120786e-03,9.9248832464e-01,1.0036873817e+00,1.0033395290e+00,9.9573332071e-01,1.0023189783e+00,1.0499991179e+00,1.0476902723e+00,1.0552057028e+00,1.0447843075e+00,1.0447461605e+00
86,9.9950573444e-01,4.5511581638e-03,-2.1921941718e-04,1.9799296162e-03,1.0592298269e+00,3.9035526020e-03,9.9248039722e-01,1.0036797523e+00,1.0033304691e+00,9.9572622776e-01,1.0023118258e+00,1.0607511997e+00,1.0583736897e+00,1.0659812689e+00,1.0556881428e+00,1.0553548336e+00
87,9.9949655533e-01,4.5508603533e-03,-2.2320733960e-04,1.9798185626e-03,1.0694607973e+00,3.9137841760e-03,9.9247127771e-01,1.0036709309e+00,1.0033197403e+00,9.9571782351e-01,1.0023030043e+00,1.0709773302e+00,1.0685477257e+00,1.0762425661e+00,1.0660778284e+00,1.0654585361e+00
88,9.9948598146e-01,4.5506171404e-03,-2.2780146265e-04,1.9797341747e-03,1.0792030811e+00,3.9229031874e-03,9.9246060848e-01,1.0036605597e+00,1.0033077002e+00,9.9570804834e-01,1.0022929907e+00,1.0807018280e+00,1.0782374144e+00,1.0860145092e+00,1.0759783983e+00,1.0750832558e+00
89,9.9947395325e-01,4.5503455271e-03,-2.3302754061e-04,1.9796402616e-03,1.0884815931e+00,3.9310024897e-03,9.9244856834e-01,1.0036487579e+00,1.0032941103e+00,9.9569678307e-01,1.0022815466e+00,1.0899496078e+00,1.0874679089e+00,1.0953224897e+00,1.0854141712e+00,1.0842537880e+00
90,9.9946048260e-01,4.5501458493e-03,-2.3888061550e-04,1.9795806088e-03,1.0973200321e+00,3.9375612554e-03,9.9243491888e-01,1.0036356449e+00,1.0032789707e+00,9.9568408728e-01,1.0022687912e+00,1.0987441540e+00,1.0962630510e+00,1.1041896343e+00,1.0944087505e+00,1.0929945707e+00
91,9.9944543839e-01,4.5498833220e-03,-2.4541742707e-04,1.9794966937e-03,1.1057418108e+00,3.9426775455e-03,9.9241977930e-01,1.0036209822e+00,1.0032621622e+00,9.9566990137e-01,1.0022543669e+00,1.1071085930e+00,1.1046459675e+00,1.1126400232e+00,1.1029851437e+00,1.1013293266e+00
92,9.9942893982e-01,4.5495422794e-03,-2.5258617251e-04,1.9793814509e-03,1.1137692928e+00,3.9459999830e-03,9.9240332842e-01,1.0036047697e+00,1.0032438040e+00,9.9565428495e-01,1.0022385120e+00,1.1150655746e+00,1.1126397848e+00,1.1206952333e+00,1.1111654043e+00,1.1092804670e+00
93,9.9941070080e-01,4.5491982735e-03,-2.6051136166e-04,1.9792684248e-03,1.1214240313e+00,3.9476533412e-03,9.9238508940e-01,1.0035868883e+00,1.0032235384e+00,9.9563699961e-01,1.0022209883e+00,1.1226367950e+00,1.1202656031e+00,1.1283771992e+00,1.1189709902e+00,1.1168695688e+00
94,9.9939087629e-01,4.5488372474e-03,-2.6912566198e-04,1.9791511502e-03,1.1287264109e+00,3.9475458843e-03,9.9236530066e-01,1.0035673380e+00,1.0032016039e+00,9.9561810493e-01,1.0022020340e+00,1.1298427582e+00,1.1275441647e+00,1.1357060671e+00,1.1264219284e+00,1.1241171360e+00
95,9.9936929941e-01,4.5484506688e-03,-2.7850162562e-04,1.9790262670e-03,1.1356958389e+00,3.9455712676e-03,9.9234372377e-01,1.0035462379e+00,1.0031776428e+00,9.9559760094e-01,1.0021812916e+00,1.1367033720e+00,1.1344949007e+00,1.1427007914e+00,1.1335375309e+00,1.1310425997e+00
96,9.9934589863e-01,4.5480510053e-03,-2.8867041031e-04,1.9788991985e-03,1.1423509836e+00,3.9420001497e-03,9.9232041836e-01,1.0035233498e+00,1.0031518936e+00,9.9557518959e-01,1.0021586418e+00,1.1432373524e+00,1.1411368847e+00,1.1493803263e+00,1.1403361559e+00,1.1376641989e+00
97,9.9932057858e-01,4.5475769135e-03,-2.9967339736e-04,1.9787436340e-03,1.1487092495e+00,3.9370332023e-03,9.9229520559e-01,1.0034985542e+00,1.0031238794e+00,9.9555104971e-01,1.0021342039e+00,1.1494630575e+00,1.1474868059e+00,1.1557620764e+00,1.1468349695e+00,1.1439993382e+00
98,9.9929324389e-01,4.5470966894e-03,-3.1155223323e-04,1.9785894862e-03,1.1547872782e+00,3.9305418598e-03,9.9226790667e-01,1.0034717321e+00,1.0030937195e+00,9.9552500248e-01,1.0021078587e+00,1.1553971767e+00,1.1535620689e+00,1.1618620157e+00,1.1530506611e+00,1.1500644684e+00
99,9.9926376343e-01,4.5465638972e-03,-3.2436388922e-04,1.9784165272e-03,1.1606005192e+00,3.9228535147e-03,9.9223864079e-01,1.0034428835e+00,1.0030614138e+00,9.9549674988e-01,1.0020791292e+00,1.1610560417e+00,1.1593776941e+00,1.1676956415e+00,1.1589986086e+00,1.1558746099e+00
100,9.9923217297e-01,4.5460346837e-03,-3.3809301627e-04,1.9782494520e-03,1.1661636353e+00,3.9143441297e-03,9.9220716953e-01,1.0034118891e+00,1.0030267239e+00,9.9546647072e-01,1.0020486116e+00,1.1664546728e+00,1.1649489403e+00,1.1732778549e+00,1.1646926403e+00,1.1614440680e+00
101,9.9919813871e-01,4.5454415505e-03,-3.5288464795e-04,1.9780593836e-03,1.1714904785e+00,3.9051956534e-03,9.9217331409e-01,1.0033785105e+00,1.0029894114e+00,9.9543386698e-01,1.0020155907e+00,1.1716077328e+00,1.1702888012e+00,1.1786221266e+00,1.1701476574e+00,1.1667860746e+00
102,9.9916169643e-01,4.5448260759e-03,-3.6872343029e-04,1.9778643630e-03,1.1765938044e+00,3.8957680617e-03,9.9213707447e-01,1.0033428669e+00,1.0029493570e+00,9.9539887905e-01,1.0019803047e+00,1.1765288115e+00,1.1754105091e+00,1.1837413311e+00,1.1753752232e+00,1.1719131470e+00
103,9.9912256002e-01,4.5441396536e-03,-3.8573374551e-04,1.9776436542e-03,1.1814858675e+00,3.8863029380e-03,9.9209833145e-01,1.0033046007e+00,1.0029064417e+00,9.9536114931e-01,1.0019422770e+00,1.1812300682e+00,1.1803263426e+00,1.1886476278e+00,1.1803882122e+00,1.1768370867e+00
104,9.9908063412e-01,4.5433832647e-03,-4.0395719041e-04,1.9773980930e-03,1.1861779690e+00,3.8771174984e-03,9.9205678701e-01,1.0032635927e+00,1.0028604269e+00,9.9532085657e-01,1.0019015074e+00,1.1857246161e+00,1.1850470304e+00,1.1933521032e+00,1.1851974726e+00,1.1815686226e+00
105,9.9903579950e-01,4.5426297575e-03,-4.2344588449e-04,1.9771594670e-03,1.1906805992e+00,3.8686705373e-03,9.9201238155e-01,1.0032198429e+00,1.0028113127e+00,9.9527758360e-01,1.0018578768e+00,1.1900227070e+00,1.1895835400e+00,1.1978656054e+00,1.1898134947e+00,1.1861176491e+00
106,9.9898777008e-01,4.5417541169e-03,-4.4432413201e-04,1.9768740487e-03,1.1950037479e+00,3.8611943525e-03,9.9196487665e-01,1.0031727552e+00,1.0027587414e+00,9.9523133039e-01,1.0018111467e+00,1.1941356659e+00,1.1939454079e+00,1.2021977901e+00,1.1942464113e+00,1.1904934645e+00
107,9.9893639088e-01,4.5407954068e-03,-4.6665958698e-04,1.9765590200e-03,1.1991567612e+00,3.8550439925e-03,9.9191415310e-01,1.0031224489e+00,1.0027024746e+00,9.9518179893e-01,1.0017610788e+00,1.1980733871e+00,1.1981418133e+00,1.2063581944e+00,1.1985054016e+00,1.1947050095e+00
108,9.9888143539e-01,4.5398288259e-03,-4.9055110193e-04,1.9762475576e-03,1.2031481743e+00,3.8503209970e-03,9.9185991287e-01,1.0030688047e+00,1.0026422739e+00,9.9512863159e-01,1.0017075539e+00,1.2018451691e+00,1.2021814585e+00,1.2103550434e+00,1.2025986910e+00,1.1987605095e+00
109,9.9882264137e-01,4.5387721450e-03,-5.1611280604e-04,1.9759044746e-03,1.2069861174e+00,3.8476734379e-03,9.9180185795e-01,1.0030114651e+00,1.0025779009e+00,9.9507188797e-01,1.0016500950e+00,1.2054593563e+00,1.2060720921e+00,1.2141971588e+00,1.2065348625e+00,1.2026671171e+00
110,9.9875975847e-01,4.5375867955e-03,-5.4345377576e-04,1.9755133160e-03,1.2106780767e+00,3.8471973324e-03,9.9173998833e-01,1.0029499531e+00,1.0025091171e+00,9.9501103163e-01,1.0015887022e+00,1.2089247704e+00,1.2098208666e+00,1.2178918123e+00,1.2103210688e+00,1.2064318657e+00
111,9.9869261980e-01,4.5363781769e-03,-5.7264713324e-04,1.9751204273e-03,1.2142312288e+00,3.8489830587e-03,9.9167382717e-01,1.0028846264e+00,1.0024354458e+00,9.9494606256e-01,1.0015231371e+00,1.2122491598e+00,1.2134351730e+00,1.2214459181e+00,1.2139645815e+00,1.2100613117e+00
112,9.9862073660e-01,4.5349870854e-03,-6.0390549884e-04,1.9746572459e-03,1.2176521063e+00,3.8534427865e-03,9.9160325527e-01,1.0028145313e+00,1.0023567677e+00,9.9487644434e-01,1.0014526844e+00,1.2154393196e+00,1.2169213295e+00,1.2248666286e+00,1.2174717188e+00,1.2135615349e+00
113,9.9854390621e-01,4.5335333653e-03,-6.3731769882e-04,1.9741765987e-03,1.2209468126e+00,3.8604693954e-03,9.9152773619e-01,1.0027395487e+00,1.0022727251e+00,9.9480205774e-01,1.0013774633e+00,1.2185027599e+00,1.2202847004e+00,1.2281596661e+00,1.2208487988e+00,1.2169381380e+00
114,9.9846178293e-01,4.5319695665e-03,-6.7303450856e-04,1.9736582234e-03,1.2241211176e+00,3.8704721635e-03,9.9144721031e-01,1.0026595592e+00,1.0021827221e+00,9.9472230673e-01,1.0012971163e+00,1.2214453220e+00,1.2235313654e+00,1.2313314676e+00,1.2241013050e+00,1.2201961279e+00
115,9.9837390184e-01,4.5302306265e-03,-7.1125861175e-04,1.9730747626e-03,1.2271801949e+00,3.8831025302e-03,9.9136114120e-01,1.0025740862e+00,1.0020864010e+00,9.9463707209e-01,1.0012108088e+00,1.2242730856e+00,1.2266663313e+00,1.2343864441e+00,1.2272347212e+00,1.2233403921e+00
116,9.9827998877e-01,4.5283841428e-03,-7.5211008748e-04,1.9724562747e-03,1.2301292658e+00,3.8988489995e-03,9.9126917124e-01,1.0024826527e+00,1.0019835234e+00,9.9454593658e-01,1.0011186600e+00,1.2269917727e+00,1.2296942472e+00,1.2373310328e+00,1.2302538157e+00,1.2263754606e+00
117,9.9817949533e-01,4.5264231795e-03,-7.9582825310e-04,1.9718006840e-03,1.2329727650e+00,3.9173021045e-03,9.9117082357e-01,1.0023849010e+00,1.0018734932e+00,9.9444830418e-01,1.0010199547e+00,1.2296063900e+00,1.2326195240e+00,1.2401689291e+00,1.2331633568e+00,1.2293056250e+00
118,9.9807206392e-01,4.5241881392e-03,-8.4256927745e-04,1.9710389987e-03,1.2357148647e+00,3.9386368782e-03,9.9106603861e-01,1.0022804737e+00,1.0017555952e+00,9.9434387684e-01,1.0009143353e+00,1.2321215868e+00,1.2354462147e+00,1.2429049015e+00,1.2359672785e+00,1.2321343422e+00
119,9.9795709848e-01,4.5219010349e-03,-8.9259397087e-04,1.9702693531e-03,1.2383597851e+00,3.9628143910e-03,9.9095374346e-01,1.0021687746e+00,1.0016295910e+00,9.9423205853e-01,1.0008013248e+00,1.2345422506e+00,1.2381781340e+00,1.2455434799e+00,1.2386697531e+00,1.2348653078e+00
120,9.9783414602e-01,4.5193268382e-03,-9.4610016717e-04,1.9693899399e-03,1.2409110546e+00,3.9892934023e-03,9.9083393812e-01,1.0020493269e+00,1.0014947653e+00,9.9411249161e-01,1.0006802082e+00,1.2368729115e+00,1.2408185005e+00,1.2480876446e+00,1.2412742376e+00,1.2375019789e+00
121,9.9770263433e-01,4.5166262141e-03,-1.0033385530e-03,1.9684718921e-03,1.2433722019e+00,4.0184040746e-03,9.9070584774e-01,1.0019217730e+00,1.0013505220e+00,9.9398440123e-01,1.0005506277e+00,1.2391167879e+00,1.2433708906e+00,1.2505419254e+00,1.2437840700e+00,1.2400473356e+00
122,9.9756191969e-01,4.5136352074e-03,-1.0645905378e-03,1.9674450389e-03,1.2457463264e+00,4.0496081949e-03,9.9056893587e-01,1.0017852783e+00,1.0011960268e+00,9.9384748936e-01,1.0004118681e+00,1.2412779331e+00,1.2458376884e+00,1.2529089451e+00,1.2462027073e+00,1.2425043583e+00
123,9.9741144180e-01,4.5104202934e-03,-1.1301019147e-03,1.9663392500e-03,1.2480362415e+00,4.0828976550e-03,9.9042272568e-01,1.0016393661e+00,1.0010306835e+00,9.9370086193e-01,1.0002635717e+00,1.2433596849e+00,1.2482216358e+00,1.2551921606e+00,1.2485325336e+00,1.2448751926e+00
124,9.9725037813e-01,4.5069677861e-03,-1.2002328027e-03,1.9651501806e-03,1.2502446413e+00,4.1179089164e-03,9.9026626348e-01,1.0014833212e+00,1.0008537769e+00,9.9354398251e-01,1.0001045465e+00,1.2453649044e+00,1.2505254745e+00,1.2573940754e+00,1.2507760525e+00,1.2471626997e+00
125,9.9707818031e-01,4.5032142287e-03,-1.2752241670e-03,1.9638509662e-03,1.2523740292e+00,4.1546441714e-03,9.9009925127e-01,1.0013166666e+00,1.0006644726e+00,9.9337613583e-01,9.9993437529e-01,1.2472964525e+00,1.2527509928e+00,1.2595179081e+00,1.2529358864e+00,1.2493689060e+00
126,9.9689401388e-01,4.4990994192e-03,-1.3554419464e-03,1.9624169630e-03,1.2544263840e+00,4.1925910778e-03,9.8992085457e-01,1.0011384487e+00,1.0004618168e+00,9.9319666624e-01,9.9975228310e-01,1.2491570711e+00,1.2548998594e+00,1.2615654469e+00,1.2550137043e+00,1.2514958382e+00
127,9.9669704437e-01,4.4947210344e-03,-1.4412528409e-03,1.9608924216e-03,1.2564039469e+00,4.2316086939e-03,9.8973000050e-01,1.0009479523e+00,1.0002449751e+00,9.9300479889e-01,9.9955749512e-01,1.2509491444e+00,1.2569743395e+00,1.2635391951e+00,1.2570116520e+00,1.2535454035e+00
128,9.9648652077e-01,4.4899536603e-03,-1.5329872368e-03,1.9592237500e-03,1.2583081961e+00,4.2715360689e-03,9.8952627182e-01,1.0007443428e+00,1.0000131130e+00,9.9279969931e-01,9.9934917688e-01,1.2526745796e+00,1.2589752674e+00,1.2654411793e+00,1.2589310408e+00,1.2555189133e+00
129,9.9626152515e-01,4.4848294970e-03,-1.6310490975e-03,1.9574266415e-03,1.2601410151e+00,4.3121912825e-03,9.8930865526e-01,1.0005270243e+00,9.9976497889e-01,9.9258053303e-01,9.9912643433e-01,1.2543354034e+00,1.2609044313e+00,1.2672735453e+00,1.2607735395e+00,1.2574181557e+00
130,9.9602118731e-01,4.4792703599e-03,-1.7358220058e-03,1.9554684032e-03,1.2619034529e+00,4.3530030906e-03,9.8907643557e-01,1.0002950430e+00,9.9949967861e-01,9.9234646559e-01,9.9888831377e-01,1.2559332848e+00,1.2627623081e+00,1.2690370083e+00,1.2625401020e+00,1.2592445612e+00
131,9.9576451778e-01,4.4732633993e-03,-1.8477423350e-03,1.9533452668e-03,1.2635967970e+00,4.3941635138e-03,9.8882853985e-01,1.0000473261e+00,9.9921602011e-01,9.9209666252e-01,9.9863404036e-01,1.2574694157e+00,1.2645499706e+00,1.2707338333e+00,1.2642319202e+00,1.2609988451e+00
132,9.9549067020e-01,4.4667385197e-03,-1.9671847238e-03,1.9510280177e-03,1.2652221203e+00,4.4351987246e-03,9.8856419325e-01,9.9978291988e-01,9.9891310930e-01,9.9183040857e-01,9.9836272001e-01,1.2589452267e+00,1.2662682533e+00,1.2723648548e+00,1.2658495903e+00,1.2626826763e+00
133,9.9519855976e-01,4.4597547382e-03,-2.0946288972e-03,1.9485441874e-03,1.2667799711e+00,4.4759582229e-03,9.8828220367e-01,9.9950122833e-01,9.9858957529e-01,9.9154669046e-01,9.9807310104e-01,1.2603617907e+00,1.2679167986e+00,1.2739312649e+00,1.2673935890e+00,1.2642964125e+00
134,9.9488730431e-01,4.4522516228e-03,-2.2304668648e-03,1.9458687269e-03,1.2682711840e+00,4.5163742772e-03,9.8798185587e-01,9.9920111895e-01,9.9824440479e-01,9.9124455452e-01,9.9776458740e-01,1.2617199421e+00,1.2694967985e+00,1.2754341364e+00,1.2688643932e+00,1.2658406496e+00
135,9.9455591440e-01,4.4441476477e-03,-2.3751384054e-03,1.9429676450e-03,1.2696959972e+00,4.5562984558e-03,9.8766207695e-01,9.9888175726e-01,9.9787622690e-01,9.9092346430e-01,9.9743604660e-01,1.2630198002e+00,1.2710076571e+00,1.2768740654e+00,1.2702620029e+00,1.2673164606e+00
136,9.9420351982e-01,4.4354093168e-03,-2.5290324203e-03,1.9398275200e-03,1.2710547209e+00,4.5954295201e-03,9.8732209206e-01,9.9854207039e-01,9.9748414755e-01,9.9058252573e-01,9.9708676338e-01,1.2642623186e+00,1.2724491358e+00,1.2782515287e+00,1.2715865374e+00,1.2687240839e+00
137,9.9382904768e-01,4.4261041744e-03,-2.6926276857e-03,1.9364794698e-03,1.2723474026e+00,4.6339542362e-03,9.8696064949e-01,9.9818146229e-01,9.9706667662e-01,9.9022084475e-01,9.9671560526e-01,1.2654472589e+00,1.2738214731e+00,1.2795671225e+00,1.2728379965e+00,1.2700631618e+00
138,9.9343180656e-01,4.4161402633e-03,-2.8662372423e-03,1.9328842385e-03,1.2735738993e+00,4.6714225572e-03,9.8657709360e-01,9.9779874086e-01,9.9662303925e-01,9.8983794451e-01,9.9632221460e-01,1.2665750980e+00,1.2751233578e+00,1.2808208466e+00,1.2740154266e+00,1.2713347673e+00
139,9.9301085472e-01,4.4054078962e-03,-3.0502847567e-03,1.9289948511e-03,1.2747339964e+00,4.7079720076e-03,9.8617064953e-01,9.9739313126e-01,9.9615198374e-01,9.8943310976e-01,9.9590539932e-01,1.2676452398e+00,1.2763547897e+00,1.2820127010e+00,1.2751187086e+00,1.2725385427e+00
140,9.9256557226e-01,4.3940203231e-03,-3.2450549388e-03,1.9248617509e-03,1.2758272886e+00,4.7435993572e-03,9.8574018478e-01,9.9696415663e-01,9.9565249681e-01,9.8900622129e-01,9.9546480179e-01,1.2686573267e+00,1.2775144577e+00,1.2831428051e+00,1.2761473656e+00,1.2736744881e+00
141,9.9209541082e-01,4.3818882188e-03,-3.4508020721e-03,1.9204459488e-03,1.2768533707e+00,4.7782025273e-03,9.8528540134e-01,9.9651116133e-01,9.9512374401e-01,9.8855674267e-01,9.9500000477e-01,1.2696114779e+00,1.2786021233e+00,1.2842110395e+00,1.2770999670e+00,1.2747422457e+00
142,9.9159979820e-01,4.3690424285e-03,-3.6677924066e-03,1.9157615892e-03,1.2778115034e+00,4.8117907957e-03,9.8480540514e-01,9.9603331089e-01,9.9456518888e-01,9.8808455467e-01,9.9451053143e-01,1.2705066204e+00,1.2796164751e+00,1.2852166891e+00,1.2779759169e+00,1.2757418156e+00
143,9.9107853174e-01,4.3554311363e-03,-3.8961314682e-03,1.9107853839e-03,1.2787008286e+00,4.8444048791e-03,9.8430001736e-01,9.9553054571e-01,9.9397605658e-01,9.8758977652e-01,9.9399626255e-01,1.2713419199e+00,1.2805560827e+00,1.2861591578e+00,1.2787743807e+00,1.2766726017e+00
144,9.9053146839e-01,4.3411125212e-03,-4.1358999523e-03,1.9055425040e-03,1.2795207262e+00,4.8759800842e-03,9.8376876116e-01,9.9500250816e-01,9.9335604906e-01,9.8707270622e-01,9.9345731735e-01,1.2721168995e+00,1.2814201117e+00,1.2870378494e+00,1.2794939280e+00,1.2775348425e+00
145,9.8995871544e-01,4.3260676673e-03,-4.3870696368e-03,1.9000235369e-03,1.2802703381e+00,4.9067415757e-03,9.8321169615e-01,9.9444913864e-01,9.9270510674e-01,9.8653376102e-01,9.9289387465e-01,1.2728304863e+00,1.2822077274e+00,1.2878520489e+00,1.2801339626e+00,1.2783274651e+00
146,9.8936057091e-01,4.3103979386e-03,-4.6495296170e-03,1.8942717102e-03,1.2809487581e+00,4.9367384340e-03,9.8262876272e-01,9.9387061596e-01,9.9202334881e-01,9.8597365618e-01,9.9230647087e-01,1.2734817266e+00,1.2829174995e+00,1.2886009216e+00,1.2806931734e+00,1.2790504694e+00
147,9.8873766661e-01,4.2941132067e-03,-4.9230227912e-03,1.8882893254e-03,1.2815551043e+00,4.9658854959e-03,9.8202049732e-01,9.9326729774e-01,9.9131137133e-01,9.8539334536e-01,9.9169582129e-01,1.2740699053e+00,1.2835487127e+00,1.2892830372e+00,1.2811703682e+00,1.2797034979e+00
148,9.8809078932e-01,4.2772995562e-03,-5.2072242695e-03,1.8821121501e-03,1.2820887089e+00,4.9944651046e-03,9.8138731718e-01,9.9263966084e-01,9.9056971073e-01,9.8479413986e-01,9.9106311798e-01,1.2745939493e+00,1.2841004133e+00,1.2898977995e+00,1.2815651894e+00,1.2802861929e+00
149,9.8742091656e-01,4.2600501154e-03,-5.5017252126e-03,1.8757786343e-03,1.2825487137e+00,5.0223528090e-03,9.8072999716e-01,9.9198842049e-01,9.8979949951e-01,9.8417729139e-01,9.9040937424e-01,1.2750533819e+00,1.2845716476e+00,1.2904437780e+00,1.2818764448e+00,1.2807983160e+00
150,9.8672958612e-01,4.2425221879e-03,-5.8058699120e-03,1.8693547983e-03,1.2829347849e+00,5.0494305876e-03,9.8004966974e-01,9.9131476879e-01,9.8900252581e-01,9.8354470730e-01,9.8973625898e-01,1.2754478455e+00,1.2849622965e+00,1.2909195423e+00,1.2821043730e+00,1.2812398672e+00
151,9.8601822853e-01,4.2247682358e-03,-6.1190485198e-03,1.8628606883e-03,1.2832464933e+00,5.0759273778e-03,9.7934770584e-01,9.9061959982e-01,9.8818039894e-01,9.8289799690e-01,9.8904544115e-01,1.2757766247e+00,1.2852721214e+00,1.2913243771e+00,1.2822481394e+00,1.2816112041e+00
152,9.8528877497e-01,4.2070046773e-03,-6.4404296055e-03,1.8563879626e-03,1.2834836960e+00,5.1017561228e-03,9.7862571478e-01,9.8990458250e-01,9.8733544350e-01,9.8223918676e-01,9.8833894730e-01,1.2760397196e+00,1.2855010033e+00,1.2916572094e+00,1.2823082209e+00,1.2819123268e+00
153,9.8454322815e-01,4.1893470139e-03,-6.7691480002e-03,1.8499841206e-03,1.2836466789e+00,5.1266752731e-03,9.7788542509e-01,9.8917114735e-01,9.8646998405e-01,9.8157060146e-01,9.8761898279e-01,1.2762373686e+00,1.2856496572e+00,1.2919167280e+00,1.2822856903e+00,1.2821439505e+00
154,9.8378385305e-01,4.1720454489e-03,-7.1042207629e-03,1.8437560542e-03,1.2837358475e+00,5.1504841942e-03,9.7712874413e-01,9.8842102289e-01,9.8558729887e-01,9.8089438677e-01,9.8688781261e-01,1.2763701677e+00,1.2857190371e+00,1.2921019793e+00,1.2821810246e+00,1.2823070288e+00
155,9.8301286697e-01,4.1553132410e-03,-7.4446831941e-03,1.8377944837e-03,1.2837521315e+00,5.1729720494e-03,9.7635769844e-01,9.8765623569e-01,9.8469001055e-01,9.8021268845e-01,9.8614770174e-01,1.2764390707e+00,1.2857104540e+00,1.2922124863e+00,1.2819964886e+00,1.2824021578e+00
156,9.8223294020e-01,4.1392368980e-03,-7.7893672352e-03,1.8321335393e-03,1.2836967230e+00,5.1936546429e-03,9.7557520866e-01,9.8687875271e-01,9.8378199339e-01,9.7952747345e-01,9.8540127277e-01,1.2764453888e+00,1.2856255770e+00,1.2922474146e+00,1.2817341089e+00,1.2824311256e+00
157,9.8144645691e-01,4.1240939173e-03,-8.1372282076e-03,1.8268934268e-03,1.2835713148e+00,5.2122207725e-03,9.7478300333e-01,9.8609060049e-01,9.8286646605e-01,9.7884136438e-01,9.8465085030e-01,1.2763910294e+00,1.2854669094e+00,1.2922068834e+00,1.2813962698e+00,1.2823954821e+00
158,9.8065596819e-01,4.1100041458e-03,-8.4871439437e-03,1.8221235810e-03,1.2833779097e+00,5.2280122312e-03,9.7398394346e-01,9.8529404402e-01,9.8194688559e-01,9.7815603018e-01,9.8389893770e-01,1.2762780190e+00,1.2852364779e+00,1.2920907736e+00,1.2809871435e+00,1.2822971344e+00
159,9.7986395359e-01,4.0971572047e-03,-8.8380205208e-03,1.8179053317e-03,1.2831190586e+00,5.2404739800e-03,9.7318041325e-01,9.8449105024e-01,9.8102706671e-01,9.7747319937e-01,9.8314803839e-01,1.2761092186e+00,1.2849378586e+00,1.2918996811e+00,1.2805103064e+00,1.2821382284e+00
160,9.7907277346e-01,4.0856766254e-03,-9.1888132407e-03,1.8142908568e-03,1.2827974319e+00,5.2487885513e-03,9.7237479687e-01,9.8368394375e-01,9.8011040688e-01,9.7679460049e-01,9.8240011930e-01,1.2758876085e+00,1.2845746279e+00,1.2916338444e+00,1.2799699306e+00,1.2819211483e+00
161,9.7828465700e-01,4.0756829753e-03,-9.5385322363e-03,1.8113314151e-03,1.2824163675e+00,5.2523629001e-03,9.7156935930e-01,9.8287481070e-01,9.7920018435e-01,9.7612166405e-01,9.8165726662e-01,1.2756162882e+00,1.2841502428e+00,1.2912949324e+00,1.2793715000e+00,1.2816488743e+00
162,9.7750174999e-01,4.0672651239e-03,-9.8862214732e-03,1.8090640686e-03,1.2819791317e+00,5.2503427043e-03,9.7076648474e-01,9.8206585646e-01,9.7829955816e-01,9.7545540333e-01,9.8092144728e-01,1.2752989531e+00,1.2836686373e+00,1.2908842564e+00,1.2787202597e+00,1.2813235521e+00
163,9.7672594786e-01,4.0604776159e-03,-1.0231033134e-02,1.8075113696e-03,1.2814897060e+00,5.2421833581e-03,9.6996814013e-01,9.8125892878e-01,9.7741132975e-01,9.7479689121e-01,9.8019444942e-01,1.2749392986e+00,1.2831344604e+00,1.2904043198e+00,1.2780218124e+00,1.2809486389e+00
164,9.7595882416e-01,4.0553732264e-03,-1.0572259990e-02,1.8066950343e-03,1.2809517384e+00,5.2270425824e-03,9.6917623281e-01,9.8045605421e-01,9.7653794289e-01,9.7414636612e-01,9.7947752476e-01,1.2745410204e+00,1.2825521231e+00,1.2898569107e+00,1.2772817612e+00,1.2805268764e+00
165,9.7520192862e-01,4.0518061521e-03,-1.0909202932e-02,1.8065484340e-03,1.2803694963e+00,5.2043505697e-03,9.6839272976e-01,9.7965896130e-01,9.7568148375e-01,9.7350460291e-01,9.7877186537e-01,1.2741085291e+00,1.2819255590e+00,1.2892456055e+00,1.2765061855e+00,1.2800616026e+00
166,9.7445645332e-01,4.0498085940e-03,-1.1241320533e-02,1.8070842324e-03,1.2797469854e+00,5.1736340314e-03,9.6761918068e-01,9.7886937857e-01,9.7484344244e-01,9.7287154198e-01,9.7807872295e-01,1.2736450434e+00,1.2812596560e+00,1.2885733843e+00,1.2757011652e+00,1.2795556784e+00
167,9.7372337580e-01,4.0494109816e-03,-1.1568165578e-02,1.8083153629e-03,1.2790882587e+00,5.1344329002e-03,9.6685653925e-01,9.7808897495e-01,9.7402554750e-01,9.7224730253e-01,9.7739851475e-01,1.2731544971e+00,1.2805584669e+00,1.2878438234e+00,1.2748721838e+00,1.2790123224e+00
168,9.7300356627e-01,4.0503656257e-03,-1.1889337077e-02,1.8101294644e-03,1.2783974171e+00,5.0866639776e-03,9.6610653400e-01,9.7731888294e-01,9.7322845459e-01,9.7163164616e-01,9.7673231363e-01,1.2726402283e+00,1.2798265219e+00,1.2870612144e+00,1.2740247250e+00,1.2784343958e+00
169,9.7229746580e-01,4.0526509054e-03,-1.2204625199e-02,1.8125162527e-03,1.2776784897e+00,5.0301854164e-03,9.6536982059e-01,9.7656053305e-01,9.7245270014e-01,9.7102415562e-01,9.7608011961e-01,1.2721053362e+00,1.2790678740e+00,1.2862297297e+00,1.2731642723e+00,1.2778252363e+00
