step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
16,1.9703846574e+00,5.9415698051e-03,2.9454904266e-01,1.3095913996e-03,7.5449939322e-04,8.2315604232e-04,1.9763262272e+00,1.9644430876e+00,-6.8656649091e-05,1.5776554355e-03
17,1.9625240564e+00,5.9193372726e-03,2.9281301351e-01,1.3099168396e-03,9.6601377300e-04,8.2008806930e-04,1.9684433937e+00,1.9566047192e+00,1.4592570369e-04,1.7861018423e-03
18,1.9530811906e+00,5.8926939964e-03,2.9071832079e-01,1.3103255840e-03,1.2213109439e-03,8.1641260476e-04,1.9589738846e+00,1.9471884966e+00,4.0489833918e-04,2.0377235487e-03
19,1.9418569803e+00,5.8616399765e-03,2.8821526192e-01,1.3109542332e-03,1.5266153205e-03,8.1204160233e-04,1.9477186203e+00,1.9359953403e+00,7.1457371814e-04,2.3386569228e-03
20,1.9286402464e+00,5.8248043060e-03,2.8524924458e-01,1.3116433013e-03,1.8887657207e-03,8.0688204616e-04,1.9344650507e+00,1.9228154421e+00,1.0818836745e-03,2.6956477668e-03
21,1.9132099152e+00,5.7821273804e-03,2.8176063954e-01,1.3125343124e-03,2.3152659414e-03,8.0082996283e-04,1.9189920425e+00,1.9074277878e+00,1.5144359786e-03,3.1160959043e-03
22,1.8953349590e+00,5.7324171066e-03,2.7768398678e-01,1.3135222862e-03,2.8143551899e-03,7.9377309885e-04,1.9010673761e+00,1.8896025419e+00,2.0205820911e-03,3.6081282888e-03
23,1.8747745156e+00,5.6751370430e-03,2.7294705159e-01,1.3146584880e-03,3.3950817306e-03,7.8558246605e-04,1.8804496527e+00,1.8690993786e+00,2.6094992645e-03,4.1806641966e-03
24,1.8512818813e+00,5.6090354919e-03,2.6747055731e-01,1.3158345260e-03,4.0673847543e-03,7.7612407040e-04,1.8568909168e+00,1.8456728458e+00,3.2912606839e-03,4.8435088247e-03
25,1.8246046901e+00,5.5337548256e-03,2.6116678950e-01,1.3171546509e-03,4.8421930987e-03,7.6524517499e-04,1.8301384449e+00,1.8190709352e+00,4.0769479237e-03,5.6074382737e-03
26,1.7944886684e+00,5.4477453232e-03,2.5393871898e-01,1.3184441020e-03,5.7315183803e-03,7.5277825817e-04,1.7999364138e+00,1.7890409231e+00,4.9787401222e-03,6.4842966385e-03
27,1.7606816888e+00,5.3501725197e-03,2.4567884249e-01,1.3196920085e-03,6.7485722248e-03,7.3853717186e-04,1.7660318613e+00,1.7553315163e+00,6.0100350529e-03,7.4871093966e-03
28,1.7229393125e+00,5.2397847176e-03,2.3626797208e-01,1.3207758325e-03,7.9078827985e-03,7.2232028469e-04,1.7281790972e+00,1.7176995277e+00,7.1855625138e-03,8.6302030832e-03
29,1.6810311079e+00,5.1151514053e-03,2.2557373966e-01,1.3215037338e-03,9.2254150659e-03,7.0390105247e-04,1.6861462593e+00,1.6759159565e+00,8.5215140134e-03,9.9293161184e-03
30,1.6347504854e+00,4.9754381180e-03,2.1344946351e-01,1.3217992660e-03,1.0718688834e-02,6.8303802982e-04,1.6397259235e+00,1.6297750473e+00,1.0035650805e-02,1.1401726864e-02
31,1.5839264393e+00,4.8198699951e-03,1.9973299747e-01,1.3215572084e-03,1.2406869791e-02,6.5946113318e-04,1.5887463093e+00,1.5791065693e+00,1.1747408658e-02,1.3066330925e-02
32,1.5284388661e+00,4.6467185020e-03,1.8424606565e-01,1.3203344056e-03,1.4310859144e-02,6.3287280500e-04,1.5330855846e+00,1.5237921476e+00,1.3677986339e-02,1.4943731949e-02
33,1.4682382941e+00,4.4557452202e-03,1.6679454713e-01,1.3179819041e-03,1.6453338787e-02,6.0295499861e-04,1.4726940393e+00,1.4637825489e+00,1.5850383788e-02,1.7056293786e-02
34,1.4033684731e+00,4.2464733124e-03,1.4716972755e-01,1.3141420740e-03,1.8858734518e-02,5.6935474277e-04,1.4076149464e+00,1.3991219997e+00,1.8289379776e-02,1.9428089261e-02
35,1.3339971900e+00,4.0187239647e-03,1.2515294405e-01,1.3083347814e-03,2.1553058177e-02,5.3170695901e-04,1.3380159140e+00,1.3299784660e+00,2.1021351218e-02,2.2084765136e-02
36,1.2604495287e+00,3.7733316422e-03,1.0052351415e-01,1.3001250496e-03,2.4563624524e-02,4.8961397260e-04,1.2642228603e+00,1.2566761971e+00,2.4074010551e-02,2.5053238496e-02
37,1.1832463741e+00,3.5125017166e-03,7.3073268770e-02,1.2892197495e-03,2.7918586507e-02,4.4268555939e-04,1.1867588758e+00,1.1797338724e+00,2.7475900948e-02,2.8361272067e-02
38,1.1031465530e+00,3.2404661179e-03,4.2631338583e-02,1.2757331270e-03,3.1646134332e-02,3.9057247341e-04,1.1063870192e+00,1.0999060869e+00,3.1255561858e-02,3.2036706805e-02
39,1.0211848617e+00,2.9632449150e-03,9.1025396253e-03,1.2602267969e-03,3.5773484036e-02,3.3295713365e-04,1.0241481066e+00,1.0182216167e+00,3.5440526903e-02,3.6106441170e-02
40,9.3870481849e-01,2.6887953281e-03,-2.7472734455e-02,1.2439822877e-03,4.0325418115e-02,2.6958435774e-04,9.4139361382e-01,9.3601602316e-01,4.0055833757e-02,4.0595002472e-02
41,8.5737079382e-01,2.4282932281e-03,-6.6833056627e-02,1.2300362654e-03,4.5322574675e-02,2.0035728812e-04,8.5979908705e-01,8.5494250059e-01,4.5122217387e-02,4.5522931963e-02
42,7.7914950252e-01,2.1950304508e-03,-1.0838092573e-01,1.2235034885e-03,5.0779692829e-02,1.2536346912e-04,7.8134453297e-01,7.7695447206e-01,5.0654329360e-02,5.0905056298e-02
43,7.0625066757e-01,2.0045638084e-03,-1.5104287802e-01,1.2326690485e-03,5.6703628972e-02,4.4969841838e-05,7.0825523138e-01,7.0424610376e-01,5.6658659130e-02,5.6748598814e-02
44,6.4101144671e-01,1.8718540668e-03,-1.9313606679e-01,1.2682116787e-03,6.3091997057e-02,4.0236860514e-05,6.4288330078e-01,6.3913959265e-01,6.3132233918e-02,6.3051760197e-02
45,5.8572804928e-01,1.8106102943e-03,-2.3230605301e-01,1.3425011238e-03,6.9932516664e-02,1.2929365039e-04,5.8753865957e-01,5.8391743898e-01,7.0061810315e-02,6.9803223014e-02
46,5.4244583845e-01,1.8310546875e-03,-2.6564609255e-01,1.4659896174e-03,7.7203374356e-02,2.2096559405e-04,5.4427689314e-01,5.4061478376e-01,7.7424339950e-02,7.6982408762e-02
47,5.1273885369e-01,1.9376575947e-03,-2.9010687300e-01,1.6412214543e-03,8.4874857217e-02,3.1375512481e-04,5.1467651129e-01,5.1080119610e-01,8.5188612342e-02,8.4561102092e-02
48,4.9752220511e-01,2.1292865276e-03,-3.0319150873e-01,1.8586970107e-03,9.2911805958e-02,4.0599331260e-04,4.9965149164e-01,4.9539291859e-01,9.3317799270e-02,9.2505812645e-02
49,4.9694308639e-01,2.3997128010e-03,-3.0369841071e-01,2.0972021889e-03,1.0127631202e-01,4.9589201808e-04,4.9934279919e-01,4.9454337358e-01,1.0177220404e-01,1.0078042001e-01
50,5.1037964225e-01,2.7392804623e-03,-2.9211291213e-01,2.3309429178e-03,1.0992973298e-01,5.8166682720e-04,5.1311892271e-01,5.0764036179e-01,1.1051139981e-01,1.0934806615e-01
51,5.3655079007e-01,3.1365454197e-03,-2.7039658197e-01,2.5388088325e-03,1.1883385852e-01,6.6144391894e-04,5.3968733549e-01,5.3341424465e-01,1.1949530244e-01,1.1817241460e-01
52,5.7371175289e-01,3.5805702209e-03,-2.4131471143e-01,2.7104936782e-03,1.2795053422e-01,7.3346495628e-04,5.7729232311e-01,5.7013118267e-01,1.2868399918e-01,1.2721706927e-01
53,6.1988672614e-01,4.0614902973e-03,-2.0769698527e-01,2.8455328869e-03,1.3724059612e-01,7.9611688852e-04,6.2394821644e-01,6.1582523584e-01,1.3803671300e-01,1.3644447923e-01
54,6.7309311032e-01,4.5714080334e-03,-1.7193487125e-01,2.9496183802e-03,1.4666227996e-01,8.4796547890e-04,6.7766451836e-01,6.6852170229e-01,1.4751024544e-01,1.4581431448e-01
55,7.3151627183e-01,5.1035583019e-03,-1.3578657871e-01,3.0299847812e-03,1.5617009997e-01,8.8779628277e-04,7.3661983013e-01,7.2641271353e-01,1.5705789626e-01,1.5528230369e-01
56,7.9361838102e-01,5.6515932083e-03,-1.0039929447e-01,3.0927928273e-03,1.6571427137e-01,9.1478973627e-04,7.9926997423e-01,7.8796678782e-01,1.6662906110e-01,1.6479948163e-01
57,8.5818514228e-01,6.2092840672e-03,-6.6430376730e-02,3.1423345997e-03,1.7524134368e-01,9.2846900225e-04,8.6439442635e-01,8.5197585821e-01,1.7616981268e-01,1.7431287467e-01
58,9.2431968451e-01,6.7697763443e-03,-3.4189446544e-02,3.1808573716e-03,1.8469522148e-01,9.2882663012e-04,9.3108946085e-01,9.1754990816e-01,1.8562404811e-01,1.8376639485e-01
59,9.9140629172e-01,7.3247253895e-03,-3.7601827464e-03,3.2087205087e-03,1.9401888549e-01,9.1630220413e-04,9.9873101711e-01,9.8408156633e-01,1.9493518770e-01,1.9310258329e-01
60,1.0590592027e+00,7.8657269478e-03,2.4908259834e-02,3.2256030773e-03,2.0315621048e-01,8.9179724455e-04,1.0669249296e+00,1.0511934757e+00,2.0404800773e-01,2.0226441324e-01
61,1.1270687580e+00,8.3832740784e-03,5.1938397300e-02,3.2303945897e-03,2.1205373108e-01,8.5668265820e-04,1.1354520321e+00,1.1186854839e+00,2.1291041374e-01,2.1119704843e-01
62,1.1953519583e+00,8.8669061661e-03,7.7483848709e-02,3.2215775654e-03,2.2066187114e-01,8.1256777048e-04,1.2042188644e+00,1.1864850521e+00,2.2147443891e-01,2.1984930336e-01
63,1.2639146447e+00,9.3074440956e-03,1.0170597013e-01,3.1981943537e-03,2.2893633693e-01,7.6147168875e-04,1.2732220888e+00,1.2546072006e+00,2.2969780862e-01,2.2817486525e-01
64,1.3328182101e+00,9.6941590309e-03,1.2475942982e-01,3.1588659177e-03,2.3683857173e-01,7.0554763079e-04,1.3425123692e+00,1.3231240511e+00,2.3754411936e-01,2.3613302410e-01
65,1.4021590948e+00,1.0018110275e-02,1.4678620812e-01,3.1029888570e-03,2.4433646351e-01,6.4698606730e-04,1.4121772051e+00,1.3921409845e+00,2.4498344958e-01,2.4368947744e-01
66,1.4720500708e+00,1.0269641876e-02,1.6791201357e-01,3.0298705501e-03,2.5140434504e-01,5.8799982071e-04,1.4823197126e+00,1.4617804289e+00,2.5199234486e-01,2.5081634521e-01
67,1.5426106453e+00,1.0440349579e-02,1.8824637727e-01,2.9393388780e-03,2.5802302361e-01,5.3063035011e-04,1.5530509949e+00,1.5321702957e+00,2.5855365396e-01,2.5749239326e-01
68,1.6139589548e+00,1.0523200035e-02,2.0788325428e-01,2.8316906433e-03,2.6417966187e-01,4.7673285007e-04,1.6244821548e+00,1.6034357548e+00,2.6465639472e-01,2.6370292902e-01
69,1.6862056255e+00,1.0511875153e-02,2.2690209465e-01,2.7074447183e-03,2.6986734569e-01,4.2794644833e-04,1.6967175007e+00,1.6756937504e+00,2.7029529214e-01,2.6943939924e-01
70,1.7594508529e+00,1.0401785374e-02,2.4536955042e-01,2.5675571519e-03,2.7508483827e-01,3.8550794125e-04,1.7698526382e+00,1.7490490675e+00,2.7547034621e-01,2.7469933033e-01
71,1.8337833881e+00,1.0188341141e-02,2.6334133119e-01,2.4129272271e-03,2.7983573079e-01,3.5038590431e-04,1.8439717293e+00,1.8235950470e+00,2.8018611670e-01,2.7948534489e-01
72,1.9092789888e+00,9.8698139191e-03,2.8086359045e-01,2.2450589618e-03,2.8412820399e-01,3.2316148281e-04,1.9191488028e+00,1.8994091749e+00,2.8445136547e-01,2.8380504251e-01
73,1.9859980345e+00,9.4450712204e-03,2.9797390287e-01,2.0654467765e-03,2.8797413409e-01,3.0414760113e-04,1.9954431057e+00,1.9765529633e+00,2.8827828169e-01,2.8766998649e-01
74,2.0639890432e+00,8.9160203934e-03,3.1470333534e-01,1.8760770829e-03,2.9138873518e-01,2.9326975346e-04,2.0729050636e+00,2.0550730228e+00,2.9168200493e-01,2.9109546542e-01
75,2.1432871819e+00,8.2828998566e-03,3.3107712352e-01,1.6783731273e-03,2.9438968003e-01,2.9037892818e-04,2.1515700817e+00,2.1350042820e+00,2.9468005896e-01,2.9409930110e-01
76,2.2239131927e+00,7.5495243073e-03,3.4711532876e-01,1.4743063502e-03,2.9699672759e-01,2.9496848583e-04,2.2314627171e+00,2.2163636684e+00,2.9729169607e-01,2.9670175910e-01
77,2.3058791161e+00,6.7205429077e-03,3.6283469144e-01,1.2657658175e-03,2.9923103750e-01,3.0638277531e-04,2.3125996590e+00,2.2991585732e+00,2.9953742027e-01,2.9892465472e-01
78,2.3891835213e+00,5.8026313782e-03,3.7824822979e-01,1.0547769648e-03,3.0111461878e-01,3.2383203506e-04,2.3949861526e+00,2.3833808899e+00,3.0143845081e-01,3.0079078674e-01
79,2.4738155603e+00,4.8018693924e-03,3.9336649875e-01,8.4300059896e-04,3.0267018080e-01,3.4648180008e-04,2.4786174297e+00,2.4690136909e+00,3.0301666260e-01,3.0232369900e-01
80,2.5597556829e+00,3.7261247635e-03,4.0819805573e-01,6.3218399218e-04,3.0392044783e-01,3.7348270416e-04,2.5634818077e+00,2.5560295582e+00,3.0429393053e-01,3.0354696512e-01
81,2.6469752789e+00,2.5835037231e-03,4.2274967841e-01,4.2388071252e-04,3.0488784611e-01,4.0392577648e-04,2.6495587826e+00,2.6443917751e+00,3.0529177189e-01,3.0448392034e-01
82,2.7354396582e+00,1.3841390610e-03,4.3702708340e-01,2.1975407349e-04,3.0559454858e-01,4.3691694736e-04,2.7368237972e+00,2.7340555191e+00,3.0603146553e-01,3.0515763164e-01
83,2.8251065016e+00,1.3530254364e-04,4.5103482411e-01,2.0799622281e-05,3.0606195331e-01,4.7162175179e-04,2.8252418041e+00,2.8249711990e+00,3.0653357506e-01,3.0559033155e-01
84,2.9159263372e+00,1.1500120163e-03,4.6477651477e-01,1.7128138400e-04,3.0631069839e-01,5.0722062588e-04,2.9147763252e+00,2.9170763493e+00,3.0681791902e-01,3.0580347776e-01
85,3.0078469515e+00,2.4646520615e-03,4.7825558844e-01,3.5586419354e-04,3.0636043847e-01,5.4307281971e-04,3.0053822994e+00,3.0103116035e+00,3.0690351129e-01,3.0581736565e-01
86,3.1008099318e+00,3.7962198257e-03,4.9147482093e-01,5.3169274557e-04,3.0622988939e-01,5.7843327522e-04,3.0970137119e+00,3.1046061516e+00,3.0680832267e-01,3.0565145612e-01
87,3.1947525740e+00,5.1363706589e-03,5.0443666742e-01,6.9823853476e-04,3.0593661964e-01,6.1272084713e-04,3.1896162033e+00,3.1998889446e+00,3.0654934049e-01,3.0532389879e-01
88,3.2896090746e+00,6.4734220505e-03,5.1714345013e-01,8.5462285661e-04,3.0549721420e-01,6.4547359943e-04,3.2831356525e+00,3.2960824966e+00,3.0614268780e-01,3.0485174060e-01
89,3.3853098154e+00,7.7985525131e-03,5.2959726807e-01,1.0004621435e-03,3.0492717028e-01,6.7624449730e-04,3.3775112629e+00,3.3931083679e+00,3.0560341477e-01,3.0425092578e-01
90,3.4817837477e+00,9.1000795364e-03,5.4180031040e-01,1.1350858103e-03,3.0424083769e-01,7.0466101170e-04,3.4726836681e+00,3.4908838272e+00,3.0494549870e-01,3.0353617668e-01
91,3.5789549351e+00,1.0370492935e-02,5.5375440671e-01,1.2584289390e-03,3.0345165730e-01,7.3045492172e-04,3.5685844421e+00,3.5893254280e+00,3.0418211222e-01,3.0272120237e-01
92,3.6767464876e+00,1.1598706245e-02,5.6546152525e-01,1.3700348518e-03,3.0257198215e-01,7.5334310532e-04,3.6651477814e+00,3.6883451939e+00,3.0332532525e-01,3.0181863904e-01
93,3.7750794888e+00,1.2777090073e-02,5.7692361311e-01,1.4699136585e-03,3.0161331594e-01,7.7317655087e-04,3.7623023987e+00,3.7878565788e+00,3.0238649249e-01,3.0084013939e-01
94,3.8738735914e+00,1.3897299767e-02,5.8814265048e-01,1.5580132783e-03,3.0058610439e-01,7.8985095024e-04,3.8599762917e+00,3.8877708912e+00,3.0137595534e-01,2.9979625344e-01
95,3.9730468988e+00,1.4949917793e-02,5.9912061701e-01,1.6341859563e-03,2.9950009286e-01,8.0324709415e-04,3.9580969810e+00,3.9879968166e+00,3.0030333996e-01,2.9869684577e-01
96,4.0725142956e+00,1.5929937363e-02,6.0985929500e-01,1.6987832764e-03,2.9836414754e-01,8.1337988377e-04,4.0565843582e+00,4.0884442329e+00,2.9917752743e-01,2.9755076766e-01
97,4.1721932888e+00,1.6829252243e-02,6.2036088703e-01,1.7518102633e-03,2.9718640447e-01,8.2021951675e-04,4.1553640366e+00,4.1890225410e+00,2.9800662398e-01,2.9636618495e-01
98,4.2719962597e+00,1.7641782761e-02,6.3062716054e-01,1.7934876326e-03,2.9597432911e-01,8.2381069660e-04,4.2543544769e+00,4.2896380424e+00,2.9679813981e-01,2.9515051842e-01
99,4.3718376160e+00,1.8362998962e-02,6.4066019145e-01,1.8241748026e-03,2.9473467171e-01,8.2419812679e-04,4.3534746170e+00,4.3902006149e+00,2.9555886984e-01,2.9391047359e-01
100,4.4716317654e+00,1.8986463547e-02,6.5046211777e-01,1.8440172033e-03,2.9347369075e-01,8.2153081894e-04,4.4526453018e+00,4.4906182289e+00,2.9429522157e-01,2.9265215993e-01
101,4.5712902546e+00,1.9510507584e-02,6.6003484209e-01,1.8536029790e-03,2.9219688475e-01,8.1585347652e-04,4.5517797470e+00,4.5908007622e+00,2.9301273823e-01,2.9138103127e-01
102,4.6707267761e+00,1.9930362701e-02,6.6938050923e-01,1.8531803492e-03,2.9090948403e-01,8.0730021000e-04,4.6507964134e+00,4.6906571388e+00,2.9171678424e-01,2.9010218382e-01
103,4.7698559761e+00,2.0244598389e-02,6.7850135419e-01,1.8432779117e-03,2.8961607814e-01,7.9607963562e-04,4.7496113777e+00,4.7901005745e+00,2.9041215777e-01,2.8881999850e-01
104,4.8685896397e+00,2.0450830460e-02,6.8739933903e-01,1.8242932174e-03,2.8832082450e-01,7.8229606152e-04,4.8481388092e+00,4.8890404701e+00,2.8910312057e-01,2.8753852844e-01
105,4.9668433666e+00,2.0548582077e-02,6.9607674766e-01,1.7967521953e-03,2.8702753782e-01,7.6612830162e-04,4.9462947845e+00,4.9873919487e+00,2.8779366612e-01,2.8626140952e-01
106,5.0645325184e+00,2.0538091660e-02,7.0453579292e-01,1.7611948861e-03,2.8573961556e-01,7.4772536755e-04,5.0439944267e+00,5.0850706100e+00,2.8648734093e-01,2.8499189019e-01
107,5.1615750790e+00,2.0419836044e-02,7.1277885028e-01,1.7181322068e-03,2.8446012735e-01,7.2729587555e-04,5.1411552429e+00,5.1819949150e+00,2.8518742323e-01,2.8373283148e-01
108,5.2578880787e+00,2.0195722580e-02,7.2080813361e-01,1.6681477197e-03,2.8319182992e-01,7.0500373840e-04,5.2376923561e+00,5.2780838013e+00,2.8389683366e-01,2.8248682618e-01
109,5.3533904552e+00,1.9868135452e-02,7.2862592929e-01,1.6118124171e-03,2.8193709254e-01,6.8107247353e-04,5.3335223198e+00,5.3732585907e+00,2.8261816502e-01,2.8125602007e-01
110,5.4480094910e+00,1.9440650940e-02,7.3623509044e-01,1.5497409243e-03,2.8069815040e-01,6.5568089485e-04,5.4285688400e+00,5.4674501419e+00,2.8135383129e-01,2.8004246950e-01
111,5.5416631699e+00,1.8915653229e-02,7.4363759522e-01,1.4824061787e-03,2.7947686613e-01,6.2896311283e-04,5.5227475166e+00,5.5605788231e+00,2.8010582924e-01,2.7884790301e-01
112,5.6342849731e+00,1.8298625946e-02,7.5083651870e-01,1.4104753760e-03,2.7827492356e-01,6.0114264488e-04,5.6159863472e+00,5.6525835991e+00,2.7887606621e-01,2.7767378092e-01
113,5.7258019447e+00,1.7594337463e-02,7.5783427136e-01,1.3345113570e-03,2.7709381282e-01,5.7242810726e-04,5.7082076073e+00,5.7433962822e+00,2.7766624093e-01,2.7652138472e-01
114,5.8161480427e+00,1.6808271408e-02,7.6463363885e-01,1.2550849447e-03,2.7593475580e-01,5.4293870926e-04,5.7993397713e+00,5.8329563141e+00,2.7647769451e-01,2.7539181709e-01
115,5.9052622318e+00,1.5946626663e-02,7.7123760437e-01,1.1727758272e-03,2.7479888499e-01,5.1285326481e-04,5.8893156052e+00,5.9212088585e+00,2.7531173825e-01,2.7428603172e-01
116,5.9930822849e+00,1.5015363693e-02,7.7764887750e-01,1.0881050736e-03,2.7368706465e-01,4.8238039017e-04,5.9780669212e+00,6.0080976486e+00,2.7416944504e-01,2.7320468426e-01
117,6.0795555115e+00,1.4021873474e-02,7.8387067318e-01,1.0016576150e-03,2.7260003984e-01,4.5163929462e-04,6.0655336380e+00,6.0935773849e+00,2.7305167913e-01,2.7214840055e-01
118,6.1646296978e+00,1.2974023819e-02,7.8990603233e-01,9.1401358199e-04,2.7153842151e-01,4.2079389095e-04,6.1516556740e+00,6.1776037216e+00,2.7195921540e-01,2.7111762762e-01
119,6.2482581139e+00,1.1875629425e-02,7.9575817740e-01,8.2543429621e-04,2.7050267160e-01,3.8997828960e-04,6.2363824844e+00,6.2601337433e+00,2.7089264989e-01,2.7011269331e-01
120,6.3303971291e+00,1.0738372803e-02,8.0143033092e-01,7.3670267930e-04,2.6949311793e-01,3.5934150219e-04,6.3196587563e+00,6.3411355019e+00,2.6985245943e-01,2.6913377643e-01
121,6.4110107422e+00,9.5667839050e-03,8.0692602104e-01,6.4807324626e-04,2.6850996912e-01,3.2900273800e-04,6.4014439583e+00,6.4205775261e+00,2.6883897185e-01,2.6818096638e-01
122,6.4900648594e+00,8.3687305450e-03,8.1224867595e-01,5.6000912000e-04,2.6755340397e-01,2.9905140400e-04,6.4816961288e+00,6.4984335899e+00,2.6785245538e-01,2.6725435257e-01
123,6.5675311089e+00,7.1525573730e-03,8.1740188106e-01,4.7298099929e-04,2.6662337780e-01,2.6962161064e-04,6.5603785515e+00,6.5746836662e+00,2.6689299941e-01,2.6635375619e-01
124,6.6433844566e+00,5.9242248535e-03,8.2238921337e-01,3.8728134164e-04,2.6571986079e-01,2.4080276489e-04,6.6374602318e+00,6.6493086815e+00,2.6596066356e-01,2.6547905803e-01
125,6.7176067829e+00,4.6918392181e-03,8.2721447277e-01,3.0332829527e-04,2.6484264433e-01,2.1268427372e-04,6.7129149437e+00,6.7222986221e+00,2.6505532861e-01,2.6462996006e-01
126,6.7901833057e+00,3.4596920013e-03,8.3188144215e-01,2.2127904471e-04,2.6399156451e-01,1.8534064293e-04,6.7867236137e+00,6.7936429977e+00,2.6417690516e-01,2.6380622387e-01
127,6.8611037731e+00,2.2375583649e-03,8.3639396492e-01,1.4163308374e-04,2.6316632330e-01,1.5880167484e-04,6.8588662148e+00,6.8633413315e+00,2.6332512498e-01,2.6300752163e-01
128,6.9303612709e+00,1.0285377502e-03,8.4075586964e-01,6.4453822128e-05,2.6236651838e-01,1.3320147991e-04,6.9293327332e+00,6.9313898087e+00,2.6249971986e-01,2.6223331690e-01
129,6.9979574680e+00,1.5997886658e-04,8.4497129850e-01,9.9283168418e-06,2.6159179211e-01,1.0854005814e-04,6.9981174469e+00,6.9977974892e+00,2.6170033216e-01,2.6148325205e-01
130,7.0638916492e+00,1.3253688812e-03,8.4904402147e-01,8.1484884953e-05,2.6084165275e-01,8.4832310677e-05,7.0652170181e+00,7.0625662804e+00,2.6092648506e-01,2.6075682044e-01
131,7.1281750202e+00,2.4611949921e-03,8.5297832863e-01,1.4995190822e-04,2.6011565328e-01,6.2167644501e-05,7.1306362152e+00,7.1257138252e+00,2.6017782092e-01,2.6005348563e-01
132,7.1908164024e+00,3.5634040833e-03,8.5677814706e-01,2.1521434705e-04,2.5941319764e-01,4.0575861931e-05,7.1943798065e+00,7.1872529984e+00,2.5945377350e-01,2.5937262177e-01
133,7.2518305779e+00,4.6281814575e-03,8.6044756082e-01,2.7717055984e-04,2.5873376429e-01,2.0012259483e-05,7.2564587593e+00,7.2472023964e+00,2.5875377655e-01,2.5871375203e-01
134,7.3112330437e+00,5.6519508362e-03,8.6399049738e-01,3.3573154274e-04,2.5807669759e-01,5.0663948059e-07,7.3168849945e+00,7.3055810928e+00,2.5807720423e-01,2.5807619095e-01
135,7.3690490723e+00,6.6347122192e-03,8.6741127258e-01,3.9101648750e-04,2.5744146109e-01,1.7940998077e-05,7.3756837845e+00,7.3624143600e+00,2.5742352009e-01,2.5745940208e-01
