lambda	t	m_w	m_x	m_y
1.	118	3.528925865568001e-14	3.528925865568001e-14	1.2453317764674867e-27
1.	119	2.8231406924543213e-14	2.8231406924543213e-14	7.970123369391465e-28
1.	120	2.258512553963406e-14	2.258512553963406e-14	5.100878956410307e-28
1.	121	1.8068100431706923e-14	1.8068100431706923e-14	3.264562532102479e-28
1.	122	1.445448034536533e-14	1.445448034536533e-14	2.089320020545526e-28
1.	123	1.156358427629213e-14	1.156358427629213e-14	1.3371648131491058e-28
1.	124	9.25086742103362e-15	9.25086742103362e-15	8.55785480415412e-29
1.	125	7.400693936826842e-15	7.400693936826842e-15	5.477027074658557e-29
1.	126	5.9205551494614385e-15	5.9205551494614385e-15	3.5052973277814357e-29
1.	127	4.736444119569129e-15	4.736444119569129e-15	2.2433902897800983e-29
1.	128	3.789155295655289e-15	3.789155295655289e-15	1.435769785459252e-29
1.	129	3.031324236524222e-15	3.031324236524222e-15	9.188926626939157e-30
1.	130	2.4250593892193718e-15	2.4250593892193718e-15	5.8809130412410324e-30
1.	131	1.940047511375494e-15	1.940047511375494e-15	3.763784346394247e-30
1.	132	1.5520380091003927e-15	1.5520380091003927e-15	2.4088219816923108e-30
1.	133	1.2416304072803126e-15	1.2416304072803126e-15	1.541646068283075e-30
1.	134	9.933043258242492e-16	9.933043258242492e-16	9.866534837011663e-31
1.	135	7.946434606593988e-16	7.946434606593988e-16	6.314582295687454e-31
1.	136	6.357147685275187e-16	6.357147685275187e-16	4.041332669239967e-31
1.	137	5.085718148220147e-16	5.085718148220147e-16	2.586452908313576e-31
1.	138	4.068574518576116e-16	4.068574518576116e-16	1.6553298613206875e-31
1.	139	3.2548596148608923e-16	3.2548596148608923e-16	1.0594111112452397e-31
1.	140	2.603887691888714e-16	2.603887691888714e-16	6.780231111969533e-32
1.	141	2.0831101535109708e-16	2.0831101535109708e-16	4.3393479116605007e-32
1.	142	1.6664881228087764e-16	1.6664881228087764e-16	2.7771826634627194e-32
1.	143	1.3331904982470208e-16	1.3331904982470208e-16	1.7773969046161397e-32
1.	144	1.0665523985976167e-16	1.0665523985976167e-16	1.1375340189543294e-32
1.	145	8.532419188780933e-17	8.532419188780933e-17	7.280217721307708e-33
1.	146	6.825935351024748e-17	6.825935351024748e-17	4.6593393416369345e-33
1.	147	5.460748280819798e-17	5.460748280819798e-17	2.981977178647638e-33
1.	148	4.368598624655839e-17	4.368598624655839e-17	1.9084653943344887e-33
1.	149	3.494878899724671e-17	3.494878899724671e-17	1.2214178523740727e-33
1.	150	2.795903119779737e-17	2.795903119779737e-17	7.817074255194065e-34
1.	151	2.2367224958237896e-17	2.2367224958237896e-17	5.002927523324202e-34
1.	152	1.7893779966590317e-17	1.7893779966590317e-17	3.2018736149274897e-34
1.	153	1.4315023973272254e-17	1.4315023973272254e-17	2.0491991135535936e-34
1.	154	1.1452019178617805e-17	1.1452019178617805e-17	1.3114874326743e-34
1.	155	9.161615342894245e-18	9.161615342894245e-18	8.393519569115523e-35
1.	156	7.329292274315397e-18	7.329292274315397e-18	5.371852524233936e-35
1.	157	5.863433819452318e-18	5.863433819452318e-18	3.43798561550972e-35
1.	158	4.690747055561855e-18	4.690747055561855e-18	2.2003107939262212e-35
1.	159	3.7525976444494844e-18	3.7525976444494844e-18	1.4081989081127818e-35
1.	160	3.0020781155595876e-18	3.0020781155595876e-18	9.012473011921804e-36
1.	161	2.40166249244767e-18	2.40166249244767e-18	5.767982727629955e-36
1.	162	1.9213299939581362e-18	1.9213299939581362e-18	3.691508945683172e-36
1.	163	1.537063995166509e-18	1.537063995166509e-18	2.3625657252372298e-36
1.	164	1.2296511961332072e-18	1.2296511961332072e-18	1.5120420641518273e-36
1.	165	9.837209569065658e-19	9.837209569065658e-19	9.677069210571695e-37
1.	166	7.869767655252527e-19	7.869767655252527e-19	6.193324294765885e-37
1.	167	6.295814124202022e-19	6.295814124202022e-19	3.963727548650167e-37
1.	168	5.036651299361618e-19	5.036651299361618e-19	2.536785631136107e-37
1.	169	4.0293210394892945e-19	4.0293210394892945e-19	1.6235428039271089e-37
1.	170	3.2234568315914356e-19	3.2234568315914356e-19	1.0390673945133497e-37
1.	171	2.5787654652731486e-19	2.5787654652731486e-19	6.650031324885438e-38
1.	172	2.063012372218519e-19	2.063012372218519e-19	4.256020047926681e-38
1.	173	1.6504098977748154e-19	1.6504098977748154e-19	2.723852830673077e-38
1.	174	1.3203279182198525e-19	1.3203279182198525e-19	1.7432658116307695e-38
1.	175	1.056262334575882e-19	1.056262334575882e-19	1.1156901194436924e-38
1.	176	8.450098676607057e-20	8.450098676607057e-20	7.140416764439633e-39
1.	177	6.760078941285645e-20	6.760078941285645e-20	4.569866729241365e-39
1.	178	5.4080631530285167e-20	5.4080631530285167e-20	2.924714706714474e-39
1.	179	4.3264505224228133e-20	4.3264505224228133e-20	1.8718174122972633e-39
1.	180	3.461160417938251e-20	3.461160417938251e-20	1.197963143870249e-39
1.	181	2.768928334350601e-20	2.768928334350601e-20	7.666964120769592e-40
1.	182	2.2151426674804806e-20	2.2151426674804806e-20	4.906857037292539e-40
1.	183	1.7721141339843847e-20	1.7721141339843847e-20	3.140388503867226e-40
1.	184	1.4176913071875077e-20	1.4176913071875077e-20	2.0098486424750244e-40
1.	185	1.1341530457500062e-20	1.1341530457500062e-20	1.2863031311840158e-40
1.	186	9.073224366000051e-21	9.073224366000051e-21	8.232340039577703e-41
1.	187	7.258579492800041e-21	7.258579492800041e-21	5.26869762532973e-41
1.	188	5.806863594240033e-21	5.806863594240033e-21	3.3719664802110275e-41
1.	189	4.645490875392027e-21	4.645490875392027e-21	2.1580585473350578e-41
1.	190	3.716392700313622e-21	3.716392700313622e-21	1.3811574702944374e-41
1.	191	2.9731141602508977e-21	2.9731141602508977e-21	8.839407809884401e-42
1.	192	2.3784913282007184e-21	2.3784913282007184e-21	5.6572209983260176e-42
1.	193	1.902793062560575e-21	1.902793062560575e-21	3.6206214389286516e-42
1.	194	1.52223445004846e-21	1.52223445004846e-21	2.3171977209143373e-42
1.	195	1.217787560038768e-21	1.217787560038768e-21	1.483006541385176e-42
1.	196	9.742300480310145e-22	9.742300480310145e-22	9.491241864865128e-43
1.	197	7.7938403842481165e-22	7.7938403842481165e-22	6.0743947935136825e-43
1.	198	6.235072307398493e-22	6.235072307398493e-22	3.887612667848757e-43
1.	199	4.988057845918794e-22	4.988057845918794e-22	2.4880721074232044e-43
1.	200	3.9904462767350357e-22	3.9904462767350357e-22	1.5923661487508508e-43
