step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
1290,1.0158508301e+02,0.0000000000e+00,2.0068299398e+00,0.0000000000e+00,1.0158507824e+00,0.0000000000e+00,1.0507915914e-01,0.0000000000e+00,1.0158508301e+02,1.0158507824e+00,1.0507915914e-01
1295,1.0135997772e+02,0.0000000000e+00,2.0058665064e+00,0.0000000000e+00,1.0135997534e+00,0.0000000000e+00,1.0544315726e-01,0.0000000000e+00,1.0135997772e+02,1.0135997534e+00,1.0544315726e-01
1300,1.0113766479e+02,0.0000000000e+00,2.0049129218e+00,0.0000000000e+00,1.0113766193e+00,0.0000000000e+00,1.0578929633e-01,0.0000000000e+00,1.0113766479e+02,1.0113766193e+00,1.0578929633e-01
1305,1.0091486359e+02,0.0000000000e+00,2.0039551375e+00,0.0000000000e+00,1.0091485977e+00,0.0000000000e+00,1.0615230352e-01,0.0000000000e+00,1.0091486359e+02,1.0091485977e+00,1.0615230352e-01
1310,1.0069227600e+02,0.0000000000e+00,2.0029961576e+00,0.0000000000e+00,1.0069227219e+00,0.0000000000e+00,1.0652390867e-01,0.0000000000e+00,1.0069227600e+02,1.0069227219e+00,1.0652390867e-01
1315,1.0047413635e+02,0.0000000000e+00,2.0020542818e+00,0.0000000000e+00,1.0047413111e+00,0.0000000000e+00,1.0688428581e-01,0.0000000000e+00,1.0047413635e+02,1.0047413111e+00,1.0688428581e-01
1320,1.0025353241e+02,0.0000000000e+00,2.0010996838e+00,0.0000000000e+00,1.0025353432e+00,0.0000000000e+00,1.0728137940e-01,0.0000000000e+00,1.0025353241e+02,1.0025353432e+00,1.0728137940e-01
1325,1.0005000305e+02,0.0000000000e+00,2.0002171062e+00,0.0000000000e+00,1.0004999638e+00,0.0000000000e+00,1.0763399303e-01,0.0000000000e+00,1.0005000305e+02,1.0004999638e+00,1.0763399303e-01
1330,9.9839653015e+01,0.0000000000e+00,1.9993030630e+00,0.0000000000e+00,9.9839657545e-01,0.0000000000e+00,1.0799778253e-01,0.0000000000e+00,9.9839653015e+01,9.9839657545e-01,1.0799778253e-01
1335,9.9629837036e+01,0.0000000000e+00,1.9983894199e+00,0.0000000000e+00,9.9629831314e-01,0.0000000000e+00,1.0838612169e-01,0.0000000000e+00,9.9629837036e+01,9.9629831314e-01,1.0838612169e-01
1340,9.9425056458e+01,0.0000000000e+00,1.9974958463e+00,0.0000000000e+00,9.9425059557e-01,0.0000000000e+00,1.0875187069e-01,0.0000000000e+00,9.9425056458e+01,9.9425059557e-01,1.0875187069e-01
1345,9.9219856262e+01,0.0000000000e+00,1.9965985935e+00,0.0000000000e+00,9.9219852686e-01,0.0000000000e+00,1.0912351310e-01,0.0000000000e+00,9.9219856262e+01,9.9219852686e-01,1.0912351310e-01
1350,9.9013938904e+01,0.0000000000e+00,1.9956963377e+00,0.0000000000e+00,9.9013936520e-01,0.0000000000e+00,1.0945396870e-01,0.0000000000e+00,9.9013938904e+01,9.9013936520e-01,1.0945396870e-01
1355,9.8799522400e+01,0.0000000000e+00,1.9947548452e+00,0.0000000000e+00,9.8799520731e-01,0.0000000000e+00,1.0981865972e-01,0.0000000000e+00,9.8799522400e+01,9.8799520731e-01,1.0981865972e-01
1360,9.8586296082e+01,0.0000000000e+00,1.9938165503e+00,0.0000000000e+00,9.8586291075e-01,0.0000000000e+00,1.1017040908e-01,0.0000000000e+00,9.8586296082e+01,9.8586291075e-01,1.1017040908e-01
1365,9.8377922058e+01,0.0000000000e+00,1.9928976451e+00,0.0000000000e+00,9.8377919197e-01,0.0000000000e+00,1.1054515839e-01,0.0000000000e+00,9.8377922058e+01,9.8377919197e-01,1.1054515839e-01
1370,9.8171813965e+01,0.0000000000e+00,1.9919868157e+00,0.0000000000e+00,9.8171812296e-01,0.0000000000e+00,1.1092015356e-01,0.0000000000e+00,9.8171813965e+01,9.8171812296e-01,1.1092015356e-01
1375,9.7966133118e+01,0.0000000000e+00,1.9910759661e+00,0.0000000000e+00,9.7966134548e-01,0.0000000000e+00,1.1130174994e-01,0.0000000000e+00,9.7966133118e+01,9.7966134548e-01,1.1130174994e-01
1380,9.7765251160e+01,0.0000000000e+00,1.9901845203e+00,0.0000000000e+00,9.7765249014e-01,0.0000000000e+00,1.1165830493e-01,0.0000000000e+00,9.7765251160e+01,9.7765249014e-01,1.1165830493e-01
1385,9.7556396484e+01,0.0000000000e+00,1.9892557501e+00,0.0000000000e+00,9.7556394339e-01,0.0000000000e+00,1.1202594638e-01,0.0000000000e+00,9.7556396484e+01,9.7556394339e-01,1.1202594638e-01
1390,9.7347572327e+01,0.0000000000e+00,1.9883251255e+00,0.0000000000e+00,9.7347575426e-01,0.0000000000e+00,1.1239577830e-01,0.0000000000e+00,9.7347572327e+01,9.7347575426e-01,1.1239577830e-01
1395,9.7145050049e+01,0.0000000000e+00,1.9874206764e+00,0.0000000000e+00,9.7145050764e-01,0.0000000000e+00,1.1277072877e-01,0.0000000000e+00,9.7145050049e+01,9.7145050764e-01,1.1277072877e-01
1400,9.6943443298e+01,0.0000000000e+00,1.9865184412e+00,0.0000000000e+00,9.6943438053e-01,0.0000000000e+00,1.1312491447e-01,0.0000000000e+00,9.6943443298e+01,9.6943438053e-01,1.1312491447e-01
1405,9.6746627808e+01,0.0000000000e+00,1.9856358362e+00,0.0000000000e+00,9.6746623516e-01,0.0000000000e+00,1.1349339038e-01,0.0000000000e+00,9.6746627808e+01,9.6746623516e-01,1.1349339038e-01
1410,9.6549369812e+01,0.0000000000e+00,1.9847494434e+00,0.0000000000e+00,9.6549373865e-01,0.0000000000e+00,1.1386119574e-01,0.0000000000e+00,9.6549369812e+01,9.6549373865e-01,1.1386119574e-01
1415,9.6349037170e+01,0.0000000000e+00,1.9838473790e+00,0.0000000000e+00,9.6349042654e-01,0.0000000000e+00,1.1423164606e-01,0.0000000000e+00,9.6349037170e+01,9.6349042654e-01,1.1423164606e-01
1420,9.6151718140e+01,0.0000000000e+00,1.9829570491e+00,0.0000000000e+00,9.6151721478e-01,0.0000000000e+00,1.1459075660e-01,0.0000000000e+00,9.6151718140e+01,9.6151721478e-01,1.1459075660e-01
1425,9.5957588196e+01,0.0000000000e+00,1.9820793238e+00,0.0000000000e+00,9.5957583189e-01,0.0000000000e+00,1.1495084316e-01,0.0000000000e+00,9.5957588196e+01,9.5957583189e-01,1.1495084316e-01
1430,9.5766136169e+01,0.0000000000e+00,1.9812119655e+00,0.0000000000e+00,9.5766133070e-01,0.0000000000e+00,1.1528819054e-01,0.0000000000e+00,9.5766136169e+01,9.5766133070e-01,1.1528819054e-01
1435,9.5580314636e+01,0.0000000000e+00,1.9803684558e+00,0.0000000000e+00,9.5580309629e-01,0.0000000000e+00,1.1563958228e-01,0.0000000000e+00,9.5580314636e+01,9.5580309629e-01,1.1563958228e-01
1440,9.5391792297e+01,0.0000000000e+00,1.9795110087e+00,0.0000000000e+00,9.5391792059e-01,0.0000000000e+00,1.1601130664e-01,0.0000000000e+00,9.5391792297e+01,9.5391792059e-01,1.1601130664e-01
1445,9.5195289612e+01,0.0000000000e+00,1.9786154595e+00,0.0000000000e+00,9.5195293427e-01,0.0000000000e+00,1.1635742337e-01,0.0000000000e+00,9.5195289612e+01,9.5195293427e-01,1.1635742337e-01
1450,9.4996635437e+01,0.0000000000e+00,1.9777082238e+00,0.0000000000e+00,9.4996637106e-01,0.0000000000e+00,1.1671150476e-01,0.0000000000e+00,9.4996635437e+01,9.4996637106e-01,1.1671150476e-01
1455,9.4802436829e+01,0.0000000000e+00,1.9768195007e+00,0.0000000000e+00,9.4802439213e-01,0.0000000000e+00,1.1706260592e-01,0.0000000000e+00,9.4802436829e+01,9.4802439213e-01,1.1706260592e-01
1460,9.4604812622e+01,0.0000000000e+00,1.9759132299e+00,0.0000000000e+00,9.4604814053e-01,0.0000000000e+00,1.1742548645e-01,0.0000000000e+00,9.4604812622e+01,9.4604814053e-01,1.1742548645e-01
1465,9.4418144226e+01,0.0000000000e+00,1.9750554602e+00,0.0000000000e+00,9.4418144226e-01,0.0000000000e+00,1.1777805537e-01,0.0000000000e+00,9.4418144226e+01,9.4418144226e-01,1.1777805537e-01
1470,9.4231269836e+01,0.0000000000e+00,1.9741950436e+00,0.0000000000e+00,9.4231271744e-01,0.0000000000e+00,1.1813676357e-01,0.0000000000e+00,9.4231269836e+01,9.4231271744e-01,1.1813676357e-01
1475,9.4035148621e+01,0.0000000000e+00,1.9732902153e+00,0.0000000000e+00,9.4035148621e-01,0.0000000000e+00,1.1849890649e-01,0.0000000000e+00,9.4035148621e+01,9.4035148621e-01,1.1849890649e-01
1480,9.3843681335e+01,0.0000000000e+00,1.9724050361e+00,0.0000000000e+00,9.3843674660e-01,0.0000000000e+00,1.1886771023e-01,0.0000000000e+00,9.3843681335e+01,9.3843674660e-01,1.1886771023e-01
1485,9.3660980225e+01,0.0000000000e+00,1.9715586987e+00,0.0000000000e+00,9.3660980463e-01,0.0000000000e+00,1.1919689178e-01,0.0000000000e+00,9.3660980225e+01,9.3660980463e-01,1.1919689178e-01
1490,9.3475700378e+01,0.0000000000e+00,1.9706987278e+00,0.0000000000e+00,9.3475699425e-01,0.0000000000e+00,1.1957266927e-01,0.0000000000e+00,9.3475700378e+01,9.3475699425e-01,1.1957266927e-01
1495,9.3288345337e+01,0.0000000000e+00,1.9698273900e+00,0.0000000000e+00,9.3288344145e-01,0.0000000000e+00,1.1992701888e-01,0.0000000000e+00,9.3288345337e+01,9.3288344145e-01,1.1992701888e-01
1500,9.3098945618e+01,0.0000000000e+00,1.9689447625e+00,0.0000000000e+00,9.3098950386e-01,0.0000000000e+00,1.2030561268e-01,0.0000000000e+00,9.3098945618e+01,9.3098950386e-01,1.2030561268e-01
1505,9.2916946411e+01,0.0000000000e+00,1.9680949289e+00,0.0000000000e+00,9.2916947603e-01,0.0000000000e+00,1.2064912915e-01,0.0000000000e+00,9.2916946411e+01,9.2916947603e-01,1.2064912915e-01
1510,9.2738502502e+01,0.0000000000e+00,1.9672600788e+00,0.0000000000e+00,9.2738497257e-01,0.0000000000e+00,1.2102766335e-01,0.0000000000e+00,9.2738502502e+01,9.2738497257e-01,1.2102766335e-01
1515,9.2553230286e+01,0.0000000000e+00,1.9663915811e+00,0.0000000000e+00,9.2553228140e-01,0.0000000000e+00,1.2138503790e-01,0.0000000000e+00,9.2553230286e+01,9.2553228140e-01,1.2138503790e-01
1520,9.2372650146e+01,0.0000000000e+00,1.9655434036e+00,0.0000000000e+00,9.2372643948e-01,0.0000000000e+00,1.2172879279e-01,0.0000000000e+00,9.2372650146e+01,9.2372643948e-01,1.2172879279e-01
1525,9.2191390991e+01,0.0000000000e+00,1.9646903677e+00,0.0000000000e+00,9.2191398144e-01,0.0000000000e+00,1.2208586931e-01,0.0000000000e+00,9.2191390991e+01,9.2191398144e-01,1.2208586931e-01
1530,9.2014373779e+01,0.0000000000e+00,1.9638556748e+00,0.0000000000e+00,9.2014372349e-01,0.0000000000e+00,1.2244657427e-01,0.0000000000e+00,9.2014373779e+01,9.2014372349e-01,1.2244657427e-01
1535,9.1836456299e+01,0.0000000000e+00,1.9630151172e+00,0.0000000000e+00,9.1836458445e-01,0.0000000000e+00,1.2278846651e-01,0.0000000000e+00,9.1836456299e+01,9.1836458445e-01,1.2278846651e-01
1540,9.1661239624e+01,0.0000000000e+00,1.9621857263e+00,0.0000000000e+00,9.1661238670e-01,0.0000000000e+00,1.2312706560e-01,0.0000000000e+00,9.1661239624e+01,9.1661238670e-01,1.2312706560e-01
1545,9.1483001709e+01,0.0000000000e+00,1.9613404061e+00,0.0000000000e+00,9.1483002901e-01,0.0000000000e+00,1.2349299341e-01,0.0000000000e+00,9.1483001709e+01,9.1483002901e-01,1.2349299341e-01
1550,9.1304443359e+01,0.0000000000e+00,1.9604919131e+00,0.0000000000e+00,9.1304439306e-01,0.0000000000e+00,1.2384910882e-01,0.0000000000e+00,9.1304443359e+01,9.1304439306e-01,1.2384910882e-01
1555,9.1124374390e+01,0.0000000000e+00,1.9596345597e+00,0.0000000000e+00,9.1124373674e-01,0.0000000000e+00,1.2420359254e-01,0.0000000000e+00,9.1124374390e+01,9.1124373674e-01,1.2420359254e-01
1560,9.0955871582e+01,0.0000000000e+00,1.9588307398e+00,0.0000000000e+00,9.0955877304e-01,0.0000000000e+00,1.2451858073e-01,0.0000000000e+00,9.0955871582e+01,9.0955877304e-01,1.2451858073e-01
1565,9.0778350830e+01,0.0000000000e+00,1.9579822887e+00,0.0000000000e+00,9.0778356791e-01,0.0000000000e+00,1.2489192188e-01,0.0000000000e+00,9.0778350830e+01,9.0778356791e-01,1.2489192188e-01
1570,9.0605125427e+01,0.0000000000e+00,1.9571527659e+00,0.0000000000e+00,9.0605127811e-01,0.0000000000e+00,1.2525762618e-01,0.0000000000e+00,9.0605125427e+01,9.0605127811e-01,1.2525762618e-01
1575,9.0431457520e+01,0.0000000000e+00,1.9563195306e+00,0.0000000000e+00,9.0431457758e-01,0.0000000000e+00,1.2560276687e-01,0.0000000000e+00,9.0431457520e+01,9.0431457758e-01,1.2560276687e-01
1580,9.0249801636e+01,0.0000000000e+00,1.9554462560e+00,0.0000000000e+00,9.0249800682e-01,0.0000000000e+00,1.2598460913e-01,0.0000000000e+00,9.0249801636e+01,9.0249800682e-01,1.2598460913e-01
1585,9.0074371338e+01,0.0000000000e+00,1.9546012397e+00,0.0000000000e+00,9.0074372292e-01,0.0000000000e+00,1.2633876503e-01,0.0000000000e+00,9.0074371338e+01,9.0074372292e-01,1.2633876503e-01
1590,8.9901275635e+01,0.0000000000e+00,1.9537658541e+00,0.0000000000e+00,8.9901268482e-01,0.0000000000e+00,1.2668508291e-01,0.0000000000e+00,8.9901275635e+01,8.9901268482e-01,1.2668508291e-01
1595,8.9732574463e+01,0.0000000000e+00,1.9529501280e+00,0.0000000000e+00,8.9732575417e-01,0.0000000000e+00,1.2703947723e-01,0.0000000000e+00,8.9732574463e+01,8.9732575417e-01,1.2703947723e-01
1600,8.9564872742e+01,0.0000000000e+00,1.9521377132e+00,0.0000000000e+00,8.9564877748e-01,0.0000000000e+00,1.2737132609e-01,0.0000000000e+00,8.9564872742e+01,8.9564877748e-01,1.2737132609e-01
1605,8.9390853882e+01,0.0000000000e+00,1.9512930858e+00,0.0000000000e+00,8.9390856028e-01,0.0000000000e+00,1.2773413956e-01,0.0000000000e+00,8.9390853882e+01,8.9390856028e-01,1.2773413956e-01
1610,8.9222610474e+01,0.0000000000e+00,1.9504749257e+00,0.0000000000e+00,8.9222604036e-01,0.0000000000e+00,1.2808191776e-01,0.0000000000e+00,8.9222610474e+01,8.9222604036e-01,1.2808191776e-01
1615,8.9051521301e+01,0.0000000000e+00,1.9496413431e+00,0.0000000000e+00,8.9051520824e-01,0.0000000000e+00,1.2845580280e-01,0.0000000000e+00,8.9051521301e+01,8.9051520824e-01,1.2845580280e-01
1620,8.8885314941e+01,0.0000000000e+00,1.9488300156e+00,0.0000000000e+00,8.8885313272e-01,0.0000000000e+00,1.2879927456e-01,0.0000000000e+00,8.8885314941e+01,8.8885313272e-01,1.2879927456e-01
1625,8.8720336914e+01,0.0000000000e+00,1.9480231824e+00,0.0000000000e+00,8.8720333576e-01,0.0000000000e+00,1.2914961576e-01,0.0000000000e+00,8.8720336914e+01,8.8720333576e-01,1.2914961576e-01
1630,8.8552795410e+01,0.0000000000e+00,1.9472022754e+00,0.0000000000e+00,8.8552790880e-01,0.0000000000e+00,1.2950272858e-01,0.0000000000e+00,8.8552795410e+01,8.8552790880e-01,1.2950272858e-01
1635,8.8389114380e+01,0.0000000000e+00,1.9463987825e+00,0.0000000000e+00,8.8389116526e-01,0.0000000000e+00,1.2985767424e-01,0.0000000000e+00,8.8389114380e+01,8.8389116526e-01,1.2985767424e-01
1640,8.8220726013e+01,0.0000000000e+00,1.9455706275e+00,0.0000000000e+00,8.8220727444e-01,0.0000000000e+00,1.3021598756e-01,0.0000000000e+00,8.8220726013e+01,8.8220727444e-01,1.3021598756e-01
1645,8.8053886414e+01,0.0000000000e+00,1.9447485291e+00,0.0000000000e+00,8.8053888083e-01,0.0000000000e+00,1.3059870899e-01,0.0000000000e+00,8.8053886414e+01,8.8053888083e-01,1.3059870899e-01
1650,8.7888336182e+01,0.0000000000e+00,1.9439312429e+00,0.0000000000e+00,8.7888336182e-01,0.0000000000e+00,1.3094855845e-01,0.0000000000e+00,8.7888336182e+01,8.7888336182e-01,1.3094855845e-01
1655,8.7732406616e+01,0.0000000000e+00,1.9431600428e+00,0.0000000000e+00,8.7732404470e-01,0.0000000000e+00,1.3130347431e-01,0.0000000000e+00,8.7732406616e+01,8.7732404470e-01,1.3130347431e-01
1660,8.7569107056e+01,0.0000000000e+00,1.9423509212e+00,0.0000000000e+00,8.7569105625e-01,0.0000000000e+00,1.3167268038e-01,0.0000000000e+00,8.7569107056e+01,8.7569105625e-01,1.3167268038e-01
1665,8.7410903931e+01,0.0000000000e+00,1.9415656114e+00,0.0000000000e+00,8.7410908937e-01,0.0000000000e+00,1.3202112913e-01,0.0000000000e+00,8.7410903931e+01,8.7410908937e-01,1.3202112913e-01
1670,8.7248764038e+01,0.0000000000e+00,1.9407592835e+00,0.0000000000e+00,8.7248766422e-01,0.0000000000e+00,1.3238419592e-01,0.0000000000e+00,8.7248764038e+01,8.7248766422e-01,1.3238419592e-01
1675,8.7084411621e+01,0.0000000000e+00,1.9399404219e+00,0.0000000000e+00,8.7084418535e-01,0.0000000000e+00,1.3275045156e-01,0.0000000000e+00,8.7084411621e+01,8.7084418535e-01,1.3275045156e-01
1680,8.6914207458e+01,0.0000000000e+00,1.9390907743e+00,0.0000000000e+00,8.6914205551e-01,0.0000000000e+00,1.3314110041e-01,0.0000000000e+00,8.6914207458e+01,8.6914205551e-01,1.3314110041e-01
1685,8.6753715515e+01,0.0000000000e+00,1.9382880840e+00,0.0000000000e+00,8.6753714085e-01,0.0000000000e+00,1.3349136710e-01,0.0000000000e+00,8.6753715515e+01,8.6753714085e-01,1.3349136710e-01
1690,8.6596855164e+01,0.0000000000e+00,1.9375021205e+00,0.0000000000e+00,8.6596852541e-01,0.0000000000e+00,1.3381685317e-01,0.0000000000e+00,8.6596855164e+01,8.6596852541e-01,1.3381685317e-01
1695,8.6441200256e+01,0.0000000000e+00,1.9367207885e+00,0.0000000000e+00,8.6441200972e-01,0.0000000000e+00,1.3417372108e-01,0.0000000000e+00,8.6441200256e+01,8.6441200972e-01,1.3417372108e-01
1700,8.6284683228e+01,0.0000000000e+00,1.9359337090e+00,0.0000000000e+00,8.6284679174e-01,0.0000000000e+00,1.3454762101e-01,0.0000000000e+00,8.6284683228e+01,8.6284679174e-01,1.3454762101e-01
1705,8.6118820190e+01,0.0000000000e+00,1.9350980714e+00,0.0000000000e+00,8.6118817329e-01,0.0000000000e+00,1.3488541543e-01,0.0000000000e+00,8.6118820190e+01,8.6118817329e-01,1.3488541543e-01
1710,8.5962463379e+01,0.0000000000e+00,1.9343088523e+00,0.0000000000e+00,8.5962462425e-01,0.0000000000e+00,1.3523480296e-01,0.0000000000e+00,8.5962463379e+01,8.5962462425e-01,1.3523480296e-01
1715,8.5811080933e+01,0.0000000000e+00,1.9335433727e+00,0.0000000000e+00,8.5811084509e-01,0.0000000000e+00,1.3555480540e-01,0.0000000000e+00,8.5811080933e+01,8.5811084509e-01,1.3555480540e-01
1720,8.5661270142e+01,0.0000000000e+00,1.9327845096e+00,0.0000000000e+00,8.5661268234e-01,0.0000000000e+00,1.3589754701e-01,0.0000000000e+00,8.5661270142e+01,8.5661268234e-01,1.3589754701e-01
1725,8.5505035400e+01,0.0000000000e+00,1.9319916911e+00,0.0000000000e+00,8.5505032539e-01,0.0000000000e+00,1.3622768223e-01,0.0000000000e+00,8.5505035400e+01,8.5505032539e-01,1.3622768223e-01
1730,8.5350692749e+01,0.0000000000e+00,1.9312070504e+00,0.0000000000e+00,8.5350692272e-01,0.0000000000e+00,1.3659402728e-01,0.0000000000e+00,8.5350692749e+01,8.5350692272e-01,1.3659402728e-01
1735,8.5201179504e+01,0.0000000000e+00,1.9304456071e+00,0.0000000000e+00,8.5201179981e-01,0.0000000000e+00,1.3694363832e-01,0.0000000000e+00,8.5201179504e+01,8.5201179981e-01,1.3694363832e-01
1740,8.5046798706e+01,0.0000000000e+00,1.9296579707e+00,0.0000000000e+00,8.5046797991e-01,0.0000000000e+00,1.3728880882e-01,0.0000000000e+00,8.5046798706e+01,8.5046797991e-01,1.3728880882e-01
1745,8.4901908875e+01,0.0000000000e+00,1.9289174547e+00,0.0000000000e+00,8.4901905060e-01,0.0000000000e+00,1.3762325048e-01,0.0000000000e+00,8.4901908875e+01,8.4901905060e-01,1.3762325048e-01
1750,8.4751922607e+01,0.0000000000e+00,1.9281495590e+00,0.0000000000e+00,8.4751915932e-01,0.0000000000e+00,1.3796210289e-01,0.0000000000e+00,8.4751922607e+01,8.4751915932e-01,1.3796210289e-01
1755,8.4598426819e+01,0.0000000000e+00,1.9273622870e+00,0.0000000000e+00,8.4598428011e-01,0.0000000000e+00,1.3832701743e-01,0.0000000000e+00,8.4598426819e+01,8.4598428011e-01,1.3832701743e-01
1760,8.4451705933e+01,0.0000000000e+00,1.9266084268e+00,0.0000000000e+00,8.4451711178e-01,0.0000000000e+00,1.3865475357e-01,0.0000000000e+00,8.4451705933e+01,8.4451711178e-01,1.3865475357e-01
1765,8.4301940918e+01,0.0000000000e+00,1.9258375737e+00,0.0000000000e+00,8.4301936626e-01,0.0000000000e+00,1.3899973035e-01,0.0000000000e+00,8.4301940918e+01,8.4301936626e-01,1.3899973035e-01
1770,8.4154968262e+01,0.0000000000e+00,1.9250797605e+00,0.0000000000e+00,8.4154963493e-01,0.0000000000e+00,1.3930909336e-01,0.0000000000e+00,8.4154968262e+01,8.4154963493e-01,1.3930909336e-01
1775,8.4010643005e+01,0.0000000000e+00,1.9243343087e+00,0.0000000000e+00,8.4010648727e-01,0.0000000000e+00,1.3967522979e-01,0.0000000000e+00,8.4010643005e+01,8.4010648727e-01,1.3967522979e-01
1780,8.3861305237e+01,0.0000000000e+00,1.9235616176e+00,0.0000000000e+00,8.3861309290e-01,0.0000000000e+00,1.4002096653e-01,0.0000000000e+00,8.3861305237e+01,8.3861309290e-01,1.4002096653e-01
1785,8.3715759277e+01,0.0000000000e+00,1.9228072205e+00,0.0000000000e+00,8.3715760708e-01,0.0000000000e+00,1.4037525654e-01,0.0000000000e+00,8.3715759277e+01,8.3715760708e-01,1.4037525654e-01
1790,8.3572021484e+01,0.0000000000e+00,1.9220609072e+00,0.0000000000e+00,8.3572018147e-01,0.0000000000e+00,1.4070503414e-01,0.0000000000e+00,8.3572021484e+01,8.3572018147e-01,1.4070503414e-01
1795,8.3424484253e+01,0.0000000000e+00,1.9212935304e+00,0.0000000000e+00,8.3424490690e-01,0.0000000000e+00,1.4103472233e-01,0.0000000000e+00,8.3424484253e+01,8.3424490690e-01,1.4103472233e-01
1800,8.3271110535e+01,0.0000000000e+00,1.9204943566e+00,0.0000000000e+00,8.3271116018e-01,0.0000000000e+00,1.4139264822e-01,0.0000000000e+00,8.3271110535e+01,8.3271116018e-01,1.4139264822e-01
1805,8.3126609802e+01,0.0000000000e+00,1.9197400688e+00,0.0000000000e+00,8.3126616478e-01,0.0000000000e+00,1.4173255861e-01,0.0000000000e+00,8.3126609802e+01,8.3126616478e-01,1.4173255861e-01
1810,8.2979385376e+01,0.0000000000e+00,1.9189702137e+00,0.0000000000e+00,8.2979387045e-01,0.0000000000e+00,1.4208988845e-01,0.0000000000e+00,8.2979385376e+01,8.2979387045e-01,1.4208988845e-01
1815,8.2836822510e+01,0.0000000000e+00,1.9182234317e+00,0.0000000000e+00,8.2836824656e-01,0.0000000000e+00,1.4243748784e-01,0.0000000000e+00,8.2836822510e+01,8.2836824656e-01,1.4243748784e-01
1820,8.2696228027e+01,0.0000000000e+00,1.9174857008e+00,0.0000000000e+00,8.2696229219e-01,0.0000000000e+00,1.4278560877e-01,0.0000000000e+00,8.2696228027e+01,8.2696229219e-01,1.4278560877e-01
1825,8.2554267883e+01,0.0000000000e+00,1.9167395303e+00,0.0000000000e+00,8.2554262877e-01,0.0000000000e+00,1.4312048256e-01,0.0000000000e+00,8.2554267883e+01,8.2554262877e-01,1.4312048256e-01
1830,8.2409416199e+01,0.0000000000e+00,1.9159768375e+00,0.0000000000e+00,8.2409417629e-01,0.0000000000e+00,1.4346273243e-01,0.0000000000e+00,8.2409416199e+01,8.2409417629e-01,1.4346273243e-01
1835,8.2268180847e+01,0.0000000000e+00,1.9152318941e+00,0.0000000000e+00,8.2268178463e-01,0.0000000000e+00,1.4377364516e-01,0.0000000000e+00,8.2268180847e+01,8.2268178463e-01,1.4377364516e-01
1840,8.2126312256e+01,0.0000000000e+00,1.9144823220e+00,0.0000000000e+00,8.2126313448e-01,0.0000000000e+00,1.4410571754e-01,0.0000000000e+00,8.2126312256e+01,8.2126313448e-01,1.4410571754e-01
1845,8.1989959717e+01,0.0000000000e+00,1.9137606730e+00,0.0000000000e+00,8.1989955902e-01,0.0000000000e+00,1.4442755282e-01,0.0000000000e+00,8.1989959717e+01,8.1989955902e-01,1.4442755282e-01
1850,8.1848388672e+01,0.0000000000e+00,1.9130101340e+00,0.0000000000e+00,8.1848382950e-01,0.0000000000e+00,1.4475862682e-01,0.0000000000e+00,8.1848388672e+01,8.1848382950e-01,1.4475862682e-01
1855,8.1712722778e+01,0.0000000000e+00,1.9122896820e+00,0.0000000000e+00,8.1712716818e-01,0.0000000000e+00,1.4510716498e-01,0.0000000000e+00,8.1712722778e+01,8.1712716818e-01,1.4510716498e-01
1860,8.1578178406e+01,0.0000000000e+00,1.9115740035e+00,0.0000000000e+00,8.1578177214e-01,0.0000000000e+00,1.4543659985e-01,0.0000000000e+00,8.1578178406e+01,8.1578177214e-01,1.4543659985e-01
1865,8.1442649841e+01,0.0000000000e+00,1.9108518956e+00,0.0000000000e+00,8.1442654133e-01,0.0000000000e+00,1.4577151835e-01,0.0000000000e+00,8.1442649841e+01,8.1442654133e-01,1.4577151835e-01
1870,8.1304656982e+01,0.0000000000e+00,1.9101154219e+00,0.0000000000e+00,8.1304663420e-01,0.0000000000e+00,1.4609593153e-01,0.0000000000e+00,8.1304656982e+01,8.1304663420e-01,1.4609593153e-01
1875,8.1165634155e+01,0.0000000000e+00,1.9093721862e+00,0.0000000000e+00,8.1165635586e-01,0.0000000000e+00,1.4644607902e-01,0.0000000000e+00,8.1165634155e+01,8.1165635586e-01,1.4644607902e-01
1880,8.1026397705e+01,0.0000000000e+00,1.9086265313e+00,0.0000000000e+00,8.1026399136e-01,0.0000000000e+00,1.4683014154e-01,0.0000000000e+00,8.1026397705e+01,8.1026399136e-01,1.4683014154e-01
1885,8.0889884949e+01,0.0000000000e+00,1.9078942177e+00,0.0000000000e+00,8.0889886618e-01,0.0000000000e+00,1.4717556536e-01,0.0000000000e+00,8.0889884949e+01,8.0889886618e-01,1.4717556536e-01
1890,8.0756134033e+01,0.0000000000e+00,1.9071755202e+00,0.0000000000e+00,8.0756127834e-01,0.0000000000e+00,1.4750610292e-01,0.0000000000e+00,8.0756134033e+01,8.0756127834e-01,1.4750610292e-01
1895,8.0615730286e+01,0.0000000000e+00,1.9064197925e+00,0.0000000000e+00,8.0615729094e-01,0.0000000000e+00,1.4787064493e-01,0.0000000000e+00,8.0615730286e+01,8.0615729094e-01,1.4787064493e-01
1900,8.0480705261e+01,0.0000000000e+00,1.9056917735e+00,0.0000000000e+00,8.0480706692e-01,0.0000000000e+00,1.4823476970e-01,0.0000000000e+00,8.0480705261e+01,8.0480706692e-01,1.4823476970e-01
