step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
36,9.9864554405e-01,5.3891874381e-04,-5.8869471114e-04,2.3437033178e-04,5.0060648719e-01,5.8596506683e-04,9.9929565191e-01,9.9866497517e-01,9.9797600508e-01,5.0050121546e-01,4.9994727969e-01,5.0137096643e-01
37,9.9850608905e-01,5.3980170796e-04,-6.4934585154e-04,2.3478694001e-04,5.0063994527e-01,5.8592663146e-04,9.9915778637e-01,9.9852454662e-01,9.9783593416e-01,5.0053429604e-01,4.9998101592e-01,5.0140452385e-01
38,9.9835904439e-01,5.4080756290e-04,-7.1330704545e-04,2.3525891478e-04,5.0067510207e-01,5.8592182837e-04,9.9901247025e-01,9.9837654829e-01,9.9768811464e-01,5.0056910515e-01,5.0001639128e-01,5.0143980980e-01
39,9.9820439021e-01,5.4183834216e-04,-7.8058837551e-04,2.3574366555e-04,5.0071181854e-01,5.8587642545e-04,9.9885958433e-01,9.9822092056e-01,9.9753266573e-01,5.0060552359e-01,5.0005334616e-01,5.0147658587e-01
40,9.9804188808e-01,5.4292099974e-04,-8.5129513701e-04,2.3625302648e-04,5.0075034300e-01,5.8592401526e-04,9.9869883060e-01,9.9805760384e-01,9.9736922979e-01,5.0064378977e-01,5.0009196997e-01,5.0151526928e-01
41,9.9787153800e-01,5.4417434733e-04,-9.2542902984e-04,2.3683869993e-04,5.0079049667e-01,5.8591195294e-04,9.9853044748e-01,9.9788641930e-01,9.9719774723e-01,5.0068354607e-01,5.0013238192e-01,5.0155556202e-01
42,9.9769292275e-01,5.4552468619e-04,-1.0031734109e-03,2.3746874602e-04,5.0083227952e-01,5.8597423454e-04,9.9835395813e-01,9.9770689011e-01,9.9701792002e-01,5.0072491169e-01,5.0017434359e-01,5.0159758329e-01
43,9.9750602245e-01,5.4694955291e-04,-1.0845388622e-03,2.3813345342e-04,5.0087594986e-01,5.8595149546e-04,9.9816924334e-01,9.9751913548e-01,9.9682968855e-01,5.0076830387e-01,5.0021821260e-01,5.0164133310e-01
44,9.9731071790e-01,5.4842380242e-04,-1.1695793225e-03,2.3882192615e-04,5.0092134873e-01,5.8597707804e-04,9.9797618389e-01,9.9732297659e-01,9.9663299322e-01,5.0081342459e-01,5.0026375055e-01,5.0168687105e-01
45,9.9710665147e-01,5.5012087728e-04,-1.2584527563e-03,2.3960987952e-04,5.0096855561e-01,5.8596181553e-04,9.9777448177e-01,9.9711835384e-01,9.9642711878e-01,5.0086027384e-01,5.0031119585e-01,5.0173419714e-01
46,9.9689388275e-01,5.5179214867e-04,-1.3511354876e-03,2.4038897974e-04,5.0101759036e-01,5.8595790485e-04,9.9756413698e-01,9.9690485001e-01,9.9621266127e-01,5.0090909004e-01,5.0036036968e-01,5.0178331137e-01
47,9.9667217334e-01,5.5366083520e-04,-1.4477338955e-03,2.4125664169e-04,5.0106849273e-01,5.8598000237e-04,9.9734497070e-01,9.9668264389e-01,9.9598890543e-01,5.0095975399e-01,5.0041139126e-01,5.0183433294e-01
48,9.9644150337e-01,5.5572514570e-04,-1.5482592484e-03,2.4221214342e-04,5.0112126271e-01,5.8600953987e-04,9.9711704254e-01,9.9645155668e-01,9.9575591087e-01,5.0101220608e-01,5.0046432018e-01,5.0188726187e-01
49,9.9620167414e-01,5.5776411778e-04,-1.6528008310e-03,2.4315925095e-04,5.0117594004e-01,5.8603916210e-04,9.9687999487e-01,9.9621117115e-01,9.9551385641e-01,5.0106656551e-01,5.0051915646e-01,5.0194209814e-01
50,9.9595260620e-01,5.5992650466e-04,-1.7613962300e-03,2.4416292767e-04,5.0123252471e-01,5.8603917288e-04,9.9663376808e-01,9.9596172571e-01,9.9526232481e-01,5.0112289190e-01,5.0057590008e-01,5.0199878216e-01
51,9.9569422007e-01,5.6201620230e-04,-1.8740830966e-03,2.4513769875e-04,5.0129111608e-01,5.8603179305e-04,9.9637812376e-01,9.9570298195e-01,9.9500155449e-01,5.0118130445e-01,5.0063461065e-01,5.0205743313e-01
52,9.9542639653e-01,5.6417918000e-04,-1.9909166551e-03,2.4614728396e-04,5.0135159492e-01,5.8605788606e-04,9.9611312151e-01,9.9543482065e-01,9.9473124743e-01,5.0124150515e-01,5.0069522858e-01,5.0211805105e-01
53,9.9514901638e-01,5.6646494157e-04,-2.1119522819e-03,2.4721339614e-04,5.0141404072e-01,5.8615078436e-04,9.9583864212e-01,9.9515724182e-01,9.9445116520e-01,5.0130373240e-01,5.0075769424e-01,5.0218069553e-01
54,9.9486211936e-01,5.6892263930e-04,-2.2371761486e-03,2.4835757552e-04,5.0147853295e-01,5.8629944409e-04,9.9555474520e-01,9.9487036467e-01,9.9416124821e-01,5.0136792660e-01,5.0082218647e-01,5.0224548578e-01
55,9.9456554651e-01,5.7137919871e-04,-2.3666612329e-03,2.4950431543e-04,5.0154507160e-01,5.8640745514e-04,9.9526125193e-01,9.9457365274e-01,9.9386173487e-01,5.0143408775e-01,5.0088882446e-01,5.0231230259e-01
56,9.9425927798e-01,5.7398374269e-04,-2.5004200526e-03,2.5071887647e-04,5.0161353747e-01,5.8654157633e-04,9.9495810270e-01,9.9426752329e-01,9.9355220795e-01,5.0150215626e-01,5.0095736980e-01,5.0238108635e-01
57,9.9394325415e-01,5.7673371398e-04,-2.6384825891e-03,2.5200018743e-04,5.0168418884e-01,5.8666824928e-04,9.9464541674e-01,9.9395155907e-01,9.9323278666e-01,5.0157248974e-01,5.0102806091e-01,5.0245201588e-01
58,9.9361731609e-01,5.7958072847e-04,-2.7809223961e-03,2.5332724956e-04,5.0175674756e-01,5.8672835621e-04,9.9432295561e-01,9.9362564087e-01,9.9290335178e-01,5.0164467096e-01,5.0110077858e-01,5.0252479315e-01
59,9.9328164260e-01,5.8281677549e-04,-2.9276656593e-03,2.5482776962e-04,5.0183141232e-01,5.8690406713e-04,9.9399125576e-01,9.9328994751e-01,9.9256372452e-01,5.0171875954e-01,5.0117558241e-01,5.0259989500e-01
60,9.9293613434e-01,5.8607843605e-04,-3.0787600847e-03,2.5634308070e-04,5.0190810362e-01,5.8706854352e-04,9.9364966154e-01,9.9294459820e-01,9.9221414328e-01,5.0179499388e-01,5.0125235319e-01,5.0267696381e-01
61,9.9258091052e-01,5.8953476483e-04,-3.2341580828e-03,2.5794714694e-04,5.0198686123e-01,5.8731510049e-04,9.9329859018e-01,9.9258953333e-01,9.9185460806e-01,5.0187319517e-01,5.0133115053e-01,5.0275623798e-01
62,9.9221589168e-01,5.9325890457e-04,-3.3938990616e-03,2.5967215043e-04,5.0206764539e-01,5.8751367691e-04,9.9293804169e-01,9.9222469330e-01,9.9148494005e-01,5.0195342302e-01,5.0141203403e-01,5.0283747911e-01
63,9.9184115728e-01,5.9698395975e-04,-3.5579529269e-03,2.6140140902e-04,5.0215057532e-01,5.8774240771e-04,9.9256771803e-01,9.9185025692e-01,9.9110549688e-01,5.0203573704e-01,5.0149506330e-01,5.0292092562e-01
64,9.9145656824e-01,6.0095300777e-04,-3.7263855312e-03,2.6324148551e-04,5.0223551194e-01,5.8798703731e-04,9.9218779802e-01,9.9146604538e-01,9.9071586132e-01,5.0211989880e-01,5.0158017874e-01,5.0300645828e-01
65,9.9106242259e-01,6.0497145197e-04,-3.8990712990e-03,2.6510720940e-04,5.0232257446e-01,5.8832064329e-04,9.9179834127e-01,9.9107235670e-01,9.9031656981e-01,5.0220626593e-01,5.0166726112e-01,5.0309419632e-01
66,9.9065772692e-01,6.0917244472e-04,-4.0764508169e-03,2.6705697734e-04,5.0241138538e-01,5.8901247305e-04,9.9139934778e-01,9.9066656828e-01,9.8990726471e-01,5.0229465961e-01,5.0175547600e-01,5.0318402052e-01
67,9.9024581909e-01,6.1351002863e-04,-4.2570659029e-03,2.6907114740e-04,5.0250055393e-01,5.9157578678e-04,9.9099093676e-01,9.9025821686e-01,9.8948830366e-01,5.0238496065e-01,5.0184077024e-01,5.0327593088e-01
68,9.8992393414e-01,6.3638057777e-04,-4.3982651114e-03,2.7923190482e-04,5.0254019101e-01,6.5318859723e-04,9.9057275057e-01,9.9013966322e-01,9.8905938864e-01,5.0247734785e-01,5.0177347660e-01,5.0336974859e-01
