step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
11,1.7716118097e+00,2.4278460907e-03,2.4836815911e-01,5.9489334540e-04,1.5188834630e-02,2.9575958923e-04,1.7702456713e+00,1.7750228643e+00,1.7695668936e+00,1.5601739287e-02,1.5040200204e-02,1.4924564399e-02
12,1.7334715525e+00,2.5591589300e-03,2.3891624597e-01,6.4087892362e-04,1.8141436701e-02,2.6666040860e-04,1.7323006392e+00,1.7370227575e+00,1.7310912609e+00,1.8515123054e-02,1.7998531461e-02,1.7910655588e-02
13,1.6930764119e+00,2.6939882434e-03,2.2867600963e-01,6.9076003956e-04,2.1348294492e-02,2.4560708531e-04,1.6920614243e+00,1.6967641115e+00,1.6904036999e+00,2.1695131436e-02,2.1191073582e-02,2.1158678457e-02
14,1.6506404877e+00,2.8165857477e-03,2.1765186153e-01,7.4078808264e-04,2.4811984971e-02,2.2268234087e-04,1.6497660875e+00,1.6544431448e+00,1.6477122307e+00,2.5126904249e-02,2.4655248970e-02,2.4653801695e-02
15,1.6064810356e+00,2.9052164068e-03,2.0587489323e-01,7.8513636332e-04,2.8504934783e-02,2.0313996036e-04,1.6057449579e+00,1.6103496552e+00,1.6033484936e+00,2.8791228309e-02,2.8341153637e-02,2.8382422403e-02
16,1.5608545542e+00,2.9707888524e-03,1.9336164955e-01,8.2636178401e-04,3.2393435637e-02,1.9001266749e-04,1.5602415800e+00,1.5647605658e+00,1.5575615168e+00,3.2659076154e-02,3.2225493342e-02,3.2295737416e-02
17,1.5140771866e+00,3.0557422081e-03,1.8014713156e-01,8.7628379042e-04,3.6465534319e-02,1.8265884962e-04,1.5135596991e+00,1.5180515051e+00,1.5106203556e+00,3.6711979657e-02,3.6275267601e-02,3.6409355700e-02
18,1.4664875269e+00,3.0916280011e-03,1.6627740865e-01,9.1537623085e-04,4.0685633818e-02,1.7998485541e-04,1.4660559893e+00,1.4704712629e+00,1.4629353285e+00,4.0918935090e-02,4.0480837226e-02,4.0657129139e-02
19,1.4183808963e+00,3.0991015268e-03,1.5179183687e-01,9.4871890546e-04,4.5015366127e-02,1.8311480650e-04,1.4179809093e+00,1.4223606586e+00,1.4148011208e+00,4.5232653618e-02,4.4784713537e-02,4.5028731227e-02
20,1.3700275024e+00,3.0812264236e-03,1.3672818735e-01,9.7654657214e-04,4.9425269167e-02,1.9136264954e-04,1.3696584702e+00,1.3739721775e+00,1.3664518595e+00,4.9639005214e-02,4.9174640328e-02,4.9462161958e-02
21,1.3217480183e+00,3.0447952668e-03,1.2114751590e-01,1.0002522940e-03,5.3878391782e-02,2.1286479685e-04,1.3213981390e+00,1.3256397247e+00,1.3182061911e+00,5.4093815386e-02,5.3588576615e-02,5.3952783346e-02
22,1.2738199631e+00,2.9821747812e-03,1.0510686095e-01,1.0165457302e-03,5.8350455016e-02,2.3328593260e-04,1.2734897137e+00,1.2776262760e+00,1.2703438997e+00,5.8588471264e-02,5.8033596724e-02,5.8429297060e-02
23,1.2264186541e+00,2.9083308324e-03,8.8637526857e-02,1.0296498996e-03,6.2813966225e-02,2.5278846028e-04,1.2260333300e+00,1.2301576138e+00,1.2230650187e+00,6.3054531813e-02,6.2464665622e-02,6.2922701240e-02
24,1.1797934771e+00,2.8281116046e-03,7.1804743345e-02,1.0407815224e-03,6.7285167674e-02,2.7164379847e-04,1.1793643236e+00,1.1834517717e+00,1.1765643358e+00,6.7510776222e-02,6.6903084517e-02,6.7441642284e-02
25,1.1341463327e+00,2.7655326522e-03,5.4667802189e-02,1.0586878877e-03,7.1726545691e-02,3.0127237553e-04,1.1336944103e+00,1.1377366781e+00,1.1310079098e+00,7.1960404515e-02,7.1301184595e-02,7.1918047965e-02
26,1.0896699429e+00,2.6760409536e-03,3.7293662592e-02,1.0661745441e-03,7.6118697723e-02,3.2905623484e-04,1.0891366005e+00,1.0931813717e+00,1.0866918564e+00,7.6328404248e-02,7.5654074550e-02,7.6373614371e-02
27,1.0465389093e+00,2.5721900815e-03,1.9754068624e-02,1.0669494565e-03,8.0428443849e-02,3.3861425850e-04,1.0459041595e+00,1.0499582291e+00,1.0437543392e+00,8.0615602434e-02,7.9953134060e-02,8.0716595054e-02
28,1.0048438311e+00,2.4759522200e-03,2.0972530585e-03,1.0696171530e-03,8.4683736165e-02,3.6853050764e-04,1.0041937828e+00,1.0081485510e+00,1.0021891594e+00,8.4839969873e-02,8.4175020456e-02,8.5036218166e-02
29,9.6471697092e-01,2.3574923625e-03,-1.5601377341e-02,1.0607529402e-03,8.8871290286e-02,3.8699019514e-04,9.6401935816e-01,9.6788918972e-01,9.6224236488e-01,8.9009203017e-02,8.8343665004e-02,8.9261002839e-02
30,9.2625872294e-01,2.2190738061e-03,-3.3268934512e-02,1.0398985211e-03,9.2970619599e-02,4.0165405125e-04,9.2554360628e-01,9.2926257849e-01,9.2396998405e-01,9.3116834760e-02,9.2422164977e-02,9.3372859061e-02
31,8.8952974478e-01,2.1200023424e-03,-5.0840757470e-02,1.0344185654e-03,9.6988829474e-02,4.4200804723e-04,8.8872987032e-01,8.9243203402e-01,8.8742733002e-01,9.7125843167e-02,9.6392139792e-02,9.7448505461e-02
32,8.5453995069e-01,2.0405110337e-03,-6.8268865729e-02,1.0363218670e-03,1.0092174759e-01,4.4317127195e-04,8.5364484787e-01,8.5736334324e-01,8.5261166096e-01,1.0105649382e-01,1.0032429546e-01,1.0138445348e-01
33,8.2125767072e-01,1.9575233349e-03,-8.5521793629e-02,1.0344898278e-03,1.0479268680e-01,5.0826056207e-04,8.2043915987e-01,8.2395720482e-01,8.1937664747e-01,1.0492126644e-01,1.0411594808e-01,1.0534084588e-01
34,7.8975145022e-01,1.9085611909e-03,-1.0251083486e-01,1.0487581468e-03,1.0854697724e-01,5.2010105751e-04,7.8880763054e-01,7.9241329432e-01,7.8803342581e-01,1.0865113139e-01,1.0786432773e-01,1.0912547261e-01
35,7.5998363892e-01,1.7892298223e-03,-1.1919695962e-01,1.0217203625e-03,1.1219674597e-01,5.5368830180e-04,7.5910842419e-01,7.6247733831e-01,7.5836515427e-01,1.1228927225e-01,1.1147710681e-01,1.1282385886e-01
36,7.3199846347e-01,1.6976698802e-03,-1.3549099738e-01,1.0064650907e-03,1.1572842300e-01,5.3785701470e-04,7.3107570410e-01,7.3437935114e-01,7.3054033518e-01,1.1578527093e-01,1.1504310369e-01,1.1635689437e-01
37,7.0575759808e-01,1.5477617100e-03,-1.5134548097e-01,9.5174312733e-04,1.1917568247e-01,5.5539772202e-04,7.0490413904e-01,7.0792990923e-01,7.0443874598e-01,1.1926630139e-01,1.1845469475e-01,1.1980605125e-01
38,6.8135573467e-01,1.4935512179e-03,-1.6662712686e-01,9.5130164622e-04,1.2246105820e-01,5.3599095028e-04,6.8053579330e-01,6.8345147371e-01,6.8007993698e-01,1.2255415320e-01,1.2176302820e-01,1.2306599319e-01
39,6.5871077776e-01,1.4241224814e-03,-1.8130624457e-01,9.3822328708e-04,1.2571102132e-01,5.8697770403e-04,6.5773248672e-01,6.6072452068e-01,6.5767532587e-01,1.2578199804e-01,1.2495926768e-01,1.2639179826e-01
40,6.3769322634e-01,1.2864502862e-03,-1.9538907902e-01,8.7550758740e-04,1.2877087295e-01,5.5549447486e-04,6.3686227798e-01,6.3951033354e-01,6.3670706749e-01,1.2887011468e-01,1.2804636359e-01,1.2939614058e-01
41,6.1852337917e-01,1.2756209493e-03,-2.0864480282e-01,8.9502515098e-04,1.3179802398e-01,6.1708235692e-04,6.1757522821e-01,6.2032657862e-01,6.1766833067e-01,1.3180083036e-01,1.3104085624e-01,1.3255238533e-01
42,6.0076854626e-01,1.2030463517e-03,-2.2129368321e-01,8.6906831231e-04,1.3466102382e-01,5.7950287823e-04,5.9996062517e-01,6.0246920586e-01,5.9987580776e-01,1.3462290168e-01,1.3397110999e-01,1.3538905978e-01
43,5.8484095335e-01,1.1723023664e-03,-2.3296309530e-01,8.6993435776e-04,1.3740170499e-01,6.6533466017e-04,5.8390974998e-01,5.8649444580e-01,5.8411866426e-01,1.3746072352e-01,1.3655893505e-01,1.3818545640e-01
44,5.7028955221e-01,1.0056275550e-03,-2.4390525934e-01,7.6535304392e-04,1.4005440970e-01,5.8954076060e-04,5.6949430704e-01,5.7170826197e-01,5.6966608763e-01,1.3999979198e-01,1.3936123252e-01,1.4080220461e-01
45,5.5743652582e-01,1.0364294911e-03,-2.5380532792e-01,8.0711794220e-04,1.4254597326e-01,7.4970335288e-04,5.5638438463e-01,5.5884635448e-01,5.5707883835e-01,1.4261375368e-01,1.4159576595e-01,1.4342840016e-01
46,5.4594145219e-01,7.8880488937e-04,-2.6285438246e-01,6.2724859701e-04,1.4493868748e-01,7.1863298919e-04,5.4517334700e-01,5.4702609777e-01,5.4562491179e-01,1.4480242133e-01,1.4413462579e-01,1.4587901533e-01
47,5.3590311607e-01,9.2757031161e-04,-2.7091436815e-01,7.5162405912e-04,1.4727097750e-01,8.0513110213e-04,5.3480601311e-01,5.3707444668e-01,5.3582888842e-01,1.4724214375e-01,1.4629963040e-01,1.4827115834e-01
48,5.2714802821e-01,8.0513773885e-04,-2.7806792005e-01,6.6319683044e-04,1.4941614370e-01,7.0124080361e-04,5.2623450756e-01,5.2819341421e-01,5.2701616287e-01,1.4930580556e-01,1.4861780405e-01,1.5032482147e-01
49,5.1979621251e-01,8.5286762697e-04,-2.8416747409e-01,7.1275555992e-04,1.5160930157e-01,8.1615835022e-04,5.1867485046e-01,5.2074158192e-01,5.1997220516e-01,1.5160141885e-01,1.5061368048e-01,1.5261280537e-01
50,5.1360595226e-01,7.2268094923e-04,-2.8937038178e-01,6.1114458003e-04,1.5364550551e-01,7.4973543967e-04,5.1268899441e-01,5.1445531845e-01,5.1367354393e-01,1.5353424847e-01,1.5278796852e-01,1.5461429954e-01
51,5.0856794914e-01,8.1488811123e-04,-2.9365157098e-01,6.9602760284e-04,1.5568733712e-01,8.1010448060e-04,5.0750428438e-01,5.0948387384e-01,5.0871568918e-01,1.5573260188e-01,1.5467330813e-01,1.5665610135e-01
52,5.0469879309e-01,7.8353415915e-04,-2.9696825741e-01,6.7446157345e-04,1.5738577147e-01,8.1019795746e-04,5.0364106894e-01,5.0551366806e-01,5.0494164228e-01,1.5721563995e-01,1.5648955107e-01,1.5845212340e-01
53,5.0184543928e-01,8.5574613775e-04,-2.9943065011e-01,7.4089465142e-04,1.5936968227e-01,8.7974358163e-04,5.0067007542e-01,5.0268280506e-01,5.0218343735e-01,1.5933990479e-01,1.5830741823e-01,1.6046172380e-01
54,5.0003783902e-01,5.9242622967e-04,-3.0099743524e-01,5.1463713739e-04,1.6104524334e-01,8.9959283016e-04,4.9925413728e-01,5.0068622828e-01,5.0017315149e-01,1.6092790663e-01,1.6000683606e-01,1.6220098734e-01
55,4.9904665351e-01,7.7347547459e-04,-3.0185937430e-01,6.7343108646e-04,1.6287206610e-01,8.3280291424e-04,4.9797108769e-01,4.9975696206e-01,4.9941191077e-01,1.6278320551e-01,1.6189943254e-01,1.6393356025e-01
56,4.9856305122e-01,6.4306927793e-04,-3.0228027189e-01,5.6039143467e-04,1.6449901958e-01,9.2773917204e-04,4.9766868353e-01,4.9915301800e-01,4.9886745214e-01,1.6448394954e-01,1.6337038577e-01,1.6564272344e-01
57,4.9899480740e-01,1.0866258147e-03,-3.0190500442e-01,9.4643501275e-04,1.6630196571e-01,8.3012152049e-04,4.9746465683e-01,4.9963694811e-01,4.9988281727e-01,1.6652236879e-01,1.6519315541e-01,1.6719037294e-01
58,4.9987983704e-01,6.8485084772e-04,-3.0113478824e-01,5.9524013897e-04,1.6787840426e-01,8.8224362583e-04,4.9892872572e-01,5.0051373243e-01,5.0019705296e-01,1.6780211031e-01,1.6683804989e-01,1.6899505258e-01
59,5.0170906385e-01,8.7949546878e-04,-2.9954872059e-01,7.6160623483e-04,1.6962353388e-01,8.5045208190e-04,5.0052285194e-01,5.0197821856e-01,5.0262612104e-01,1.6990436614e-01,1.6847032309e-01,1.7049591243e-01
60,5.0327630838e-01,7.9001530933e-04,-2.9819404890e-01,6.8210087819e-04,1.7135390639e-01,7.6404359040e-04,5.0216227770e-01,5.0375992060e-01,5.0390672684e-01,1.7131093144e-01,1.7044037580e-01,1.7231041193e-01
61,5.0592412551e-01,1.0585394436e-03,-2.9591556182e-01,9.0931424784e-04,1.7307959994e-01,9.5699821681e-04,5.0443446636e-01,5.0654071569e-01,5.0679719448e-01,1.7359723151e-01,1.7173781991e-01,1.7390374839e-01
62,5.0855314732e-01,9.0410530608e-04,-2.9366434021e-01,7.7234496962e-04,1.7482388516e-01,8.4395430827e-04,5.0734728575e-01,5.0952422619e-01,5.0878793001e-01,1.7468604445e-01,1.7386609316e-01,1.7591951787e-01
63,5.1180521647e-01,7.7847464728e-04,-2.9089579468e-01,6.6090797248e-04,1.7661474645e-01,8.5796240556e-04,5.1071333885e-01,5.1247316599e-01,5.1222914457e-01,1.7685659230e-01,1.7546412349e-01,1.7752352357e-01
64,5.1452332735e-01,9.2176884921e-04,-2.8859562791e-01,7.7843509647e-04,1.7861623565e-01,8.6275738753e-04,5.1324939728e-01,5.1539969444e-01,5.1492089033e-01,1.7870421708e-01,1.7751833797e-01,1.7962615192e-01
65,5.1781886816e-01,1.1997900866e-03,-2.8582329582e-01,1.0070208463e-03,1.8041030069e-01,9.3140619891e-04,5.1613825560e-01,5.1886141300e-01,5.1845693588e-01,1.8044804037e-01,1.7925116420e-01,1.8153169751e-01
66,5.2096156279e-01,1.2851153891e-03,-2.8319564025e-01,1.0716614295e-03,1.8257316947e-01,9.4165115074e-04,5.1928883791e-01,5.2241337299e-01,5.2118247747e-01,1.8273659050e-01,1.8134689331e-01,1.8363602459e-01
67,5.2440480391e-01,1.1506807006e-03,-2.8033438469e-01,9.5339630416e-04,1.8447818359e-01,9.6650231340e-04,5.2285599709e-01,5.2561163902e-01,5.2474677563e-01,1.8458324671e-01,1.8324543536e-01,1.8560586870e-01
68,5.2726256847e-01,1.1626609931e-03,-2.7797411580e-01,9.5823350277e-04,1.8660958111e-01,7.7695785628e-04,5.2566236258e-01,5.2839004993e-01,5.2773529291e-01,1.8668961525e-01,1.8562051654e-01,1.8751861155e-01
69,5.3053760529e-01,1.4865322598e-03,-2.7528553428e-01,1.2180698507e-03,1.8866831064e-01,1.0269716031e-03,5.2843642235e-01,5.3164684772e-01,5.3152954578e-01,1.8865814805e-01,1.8741564453e-01,1.8993113935e-01
70,5.3342936436e-01,8.3948953703e-04,-2.7292361902e-01,6.8383956921e-04,1.9101064901e-01,5.3540622770e-04,5.3224796057e-01,5.3412169218e-01,5.3391844034e-01,1.9092287123e-01,1.9040322304e-01,1.9170585275e-01
71,5.3640468915e-01,1.4816690558e-03,-2.7050909238e-01,1.2003222711e-03,1.9298442701e-01,1.1880770440e-03,5.3440940380e-01,5.3795653582e-01,5.3684812784e-01,1.9303683937e-01,1.9150383770e-01,1.9441260397e-01
72,5.3925124804e-01,9.5935619095e-04,-2.6820952883e-01,7.7301638559e-04,1.9555279613e-01,5.1906344471e-04,5.3792768717e-01,5.3965479136e-01,5.4017126560e-01,1.9554574788e-01,1.9492062926e-01,1.9619201124e-01
73,5.4204148054e-01,1.6903155850e-03,-2.6596959114e-01,1.3554349643e-03,1.9784699380e-01,1.0739457976e-03,5.3972131014e-01,5.4369992018e-01,5.4270321131e-01,1.9789032638e-01,1.9651055336e-01,1.9914010167e-01
74,5.4461300373e-01,1.0289703985e-03,-2.6391276826e-01,8.2045613407e-04,2.0035181940e-01,3.9333930713e-04,5.4339194298e-01,5.4453802109e-01,5.4590904713e-01,2.0031173527e-01,1.9989137352e-01,2.0085234940e-01
75,5.4695524772e-01,1.7565955360e-03,-2.6205044889e-01,1.3960197090e-03,2.0300955574e-01,1.1005549301e-03,5.4453361034e-01,5.4864585400e-01,5.4768627882e-01,2.0312367380e-01,2.0160822570e-01,2.0429676771e-01
76,5.4952859879e-01,1.2759455373e-03,-2.6001087110e-01,1.0080556509e-03,2.0526603858e-01,4.3701303633e-04,5.4810428619e-01,5.4928129911e-01,5.5120021105e-01,2.0523793995e-01,2.0474541187e-01,2.0581476390e-01
77,5.5183603366e-01,1.4737945313e-03,-2.5819149523e-01,1.1609502987e-03,2.0821764072e-01,1.2604474275e-03,5.4975688457e-01,5.5300194025e-01,5.5274927616e-01,2.0847941935e-01,2.0655976236e-01,2.0961374044e-01
78,5.5420019229e-01,1.8195112170e-03,-2.5633566720e-01,1.4252592726e-03,2.1032879750e-01,4.2161199481e-04,5.5214560032e-01,5.5388587713e-01,5.5656909943e-01,2.1044450998e-01,2.0976439118e-01,2.1077749133e-01
79,5.5631993214e-01,1.4307360476e-03,-2.5467681723e-01,1.1177060950e-03,2.1358394126e-01,1.2583499023e-03,5.5434834957e-01,5.5691182613e-01,5.5769962072e-01,2.1368633211e-01,2.1199414134e-01,2.1507135034e-01
80,5.5900776386e-01,1.9344755208e-03,-2.5258476186e-01,1.5033846348e-03,2.1576264004e-01,4.6115555601e-04,5.5652832985e-01,5.5924618244e-01,5.6124877930e-01,2.1570186317e-01,2.1523068845e-01,2.1635536849e-01
81,5.6011682749e-01,1.6227141179e-03,-2.5172320303e-01,1.2585942244e-03,2.1929163237e-01,1.3634362943e-03,5.5802142620e-01,5.6035411358e-01,5.6197494268e-01,2.1959525347e-01,2.1749079227e-01,2.2078885138e-01
82,5.6308980783e-01,1.9312376075e-03,-2.4942488823e-01,1.4896930319e-03,2.2148835659e-01,3.6839365818e-04,5.6068116426e-01,5.6317907572e-01,5.6540918350e-01,2.2130115330e-01,2.2116090357e-01,2.2200301290e-01
83,5.6375443935e-01,1.6940336935e-03,-2.4891198731e-01,1.3057048582e-03,2.2515575588e-01,1.5600780943e-03,5.6150603294e-01,5.6416231394e-01,5.6559497118e-01,2.2546119988e-01,2.2311073542e-01,2.2689533234e-01
84,5.6678664684e-01,1.8927054549e-03,-2.4658281475e-01,1.4517222973e-03,2.2724061211e-01,4.5657173239e-04,5.6415700912e-01,5.6766873598e-01,5.6853419542e-01,2.2732034326e-01,2.2664584219e-01,2.2775565088e-01
85,5.6718311707e-01,1.2764552841e-03,-2.4627780436e-01,9.7711026500e-04,2.3138686021e-01,1.4958846977e-03,5.6574189663e-01,5.6696236134e-01,5.6884509325e-01,2.3155406117e-01,2.2947691381e-01,2.3312960565e-01
86,5.6952315569e-01,2.0148356029e-03,-2.4449133584e-01,1.5383007964e-03,2.3336528242e-01,5.9336072649e-04,5.6668365002e-01,5.7073736191e-01,5.7114845514e-01,2.3369039595e-01,2.3253276944e-01,2.3387268186e-01
87,5.7027381659e-01,2.2046727225e-03,-2.4391981139e-01,1.6781556278e-03,2.3758977652e-01,1.1765024596e-03,5.6778782606e-01,5.6988716125e-01,5.7314646244e-01,2.3794418573e-01,2.3600472510e-01,2.3882041872e-01
88,5.7213916381e-01,1.8873308731e-03,-2.4250068964e-01,1.4342766129e-03,2.3972834647e-01,7.4102341555e-04,5.6947380304e-01,5.7334971428e-01,5.7359397411e-01,2.3994281888e-01,2.3873275518e-01,2.4050946534e-01
89,5.7298495372e-01,2.2753483255e-03,-2.4186020608e-01,1.7244572203e-03,2.4401241541e-01,1.2015277249e-03,5.7023447752e-01,5.7291382551e-01,5.7580655813e-01,2.4448457360e-01,2.4236272275e-01,2.4518994987e-01
90,5.7416204611e-01,2.0316059655e-03,-2.4096824060e-01,1.5378794525e-03,2.4646803240e-01,7.3464199879e-04,5.7142227888e-01,5.7478266954e-01,5.7628118992e-01,2.4646326900e-01,2.4557067454e-01,2.4737015367e-01
91,5.7463572423e-01,1.9148073739e-03,-2.4060979161e-01,1.4482444642e-03,2.5066470603e-01,1.1333218249e-03,5.7204568386e-01,5.7524627447e-01,5.7661521435e-01,2.5088506937e-01,2.4917967618e-01,2.5192937255e-01
92,5.7619108756e-01,1.8463729939e-03,-2.3943569381e-01,1.3918746229e-03,2.5318132838e-01,8.0813703283e-04,5.7387810946e-01,5.7629817724e-01,5.7839697599e-01,2.5313284993e-01,2.5221669674e-01,2.5419443846e-01
93,5.7621216774e-01,1.2485654032e-03,-2.3941859562e-01,9.4174285015e-04,2.5742954016e-01,1.1134848059e-03,5.7445502281e-01,5.7694005966e-01,5.7724142075e-01,2.5735211372e-01,2.5610616803e-01,2.5883033872e-01
94,5.7741012176e-01,1.6078862289e-03,-2.3851729246e-01,1.2100302445e-03,2.6007304589e-01,8.1517054725e-04,5.7525575161e-01,5.7785725594e-01,5.7911735773e-01,2.5969535112e-01,2.5931861997e-01,2.6120516658e-01
95,5.7704788446e-01,1.6006083180e-03,-2.3878981604e-01,1.2038371635e-03,2.6448131601e-01,7.2858737602e-04,5.7543045282e-01,5.7648515701e-01,5.7922804356e-01,2.6423338056e-01,2.6373916864e-01,2.6547139883e-01
96,5.7868925730e-01,1.5922522207e-03,-2.3755622404e-01,1.1951513298e-03,2.6700161894e-01,1.1283291703e-03,5.7667946815e-01,5.7881468534e-01,5.8057361841e-01,2.6659491658e-01,2.6586869359e-01,2.6854124665e-01
97,5.7747364044e-01,1.4677786306e-03,-2.3846923688e-01,1.1033196766e-03,2.7157165607e-01,6.8804155641e-04,5.7590740919e-01,5.7707703114e-01,5.7943648100e-01,2.7129557729e-01,2.7090165019e-01,2.7251774073e-01
98,5.7813272874e-01,1.4122067597e-03,-2.3797374057e-01,1.0613795107e-03,2.7431127429e-01,1.1767928581e-03,5.7623749971e-01,5.7853484154e-01,5.7962584496e-01,2.7387917042e-01,2.7313548326e-01,2.7591916919e-01
99,5.7716824611e-01,8.4660920080e-04,-2.3869803737e-01,6.3681914624e-04,2.7846571803e-01,7.0024259793e-04,5.7630455494e-01,5.7688200474e-01,5.7831817865e-01,2.7803340554e-01,2.7791029215e-01,2.7945345640e-01
100,5.7761287689e-01,8.4467678507e-04,-2.3836359814e-01,6.3540109959e-04,2.8164991736e-01,1.2571643598e-03,5.7642728090e-01,5.7833212614e-01,5.7807922363e-01,2.8114619851e-01,2.8042516112e-01,2.8337839246e-01
101,5.7664046685e-01,1.2075808519e-03,-2.3909583649e-01,9.1002166195e-04,2.8554300467e-01,7.7148408634e-04,5.7497298717e-01,5.7715481520e-01,5.7779359818e-01,2.8545174003e-01,2.8464707732e-01,2.8653019667e-01
102,5.7579547167e-01,6.0492145443e-04,-2.3973199466e-01,4.5632012119e-04,2.8909689188e-01,1.0516766087e-03,5.7501059771e-01,5.7648265362e-01,5.7589316368e-01,2.8840628266e-01,2.8830143809e-01,2.9058295488e-01
103,5.7559001446e-01,1.1383307990e-03,-2.3988759902e-01,8.5946136006e-04,2.9266733925e-01,1.1384452350e-03,5.7399064302e-01,5.7654845715e-01,5.7623094320e-01,2.9289111495e-01,2.9117467999e-01,2.9393622279e-01
104,5.7431423664e-01,1.0953951149e-03,-2.4085120847e-01,8.2883407131e-04,2.9654533664e-01,9.1918324786e-04,5.7278394699e-01,5.7487082481e-01,5.7528793812e-01,2.9617702961e-01,2.9564985633e-01,2.9780912399e-01
105,5.7314799229e-01,1.5482374746e-03,-2.4173481084e-01,1.1741317006e-03,3.0052113533e-01,1.1804377585e-03,5.7099109888e-01,5.7455265522e-01,5.7390022278e-01,3.0079063773e-01,2.9895961285e-01,3.0181315541e-01
106,5.7236901919e-01,1.3550647821e-03,-2.4232509958e-01,1.0288168479e-03,3.0403461059e-01,1.0988782900e-03,5.7051056623e-01,5.7289338112e-01,5.7370311022e-01,3.0395963788e-01,3.0272781849e-01,3.0541637540e-01
107,5.7035539548e-01,1.9167856229e-03,-2.4385689983e-01,1.4602363195e-03,3.0811963479e-01,8.5369310093e-04,5.6784325838e-01,5.7072943449e-01,5.7249349356e-01,3.0815255642e-01,3.0705800653e-01,3.0914834142e-01
108,5.6902110577e-01,7.0087298186e-04,-2.4487195424e-01,5.3501129974e-04,3.1175456444e-01,1.3015194973e-03,5.6810903549e-01,5.6981319189e-01,5.6914108992e-01,3.1173768640e-01,3.1016904116e-01,3.1335696578e-01
109,5.6606513262e-01,1.3876440727e-03,-2.4713489898e-01,1.0639830623e-03,3.1580482920e-01,9.9549455511e-04,5.6556564569e-01,5.6795841455e-01,5.6467133760e-01,3.1543523073e-01,3.1481316686e-01,3.1716609001e-01
110,5.6109859546e-01,3.5564713992e-03,-2.5096952373e-01,2.7483131621e-03,3.2018009822e-01,1.6439150079e-03,5.5975228548e-01,5.6596857309e-01,5.5757492781e-01,3.2029405236e-01,3.1811216474e-01,3.2213407755e-01
111,5.5731256803e-01,4.7254704909e-03,-2.5391671537e-01,3.6719071825e-03,3.2372513413e-01,1.0947575167e-03,5.5451661348e-01,5.6396716833e-01,5.5345392227e-01,3.2355710864e-01,3.2247626781e-01,3.2514202595e-01
112,5.4960936308e-01,9.1906031614e-03,-2.6000615921e-01,7.2228635615e-03,3.2849224408e-01,2.1080023321e-03,5.4187321663e-01,5.6252259016e-01,5.4443228245e-01,3.2944595814e-01,3.2556930184e-01,3.3046147227e-01
