step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,cosine_similarity_replica_1,cosine_similarity_replica_2
136,3.9668748379e+06,3.1602616310e+05,6.5970659340e+00,3.4672101856e-02,5.5350637436e-01,2.5355637074e-02,3.6508486748e+06,4.2829010010e+06,5.7886201143e-01,5.2815073729e-01
137,5.6618518353e+06,1.5836956501e+06,6.7352675307e+00,1.2480367634e-01,4.3652881682e-01,8.8959679008e-02,7.2455474854e+06,4.0781561852e+06,3.4756913781e-01,5.2548849583e-01
138,3.6251513958e+06,8.0326266289e+05,6.5483940532e+00,9.7854167655e-02,5.3284095228e-01,6.5618529916e-02,4.4284140587e+06,2.8218887329e+06,4.6722242236e-01,5.9845948219e-01
139,4.8898674488e+06,1.3195452690e+05,6.6891389011e+00,1.1722411711e-02,4.4178166986e-01,8.3676278591e-03,4.7579129219e+06,5.0218219757e+06,4.5014929771e-01,4.3341404200e-01
140,5.1212423801e+06,1.2477855206e+06,6.6960859374e+00,1.0798721400e-01,4.1196312010e-01,7.6799020171e-02,6.3690279007e+06,3.8734568596e+06,3.3516409993e-01,4.8876214027e-01
141,4.0055346966e+06,5.8505330086e+05,6.5979777747e+00,6.3890542119e-02,4.5126931369e-01,6.4730361104e-02,4.5905879974e+06,3.4204813957e+06,3.8653895259e-01,5.1599967480e-01
142,7.6980637550e+06,2.3861266136e+06,6.8644469814e+00,1.3919405424e-01,3.2218402624e-01,5.0789564848e-02,1.0084190369e+07,5.3119371414e+06,2.7139446139e-01,3.7297359109e-01
143,5.6125451088e+06,1.6359892845e+06,6.7298786438e+00,1.3037156015e-01,3.6365854740e-01,7.0196896791e-02,7.2485343933e+06,3.9765558243e+06,2.9346165061e-01,4.3385544419e-01
144,4.8432520866e+06,9.9916849136e+05,6.6756928204e+00,9.0899996911e-02,3.5368788242e-01,7.7444583178e-02,5.8424205780e+06,3.8440835953e+06,2.7624329925e-01,4.3113246560e-01
145,5.8181839943e+06,5.9384794235e+05,6.7625133908e+00,4.4482285962e-02,2.6057958603e-01,4.6801269054e-03,5.2243360519e+06,6.4120319366e+06,2.6525971293e-01,2.5589945912e-01
146,5.2216521263e+06,4.0871515274e+05,6.7164734501e+00,3.4063275527e-02,2.6413245499e-01,1.1187210679e-02,4.8129369736e+06,5.6303672791e+06,2.7531966567e-01,2.5294524431e-01
147,4.6671109200e+06,2.6222333908e+05,6.6683615489e+00,2.4426719838e-02,2.9949069023e-01,1.8563419580e-02,4.4048875809e+06,4.9293342590e+06,3.1805410981e-01,2.8092727065e-01
148,4.1774844646e+06,2.2333159447e+05,6.6202933361e+00,2.3239880661e-02,3.7718059123e-01,4.7176197171e-02,3.9541528702e+06,4.4008160591e+06,4.2435678840e-01,3.3000439405e-01
149,3.9657839298e+06,1.7937054634e+05,6.5978843732e+00,1.9656346690e-02,4.9336041510e-01,5.8136031032e-02,4.1451544762e+06,3.7864133835e+06,5.5149644613e-01,4.3522438407e-01
150,4.6241960049e+06,1.2883974552e+06,6.6474889171e+00,1.2428910158e-01,5.7213047147e-01,5.6690275669e-03,5.9125934601e+06,3.3357985497e+06,5.6646144390e-01,5.7779949903e-01
151,6.2937658310e+06,2.4981422424e+06,6.7616831378e+00,1.8240000078e-01,5.7702907920e-01,5.3177803755e-02,8.7919080734e+06,3.7956235886e+06,5.2385127544e-01,6.3020688295e-01
152,8.5807027817e+06,3.0805875778e+06,6.9035591977e+00,1.6318741149e-01,5.4227158427e-01,5.1689237356e-02,1.1661290359e+07,5.5001152039e+06,4.9058234692e-01,5.9396082163e-01
153,1.0212384224e+07,1.6720979691e+06,7.0032263460e+00,7.1753918283e-02,5.1505900919e-01,1.9917830825e-02,1.1884482193e+07,8.5402862549e+06,4.9514117837e-01,5.3497684002e-01
154,9.1010828018e+06,1.9861616135e+06,6.9484968577e+00,9.6326763875e-02,5.4144397378e-01,4.1464060545e-02,7.1149211884e+06,1.1087244415e+07,5.8290803432e-01,4.9997991323e-01
155,5.5645654678e+06,1.2063623428e+06,6.7349778256e+00,9.5670357878e-02,6.2002938986e-01,2.8209269047e-02,4.3582031250e+06,6.7709278107e+06,6.4823865891e-01,5.9182012081e-01
156,3.8137840748e+06,4.0204381943e+04,6.5813319678e+00,4.5784417073e-03,6.6754609346e-01,1.2758374214e-02,3.7735796928e+06,3.8539884567e+06,6.5478771925e-01,6.8030446768e-01
157,3.0107876301e+06,6.1894369125e+04,6.4785883346e+00,8.9292816017e-03,6.9406783581e-01,1.6868352890e-02,3.0726819992e+06,2.9488932610e+06,6.7719948292e-01,7.1093618870e-01
158,2.4399049759e+06,3.3469104767e+04,6.3873320490e+00,5.9577563290e-03,7.1937566996e-01,6.7390799522e-03,2.4064358711e+06,2.4733740807e+06,7.1263659000e-01,7.2611474991e-01
159,1.9062937975e+06,1.6154043674e+05,6.2786248823e+00,3.6890838759e-02,7.6204258204e-01,9.1834664345e-03,2.0678342342e+06,1.7447533607e+06,7.5285911560e-01,7.7122604847e-01
160,2.0397575855e+06,6.6815485954e+05,6.2849314789e+00,1.4770313931e-01,7.6889091730e-01,4.3582022190e-02,2.7079124451e+06,1.3716027260e+06,7.2530889511e-01,8.1247293949e-01
161,2.0788282871e+06,5.0297226906e+05,6.3047196123e+00,1.0720307772e-01,7.6172524691e-01,4.2068004608e-02,2.5818005562e+06,1.5758560181e+06,7.1965724230e-01,8.0379325151e-01
162,1.9022857904e+06,5.3519933224e+05,6.2613689775e+00,1.2557299613e-01,7.5862029195e-01,5.8619290590e-02,2.4374851227e+06,1.3670864582e+06,7.0000100136e-01,8.1723958254e-01
163,2.0831117749e+06,1.0073677897e+06,6.2608674014e+00,2.2915847487e-01,7.3741638660e-01,9.8971188068e-02,3.0904795647e+06,1.0757439852e+06,6.3844519854e-01,8.3638757467e-01
164,2.4382356763e+06,1.2713766932e+06,6.3181734525e+00,2.5115507853e-01,7.0888879895e-01,1.1372193694e-01,3.7096123695e+06,1.1668589830e+06,5.9516686201e-01,8.2261073589e-01
165,2.2215141535e+06,8.3282296658e+05,6.3137613248e+00,1.7115564547e-01,7.0982697606e-01,8.4519058466e-02,3.0543371201e+06,1.3886911869e+06,6.2530791759e-01,7.9434603453e-01
166,2.1164669037e+06,6.5132818222e+05,6.3040063401e+00,1.3812759383e-01,7.0324733853e-01,7.8993111849e-02,2.7677950859e+06,1.4651387215e+06,6.2425422668e-01,7.8224045038e-01
167,3.4737998486e+06,1.7439701557e+06,6.4777441397e+00,2.3974079210e-01,6.2029844522e-01,1.3994824886e-01,5.2177700043e+06,1.7298296928e+06,4.8035019636e-01,7.6024669409e-01
168,2.7414072990e+06,2.7728319168e+05,6.4357405821e+00,4.4078004538e-02,6.4659816027e-01,5.6394040585e-02,3.0186904907e+06,2.4641241074e+06,5.9020411968e-01,7.0299220085e-01
169,4.0610422611e+06,4.6260809898e+05,6.6058012957e+00,4.9687734564e-02,5.4276758432e-01,6.5619349480e-03,3.5984341621e+06,4.5236503601e+06,5.3620564938e-01,5.4932951927e-01
170,5.8182940006e+06,1.4437850475e+06,6.7509951408e+00,1.1006583110e-01,4.3147237599e-01,1.8188461661e-02,4.3745089531e+06,7.2620790482e+06,4.4966083765e-01,4.1328391433e-01
171,4.5276344776e+06,6.0462927818e+05,6.6519639256e+00,5.8345041840e-02,5.0482225418e-01,8.7324380875e-03,3.9230051994e+06,5.1322637558e+06,4.9608981609e-01,5.1355469227e-01
172,4.8377876759e+06,1.6094457150e+06,6.6591764615e+00,1.5019693053e-01,4.6751007438e-01,4.9199253321e-02,3.2283419609e+06,6.4472333908e+06,5.1670932770e-01,4.1831082106e-01
173,5.1299012661e+06,2.1889009953e+06,6.6664675390e+00,1.9797247455e-01,4.5184828341e-01,5.6394383311e-02,2.9410002708e+06,7.3188022614e+06,5.0824266672e-01,3.9545390010e-01
174,5.9736163616e+06,3.1003147602e+06,6.7080883466e+00,2.4970713170e-01,4.0158843994e-01,1.2167501450e-01,2.8733016014e+06,9.0739311218e+06,5.2326345444e-01,2.7991342545e-01
175,4.4271430492e+06,1.6639479160e+06,6.6130533203e+00,1.7164176503e-01,4.5245656371e-01,1.0458233953e-01,2.7631951332e+06,6.0910909653e+06,5.5703890324e-01,3.4787422419e-01
176,6.3766229153e+06,3.7659208775e+06,6.7114520999e+00,2.9469479169e-01,4.3149468303e-01,1.7381140590e-01,2.6107020378e+06,1.0142543793e+07,6.0530608892e-01,2.5768327713e-01
177,5.4233872890e+06,2.8522411823e+06,6.6639638707e+00,2.5383711436e-01,4.5966292918e-01,2.0306710899e-01,2.5711461067e+06,8.2756284714e+06,6.6273003817e-01,2.5659582019e-01
178,4.4370790958e+06,1.3584367275e+06,6.6257256689e+00,1.3736642703e-01,4.9541696906e-01,1.8166801333e-01,3.0786423683e+06,5.7955158234e+06,6.7708498240e-01,3.1374895573e-01
179,7.6368042469e+06,3.1176322460e+06,6.8433232652e+00,1.8826439415e-01,4.3542121351e-01,1.9925661385e-01,4.5191720009e+06,1.0754436493e+07,6.3467782736e-01,2.3616459966e-01
180,8.0237634659e+06,1.0912605286e+06,6.9003239392e+00,5.9433876985e-02,3.8344462961e-01,1.9178894907e-01,6.9325029373e+06,9.1150239944e+06,5.7523357868e-01,1.9165568054e-01
181,7.6997594833e+06,2.5692729950e+05,6.8862352446e+00,1.4497017682e-02,3.7238765508e-01,1.8893259019e-01,7.9566867828e+06,7.4428321838e+06,5.6132024527e-01,1.8345506489e-01
182,5.7210722923e+06,9.6660833359e+05,6.7511885423e+00,7.4086982683e-02,4.2251735926e-01,2.3114037514e-01,4.7544639587e+06,6.6876806259e+06,6.5365773439e-01,1.9137698412e-01
183,4.4788169861e+06,1.7296148300e+06,6.6160942958e+00,1.7688762001e-01,4.7602794319e-01,2.5732734054e-01,2.7492021561e+06,6.2084318161e+06,7.3335528374e-01,2.1870060265e-01
184,3.9455335379e+06,1.7512254953e+06,6.5484627223e+00,2.0716512739e-01,5.2583497763e-01,2.2991889715e-01,2.1943080425e+06,5.6967590332e+06,7.5575387478e-01,2.9591608047e-01
185,3.5422021866e+06,1.8205089569e+06,6.4826700882e+00,2.4671431657e-01,6.0953249037e-01,1.7350183427e-01,1.7216932297e+06,5.3627111435e+06,7.8303432465e-01,4.3603065610e-01
186,3.7766050100e+06,2.5725107431e+06,6.4416868668e+00,3.6102637818e-01,6.7693442106e-01,1.5350294113e-01,1.2040942669e+06,6.3491157532e+06,8.3043736219e-01,5.2343147993e-01
187,5.4469442368e+06,4.2538816452e+06,6.5317359691e+00,4.5507274049e-01,6.6703437269e-01,1.7113263905e-01,1.1930625916e+06,9.7008258820e+06,8.3816701174e-01,4.9590173364e-01
188,7.7185712814e+06,6.7698171616e+06,6.5690868780e+00,5.9193320319e-01,6.5482461452e-01,2.0482820272e-01,9.4875411987e+05,1.4488388443e+07,8.5965281725e-01,4.4999641180e-01
189,9.2429867148e+06,8.5017436624e+06,6.5595150203e+00,6.8955438450e-01,6.5193122625e-01,2.2577410936e-01,7.4124305248e+05,1.7744730377e+07,8.7770533562e-01,4.2615711689e-01
190,6.1717247486e+06,5.4992003918e+06,6.4474066506e+00,6.1969863280e-01,6.9236603379e-01,1.9178828597e-01,6.7252435684e+05,1.1670925140e+07,8.8415431976e-01,5.0057774782e-01
191,3.7142976880e+06,3.0412315249e+06,6.3288585671e+00,5.0080080922e-01,7.3374229670e-01,1.4914000034e-01,6.7306616306e+05,6.7555292130e+06,8.8288229704e-01,5.8460229635e-01
192,2.9543488741e+06,2.2796946287e+06,6.2739592928e+00,4.4487803519e-01,7.4887844920e-01,1.3339200616e-01,6.7465424538e+05,5.2340435028e+06,8.8227045536e-01,6.1548644304e-01
193,2.4065736651e+06,1.6587931752e+06,6.2414369352e+00,3.6766280527e-01,7.5898277760e-01,1.1503744125e-01,7.4778048992e+05,4.0653668404e+06,8.7402021885e-01,6.4394533634e-01
194,2.2612550497e+06,1.3294380426e+06,6.2622544595e+00,2.9292382675e-01,7.5193965435e-01,9.8594725132e-02,9.3181700706e+05,3.5906930923e+06,8.5053437948e-01,6.5334492922e-01
195,2.1352013111e+06,8.6784625053e+05,6.2902302569e+00,1.8733195360e-01,7.4076658487e-01,6.5241694450e-02,1.2673550606e+06,3.0030475616e+06,8.0600827932e-01,6.7552489042e-01
196,2.1895206928e+06,3.7842822075e+05,6.3337635025e+00,7.5822877142e-02,7.2389248013e-01,1.7742484808e-02,1.8110924721e+06,2.5679489136e+06,7.4163496494e-01,7.0614999533e-01
197,3.1302592278e+06,6.0007095337e+03,6.4955795065e+00,8.3254390155e-04,6.5571019053e-01,3.0322223902e-02,3.1362599373e+06,3.1242585182e+06,6.2538796663e-01,6.8603241444e-01
198,4.5785608292e+06,1.3393564224e+06,6.6413036214e+00,1.3086526683e-01,5.7642757893e-01,9.8619461060e-02,5.9179172516e+06,3.2392044067e+06,4.7780811787e-01,6.7504703999e-01
199,7.6225769520e+06,3.9011371136e+06,6.8161517381e+00,2.4544073562e-01,4.8786818981e-01,1.4038723707e-01,1.1523714066e+07,3.7214398384e+06,3.4748095274e-01,6.2825542688e-01
200,7.7247978687e+06,3.1201980114e+06,6.8492106435e+00,1.8601874783e-01,4.4135563076e-01,1.2062390149e-01,1.0844995880e+07,4.6045998573e+06,3.2073172927e-01,5.6197953224e-01
201,8.0991628647e+06,5.1536653519e+06,6.7957336145e+00,3.2657495416e-01,4.5389057696e-01,2.0344506204e-01,1.3252828217e+07,2.9454975128e+06,2.5044551492e-01,6.5733563900e-01
202,9.2364296436e+06,4.8800727367e+06,6.8944252795e+00,2.5530182618e-01,4.1976071894e-01,1.4475671947e-01,1.4116502380e+07,4.3563569069e+06,2.7500399947e-01,5.6451743841e-01
203,1.2537179947e+07,7.5808650970e+06,6.9993723317e+00,3.0421344453e-01,3.4065316617e-01,1.7424638569e-01,2.0118045044e+07,4.9563148499e+06,1.6640678048e-01,5.1489955187e-01
204,8.1363807678e+06,4.6786571503e+06,6.8232550859e+00,2.8446480960e-01,4.0842854977e-01,1.8796372414e-01,1.2815037918e+07,3.4577236176e+06,2.2046482563e-01,5.9639227390e-01
205,6.6176497936e+06,2.3796963215e+06,6.7906353059e+00,1.6347912157e-01,3.8811570406e-01,1.1593681574e-01,8.9973461151e+06,4.2379534721e+06,2.7217888832e-01,5.0405251980e-01
206,6.0672440529e+06,5.1767892838e+05,6.7814048260e+00,3.7145873743e-02,3.9780554175e-01,7.1693390608e-02,6.5849229813e+06,5.5495651245e+06,3.2611215115e-01,4.6949893236e-01
207,5.0528177261e+06,1.5894721985e+06,6.6809068249e+00,1.4141100296e-01,4.0083797276e-01,1.3765554130e-01,6.6422899246e+06,3.4633455276e+06,2.6318243146e-01,5.3849351406e-01
208,4.8758491516e+06,1.6873861313e+06,6.6603496789e+00,1.5676829449e-01,3.8810412586e-01,1.2201805413e-01,6.5632352829e+06,3.1884630203e+06,2.6608607173e-01,5.1012217999e-01
209,6.4511704445e+06,4.4162778854e+05,6.8086184941e+00,2.9777071895e-02,3.1225460768e-01,1.6457796097e-02,6.0095426559e+06,6.8927982330e+06,3.2871240377e-01,2.9579681158e-01
210,4.2993650436e+06,1.0895404816e+06,6.6189909330e+00,1.1250963694e-01,4.3384224176e-01,1.2724721432e-01,3.2098245621e+06,5.3889055252e+06,5.6108945608e-01,3.0659502745e-01
211,3.4142366409e+06,9.5334177017e+05,6.5156668858e+00,1.2457382477e-01,5.3236335516e-01,1.7542934418e-01,2.4608948708e+06,4.3675784111e+06,7.0779269934e-01,3.5693401098e-01
212,3.5037536144e+06,1.9210581779e+05,6.5438797935e+00,2.3835651440e-02,5.6376023591e-01,1.2410061061e-01,3.3116477966e+06,3.6958594322e+06,6.8786084652e-01,4.3965962529e-01
213,4.2503418446e+06,1.0341615200e+06,6.6151722847e+00,1.0783189400e-01,5.9452831745e-01,2.6629745960e-02,5.2845033646e+06,3.2161803246e+06,6.2115806341e-01,5.6789857149e-01
214,5.9248646736e+06,2.1415846825e+06,6.7422754475e+00,1.6440696398e-01,5.9510055184e-01,3.8399666548e-02,8.0664493561e+06,3.7832799911e+06,5.5670088530e-01,6.3350021839e-01
215,6.4688927650e+06,6.2039995193e+05,6.8088234347e+00,4.1779474092e-02,5.8804637194e-01,2.3566484451e-03,7.0892927170e+06,5.8484928131e+06,5.8568972349e-01,5.9040302038e-01
216,6.1997973919e+06,2.8284294605e+06,6.7417043073e+00,2.1389815580e-01,6.1781567335e-01,9.0416610241e-02,3.3713679314e+06,9.0282268524e+06,7.0823228359e-01,5.2739906311e-01
217,6.9482970715e+06,4.3014717579e+06,6.7369344389e+00,3.1420915939e-01,6.1679679155e-01,1.1861932278e-01,2.6468253136e+06,1.1249768829e+07,7.3541611433e-01,4.9817746878e-01
218,4.4616377592e+06,2.3232827425e+06,6.5808122866e+00,2.5073247679e-01,6.7534241080e-01,8.0830782652e-02,2.1383550167e+06,6.7849205017e+06,7.5617319345e-01,5.9451162815e-01
219,2.8493978977e+06,1.3547371387e+06,6.3991096449e+00,2.2456701222e-01,7.3545604944e-01,6.3584566116e-02,1.4946607590e+06,4.2041350365e+06,7.9904061556e-01,6.7187148333e-01
220,2.1359629154e+06,8.5915646553e+05,6.2912696026e+00,1.8514453475e-01,7.6958218217e-01,5.5944412947e-02,1.2768064499e+06,2.9951193810e+06,8.2552659512e-01,7.1363776922e-01
221,1.8705761433e+06,6.5131287575e+05,6.2439117304e+00,1.5781424026e-01,7.8015676141e-01,5.3599923849e-02,1.2192632675e+06,2.5218890190e+06,8.3375668526e-01,7.2655683756e-01
222,1.3823325634e+06,4.0911355019e+05,6.1207071670e+00,1.3249658214e-01,8.1222310662e-01,4.0691047907e-02,9.7321901321e+05,1.7914461136e+06,8.5291415453e-01,7.7153205872e-01
223,1.1303333044e+06,2.6545951366e+05,6.0408868479e+00,1.0393411149e-01,8.3670380712e-01,2.3715347052e-02,8.6487379074e+05,1.3957928181e+06,8.6041915417e-01,8.1298846006e-01
224,1.2277777433e+06,3.0305020809e+05,6.0754700865e+00,1.0945629689e-01,8.2886418700e-01,2.2139757872e-02,9.2472753525e+05,1.5308279514e+06,8.5100394487e-01,8.0672442913e-01
225,9.8450245857e+05,1.1952145100e+05,5.9899925253e+00,5.2985953577e-02,8.4851121902e-01,8.7483525276e-03,8.6498100758e+05,1.1040239096e+06,8.5725957155e-01,8.3976286650e-01
226,9.1975686550e+05,7.0441603661e+04,5.9623955894e+00,3.3326661168e-02,8.5410663486e-01,8.8298618793e-03,8.4931526184e+05,9.9019846916e+05,8.6293649673e-01,8.4527677298e-01
227,1.1001575589e+06,9.2026698589e+04,6.0399301461e+00,3.6413236730e-02,8.3396759629e-01,6.4514577389e-03,1.1921842575e+06,1.0081308603e+06,8.2751613855e-01,8.4041905403e-01
228,1.4197080016e+06,3.4040046930e+05,6.1393423205e+00,1.0619711257e-01,7.9568585753e-01,3.4517794847e-02,1.7601084709e+06,1.0793075323e+06,7.6116806269e-01,8.3020365238e-01
229,2.3053527474e+06,1.2237551093e+06,6.2908653309e+00,2.5679960063e-01,7.1699652076e-01,1.1239293218e-01,3.5291078568e+06,1.0815976381e+06,6.0460358858e-01,8.2938945293e-01
230,4.7664250374e+06,3.4912688255e+06,6.5112110846e+00,4.0564769369e-01,5.9362235665e-01,2.1751257777e-01,8.2576938629e+06,1.2751562119e+06,3.7610977888e-01,8.1113493443e-01
231,4.8437160730e+06,3.0955648184e+06,6.5711800869e+00,3.2860108065e-01,5.7939283550e-01,1.8673379719e-01,7.9392808914e+06,1.7481512547e+06,3.9265903831e-01,7.6612663269e-01
232,5.2848614931e+06,3.0330912352e+06,6.6362702632e+00,2.8374618468e-01,5.4288366437e-01,1.6983452439e-01,8.3179527283e+06,2.2517702579e+06,3.7304913998e-01,7.1271818876e-01
233,5.4374480724e+06,1.6923790455e+06,6.7132694131e+00,1.3980958628e-01,4.9480691552e-01,9.1123551130e-02,7.1298271179e+06,3.7450690269e+06,4.0368336439e-01,5.8593046665e-01
234,1.1681843090e+07,4.1966465950e+06,7.0375061984e+00,1.6330299284e-01,3.0904845893e-01,1.0292960703e-01,1.5878489685e+07,7.4851964951e+06,2.0611885190e-01,4.1197806597e-01
235,8.9199205399e+06,3.4432371140e+06,6.9153235225e+00,1.7680588483e-01,3.3947099745e-01,2.8739258647e-02,5.4766834259e+06,1.2363157654e+07,3.6821025610e-01,3.1073173881e-01
236,1.6058722687e+07,5.6484603882e+06,7.1770325706e+00,1.5957089842e-01,2.1720365062e-01,1.1685850844e-01,2.1707183075e+07,1.0410262299e+07,1.0034514219e-01,3.3406215906e-01
237,1.0821181870e+07,2.9124412537e+05,7.0341173426e+00,1.1691539101e-02,2.2220946848e-01,8.0562368035e-02,1.0529937744e+07,1.1112425995e+07,1.4164710045e-01,3.0277183652e-01
238,7.1131004333e+06,9.6621322632e+05,6.8480148565e+00,5.9359612411e-02,3.0856063962e-01,4.5460611582e-02,6.1468872070e+06,8.0793136597e+06,2.6310002804e-01,3.5402125120e-01
239,1.5163447380e+07,1.8879604340e+05,7.1807642836e+00,5.4075643267e-03,1.2760419771e-01,8.3815116435e-02,1.4974651337e+07,1.5352243423e+07,4.3789081275e-02,2.1141931415e-01
240,7.5292476654e+06,5.0647373199e+05,6.8757667798e+00,2.9258091319e-02,1.8498535454e-01,1.1297081411e-01,8.0357213974e+06,7.0227739334e+06,7.2014540434e-02,2.9795616865e-01
241,1.6310159683e+07,6.0077716827e+06,7.1807959198e+00,1.6785801788e-01,9.4190699980e-02,5.9503065422e-02,1.0302388000e+07,2.2317931366e+07,3.4687634557e-02,1.5369376540e-01
242,1.4311575508e+07,2.0221406937e+06,7.1513084579e+00,6.1776547558e-02,6.0078908689e-02,8.3491484635e-02,1.6333716202e+07,1.2289434814e+07,-2.3412575945e-02,1.4357039332e-01
243,1.6375071716e+07,2.2516845703e+06,7.2100380481e+00,6.0099184124e-02,6.0632127221e-02,6.4026934211e-02,1.8626756287e+07,1.4123387146e+07,-3.3948069904e-03,1.2465906143e-01
244,1.0524158878e+08,9.0426050377e+07,7.7311182218e+00,5.6040078319e-01,6.5045032650e-02,8.1718768924e-02,1.9566763916e+08,1.4815538406e+07,-1.6673736274e-02,1.4676380157e-01
245,8.1046923637e+07,7.0105523872e+07,7.6092440350e+00,5.7017114885e-01,7.4266931042e-02,8.6772838607e-02,1.5115244751e+08,1.0941399765e+07,-1.2505907565e-02,1.6103976965e-01
246,8.2895546150e+07,7.3874979973e+07,7.5752491064e+00,6.2001530944e-01,8.9433585061e-02,9.7024913179e-02,1.5677052612e+08,9.0205661774e+06,-7.5913281180e-03,1.8645849824e-01
247,1.1252049408e+08,1.0479076080e+08,7.6126233640e+00,7.2445885567e-01,1.2662799162e-01,1.2515454489e-01,2.1731125488e+08,7.7297332764e+06,1.4734467259e-03,2.5178253651e-01
248,9.2507796478e+07,8.6084836578e+07,7.5297993754e+00,7.2206416483e-01,2.1112543903e-01,1.7687209882e-01,1.7859263306e+08,6.4229598999e+06,3.4253340214e-02,3.8799753785e-01
249,2.2947797585e+07,1.7378760338e+07,7.1756856384e+00,4.2990551590e-01,3.5211890936e-01,1.7095381021e-01,4.0326557922e+07,5.5690372467e+06,1.8116509914e-01,5.2307271957e-01
250,2.1430735016e+07,1.5230953217e+07,7.1782944324e+00,3.8591802754e-01,4.0283782780e-01,1.5076421201e-01,3.6661688232e+07,6.1997817993e+06,2.5207361579e-01,5.5360203981e-01
251,2.0175143051e+07,1.2405765152e+07,7.2016747160e+00,3.1128847019e-01,4.2154030502e-01,1.1711849272e-01,3.2580908203e+07,7.7693778992e+06,3.0442181230e-01,5.3865879774e-01
252,1.8231578636e+07,8.4774507523e+06,7.2079232756e+00,2.1873483037e-01,4.3126474321e-01,8.2114234567e-02,2.6709029388e+07,9.7541278839e+06,3.4915050864e-01,5.1337897778e-01
253,1.1015544891e+07,7.8871078491e+05,7.0408899094e+00,3.1148698231e-02,5.0250631571e-01,1.1218726635e-02,1.1804255676e+07,1.0226834106e+07,4.9128758907e-01,5.1372504234e-01
254,6.6593235970e+06,6.7129182816e+05,6.8212122661e+00,4.3928170300e-02,5.9304562211e-01,2.0029634237e-02,7.3306154251e+06,5.9880317688e+06,5.7301598787e-01,6.1307525635e-01
255,4.8534696579e+06,2.0933876038e+05,6.6856479728e+00,1.8743520740e-02,6.3745498657e-01,1.3244152069e-02,5.0628084183e+06,4.6441308975e+06,6.2421083450e-01,6.5069913864e-01
256,4.0853097439e+06,3.2281336784e+05,6.6098649027e+00,3.4388812427e-02,6.4975720644e-01,1.8649578094e-02,4.4081231117e+06,3.7624963760e+06,6.3110762835e-01,6.6840678453e-01
257,3.4280437946e+06,3.9470973015e+05,6.5321482699e+00,5.0228027570e-02,6.6263377666e-01,2.2415459156e-02,3.8227535248e+06,3.0333340645e+06,6.4021831751e-01,6.8504923582e-01
258,2.9539798737e+06,4.3384323120e+05,6.4656724073e+00,6.4248318296e-02,6.7864730954e-01,3.0692845583e-02,3.3878231049e+06,2.5201366425e+06,6.4795446396e-01,7.0934015512e-01
259,2.6672128201e+06,3.8245053291e+05,6.4215464613e+00,6.2705439699e-02,7.0268529654e-01,3.1529843807e-02,3.0496633530e+06,2.2847622871e+06,6.7115545273e-01,7.3421514034e-01
260,3.0697486639e+06,7.0612442493e+05,6.4752979119e+00,1.0171947687e-01,6.9656741619e-01,4.0501832962e-02,3.7758730888e+06,2.3636242390e+06,6.5606558323e-01,7.3706924915e-01
261,3.5219392776e+06,1.1867752075e+06,6.5206098787e+00,1.5229247892e-01,6.7662301660e-01,5.9743136168e-02,4.7087144852e+06,2.3351640701e+06,6.1687988043e-01,7.3636615276e-01
262,3.3559950829e+06,3.6486396790e+05,6.5232393347e+00,4.7403884166e-02,6.5265980363e-01,3.2052665949e-02,3.7208590508e+06,2.9911311150e+06,6.2060713768e-01,6.8471246958e-01
263,3.6862805843e+06,5.2932000160e+05,6.5620643078e+00,6.2795148402e-02,6.2059071660e-01,2.9394656420e-02,3.1569605827e+06,4.2156005859e+06,6.4998537302e-01,5.9119606018e-01
264,5.1353007317e+06,7.0466279984e+05,6.7064381982e+00,5.9971936910e-02,5.3773874044e-01,6.8998336792e-03,5.8399635315e+06,4.4306379318e+06,5.3083890676e-01,5.4463857412e-01
265,4.5602836132e+06,7.9977750778e+04,6.6589250533e+00,7.6173897424e-03,5.6204721332e-01,8.7636411190e-03,4.4803058624e+06,4.6402613640e+06,5.5328357220e-01,5.7081085443e-01
266,5.2657615185e+06,9.2036747932e+05,6.7147240681e+00,7.6694903860e-02,5.1666283607e-01,5.4632127285e-02,4.3453940392e+06,6.1861289978e+06,5.7129496336e-01,4.6203070879e-01
267,4.0509947777e+06,6.4716825485e+05,6.6019477507e+00,6.9980332645e-02,5.4340049624e-01,5.7230859995e-02,4.6981630325e+06,3.4038265228e+06,4.8616963625e-01,6.0063135624e-01
268,5.5336326599e+06,7.0073318481e+05,6.7395000229e+00,5.5292261040e-02,4.8211634159e-01,1.7078518867e-03,6.2343658447e+06,4.8328994751e+06,4.8382419348e-01,4.8040848970e-01
269,4.2835627556e+06,8.2659044266e+05,6.6235649107e+00,8.4869009428e-02,5.1027314365e-01,3.7442997098e-02,3.4569723129e+06,5.1101531982e+06,5.4771614075e-01,4.7283014655e-01
270,4.2192398071e+06,1.3059940338e+06,6.6033638941e+00,1.3898676904e-01,5.0493486226e-01,7.9424127936e-02,5.5252338409e+06,2.9132457733e+06,4.2551073432e-01,5.8435899019e-01
271,8.8600287437e+06,2.0256700516e+05,6.9473215945e+00,9.9310135874e-03,3.0929732323e-01,6.3739418983e-03,8.6574617386e+06,9.0625957489e+06,3.0292338133e-01,3.1567126513e-01
