alpha,lr,num_observed,effective_epochs,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
2.0,0.003,200000,200.0,5,104,27.8952,1.5556702614e+00,10000,5.3580921888e-01
2.0,0.003,200000,200.0,6,105,28.0054,1.5621926785e+00,10000,5.3528511524e-01
2.0,0.003,200000,200.0,7,106,28.8624,1.5398607254e+00,10000,5.4018419981e-01
2.0,0.003,200000,200.0,8,107,28.2013,1.5776196718e+00,10000,5.3250849247e-01
2.0,0.003,200000,200.0,9,108,29.1456,1.5885449648e+00,10000,5.2981495857e-01
2.0,0.003,200000,200.0,10,109,27.2480,1.6444863081e+00,9351,5.3093993664e-01
2.2,0.003,220000,181.8181818181818,1,100,28.6526,2.1590514183e+00,10000,6.6854488850e-01
2.2,0.003,220000,181.8181818181818,2,101,28.9404,2.1922645569e+00,10000,6.6502720118e-01
2.2,0.003,220000,181.8181818181818,3,102,22.0778,2.5538041592e+00,7851,6.4378911257e-01
2.2,0.003,220000,181.8181818181818,4,103,28.0381,2.1920592785e+00,10000,6.6600143909e-01
2.2,0.003,220000,181.8181818181818,5,104,28.4925,2.1813058853e+00,10000,6.6421902180e-01
2.2,0.003,220000,181.8181818181818,6,105,28.1328,2.1127643585e+00,10000,6.7403072119e-01
2.2,0.003,220000,181.8181818181818,7,106,28.3271,2.1553332806e+00,10000,6.7198830843e-01
2.2,0.003,220000,181.8181818181818,8,107,27.9917,2.1842999458e+00,10000,6.6522669792e-01
2.2,0.003,220000,181.8181818181818,9,108,28.2301,2.1793026924e+00,10000,6.6688621044e-01
2.2,0.003,220000,181.8181818181818,10,109,27.8044,2.1715521812e+00,10000,6.6879826784e-01
2.4000000000000004,0.003,240000,166.66666666666666,1,100,26.9540,1.5946477652e+00,10000,8.6497533321e-01
2.4000000000000004,0.003,240000,166.66666666666666,2,101,27.4565,1.5872699022e+00,10000,8.6564046144e-01
2.4000000000000004,0.003,240000,166.66666666666666,3,102,27.2304,1.7207458019e+00,10000,8.5525912046e-01
2.4000000000000004,0.003,240000,166.66666666666666,4,103,26.7357,1.6620110273e+00,10000,8.5850012302e-01
2.4000000000000004,0.003,240000,166.66666666666666,5,104,27.6034,1.7712836266e+00,10000,8.5203248262e-01
2.4000000000000004,0.003,240000,166.66666666666666,6,105,27.0324,1.6467996836e+00,10000,8.5944575071e-01
2.4000000000000004,0.003,240000,166.66666666666666,7,106,26.5447,1.5738170147e+00,10000,8.6836504936e-01
2.4000000000000004,0.003,240000,166.66666666666666,8,107,27.5045,1.6238144636e+00,10000,8.6194688082e-01
2.4000000000000004,0.003,240000,166.66666666666666,9,108,27.2822,1.6522421837e+00,10000,8.6035400629e-01
2.4000000000000004,0.003,240000,166.66666666666666,10,109,27.2629,1.7385231256e+00,10000,8.5320264101e-01
2.6,0.003,260000,153.84615384615384,1,100,26.5836,4.0376447141e-02,10000,9.9741178751e-01
2.6,0.003,260000,153.84615384615384,2,101,26.5421,5.5437862873e-02,10000,9.9656313658e-01
2.6,0.003,260000,153.84615384615384,3,102,26.3116,5.0228722394e-02,10000,9.9676597118e-01
2.6,0.003,260000,153.84615384615384,4,103,26.3255,3.3739678562e-02,10000,9.9778228998e-01
2.6,0.003,260000,153.84615384615384,5,104,25.8657,2.9541591182e-02,10000,9.9801713228e-01
2.6,0.003,260000,153.84615384615384,6,105,26.5857,4.6418864280e-02,10000,9.9703520536e-01
2.6,0.003,260000,153.84615384615384,7,106,26.1022,3.2151136547e-02,10000,9.9786806107e-01
2.6,0.003,260000,153.84615384615384,8,107,26.1477,6.1210867018e-02,10000,9.9625313282e-01
2.6,0.003,260000,153.84615384615384,9,108,25.6832,5.9626456350e-02,10000,9.9632179737e-01
2.6,0.003,260000,153.84615384615384,10,109,26.4225,4.6674758196e-02,10000,9.9700516462e-01
2.8000000000000003,0.003,280000,142.85714285714286,1,100,26.6260,1.0646752780e-03,10000,9.9994796515e-01
2.8000000000000003,0.003,280000,142.85714285714286,2,101,25.9252,1.2350125471e-03,10000,9.9993968010e-01
2.8000000000000003,0.003,280000,142.85714285714286,3,102,25.5504,1.0723820888e-03,10000,9.9994719028e-01
2.8000000000000003,0.003,280000,142.85714285714286,4,103,25.8399,1.0476297466e-03,10000,9.9994879961e-01
2.8000000000000003,0.003,280000,142.85714285714286,5,104,26.0089,1.2018649140e-03,10000,9.9994069338e-01
2.8000000000000003,0.003,280000,142.85714285714286,6,105,26.4130,1.2655496830e-03,10000,9.9993777275e-01
2.8000000000000003,0.003,280000,142.85714285714286,7,106,25.7336,1.2353827478e-03,10000,9.9993896484e-01
2.8000000000000003,0.003,280000,142.85714285714286,8,107,25.6691,1.6179500381e-03,10000,9.9992126226e-01
2.8000000000000003,0.003,280000,142.85714285714286,9,108,26.2263,1.2270096922e-03,10000,9.9993920326e-01
2.8000000000000003,0.003,280000,142.85714285714286,10,109,26.5555,1.3977590716e-03,10000,9.9993139505e-01
3.0,0.003,300000,133.33333333333334,1,100,25.5801,3.1682342524e-04,10000,9.9998909235e-01
3.0,0.003,300000,133.33333333333334,2,101,24.6494,1.8612909480e-04,9801,9.9999380112e-01
3.0,0.003,300000,133.33333333333334,3,102,24.4534,2.2344291210e-04,9601,9.9999248981e-01
3.0,0.003,300000,133.33333333333334,4,103,24.2705,2.0317356393e-04,9651,9.9999320507e-01
3.0,0.003,300000,133.33333333333334,5,104,24.4930,2.0568477339e-04,9651,9.9999314547e-01
3.0,0.003,300000,133.33333333333334,6,105,25.5257,2.9893501778e-04,10000,9.9998962879e-01
3.0,0.003,300000,133.33333333333334,7,106,24.2514,1.8602293858e-04,9551,9.9999386072e-01
3.0,0.003,300000,133.33333333333334,8,107,23.4035,1.9310953212e-04,9451,9.9999344349e-01
3.0,0.003,300000,133.33333333333334,9,108,24.6153,2.0103930729e-04,9651,9.9999332428e-01
3.0,0.003,300000,133.33333333333334,10,109,24.3979,2.0821289218e-04,9601,9.9999290705e-01
3.2,0.003,320000,125.0,1,100,20.4747,1.6495850286e-04,8301,9.9999582767e-01
3.2,0.003,320000,125.0,2,101,20.2440,1.6644835705e-04,8051,9.9999606609e-01
3.2,0.003,320000,125.0,3,102,20.4736,1.7120548000e-04,8301,9.9999582767e-01
3.2,0.003,320000,125.0,4,103,20.7830,1.7068960005e-04,8401,9.9999576807e-01
3.2,0.003,320000,125.0,5,104,20.3701,1.7948128516e-04,8201,9.9999570847e-01
3.2,0.003,320000,125.0,6,105,20.4252,1.6704156587e-04,8251,9.9999600649e-01
3.2,0.003,320000,125.0,7,106,20.4869,1.8280510267e-04,8251,9.9999552965e-01
3.2,0.003,320000,125.0,8,107,20.3300,1.7123669386e-04,8301,9.9999576807e-01
3.2,0.003,320000,125.0,9,108,21.1981,1.7251547251e-04,8601,9.9999576807e-01
3.2,0.003,320000,125.0,10,109,19.6434,1.7699715681e-04,8051,9.9999576807e-01
3.4000000000000004,0.003,340000,117.6470588235294,1,100,18.2197,1.4331020066e-04,7651,9.9999719858e-01
3.4000000000000004,0.003,340000,117.6470588235294,2,101,17.6723,1.5102626639e-04,7351,9.9999713898e-01
3.4000000000000004,0.003,340000,117.6470588235294,3,102,18.1589,1.5608825197e-04,7301,9.9999713898e-01
3.4000000000000004,0.003,340000,117.6470588235294,4,103,17.8022,1.5348920715e-04,7401,9.9999725819e-01
3.4000000000000004,0.003,340000,117.6470588235294,5,104,18.1458,1.6562748351e-04,7501,9.9999678135e-01
3.4000000000000004,0.003,340000,117.6470588235294,6,105,17.7114,1.5660868667e-04,7351,9.9999701977e-01
3.4000000000000004,0.003,340000,117.6470588235294,7,106,17.8560,1.4674388513e-04,7401,9.9999719858e-01
3.4000000000000004,0.003,340000,117.6470588235294,8,107,17.6777,1.5145239013e-04,7301,9.9999719858e-01
3.4000000000000004,0.003,340000,117.6470588235294,9,108,17.8043,1.5695323236e-04,7301,9.9999713898e-01
3.4000000000000004,0.003,340000,117.6470588235294,10,109,18.0363,1.5028388589e-04,7351,9.9999719858e-01
3.6,0.003,360000,111.11111111111111,1,100,16.5154,1.3863554341e-04,6951,9.9999779463e-01
3.6,0.003,360000,111.11111111111111,2,101,15.8160,1.4603830641e-04,6651,9.9999791384e-01
3.6,0.003,360000,111.11111111111111,3,102,16.7174,1.2359659013e-04,7001,9.9999809265e-01
3.6,0.003,360000,111.11111111111111,4,103,16.0093,1.4071982878e-04,6701,9.9999803305e-01
3.6,0.003,360000,111.11111111111111,5,104,17.0386,1.2516428251e-04,7101,9.9999791384e-01
3.6,0.003,360000,111.11111111111111,6,105,16.3300,1.3927403779e-04,6801,9.9999791384e-01
3.6,0.003,360000,111.11111111111111,7,106,16.3023,1.3503509399e-04,6901,9.9999803305e-01
3.6,0.003,360000,111.11111111111111,8,107,16.2541,1.3231024786e-04,6801,9.9999785423e-01
3.6,0.003,360000,111.11111111111111,9,108,16.0867,1.4001982345e-04,6751,9.9999785423e-01
3.6,0.003,360000,111.11111111111111,10,109,16.1359,1.3452161511e-04,6701,9.9999803305e-01
3.8000000000000003,0.003,380000,105.26315789473684,1,100,15.6593,1.2697202328e-04,6251,9.9999850988e-01
3.8000000000000003,0.003,380000,105.26315789473684,2,101,14.9873,1.3679447875e-04,6251,9.9999833107e-01
3.8000000000000003,0.003,380000,105.26315789473684,3,102,16.1716,1.1161252041e-04,6751,9.9999839067e-01
3.8000000000000003,0.003,380000,105.26315789473684,4,103,15.0683,1.3267701434e-04,6301,9.9999833107e-01
3.8000000000000003,0.003,380000,105.26315789473684,5,104,15.0703,1.2902109302e-04,6301,9.9999839067e-01
3.8000000000000003,0.003,380000,105.26315789473684,6,105,15.2133,1.2639163469e-04,6401,9.9999850988e-01
3.8000000000000003,0.003,380000,105.26315789473684,7,106,15.1004,1.2877518020e-04,6301,9.9999839067e-01
3.8000000000000003,0.003,380000,105.26315789473684,8,107,14.8793,1.3862116612e-04,6201,9.9999833107e-01
3.8000000000000003,0.003,380000,105.26315789473684,9,108,15.2443,1.1777679174e-04,6351,9.9999850988e-01
3.8000000000000003,0.003,380000,105.26315789473684,10,109,15.1046,1.1861096573e-04,6301,9.9999856949e-01
4.0,0.003,400000,100.0,1,100,14.7254,1.0841439507e-04,6101,9.9999880791e-01
4.0,0.003,400000,100.0,2,101,14.3940,1.2073758990e-04,5951,9.9999886751e-01
4.0,0.003,400000,100.0,3,102,14.3013,1.1670904496e-04,5951,9.9999886751e-01
4.0,0.003,400000,100.0,4,103,15.4637,1.0799800657e-04,6351,9.9999874830e-01
4.0,0.003,400000,100.0,5,104,15.3678,1.0456162272e-04,6351,9.9999874830e-01
4.0,0.003,400000,100.0,6,105,14.1168,1.1355566676e-04,5901,9.9999874830e-01
4.0,0.003,400000,100.0,7,106,14.4908,1.1407539569e-04,6051,9.9999874830e-01
4.0,0.003,400000,100.0,8,107,14.1567,1.1703093332e-04,5951,9.9999880791e-01
4.0,0.003,400000,100.0,9,108,14.0463,1.2733634503e-04,5901,9.9999862909e-01
4.0,0.003,400000,100.0,10,109,14.8273,1.0874167492e-04,6201,9.9999880791e-01
4.2,0.003,420000,95.23809523809524,1,100,13.7936,1.1237821309e-04,5601,9.9999904633e-01
4.2,0.003,420000,95.23809523809524,2,101,13.6079,1.1289960821e-04,5651,9.9999898672e-01
4.2,0.003,420000,95.23809523809524,3,102,13.5164,1.0790620581e-04,5601,9.9999904633e-01
4.2,0.003,420000,95.23809523809524,4,103,13.4386,1.2334462372e-04,5551,9.9999886751e-01
4.2,0.003,420000,95.23809523809524,5,104,13.5863,1.0282554285e-04,5651,9.9999910593e-01
4.2,0.003,420000,95.23809523809524,6,105,13.5292,1.1386324331e-04,5601,9.9999898672e-01
4.2,0.003,420000,95.23809523809524,7,106,13.6117,1.0890793783e-04,5651,9.9999904633e-01
4.2,0.003,420000,95.23809523809524,8,107,13.6587,1.1035117495e-04,5651,9.9999910593e-01
4.2,0.003,420000,95.23809523809524,9,108,13.6430,1.1429812002e-04,5651,9.9999898672e-01
4.2,0.003,420000,95.23809523809524,10,109,13.3876,1.1944350990e-04,5551,9.9999904633e-01
4.4,0.003,440000,90.9090909090909,1,100,13.6564,1.0350875527e-04,5601,9.9999910593e-01
4.4,0.003,440000,90.9090909090909,2,101,13.3508,1.0173188639e-04,5501,9.9999904633e-01
4.4,0.003,440000,90.9090909090909,3,102,13.3250,1.0593347542e-04,5451,9.9999928474e-01
4.4,0.003,440000,90.9090909090909,4,103,13.4249,1.0248805484e-04,5551,9.9999904633e-01
4.4,0.003,440000,90.9090909090909,5,104,13.2464,1.0086733528e-04,5451,9.9999910593e-01
4.4,0.003,440000,90.9090909090909,6,105,14.2863,1.0119695798e-04,5851,9.9999886751e-01
4.4,0.003,440000,90.9090909090909,7,106,13.5343,9.7110751085e-05,5601,9.9999928474e-01
4.4,0.003,440000,90.9090909090909,8,107,13.1278,1.0040588677e-04,5401,9.9999910593e-01
4.4,0.003,440000,90.9090909090909,9,108,13.6420,1.1073728820e-04,5601,9.9999904633e-01
4.4,0.003,440000,90.9090909090909,10,109,12.8830,1.1399899086e-04,5301,9.9999898672e-01
4.6000000000000005,0.003,460000,86.95652173913044,1,100,13.5203,9.3223789008e-05,5401,9.9999934435e-01
4.6000000000000005,0.003,460000,86.95652173913044,2,101,12.6019,1.0243483848e-04,5101,9.9999922514e-01
4.6000000000000005,0.003,460000,86.95652173913044,3,102,13.1400,9.4025279395e-05,5351,9.9999934435e-01
4.6000000000000005,0.003,460000,86.95652173913044,4,103,12.6427,1.0705243039e-04,5101,9.9999922514e-01
4.6000000000000005,0.003,460000,86.95652173913044,5,104,13.0900,9.1874833743e-05,5351,9.9999928474e-01
4.6000000000000005,0.003,460000,86.95652173913044,6,105,12.8435,9.4297931355e-05,5251,9.9999934435e-01
4.6000000000000005,0.003,460000,86.95652173913044,7,106,12.7836,1.0330355872e-04,5201,9.9999928474e-01
4.6000000000000005,0.003,460000,86.95652173913044,8,107,12.7673,1.0327346536e-04,5201,9.9999928474e-01
4.6000000000000005,0.003,460000,86.95652173913044,9,108,12.7434,1.1023537809e-04,5101,9.9999928474e-01
4.6000000000000005,0.003,460000,86.95652173913044,10,109,13.0190,1.0727562039e-04,5301,9.9999922514e-01
4.800000000000001,0.003,480000,83.33333333333333,1,100,12.5073,9.5856899861e-05,5001,9.9999928474e-01
4.800000000000001,0.003,480000,83.33333333333333,2,101,12.3636,9.5319112006e-05,5001,9.9999934435e-01
4.800000000000001,0.003,480000,83.33333333333333,3,102,12.0863,1.0148216825e-04,4901,9.9999928474e-01
4.800000000000001,0.003,480000,83.33333333333333,4,103,12.3411,1.0069565178e-04,4951,9.9999934435e-01
4.800000000000001,0.003,480000,83.33333333333333,5,104,12.9969,9.1988316854e-05,5251,9.9999934435e-01
4.800000000000001,0.003,480000,83.33333333333333,6,105,12.3592,9.5167633845e-05,5001,9.9999934435e-01
4.800000000000001,0.003,480000,83.33333333333333,7,106,12.2402,9.7089025076e-05,4951,9.9999928474e-01
4.800000000000001,0.003,480000,83.33333333333333,8,107,12.6082,1.0163081606e-04,5101,9.9999928474e-01
4.800000000000001,0.003,480000,83.33333333333333,9,108,12.1005,1.0404549539e-04,4901,9.9999934435e-01
4.800000000000001,0.003,480000,83.33333333333333,10,109,12.2408,1.0237746028e-04,4951,9.9999928474e-01
5.0,0.003,500000,80.0,1,100,12.1419,9.6116287750e-05,4851,9.9999946356e-01
5.0,0.003,500000,80.0,2,101,12.0038,1.0558520444e-04,4801,9.9999934435e-01
5.0,0.003,500000,80.0,3,102,12.8615,8.9519562607e-05,5151,9.9999946356e-01
5.0,0.003,500000,80.0,4,103,12.2722,8.8761989900e-05,4901,9.9999952316e-01
5.0,0.003,500000,80.0,5,104,12.3614,9.1196503490e-05,4951,9.9999934435e-01
5.0,0.003,500000,80.0,6,105,12.0672,1.0037267202e-04,4851,9.9999946356e-01
5.0,0.003,500000,80.0,7,106,12.3432,8.8030916231e-05,4951,9.9999934435e-01
5.0,0.003,500000,80.0,8,107,12.8621,9.1088317276e-05,5151,9.9999934435e-01
5.0,0.003,500000,80.0,9,108,12.1647,9.9682933069e-05,4851,9.9999952316e-01
5.0,0.003,500000,80.0,10,109,12.5434,8.9217552159e-05,5001,9.9999946356e-01
