step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
55,1.8371790568e+02,5.8088429572e-01,2.2641493166e+00,1.3724438918e-03,1.8371790250e+00,5.8088615300e-03,1.3224572254e-02,1.4340499122e-03,1.8358325195e+02,1.8308341980e+02,1.8448704529e+02,1.8358324766e+00,1.8308341503e+00,1.8448704481e+00,1.3408219442e-02,1.4881878160e-02,1.1383619159e-02
60,1.8225133260e+02,5.6901636983e-01,2.2606685975e+00,1.3551138890e-03,1.8225133022e+00,5.6901837989e-03,1.4465641230e-02,1.4234091697e-03,1.8209536743e+02,1.8164562988e+02,1.8301300049e+02,1.8209537268e+00,1.8164561987e+00,1.8301299810e+00,1.4653639868e-02,1.6107335687e-02,1.2635948136e-02
65,1.8079646810e+02,5.5959155844e-01,2.2571878638e+00,1.3433016505e-03,1.8079646428e+00,5.5959278186e-03,1.5706079702e-02,1.4106185121e-03,1.8062188721e+02,1.8021528625e+02,1.8155223083e+02,1.8062187433e+00,1.8021528721e+00,1.8155223131e+00,1.5896022320e-02,1.7330907285e-02,1.3891309500e-02
70,1.7935014343e+02,5.4589521578e-01,2.2536997183e+00,1.3210489651e-03,1.7935014963e+00,5.4589258957e-03,1.6921411889e-02,1.3950177257e-03,1.7918940735e+02,1.7877658081e+02,1.8008444214e+02,1.7918941975e+00,1.7877658606e+00,1.8008444309e+00,1.7067972571e-02,1.8551951274e-02,1.5144311823e-02
75,1.7790594991e+02,5.4240231982e-01,2.2501884560e+00,1.3233633110e-03,1.7790595690e+00,5.4240070746e-03,1.8155917525e-02,1.3930878838e-03,1.7777003479e+02,1.7732011414e+02,1.7862770081e+02,1.7777004242e+00,1.7732012272e+00,1.7862770557e+00,1.8258597702e-02,1.9808435813e-02,1.6400719061e-02
80,1.7651087443e+02,5.3929377606e-01,2.2467694409e+00,1.3261857230e-03,1.7651087840e+00,5.3929400218e-03,1.9340691467e-02,1.4130200407e-03,1.7637751770e+02,1.7592723083e+02,1.7722787476e+02,1.7637752295e+00,1.7592723370e+00,1.7722787857e+00,1.9429424778e-02,2.1025206894e-02,1.7567442730e-02
85,1.7511681112e+02,5.4840213424e-01,2.2433257124e+00,1.3591733660e-03,1.7511681318e+00,5.4840347028e-03,2.0547731469e-02,1.3937869038e-03,1.7495535278e+02,1.7454060364e+02,1.7585447693e+02,1.7495535612e+00,1.7454060316e+00,1.7585448027e+00,2.0659672096e-02,2.2196039557e-02,1.8787482753e-02
90,1.7372778829e+02,5.4542056750e-01,2.2398671522e+00,1.3626054060e-03,1.7372778257e+00,5.4542245313e-03,2.1757495279e-02,1.3615497595e-03,1.7357043457e+02,1.7315251160e+02,1.7446041870e+02,1.7357044220e+00,1.7315249443e+00,1.7446041107e+00,2.1857971326e-02,2.3372536525e-02,2.0041977987e-02
95,1.7233767700e+02,5.4898453768e-01,2.2363780331e+00,1.3825246595e-03,1.7233767907e+00,5.4899044031e-03,2.2966069480e-02,1.3450222720e-03,1.7217234802e+02,1.7176339722e+02,1.7307728577e+02,1.7217234373e+00,1.7176339626e+00,1.7307729721e+00,2.3090748116e-02,2.4547496811e-02,2.1259963512e-02
100,1.7097744751e+02,5.5916343038e-01,2.2329365090e+00,1.4193247272e-03,1.7097744942e+00,5.5916434557e-03,2.4154513453e-02,1.3312690552e-03,1.7080682373e+02,1.7039405823e+02,1.7173146057e+02,1.7080683708e+00,1.7039405107e+00,1.7173146009e+00,2.4288926274e-02,2.5713611394e-02,2.2461002693e-02
105,1.6962890625e+02,5.4334796141e-01,2.2294976357e+00,1.3902152752e-03,1.6962889830e+00,5.4335192290e-03,2.5372821217e-02,1.3091466406e-03,1.6947311401e+02,1.6905516052e+02,1.7035844421e+02,1.6947309971e+00,1.6905515194e+00,1.7035844326e+00,2.5480682030e-02,2.6919538155e-02,2.3718243465e-02
110,1.6828584290e+02,5.3718576466e-01,2.2260453718e+00,1.3853110801e-03,1.6828584274e+00,5.3718060396e-03,2.6580773294e-02,1.3391170349e-03,1.6810990906e+02,1.6773377991e+02,1.6901383972e+02,1.6810990572e+00,1.6773378849e+00,1.6901383400e+00,2.6726938784e-02,2.8142875060e-02,2.4872506037e-02
115,1.6696043396e+02,5.3770475349e-01,2.2226113146e+00,1.3977274596e-03,1.6696043809e+00,5.3770166040e-03,2.7771083017e-02,1.3278733222e-03,1.6679997253e+02,1.6639694214e+02,1.6768438721e+02,1.6679997444e+00,1.6639695168e+00,1.6768438816e+00,2.7907960117e-02,2.9324624687e-02,2.6080664247e-02
120,1.6564744568e+02,5.3410847580e-01,2.2191824880e+00,1.3993035839e-03,1.6564744711e+00,5.3411231016e-03,2.8954436382e-02,1.3269368923e-03,1.6547250366e+02,1.6509855652e+02,1.6637127686e+02,1.6547249556e+00,1.6509855986e+00,1.6637128592e+00,2.9110440984e-02,3.0495967716e-02,2.7256900445e-02
125,1.6436418152e+02,5.2321772282e-01,2.2158049832e+00,1.3814305003e-03,1.6436417898e+00,5.2321715614e-03,3.0166984846e-02,1.3108869353e-03,1.6418139648e+02,1.6383462524e+02,1.6507652283e+02,1.6418139935e+00,1.6383461952e+00,1.6507651806e+00,3.0308103189e-02,3.1697269529e-02,2.8495581821e-02
130,1.6307978821e+02,5.0259660737e-01,2.2123980785e+00,1.3373542612e-03,1.6307979425e+00,5.0259413971e-03,3.1351168330e-02,1.3022618428e-03,1.6287832642e+02,1.6259020996e+02,1.6377082825e+02,1.6287833452e+00,1.6259021759e+00,1.6377083063e+00,3.1496264040e-02,3.2868601382e-02,2.9688639566e-02
135,1.6182415263e+02,5.0184378725e-01,2.2090412556e+00,1.3456829102e-03,1.6182415485e+00,5.0184587121e-03,3.2551472386e-02,1.2756239599e-03,1.6161758423e+02,1.6133941650e+02,1.6251545715e+02,1.6161758900e+00,1.6133941412e+00,1.6251546144e+00,3.2675445080e-02,3.4048106521e-02,3.0930865556e-02
140,1.6055281576e+02,5.0545046429e-01,2.2056157770e+00,1.3659922007e-03,1.6055281560e+00,5.0545007124e-03,3.3742061506e-02,1.2752169652e-03,1.6032563782e+02,1.6007945251e+02,1.6125335693e+02,1.6032563448e+00,1.6007945538e+00,1.6125335693e+00,3.3848449588e-02,3.5247962922e-02,3.2129772007e-02
145,1.5931542460e+02,4.9195099523e-01,2.2022557575e+00,1.3397697483e-03,1.5931542317e+00,4.9195360541e-03,3.4950173150e-02,1.2486569258e-03,1.5906846619e+02,1.5887562561e+02,1.6000218201e+02,1.5906846523e+00,1.5887562037e+00,1.6000218391e+00,3.5072498024e-02,3.6414623260e-02,3.3363398165e-02
150,1.5808735657e+02,4.8900440977e-01,2.1988950626e+00,1.3420524817e-03,1.5808735689e+00,4.8899923849e-03,3.6143422127e-02,1.2600556644e-03,1.5782998657e+02,1.5766015625e+02,1.5877192688e+02,1.5782998800e+00,1.5766016245e+00,1.5877192020e+00,3.6277178675e-02,3.7615437061e-02,3.4537650645e-02
155,1.5686832682e+02,4.8308942152e-01,2.1955332076e+00,1.3361389621e-03,1.5686832269e+00,4.8308972466e-03,3.7319830308e-02,1.2540421398e-03,1.5661788940e+02,1.5644306946e+02,1.5754402161e+02,1.5661789179e+00,1.5644305944e+00,1.5754401684e+00,3.7450149655e-02,3.8786400110e-02,3.5722941160e-02
160,1.5565785217e+02,4.9428271163e-01,2.1921688470e+00,1.3776548604e-03,1.5565785170e+00,4.9427648781e-03,3.8487164925e-02,1.2449929200e-03,1.5539057922e+02,1.5523211670e+02,1.5635086060e+02,1.5539058447e+00,1.5523211956e+00,1.5635085106e+00,3.8590058684e-02,3.9957910776e-02,3.6913525313e-02
165,1.5446087646e+02,4.8898639736e-01,2.1888163217e+00,1.3734149254e-03,1.5446087122e+00,4.8898125919e-03,3.9663804074e-02,1.2415177212e-03,1.5417892456e+02,1.5405500793e+02,1.5514869690e+02,1.5417891741e+00,1.5405501127e+00,1.5514868498e+00,3.9773575962e-02,4.1126485914e-02,3.8091350347e-02
170,1.5327684021e+02,4.8284273863e-01,2.1854743871e+00,1.3666287302e-03,1.5327683687e+00,4.8284509773e-03,4.0814192345e-02,1.2334221785e-03,1.5299201965e+02,1.5288179016e+02,1.5395671082e+02,1.5299201012e+00,1.5288178921e+00,1.5395671129e+00,4.0917910635e-02,4.2270287871e-02,3.9254378527e-02
175,1.5209901937e+02,4.7594726196e-01,2.1821242908e+00,1.3575102472e-03,1.5209901730e+00,4.7594743975e-03,4.1996115198e-02,1.1997586733e-03,1.5179089355e+02,1.5173483276e+02,1.5277133179e+02,1.5179089308e+00,1.5173482895e+00,1.5277132988e+00,4.2103487998e-02,4.3408881873e-02,4.0475975722e-02
180,1.5093371582e+02,4.7797229097e-01,2.1787840896e+00,1.3737927074e-03,1.5093371471e+00,4.7797255815e-03,4.3190305432e-02,1.2114403549e-03,1.5062345886e+02,1.5056875610e+02,1.5160893250e+02,1.5062345266e+00,1.5056875944e+00,1.5160893202e+00,4.3288305402e-02,4.4622581452e-02,4.1660029441e-02
185,1.4978978475e+02,4.4760177392e-01,2.1754802604e+00,1.2964028005e-03,1.4978979031e+00,4.4760390008e-03,4.4348670791e-02,1.1988464200e-03,1.4949502563e+02,1.4945202637e+02,1.5042230225e+02,1.4949502945e+00,1.4945203066e+00,1.5042231083e+00,4.4424813241e-02,4.5777399093e-02,4.2843800038e-02
190,1.4864996847e+02,4.3147003576e-01,2.1721629944e+00,1.2593056251e-03,1.4864997466e+00,4.3146888497e-03,4.5513793826e-02,1.1703366489e-03,1.4837188721e+02,1.4831863403e+02,1.4925938416e+02,1.4837189913e+00,1.4831863642e+00,1.4925938845e+00,4.5589353889e-02,4.6907883137e-02,4.4044144452e-02
195,1.4752115377e+02,4.2877149649e-01,2.1688524684e+00,1.2610130704e-03,1.4752115011e+00,4.2877553498e-03,4.6697426587e-02,1.1627406387e-03,1.4725245667e+02,1.4718473816e+02,1.4812626648e+02,1.4725245237e+00,1.4718472958e+00,1.4812626839e+00,4.6791370958e-02,4.8072189093e-02,4.5228719711e-02
200,1.4641183472e+02,4.2815400921e-01,2.1655743285e+00,1.2687199033e-03,1.4641183615e+00,4.2815191120e-03,4.7865985582e-02,1.1503853985e-03,1.4613554382e+02,1.4608337402e+02,1.4701658630e+02,1.4613554478e+00,1.4608337879e+00,1.4701658487e+00,4.7973312438e-02,4.9218181521e-02,4.6406462789e-02
205,1.4531706238e+02,4.2168820405e-01,2.1623147838e+00,1.2589726611e-03,1.4531705777e+00,4.2169260229e-03,4.9006323020e-02,1.1356328180e-03,1.4503114319e+02,1.4500679016e+02,1.4591325378e+02,1.4503114223e+00,1.4500677586e+00,1.4591325521e+00,4.9102764577e-02,5.0346452743e-02,4.7569751740e-02
210,1.4422136434e+02,4.0372845223e-01,2.1590279003e+00,1.2145510956e-03,1.4422136943e+00,4.0372889489e-03,5.0163380802e-02,1.1257170829e-03,1.4393881226e+02,1.4393296814e+02,1.4479231262e+02,1.4393881559e+00,1.4393297434e+00,1.4479231834e+00,5.0258077681e-02,5.1492307335e-02,4.8739757389e-02
215,1.4314821879e+02,3.8945793738e-01,2.1557843431e+00,1.1804421346e-03,1.4314821561e+00,3.8945731458e-03,5.1296034207e-02,1.0907689865e-03,1.4285696411e+02,1.4288900757e+02,1.4369868469e+02,1.4285695553e+00,1.4288901091e+00,1.4369868040e+00,5.1414418966e-02,5.2568815649e-02,4.9904868007e-02
220,1.4207025146e+02,3.8421950477e-01,2.1525015630e+00,1.1734099541e-03,1.4207024972e+00,3.8421916396e-03,5.2455836286e-02,1.0995157371e-03,1.4177973938e+02,1.4181784058e+02,1.4261317444e+02,1.4177974463e+00,1.4181783199e+00,1.4261317253e+00,5.2550517023e-02,5.3752623498e-02,5.1064368337e-02
225,1.4101121012e+02,3.8149917313e-01,2.1492520522e+00,1.1738609846e-03,1.4101120631e+00,3.8150023415e-03,5.3625332812e-02,1.0755007892e-03,1.4071453857e+02,1.4076928711e+02,1.4154980469e+02,1.4071452618e+00,1.4076929092e+00,1.4154980183e+00,5.3696792573e-02,5.4905362427e-02,5.2273843437e-02
230,1.3995824687e+02,3.8728302156e-01,2.1459968332e+00,1.2005968874e-03,1.3995824258e+00,3.8728869879e-03,5.4759538422e-02,1.0896521864e-03,1.3965748596e+02,1.3971221924e+02,1.4050503540e+02,1.3965748549e+00,1.3971220255e+00,1.4050503969e+00,5.4795570672e-02,5.6075703353e-02,5.3407341242e-02
235,1.3893157450e+02,3.9185882268e-01,2.1427992323e+00,1.2237383970e-03,1.3893156449e+00,3.9185863965e-03,5.5874091884e-02,1.0780762463e-03,1.3862588501e+02,1.3868411255e+02,1.3948472595e+02,1.3862587214e+00,1.3868410587e+00,1.3948471546e+00,5.5930964649e-02,5.7165104896e-02,5.4526206106e-02
240,1.3791680908e+02,3.9923518014e-01,2.1396153833e+00,1.2559463872e-03,1.3791681131e+00,3.9923294705e-03,5.7005827626e-02,1.0779355092e-03,1.3758926392e+02,1.3768231201e+02,1.3847885132e+02,1.3758927584e+00,1.3768230677e+00,1.3847885132e+00,5.7085629553e-02,5.8284312487e-02,5.5647540838e-02
245,1.3690469360e+02,3.9949980296e-01,2.1364164910e+00,1.2660492057e-03,1.3690469662e+00,3.9950551212e-03,5.8151606470e-02,1.0988191299e-03,1.3658172607e+02,1.3666471863e+02,1.3746763611e+02,1.3658171892e+00,1.3666472435e+00,1.3746764660e+00,5.8212909847e-02,5.9465680271e-02,5.6776229292e-02
250,1.3591373189e+02,3.9513807269e-01,2.1332615045e+00,1.2613598473e-03,1.3591373761e+00,3.9513915705e-03,5.9292328854e-02,1.1019587232e-03,1.3559495544e+02,1.3567564392e+02,1.3647059631e+02,1.3559496403e+00,1.3567564487e+00,1.3647060394e+00,5.9355620295e-02,6.0609187931e-02,5.7912178338e-02
255,1.3492537944e+02,3.8642840177e-01,2.1300918692e+00,1.2426361383e-03,1.3492537340e+00,3.8642987758e-03,6.0403179377e-02,1.0741400495e-03,1.3460317993e+02,1.3470420837e+02,1.3546875000e+02,1.3460316658e+00,1.3470420837e+00,1.3546874523e+00,6.0484517366e-02,6.1676170677e-02,5.9048850089e-02
260,1.3395014445e+02,3.6830406586e-01,2.1269415466e+00,1.1930627925e-03,1.3395013809e+00,3.6830779608e-03,6.1503851165e-02,1.0452617814e-03,1.3362959290e+02,1.3375488281e+02,1.3446595764e+02,1.3362958431e+00,1.3375487328e+00,1.3446595669e+00,6.1558093876e-02,6.2756046653e-02,6.0197412968e-02
265,1.3299440002e+02,3.7868218355e-01,2.1238315962e+00,1.2354731909e-03,1.3299440543e+00,3.7868020146e-03,6.2661269059e-02,1.0418109036e-03,1.3266065979e+02,1.3279855347e+02,1.3352398682e+02,1.3266066313e+00,1.3279856443e+00,1.3352398872e+00,6.2697991729e-02,6.3918463886e-02,6.1367351562e-02
270,1.3203362020e+02,3.8041766492e-01,2.1206827308e+00,1.2501696035e-03,1.3203361829e+00,3.8042343372e-03,6.3772462308e-02,1.0310124147e-03,1.3169436646e+02,1.3184164429e+02,1.3256484985e+02,1.3169435263e+00,1.3184164762e+00,1.3256485462e+00,6.3738726079e-02,6.5051719546e-02,6.2526941299e-02
275,1.3109034220e+02,3.8171475170e-01,2.1175688582e+00,1.2634597392e-03,1.3109034300e+00,3.8171294265e-03,6.4905583858e-02,1.0429225380e-03,1.3074693298e+02,1.3090133667e+02,1.3162275696e+02,1.3074693680e+00,1.3090133667e+00,1.3162275553e+00,6.4861044288e-02,6.6204585135e-02,6.3651122153e-02
280,1.3016033936e+02,3.7402678344e-01,2.1144768813e+00,1.2468351567e-03,1.3016033570e+00,3.7402736658e-03,6.6012447079e-02,1.0459979779e-03,1.2983305359e+02,1.2996411133e+02,1.3068385315e+02,1.2983305454e+00,1.2996410131e+00,1.3068385124e+00,6.5956450999e-02,6.7320607603e-02,6.4760282636e-02
285,1.2922855632e+02,3.8130222261e-01,2.1113566044e+00,1.2802610109e-03,1.2922855616e+00,3.8129948863e-03,6.7118205130e-02,1.0705942434e-03,1.2888571167e+02,1.2903952026e+02,1.2976043701e+02,1.2888571024e+00,1.2903952599e+00,1.2976043224e+00,6.7094303668e-02,6.8441197276e-02,6.5819114447e-02
290,1.2831728617e+02,3.7362507802e-01,2.1082833271e+00,1.2634431527e-03,1.2831729253e+00,3.7362834274e-03,6.8215439717e-02,1.0753368075e-03,1.2797412109e+02,1.2814091492e+02,1.2883682251e+02,1.2797412872e+00,1.2814091444e+00,1.2883683443e+00,6.8198844790e-02,6.9540672004e-02,6.6906802356e-02
295,1.2741902669e+02,3.7894565386e-01,2.1052323650e+00,1.2904691766e-03,1.2741902272e+00,3.7894823033e-03,6.9331129392e-02,1.0697155626e-03,1.2706645203e+02,1.2724578857e+02,1.2794483948e+02,1.2706644535e+00,1.2724578381e+00,1.2794483900e+00,6.9301605225e-02,7.0655770600e-02,6.8036012352e-02
300,1.2653706360e+02,3.8391972797e-01,2.1022157553e+00,1.3166038172e-03,1.2653706074e+00,3.8391712361e-03,7.0437399050e-02,1.0460465870e-03,1.2616314697e+02,1.2638309479e+02,1.2706494904e+02,1.2616314888e+00,1.2638309002e+00,1.2706494331e+00,7.0419758558e-02,7.1727268398e-02,6.9165170193e-02
305,1.2565174103e+02,3.7975398185e-01,2.0991665291e+00,1.3115415186e-03,1.2565174500e+00,3.7975670252e-03,7.1555527548e-02,1.0401429147e-03,1.2527589417e+02,1.2550743866e+02,1.2617189026e+02,1.2527589798e+00,1.2550743818e+00,1.2617189884e+00,7.1569547057e-02,7.2822369635e-02,7.0274665952e-02
310,1.2476908366e+02,3.7898686952e-01,2.0961049841e+00,1.3181167617e-03,1.2476908763e+00,3.7898736675e-03,7.2683001558e-02,1.0580535650e-03,1.2439800262e+02,1.2461970520e+02,1.2528954315e+02,1.2439800501e+00,1.2461971045e+00,1.2528954744e+00,7.2693720460e-02,7.3973454535e-02,7.1381829679e-02
315,1.2390491231e+02,3.8048027472e-01,2.0930864793e+00,1.3325315456e-03,1.2390491168e+00,3.8048248846e-03,7.3777829607e-02,1.0584066474e-03,1.2353197479e+02,1.2375547028e+02,1.2442729187e+02,1.2353197336e+00,1.2375546694e+00,1.2442729473e+00,7.3804683983e-02,7.5060471892e-02,7.2468332946e-02
320,1.2305598704e+02,3.8082305959e-01,2.0901006708e+00,1.3429683288e-03,1.2305598259e+00,3.8082604429e-03,7.4870355427e-02,1.0796021065e-03,1.2267710876e+02,1.2291394806e+02,1.2357690430e+02,1.2267709970e+00,1.2291394472e+00,1.2357690334e+00,7.4898034334e-02,7.6178535819e-02,7.3534496129e-02
325,1.2220892588e+02,3.8463217647e-01,2.0871007784e+00,1.3657256187e-03,1.2220892111e+00,3.8463237379e-03,7.5959208111e-02,1.0826348699e-03,1.2183373260e+02,1.2205544281e+02,1.2273760223e+02,1.2183372974e+00,1.2205543518e+00,1.2273759842e+00,7.6000168920e-02,7.7264204621e-02,7.4613250792e-02
330,1.2136738586e+02,3.7542105778e-01,2.0840999222e+00,1.3423587143e-03,1.2136738300e+00,3.7542526842e-03,7.7052354813e-02,1.0556967695e-03,1.2099143982e+02,1.2123069000e+02,1.2188002777e+02,1.2099143267e+00,1.2123068571e+00,1.2188003063e+00,7.7116958797e-02,7.8311800957e-02,7.5728304684e-02
335,1.2053338877e+02,3.7661228179e-01,2.0811052489e+00,1.3559857296e-03,1.2053338289e+00,3.7661012104e-03,7.8147739172e-02,1.0697739915e-03,1.2014937592e+02,1.2040577698e+02,1.2104501343e+02,1.2014937401e+00,1.2040576935e+00,1.2104500532e+00,7.8244909644e-02,7.9406648874e-02,7.6791658998e-02
340,1.1971731059e+02,3.6689079187e-01,2.0781549146e+00,1.3299537818e-03,1.1971731186e+00,3.6689635381e-03,7.9234999915e-02,1.0904336346e-03,1.1934929657e+02,1.1958455658e+02,1.2021807861e+02,1.1934928894e+00,1.1958456039e+00,1.2021808624e+00,7.9314053059e-02,8.0529220402e-02,7.7861726284e-02
345,1.1891172282e+02,3.7150939877e-01,2.0752225538e+00,1.3558523688e-03,1.1891172330e+00,3.7151193633e-03,8.0325188736e-02,1.0797543952e-03,1.1853317261e+02,1.1878547668e+02,1.1941651917e+02,1.1853317022e+00,1.1878547668e+00,1.1941652298e+00,8.0403856933e-02,8.1606522202e-02,7.8965187073e-02
350,1.1810088094e+02,3.6568614468e-01,2.0722510571e+00,1.3438192556e-03,1.1810087363e+00,3.6568619037e-03,8.1432692707e-02,1.0701467922e-03,1.1772321320e+02,1.1798374939e+02,1.1859568024e+02,1.1772320271e+00,1.1798374653e+00,1.1859567165e+00,8.1519164145e-02,8.2697972655e-02,8.0080941319e-02
355,1.1732018280e+02,3.5277555456e-01,2.0693707694e+00,1.3050239920e-03,1.1732017994e+00,3.5277240890e-03,8.2489274442e-02,1.0573678025e-03,1.1695626831e+02,1.1720658875e+02,1.1779769135e+02,1.1695626974e+00,1.1720658541e+00,1.1779768467e+00,8.2545801997e-02,8.3755090833e-02,8.1166930497e-02
360,1.1652956136e+02,3.4582889544e-01,2.0664342007e+00,1.2880949495e-03,1.1652956009e+00,3.4583099869e-03,8.3581591646e-02,1.0262974787e-03,1.1616485596e+02,1.1642971039e+02,1.1699411774e+02,1.1616485119e+00,1.1642971039e+00,1.1699411869e+00,8.3618588746e-02,8.4819637239e-02,8.2306548953e-02
365,1.1575720978e+02,3.4611377840e-01,2.0635461102e+00,1.2977529440e-03,1.1575721502e+00,3.4611263490e-03,8.4656476974e-02,1.0270126683e-03,1.1539208221e+02,1.1565745544e+02,1.1622209167e+02,1.1539208889e+00,1.1565746069e+00,1.1622209549e+00,8.4695957601e-02,8.5894100368e-02,8.3379372954e-02
370,1.1498520660e+02,3.5482479752e-01,2.0606399038e+00,1.3393447608e-03,1.1498520772e+00,3.5482765557e-03,8.5763320327e-02,1.0103307796e-03,1.1460873413e+02,1.1488612366e+02,1.1546076202e+02,1.1460872889e+00,1.1488612890e+00,1.1546076536e+00,8.5767388344e-02,8.6998678744e-02,8.4523893893e-02
375,1.1422792816e+02,3.6094080946e-01,2.0577701332e+00,1.3715289440e-03,1.1422793070e+00,3.6094814304e-03,8.6882263422e-02,1.0097532530e-03,1.1383761597e+02,1.1413819885e+02,1.1470796967e+02,1.1383761168e+00,1.1413819790e+00,1.1470798254e+00,8.6901612580e-02,8.8109165430e-02,8.5636012256e-02
380,1.1348177338e+02,3.6649732899e-01,2.0549238507e+00,1.4018124516e-03,1.1348177989e+00,3.6649737485e-03,8.7940804660e-02,1.0179751636e-03,1.1308307648e+02,1.1339431000e+02,1.1396793365e+02,1.1308308840e+00,1.1339430809e+00,1.1396794319e+00,8.7975561619e-02,8.9169822633e-02,8.6677029729e-02
385,1.1274470266e+02,3.4711329876e-01,2.0520940885e+00,1.3364854492e-03,1.1274470488e+00,3.4710740525e-03,8.8987571498e-02,9.7398119702e-04,1.1235907745e+02,1.1267445374e+02,1.1320057678e+02,1.1235908270e+00,1.1267446280e+00,1.1320056915e+00,8.9010111988e-02,9.0169019997e-02,8.7783582509e-02
390,1.1202076467e+02,3.4577953315e-01,2.0492964651e+00,1.3399586919e-03,1.1202076674e+00,3.4578147077e-03,9.0047943095e-02,9.6962418862e-04,1.1163614655e+02,1.1195154572e+02,1.1247460175e+02,1.1163614988e+00,1.1195154190e+00,1.1247460842e+00,9.0066261590e-02,9.1226220131e-02,8.8851347566e-02
