step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
57,9.9494844675e-01,4.6924680059e-03,-2.2042466053e-03,2.0466279007e-03,5.0093392531e-01,5.0583609606e-04,9.9383336306e-01,9.8984062672e-01,1.0011713505e+00,5.0152957439e-01,5.0097918510e-01,5.0029301643e-01
58,9.9441287915e-01,4.6978082939e-03,-2.4381006942e-03,2.0500503375e-03,5.0100284815e-01,5.0765121875e-04,9.9329102039e-01,9.8930281401e-01,1.0006448030e+00,5.0159990788e-01,5.0104957819e-01,5.0035905838e-01
59,9.9386020501e-01,4.7022961750e-03,-2.6795543147e-03,2.0531403244e-03,5.0107399623e-01,5.0940554734e-04,9.9273210764e-01,9.8874861002e-01,1.0000998974e+00,5.0167226791e-01,5.0112241507e-01,5.0042730570e-01
60,9.9329052369e-01,4.7057464803e-03,-2.9285762525e-03,2.0558165660e-03,5.0114713113e-01,5.1102234764e-04,9.9215686321e-01,9.8817825317e-01,9.9953645468e-01,5.0174665451e-01,5.0119686127e-01,5.0049787760e-01
61,9.9270111322e-01,4.7050197715e-03,-3.1863637966e-03,2.0567150936e-03,5.0122189522e-01,5.1340646144e-04,9.9156492949e-01,9.8759138584e-01,9.9894702435e-01,5.0182318687e-01,5.0127369165e-01,5.0056880713e-01
62,9.9213850498e-01,4.7611482868e-03,-3.4326901345e-03,2.0823657975e-03,5.0128664573e-01,5.3112403716e-04,9.9095690250e-01,9.8698860407e-01,9.9847000837e-01,5.0190174580e-01,5.0135242939e-01,5.0060576200e-01
63,9.9157313506e-01,4.8355115134e-03,-3.6804061495e-03,2.1160101471e-03,5.0134875377e-01,5.5496806900e-04,9.9033236504e-01,9.8636955023e-01,9.9801748991e-01,5.0198221207e-01,5.0143331289e-01,5.0063073635e-01
64,9.9097863833e-01,4.8929946843e-03,-3.9409945561e-03,2.1423815614e-03,5.0141499440e-01,5.7642038576e-04,9.8969161510e-01,9.8573404551e-01,9.9751025438e-01,5.0206488371e-01,5.0151622295e-01,5.0066387653e-01
65,9.9035070340e-01,4.9274446061e-03,-4.2163544320e-03,2.1587901249e-03,5.0148640076e-01,5.9409100592e-04,9.8903459311e-01,9.8508250713e-01,9.9693500996e-01,5.0214970112e-01,5.0160133839e-01,5.0070816278e-01
66,9.8968921105e-01,4.9385830275e-03,-4.5065643634e-03,2.1650979191e-03,5.0156271458e-01,6.0806218161e-04,9.8836129904e-01,9.8441499472e-01,9.9629133940e-01,5.0223654509e-01,5.0168848038e-01,5.0076311827e-01
67,9.8899473747e-01,4.9274199020e-03,-4.8114027627e-03,2.1617268385e-03,5.0164365768e-01,6.1879717832e-04,9.8767185211e-01,9.8373109102e-01,9.9558126926e-01,5.0232559443e-01,5.0177764893e-01,5.0082772970e-01
68,9.8826730251e-01,4.8934312927e-03,-5.1308906733e-03,2.1484262186e-03,5.0172919035e-01,6.2617000782e-04,9.8696649075e-01,9.8303133249e-01,9.9480408430e-01,5.0241655111e-01,5.0186902285e-01,5.0090199709e-01
69,9.8750801881e-01,4.8382263744e-03,-5.4645753295e-03,2.1258747944e-03,5.0181955099e-01,6.3007427669e-04,9.8624497652e-01,9.8231577873e-01,9.9396330118e-01,5.0250977278e-01,5.0196248293e-01,5.0098639727e-01
70,9.8671736320e-01,4.7621370865e-03,-5.8122815609e-03,2.0941926604e-03,5.0191471974e-01,6.3039857852e-04,9.8550766706e-01,9.8158466816e-01,9.9305975437e-01,5.0260514021e-01,5.0205796957e-01,5.0108104944e-01
71,9.8589535554e-01,4.6651491907e-03,-6.1740360791e-03,2.0533470289e-03,5.0201475620e-01,6.2707634719e-04,9.8475468159e-01,9.8083811998e-01,9.9209326506e-01,5.0270259380e-01,5.0215560198e-01,5.0118607283e-01
72,9.8504298925e-01,4.5485270327e-03,-6.5494409393e-03,2.0038628672e-03,5.0211942196e-01,6.2030769453e-04,9.8398625851e-01,9.8007625341e-01,9.9106645584e-01,5.0280213356e-01,5.0225514174e-01,5.0130099058e-01
73,9.8416018486e-01,4.4134143080e-03,-6.9385715729e-03,1.9462120414e-03,5.0222877661e-01,6.1028001398e-04,9.8320001364e-01,9.7929930687e-01,9.8998123407e-01,5.0290387869e-01,5.0235688686e-01,5.0142556429e-01
74,9.8324974378e-01,4.2628055057e-03,-7.3402361836e-03,1.8816795104e-03,5.0234244267e-01,5.9737598499e-04,9.8239767551e-01,9.7850733995e-01,9.8884421587e-01,5.0300776958e-01,5.0246065855e-01,5.0155889988e-01
